Ar+ 0        18         1    127118.1070(1s)
  122  107 1.00-30 1.42-19 7.63-16 2.18-13 2.11-12 9.31-12 1.02-10 1.88-09 1.91-08 1.34-07 2.74-07 3.41-07 2.76-07 1.87-07 1.15-07 0.00+00
  122  108 1.00-30 6.89-08 1.88-04 2.26-02 1.19-01 3.04-01 6.83-01 1.05+00 1.24+00 9.94-01 6.68-01 3.99-01 1.82-01 9.54-02 4.90-02 0.00+00
  122  109 6.44-06 1.32-07 3.59-04 4.28-02 2.22-01 5.56-01 1.20+00 1.82+00 2.21+00 2.08+00 1.78+00 1.54+00 1.35+00 1.27+00 1.25+00 1.28+00
  122  110 9.26-06 1.35-08 3.65-05 4.28-03 2.18-02 5.22-02 1.04-01 1.47-01 1.63-01 1.30-01 9.21-02 5.88-02 2.88-02 1.57-02 8.31-03 0.00+00
  122  111 1.00-30 1.79-08 5.04-05 6.58-03 3.87-02 1.15-01 3.23-01 5.61-01 6.92-01 5.50-01 3.58-01 2.06-01 9.03-02 4.66-02 2.37-02 0.00+00
  122  112 1.00-30 2.19-08 6.25-05 8.39-03 5.08-02 1.57-01 4.60-01 8.17-01 1.03+00 8.38-01 5.53-01 3.21-01 1.41-01 7.32-02 3.72-02 0.00+00
  122  113 2.09-07 3.54-08 9.86-05 1.25-02 7.06-02 2.00-01 5.26-01 8.90-01 1.11+00 9.41-01 6.93-01 4.93-01 3.37-01 2.78-01 2.47-01 2.20-01
  122  114 7.66-04 1.76-07 4.76-04 5.53-02 2.76-01 6.44-01 1.20+00 1.60+00 1.73+00 1.33+00 8.93-01 5.40-01 2.50-01 1.33-01 6.85-02 0.00+00
  122  115 1.00-30 2.82-10 7.88-07 1.01-04 5.80-04 1.67-03 4.55-03 8.21-03 1.29-02 2.27-02 2.77-02 2.48-02 1.52-02 9.00-03 5.00-03 2.81-07
  122  116 1.00-30 4.62-08 1.27-04 1.54-02 8.26-02 2.16-01 5.07-01 8.08-01 9.91-01 8.85-01 6.74-01 4.55-01 2.33-01 1.31-01 7.08-02 0.00+00
  122  117 1.37-06 3.85-07 1.04-03 1.21-01 6.08-01 1.43+00 2.72+00 3.88+00 5.21+00 7.04+00 8.27+00 9.18+00 9.82+00 1.01+01 1.03+01 1.09+01
  122  118 1.01-26 5.64-08 1.62-04 2.20-02 1.36-01 4.28-01 1.29+00 2.31+00 2.95+00 2.47+00 1.69+00 1.07+00 5.79-01 3.95-01 2.99-01 2.05-01
  122  119 5.26-05 9.99-08 2.69-04 3.12-02 1.55-01 3.59-01 6.55-01 8.61-01 9.40-01 8.00-01 6.22-01 4.36-01 2.35-01 1.35-01 7.47-02 0.00+00
  122  120 3.10-10 7.60-08 2.06-04 2.42-02 1.23-01 2.96-01 5.95-01 8.68-01 1.09+00 1.23+00 1.28+00 1.32+00 1.34+00 1.35+00 1.37+00 1.42+00
  122  121 1.00-30 1.98-08 5.80-05 8.30-03 5.39-02 1.79-01 5.68-01 1.04+00 1.32+00 1.08+00 7.15-01 4.17-01 1.85-01 9.59-02 4.90-02 0.00+00
  123    1 1.00-30 1.33-15 3.61-12 4.30-10 2.23-09 5.58-09 1.21-08 2.05-08 3.85-08 1.01-07 1.61-07 1.87-07 1.55-07 1.04-07 5.91-08 0.00+00
  123    2 5.44+03 1.48-14 4.07-11 5.04-09 2.76-08 7.49-08 1.87-07 3.36-07 5.60-07 1.01-06 1.48-06 4.71-06 3.05-05 6.78-05 1.09-04 2.23-04
  123    3 2.83+03 5.97-15 1.64-11 2.03-09 1.11-08 2.98-08 7.37-08 1.31-07 2.12-07 3.49-07 4.74-07 2.10-06 1.54-05 3.38-05 5.27-05 1.01-04
  123    4 4.05+00 4.05-15 1.12-11 1.38-09 7.51-09 2.02-08 5.01-08 8.93-08 1.49-07 2.69-07 3.62-07 4.40-07 6.16-07 8.21-07 1.04-06 1.67-06
  123    5 1.93+03 7.03-16 1.93-12 2.36-10 1.28-09 3.38-09 8.15-09 1.41-08 2.20-08 3.40-08 7.28-08 1.05-06 9.09-06 2.02-05 3.15-05 6.04-05
  123    6 4.78+07 2.90-14 7.95-11 9.64-09 5.14-08 1.34-07 3.14-07 5.66-07 1.15-06 3.59-06 7.82-06 4.65-05 3.93-04 9.65-04 1.75-03-2.65-03
  123    7 5.17+06 9.62-14 2.64-10 3.22-08 1.73-07 4.58-07 1.10-06 2.01-06 4.09-06 1.24-05 2.35-05 4.18-05 1.14-04 2.10-04 3.21-04-2.90-04
  123    8 3.29+06 9.65-15 2.64-11 3.18-09 1.68-08 4.29-08 9.74-08 1.66-07 2.85-07 6.03-07 1.06-06 5.99-06 4.60-05 1.04-04 1.74-04-1.85-04
  123    9 7.30+05 1.81-14 4.92-11 5.86-09 3.04-08 7.58-08 1.64-07 2.66-07 4.21-07 7.70-07 1.11-06 3.04-06 1.73-05 3.65-05 5.72-05-4.12-05
  123   10 1.08+07 9.41-14 2.57-10 3.08-08 1.62-07 4.10-07 9.15-07 1.55-06 2.68-06 6.12-06 1.01-05 2.27-05 1.17-04 2.65-04 4.58-04-6.09-04
  123   11 9.00+05 1.28-14 3.50-11 4.24-09 2.26-08 5.90-08 1.38-07 2.47-07 4.81-07 1.37-06 2.58-06 5.20-06 1.72-05 3.31-05 5.19-05-5.12-05
  123   12 3.78+07 6.76-14 1.85-10 2.25-08 1.21-07 3.16-07 7.48-07 1.36-06 2.76-06 8.60-06 1.74-05 5.80-05 3.75-04 8.79-04 1.55-03-2.15-03
  123   13 1.00-30 7.48-15 2.04-11 2.43-09 1.27-08 3.18-08 6.97-08 1.15-07 1.85-07 3.50-07 4.76-07 5.00-07 3.87-07 2.75-07 1.82-07 0.00+00
  123   14 1.55+07 4.34-14 1.19-10 1.43-08 7.57-08 1.95-07 4.46-07 7.78-07 1.46-06 3.97-06 7.46-06 2.35-05 1.52-04 3.57-04 6.30-04-8.86-04
  123   15 1.62+03 1.08-12 2.98-09 3.69-07 2.02-06 5.50-06 1.38-05 2.49-05 4.30-05 8.34-05 1.19-04 1.60-04 2.74-04 3.92-04 4.98-04 7.22-04
  123   16 7.04+01 1.62-12 4.47-09 5.52-07 3.03-06 8.20-06 2.05-05 3.67-05 6.14-05 1.08-04 1.36-04 1.41-04 1.35-04 1.36-04 1.39-04 1.52-04
  123   17 6.30+03 1.83-12 5.06-09 6.25-07 3.42-06 9.25-06 2.31-05 4.14-05 7.02-05 1.32-04 1.88-04 2.83-04 9.51-04 2.29-03 4.16-03 1.13-02
  123   18 8.36+03 2.10-13 5.94-10 7.82-08 4.64-07 1.39-06 4.10-06 1.02-05 3.51-05 1.73-04 4.27-04 1.02-03 2.89-03 4.75-03 6.38-03 9.72-03
  123   19 5.34+02 1.79-13 4.99-10 6.38-08 3.65-07 1.05-06 2.88-06 6.14-06 1.62-05 6.53-05 1.52-04 3.48-04 9.46-04 1.53-03 2.04-03 3.08-03
  123   20 5.61+01 5.66-13 1.56-09 1.95-07 1.07-06 2.94-06 7.47-06 1.35-05 2.26-05 3.89-05 4.75-05 4.67-05 4.38-05 5.02-05 6.32-05 1.20-04
  123   21 2.92+04 4.97-12 1.37-08 1.71-06 9.44-06 2.59-05 6.58-05 1.20-04 2.07-04 3.97-04 5.61-04 7.72-04 1.49-03 2.27-03 3.00-03 4.51-03
  123   22 1.41+04 3.79-12 1.05-08 1.29-06 7.08-06 1.91-05 4.77-05 8.55-05 1.44-04 2.65-04 3.56-04 4.46-04 7.42-04 1.08-03 1.40-03 2.07-03
  123   23 1.94+03 2.19-12 6.06-09 7.51-07 4.13-06 1.12-05 2.83-05 5.14-05 8.93-05 1.77-04 2.63-04 3.89-04 8.14-04 1.33-03 1.87-03 3.41-03
  123   24 1.53+04 1.96-11 5.41-08 6.70-06 3.67-05 9.93-05 2.48-04 4.44-04 7.39-04 1.28-03 1.58-03 1.57-03 1.36-03 1.27-03 1.25-03 1.30-03
  123   25 8.54+04 1.08-11 2.97-08 3.68-06 2.03-05 5.52-05 1.39-04 2.56-04 4.65-04 1.04-03 1.73-03 2.97-03 7.07-03 1.14-02 1.54-02 2.41-02
  123   26 4.53+03 6.96-12 1.92-08 2.37-06 1.30-05 3.51-05 8.75-05 1.58-04 2.69-04 5.13-04 7.18-04 9.49-04 1.59-03 2.26-03 2.86-03 4.09-03
  123   27 1.00-30 1.78-14 4.86-11 5.81-09 3.04-08 7.65-08 1.69-07 2.79-07 4.49-07 8.28-07 1.11-06 1.33-06 1.59-06 1.28-06 7.66-07 0.00+00
  123   28 3.21+03 3.48-14 9.60-11 1.19-08 6.49-08 1.75-07 4.37-07 7.87-07 1.35-06 2.63-06 3.77-06 5.54-06 1.27-05 2.14-05 3.04-05 5.43-05
  123   29 4.84+03 4.67-14 1.29-10 1.59-08 8.68-08 2.34-07 5.82-07 1.04-06 1.72-06 2.96-06 3.63-06 3.87-06 6.16-06 1.11-05 1.78-05 4.26-05
  123   30 4.47+03 4.75-15 1.34-11 1.73-09 1.01-08 2.98-08 8.56-08 2.11-07 7.35-07 3.67-06 9.06-06 2.15-05 6.08-05 1.02-04 1.40-04 2.31-04
  123   31 2.05+02 4.82-14 1.33-10 1.64-08 8.97-08 2.42-07 6.01-07 1.08-06 1.81-06 3.34-06 4.90-06 1.28-05 7.23-05 1.66-04 2.77-04 6.37-04
  123   32 1.16+03 5.63-15 1.56-11 1.97-09 1.11-08 3.10-08 8.19-08 1.65-07 3.83-07 1.34-06 2.96-06 6.87-06 1.99-05 3.34-05 4.56-05 7.25-05
  123   33 8.43+02 7.97-15 2.20-11 2.73-09 1.50-08 4.08-08 1.03-07 1.85-07 3.07-07 5.26-07 6.67-07 1.32-06 7.82-06 1.97-05 3.53-05 9.09-05
  123   34 8.75+03 5.68-14 1.57-10 1.95-08 1.07-07 2.92-07 7.37-07 1.33-06 2.27-06 4.19-06 5.66-06 7.31-06 1.54-05 2.87-05 4.54-05 1.03-04
  123   35 1.69+03 1.18-14 3.26-11 4.04-09 2.22-08 6.07-08 1.53-07 2.86-07 5.52-07 1.43-06 2.63-06 4.99-06 1.28-05 2.15-05 3.02-05 5.24-05
  123   36 1.69+06 8.11-17 2.27-13 2.90-11 1.66-10 4.76-10 1.30-09 2.72-09 6.74-09 2.50-08 1.03-07 1.97-06 1.91-05 4.63-05 8.16-05-1.08-04
  123   37 9.37+06 1.34-16 3.75-13 4.78-11 2.73-10 7.80-10 2.12-09 4.39-09 1.06-08 3.60-08 2.13-07 6.10-06 6.83-05 1.80-04 3.44-04-6.02-04
  123   38 1.06+01 1.80-17 4.85-14 5.59-12 2.77-11 6.32-11 1.12-10 1.48-10 1.81-10 4.90-10 4.95-08 1.31-06 1.03-05 2.10-05 3.07-05 4.86-05
  123   39 8.12-01 2.46-16 6.69-13 7.98-11 4.16-10 1.04-09 2.27-09 3.70-09 5.87-09 1.08-08 2.51-08 2.69-07 1.85-06 3.60-06 5.05-06 7.16-06
  123   40 4.10+07 2.75-16 7.66-13 9.73-11 5.52-10 1.57-09 4.22-09 8.64-09 2.12-08 8.47-08 8.00-07 2.59-05 2.93-04 7.77-04 1.49-03-2.64-03
  123   41 7.70+06 1.37-16 3.76-13 4.57-11 2.44-10 6.38-10 1.50-09 2.69-09 5.17-09 1.45-08 1.42-07 4.81-06 5.47-05 1.45-04 2.79-04-4.95-04
  123   42 6.23+06 1.59-16 4.37-13 5.32-11 2.85-10 7.48-10 1.77-09 3.17-09 5.94-09 1.56-08 1.30-07 4.19-06 4.67-05 1.22-04 2.32-04-4.01-04
  123   43 1.71+01 2.26-17 6.14-14 7.23-12 3.69-11 8.94-11 1.82-10 2.79-10 4.10-10 8.63-10 5.06-08 1.44-06 1.19-05 2.50-05 3.72-05 6.16-05
  123   44 3.30+02 2.69-14 7.44-11 9.22-09 5.07-08 1.38-07 3.46-07 6.27-07 1.08-06 2.10-06 3.11-06 5.75-06 2.20-05 4.70-05 7.72-05 1.76-04
  123   45 8.92+03 1.59-13 4.38-10 5.42-08 2.97-07 8.03-07 2.00-06 3.62-06 6.33-06 1.28-05 1.95-05 3.21-05 9.03-05 1.71-04 2.63-04 5.45-04
  123   46 5.86+03 2.26-13 6.24-10 7.71-08 4.22-07 1.14-06 2.84-06 5.08-06 8.44-06 1.47-05 1.82-05 1.97-05 2.78-05 4.05-05 5.47-05 9.43-05
  123   47 5.12+03 2.30-14 6.35-11 7.83-09 4.28-08 1.15-07 2.86-07 5.09-07 8.40-07 1.43-06 1.75-06 1.94-06 4.32-06 9.41-06 1.65-05 4.30-05
  123   48 1.28+07 1.63-16 4.47-13 5.42-11 2.88-10 7.47-10 1.74-09 3.14-09 6.56-09 2.19-08 2.41-07 8.19-06 9.26-05 2.45-04 4.69-04-8.30-04
  123   49 2.61+01 2.89-17 7.79-14 9.02-12 4.48-11 1.03-10 1.87-10 2.51-10 3.11-10 7.09-10 8.11-08 2.32-06 1.91-05 4.01-05 5.94-05 9.80-05
  123   50 4.08+07 2.38-16 6.61-13 8.31-11 4.66-10 1.30-09 3.43-09 6.87-09 1.62-08 6.18-08 7.89-07 2.72-05 3.05-04 8.02-04 1.53-03-2.65-03
  123   51 4.60+06 2.59-16 7.16-13 8.94-11 4.95-10 1.36-09 3.52-09 6.96-09 1.67-08 6.69-08 2.63-07 4.45-06 4.40-05 1.10-04 1.99-04-2.98-04
  123   52 8.57+06 1.37-15 3.93-12 5.40-10 3.36-09 1.06-08 3.30-08 7.35-08 1.78-07 6.01-07 2.16-06 3.22-05 3.27-04 8.40-04 1.56-03-2.12-03
  123   53 1.00-30 5.96-16 1.69-12 2.23-10 1.33-09 4.00-09 1.16-08 2.40-08 4.72-08 8.18-08 9.03-08 1.97-07 5.77-07 5.99-07 4.19-07 0.00+00
  123   54 5.78-01 8.41-15 2.29-11 2.73-09 1.42-08 3.56-08 7.79-08 1.30-07 2.19-07 4.14-07 6.12-07 1.38-06 5.25-06 9.30-06 1.25-05 1.60-05
  123   55 9.34+01 2.17-14 5.89-11 6.97-09 3.58-08 8.77-08 1.83-07 2.91-07 4.52-07 7.58-07 1.20-06 4.63-06 2.60-05 5.12-05 7.35-05 1.12-04
  123   56 1.32+02 9.90-13 2.72-09 3.31-07 1.78-06 4.68-06 1.12-05 1.97-05 3.41-05 7.75-05 1.58-04 3.76-04 1.56-03 3.61-03 6.27-03 1.53-02
  123   57 7.99+02 4.26-14 1.17-10 1.43-08 7.67-08 2.02-07 4.84-07 8.60-07 1.51-06 2.90-06 3.95-06 6.98-06 3.06-05 6.66-05 1.07-04 2.19-04
  123   58 1.51+07 3.91-12 1.11-08 1.49-06 8.99-06 2.76-05 8.22-05 1.75-04 3.92-04 1.04-03 1.70-03 2.49-03 4.45-03 6.67-03 9.17-03-5.08-03
  123   59 1.46+09 5.30-11 1.48-07 1.91-05 1.10-04 3.20-04 8.86-04 1.77-03 3.77-03 1.16-02 2.44-02 5.46-02 1.83-01 3.56-01 5.66-01-4.91-01
  123   60 2.51+09 9.17-11 2.57-07 3.31-05 1.92-04 5.59-04 1.56-03 3.13-03 6.65-03 2.00-02 4.11-02 9.05-02 3.04-01 5.94-01 9.50-01-8.45-01
  123   61 2.85+08 2.31-11 6.48-08 8.40-06 4.89-05 1.43-04 4.03-04 8.21-04 1.75-03 4.75-03 8.65-03 1.61-02 4.44-02 8.08-02 1.24-01-9.62-02
  123   62 1.20+05 1.10-13 3.15-10 4.26-08 2.61-07 8.13-07 2.46-06 5.29-06 1.19-05 3.19-05 5.37-05 8.14-05 1.39-04 1.90-04 2.36-04-4.40-05
  123   63 3.78+07 1.59-12 4.45-09 5.73-07 3.31-06 9.62-06 2.67-05 5.34-05 1.13-04 3.42-04 7.12-04 1.54-03 4.87-03 9.41-03 1.51-02-1.39-02
  123   64 6.17+07 2.75-12 7.72-09 9.95-07 5.75-06 1.68-05 4.66-05 9.34-05 1.97-04 5.81-04 1.17-03 2.44-03 7.58-03 1.47-02 2.37-02-2.27-02
  123   65 4.80+06 4.59-13 1.29-09 1.68-07 9.84-07 2.91-06 8.25-06 1.68-05 3.55-05 9.48-05 1.71-04 3.13-04 8.30-04 1.49-03 2.28-03-1.77-03
  123   66 1.93+01 3.45-15 9.38-12 1.12-09 5.81-09 1.45-08 3.16-08 5.18-08 8.52-08 2.06-07 5.78-07 2.53-06 1.21-05 2.26-05 3.17-05 4.74-05
  123   67 3.86+02 2.96-15 7.99-12 9.32-10 4.69-09 1.11-08 2.14-08 3.09-08 4.23-08 6.19-08 1.36-07 1.36-06 1.22-05 2.96-05 5.01-05 1.11-04
  123   68 1.30+03 3.34-15 9.03-12 1.06-09 5.33-09 1.26-08 2.47-08 3.70-08 5.71-08 1.11-07 2.83-07 4.06-06 4.18-05 1.05-04 1.82-04 4.16-04
  123   69 4.86-01 2.19-15 5.92-12 6.92-10 3.50-09 8.32-09 1.63-08 2.40-08 3.38-08 5.46-08 9.00-08 2.38-07 9.11-07 1.61-06 2.18-06 2.98-06
  123   70 9.71-04 6.97-09 1.89-05 2.25-03 1.16-02 2.89-02 6.14-02 9.42-02 1.23-01 1.44-01 1.53-01 1.58-01 1.62-01 1.63-01 1.65-01 1.71-01
  123   71 3.85-03 5.55-08 1.50-04 1.77-02 8.99-02 2.17-01 4.35-01 6.30-01 7.66-01 7.84-01 7.49-01 7.18-01 6.93-01 6.85-01 6.84-01 6.98-01
  123   72 9.14-03 1.42-07 3.85-04 4.53-02 2.31-01 5.57-01 1.13+00 1.64+00 1.99+00 2.04+00 1.95+00 1.86+00 1.79+00 1.77+00 1.76+00 1.79+00
  123   73 1.54-02 1.92-07 5.21-04 6.18-02 3.18-01 7.85-01 1.65+00 2.49+00 3.14+00 3.38+00 3.35+00 3.31+00 3.26+00 3.25+00 3.26+00 3.34+00
  123   74 1.51-02 4.08-07 1.11-03 1.30-01 6.64-01 1.61+00 3.26+00 4.73+00 5.67+00 5.49+00 4.92+00 4.45+00 4.07+00 3.93+00 3.88+00 3.91+00
  123   75 2.07-17 2.67-07 7.25-04 8.54-02 4.36-01 1.06+00 2.15+00 3.09+00 3.50+00 2.73+00 1.82+00 1.12+00 5.94-01 3.96-01 2.93-01 1.89-01
  123   76 1.83-17 3.14-07 8.54-04 1.01-01 5.22-01 1.29+00 2.71+00 3.98+00 4.55+00 3.55+00 2.37+00 1.45+00 7.53-01 4.92-01 3.55-01 2.18-01
  123   77 1.04-03 2.04-07 5.55-04 6.62-02 3.46-01 8.68-01 1.89+00 2.86+00 3.34+00 2.73+00 1.97+00 1.39+00 9.53-01 7.92-01 7.07-01 6.17-01
  123   78 5.03-04 7.11-08 1.94-04 2.34-02 1.23-01 3.14-01 7.03-01 1.08+00 1.28+00 1.06+00 7.73-01 5.55-01 3.93-01 3.33-01 3.01-01 2.67-01
  123   79 1.60-18 4.38-07 1.19-03 1.40-01 7.20-01 1.76+00 3.63+00 5.25+00 5.94+00 4.55+00 2.95+00 1.72+00 7.77-01 4.23-01 2.39-01 4.85-02
  123   80 1.34-04 4.10-08 1.12-04 1.36-02 7.23-02 1.87-01 4.31-01 6.73-01 7.96-01 6.44-01 4.53-01 3.06-01 1.96-01 1.55-01 1.34-01 1.11-01
  123   81 1.26-03 2.71-07 7.40-04 8.84-02 4.61-01 1.16+00 2.53+00 3.83+00 4.49+00 3.74+00 2.76+00 2.00+00 1.43+00 1.22+00 1.11+00 1.02+00
  123   82 1.54-05 6.43-08 1.75-04 2.10-02 1.10-01 2.79-01 6.18-01 9.40-01 1.09+00 8.35-01 5.39-01 3.10-01 1.36-01 7.02-02 3.59-02 4.96-04
  123   83 6.29-04 2.39-07 6.53-04 7.83-02 4.10-01 1.04+00 2.30+00 3.52+00 4.12+00 3.31+00 2.31+00 1.53+00 9.47-01 7.28-01 6.13-01 4.94-01
  123   84 1.74-04 1.74-07 4.76-04 5.74-02 3.03-01 7.75-01 1.75+00 2.69+00 3.17+00 2.53+00 1.74+00 1.12+00 6.57-01 4.83-01 3.91-01 2.95-01
  123   85 9.04-07 5.95-07 1.62-03 1.91-01 9.86-01 2.43+00 5.08+00 7.46+00 8.52+00 6.60+00 4.30+00 2.48+00 1.10+00 5.72-01 2.96-01 1.15-02
  123   86 2.82-19 1.12-07 3.07-04 3.67-02 1.92-01 4.84-01 1.06+00 1.61+00 1.85+00 1.44+00 9.39-01 5.57-01 2.67-01 1.59-01 1.03-01 4.52-02
  123   87 2.60-03 4.02-07 1.09-03 1.30-01 6.75-01 1.68+00 3.59+00 5.42+00 6.61+00 6.31+00 5.53+00 4.88+00 4.36+00 4.17+00 4.08+00 4.10+00
  123   88 7.11-03 3.98-07 1.08-03 1.29-01 6.69-01 1.67+00 3.58+00 5.58+00 7.59+00 9.56+00 1.06+01 1.14+01 1.19+01 1.21+01 1.23+01 1.28+01
  123   89 9.83-04 5.36-07 1.46-03 1.72-01 8.81-01 2.15+00 4.42+00 6.44+00 7.46+00 6.29+00 4.71+00 3.44+00 2.42+00 2.03+00 1.83+00 1.68+00
  123   90 1.30-03 2.15-07 5.84-04 6.95-02 3.60-01 8.97-01 1.92+00 2.91+00 3.56+00 3.44+00 3.06+00 2.73+00 2.45+00 2.34+00 2.29+00 2.30+00
  123   91 4.62-05 8.35-08 2.28-04 2.75-02 1.45-01 3.72-01 8.39-01 1.30+00 1.52+00 1.21+00 8.15-01 5.05-01 2.66-01 1.76-01 1.29-01 8.30-02
  123   92 1.40-04 2.02-07 5.52-04 6.68-02 3.55-01 9.19-01 2.11+00 3.31+00 3.95+00 3.23+00 2.27+00 1.52+00 9.45-01 7.29-01 6.16-01 5.00-01
  123   93 3.46-04 9.44-08 2.58-04 3.09-02 1.62-01 4.11-01 9.12-01 1.39+00 1.63+00 1.33+00 9.33-01 6.12-01 3.50-01 2.45-01 1.88-01 1.27-01
  123   94 1.16-03 9.58-07 2.60-03 3.09-01 1.59+00 3.93+00 8.27+00 1.23+01 1.48+01 1.33+01 1.08+01 8.65+00 6.94+00 6.29+00 5.98+00 5.83+00
  123   95 1.52-04 4.63-07 1.25-03 1.44-01 7.09-01 1.62+00 2.85+00 3.60+00 3.77+00 3.02+00 2.27+00 1.59+00 9.19-01 6.05-01 4.20-01 2.06-01
  123   96 2.32-05 1.56-07 4.21-04 4.92-02 2.49-01 5.91-01 1.15+00 1.59+00 1.76+00 1.37+00 9.49-01 5.97-01 2.96-01 1.70-01 1.00-01 2.18-02
  123   97 6.17-04 2.63-07 7.20-04 8.74-02 4.66-01 1.21+00 2.82+00 4.50+00 5.69+00 5.60+00 4.97+00 4.41+00 3.93+00 3.75+00 3.67+00 3.67+00
  123   98 1.81-04 5.99-08 1.64-04 1.97-02 1.03-01 2.64-01 5.90-01 9.05-01 1.06+00 8.62-01 6.05-01 3.87-01 2.02-01 1.26-01 8.46-02 3.95-02
  123   99 2.22-05 1.54-07 4.24-04 5.21-02 2.83-01 7.55-01 1.83+00 2.96+00 3.62+00 3.19+00 2.51+00 1.91+00 1.41+00 1.22+00 1.12+00 1.05+00
  123  100 2.48-06 9.47-09 2.58-05 3.08-03 1.61-02 4.03-02 8.79-02 1.35-01 1.68-01 1.74-01 1.69-01 1.68-01 1.71-01 1.74-01 1.77-01 1.81-01
  123  101 1.17-03 1.08-07 2.94-04 3.49-02 1.80-01 4.46-01 9.43-01 1.40+00 1.62+00 1.39+00 1.06+00 7.35-01 4.05-01 2.48-01 1.54-01 4.13-02
  123  102 1.54-04 2.95-07 8.01-04 9.44-02 4.82-01 1.17+00 2.38+00 3.42+00 3.88+00 3.14+00 2.26+00 1.52+00 8.68-01 5.86-01 4.26-01 2.46-01
  123  103 4.51-05 4.15-07 1.13-03 1.37-01 7.21-01 1.84+00 4.16+00 6.47+00 7.84+00 7.08+00 5.81+00 4.78+00 3.96+00 3.63+00 3.47+00 3.35+00
  123  104 1.19-04 9.75-07 2.65-03 3.13-01 1.61+00 3.96+00 8.28+00 1.24+01 1.56+01 1.67+01 1.64+01 1.61+01 1.58+01 1.57+01 1.58+01 1.62+01
  123  105 1.54-05 4.95-07 1.35-03 1.60-01 8.25-01 2.04+00 4.32+00 6.43+00 7.63+00 6.68+00 5.26+00 4.11+00 3.23+00 2.89+00 2.73+00 2.59+00
  123  106 4.60-05 3.00-07 8.18-04 9.80-02 5.14-01 1.30+00 2.87+00 4.41+00 5.35+00 4.91+00 4.12+00 3.45+00 2.88+00 2.65+00 2.54+00 2.50+00
  123  107 7.70-23 9.06-08 2.55-04 3.33-02 1.95-01 5.78-01 1.62+00 2.82+00 3.52+00 2.88+00 1.95+00 1.19+00 6.14-01 3.96-01 2.81-01 1.67-01
  123  108 4.79-04 5.91-07 1.61-03 1.90-01 9.74-01 2.38+00 4.94+00 7.40+00 9.47+00 1.07+01 1.11+01 1.13+01 1.13+01 1.13+01 1.14+01 1.18+01
  123  109 2.88-05 3.66-07 9.93-04 1.17-01 6.00-01 1.46+00 3.01+00 4.51+00 5.82+00 6.79+00 7.19+00 7.43+00 7.56+00 7.62+00 7.70+00 8.06+00
  123  110 4.22-04 2.90-07 7.89-04 9.42-02 4.91-01 1.23+00 2.68+00 4.14+00 5.31+00 5.87+00 5.93+00 5.88+00 5.73+00 5.65+00 5.64+00 5.78+00
  123  111 5.54-04 3.04-07 8.33-04 1.01-01 5.37-01 1.39+00 3.22+00 5.05+00 6.02+00 5.02+00 3.64+00 2.44+00 1.39+00 9.48-01 6.98-01 4.16-01
  123  112 1.46-24 8.85-08 2.48-04 3.18-02 1.83-01 5.28-01 1.43+00 2.47+00 3.10+00 2.59+00 1.77+00 1.09+00 5.50-01 3.42-01 2.33-01 1.21-01
  123  113 1.70-04 3.57-07 9.73-04 1.17-01 6.13-01 1.55+00 3.45+00 5.29+00 6.30+00 5.41+00 4.12+00 3.04+00 2.15+00 1.78+00 1.59+00 1.42+00
  123  114 4.14-05 1.89-07 5.15-04 6.14-02 3.19-01 7.98-01 1.72+00 2.65+00 3.40+00 3.74+00 3.77+00 3.73+00 3.66+00 3.63+00 3.64+00 3.78+00
  123  115 2.81-07 1.42-07 3.85-04 4.53-02 2.31-01 5.59-01 1.13+00 1.69+00 2.21+00 2.70+00 2.97+00 3.17+00 3.32+00 3.38+00 3.44+00 3.60+00
  123  116 2.12-04 1.81-07 4.93-04 5.89-02 3.08-01 7.73-01 1.69+00 2.62+00 3.36+00 3.83+00 3.93+00 3.74+00 3.24+00 2.93+00 2.75+00 2.60+00
  123  117 1.37-05 4.82-07 1.30-03 1.52-01 7.69-01 1.83+00 3.54+00 4.90+00 5.39+00 4.14+00 2.78+00 1.72+00 8.75-01 5.45-01 3.69-01 1.87-01
  123  118 1.05-08 6.34-08 1.79-04 2.37-02 1.41-01 4.23-01 1.21+00 2.13+00 2.73+00 2.45+00 1.96+00 1.58+00 1.31+00 1.22+00 1.17+00 1.12+00
  123  119 3.32-05 6.85-07 1.85-03 2.15-01 1.08+00 2.52+00 4.74+00 6.40+00 7.08+00 5.72+00 4.11+00 2.82+00 1.80+00 1.41+00 1.20+00 1.00+00
  123  120 9.77-06 2.96-07 8.13-04 9.91-02 5.32-01 1.40+00 3.31+00 5.27+00 6.34+00 5.22+00 3.62+00 2.26+00 1.10+00 6.14-01 3.45-01 4.13-02
  123  121 1.18-06 3.35-07 9.21-04 1.13-01 6.09-01 1.62+00 3.88+00 6.33+00 8.10+00 8.12+00 7.36+00 6.67+00 6.05+00 5.81+00 5.72+00 5.82+00
  123  122 4.61-15 5.84-08 1.61-04 1.99-02 1.09-01 2.96-01 7.31-01 1.19+00 1.44+00 1.15+00 7.78-01 4.79-01 2.48-01 1.61-01 1.15-01 7.21-02
  124    1 6.22+03 1.12-15 3.05-12 3.63-10 1.89-09 4.72-09 1.03-08 1.75-08 3.39-08 9.56-08 1.62-07 2.08-07 2.33-07 2.43-07 2.55-07-7.70-08
