SEQ='BE'     NUCCHG=18                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  76039261.2   NPRNTI= 2   NPRNTF= 2
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S1                 (2)0( 0.5)        0.0 
     2          2P1                 (2)1( 2.5)   257223.7 

   LS RESOLVED TERM INDEXING            BWNR=  82908802.3   NTRM= 246
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   129       1.07E-12  7.57E-13  4.76E-13  3.34E-13  2.32E-13  1.40E-13  9.20E-14  5.74E-14  2.73E-14  1.39E-14
             6.44E-15  2.05E-15  8.00E-16  3.00E-16  7.88E-17  2.83E-17  1.01E-17  2.56E-18  9.05E-19
   130       5.56E-14  3.93E-14  2.49E-14  1.76E-14  1.24E-14  7.79E-15  5.45E-15  3.77E-15  2.23E-15  1.43E-15
             8.68E-16  3.99E-16  2.02E-16  9.42E-17  3.08E-17  1.24E-17  4.76E-18  1.29E-18  4.68E-19
   131       1.37E-12  9.68E-13  6.09E-13  4.27E-13  2.97E-13  1.79E-13  1.18E-13  7.35E-14  3.49E-14  1.78E-14
             8.26E-15  2.63E-15  1.03E-15  3.84E-16  1.01E-16  3.62E-17  1.29E-17  3.28E-18  1.16E-18
   132       6.90E-13  4.86E-13  3.05E-13  2.12E-13  1.45E-13  8.46E-14  5.30E-14  3.08E-14  1.30E-14  5.99E-15
             2.54E-15  7.35E-16  2.74E-16  9.97E-17  2.57E-17  9.14E-18  3.24E-18  8.22E-19  2.91E-19
   133       2.30E-13  1.62E-13  1.02E-13  7.07E-14  4.85E-14  2.82E-14  1.77E-14  1.03E-14  4.32E-15  2.00E-15
             8.45E-16  2.45E-16  9.13E-17  3.32E-17  8.56E-18  3.05E-18  1.08E-18  2.74E-19  9.69E-20
   134       8.88E-13  6.25E-13  3.92E-13  2.73E-13  1.87E-13  1.09E-13  6.81E-14  3.96E-14  1.67E-14  7.71E-15
             3.26E-15  9.45E-16  3.52E-16  1.28E-16  3.30E-17  1.18E-17  4.17E-18  1.06E-18  3.74E-19
   135       2.96E-13  2.08E-13  1.31E-13  9.09E-14  6.23E-14  3.63E-14  2.27E-14  1.32E-14  5.56E-15  2.57E-15
             1.09E-15  3.15E-16  1.17E-16  4.27E-17  1.10E-17  3.92E-18  1.39E-18  3.52E-19  1.25E-19
   136       1.08E-12  7.64E-13  4.79E-13  3.33E-13  2.29E-13  1.33E-13  8.33E-14  4.84E-14  2.04E-14  9.42E-15
             3.98E-15  1.15E-15  4.31E-16  1.57E-16  4.04E-17  1.44E-17  5.09E-18  1.29E-18  4.57E-19
   137       3.62E-13  2.55E-13  1.60E-13  1.11E-13  7.62E-14  4.43E-14  2.78E-14  1.61E-14  6.79E-15  3.14E-15
             1.33E-15  3.85E-16  1.44E-16  5.22E-17  1.35E-17  4.79E-18  1.70E-18  4.30E-19  1.52E-19
   138       3.14E-13  2.21E-13  1.37E-13  9.47E-14  6.38E-14  3.54E-14  2.10E-14  1.13E-14  4.27E-15  1.83E-15
             7.28E-16  2.00E-16  7.30E-17  2.62E-17  6.70E-18  2.38E-18  8.42E-19  2.13E-19  7.54E-20
   139       1.05E-13  7.36E-14  4.58E-14  3.16E-14  2.13E-14  1.18E-14  6.99E-15  3.77E-15  1.42E-15  6.10E-16
             2.43E-16  6.68E-17  2.43E-17  8.74E-18  2.23E-18  7.92E-19  2.81E-19  7.11E-20  2.51E-20
   140       3.84E-13  2.70E-13  1.68E-13  1.16E-13  7.79E-14  4.33E-14  2.56E-14  1.38E-14  5.22E-15  2.24E-15
             8.90E-16  2.45E-16  8.92E-17  3.21E-17  8.19E-18  2.91E-18  1.03E-18  2.61E-19  9.21E-20
   141       1.28E-13  9.00E-14  5.60E-14  3.86E-14  2.60E-14  1.44E-14  8.54E-15  4.61E-15  1.74E-15  7.45E-16
             2.97E-16  8.16E-17  2.97E-17  1.07E-17  2.73E-18  9.68E-19  3.43E-19  8.68E-20  3.07E-20
   142       4.54E-13  3.19E-13  1.99E-13  1.37E-13  9.21E-14  5.12E-14  3.03E-14  1.63E-14  6.17E-15  2.64E-15
             1.05E-15  2.89E-16  1.05E-16  3.79E-17  9.68E-18  3.43E-18  1.22E-18  3.08E-19  1.09E-19
   143       1.51E-13  1.06E-13  6.62E-14  4.56E-14  3.07E-14  1.71E-14  1.01E-14  5.45E-15  2.06E-15  8.81E-16
             3.51E-16  9.64E-17  3.52E-17  1.26E-17  3.23E-18  1.14E-18  4.05E-19  1.03E-19  3.63E-20
   144       7.59E-13  5.35E-13  3.37E-13  2.36E-13  1.64E-13  9.91E-14  6.52E-14  4.07E-14  1.93E-14  9.88E-15
             4.58E-15  1.46E-15  5.69E-16  2.13E-16  5.60E-17  2.01E-17  7.16E-18  1.82E-18  6.44E-19
   145       4.54E-13  3.21E-13  2.02E-13  1.41E-13  9.83E-14  5.93E-14  3.90E-14  2.43E-14  1.16E-14  5.92E-15
             2.74E-15  8.72E-16  3.41E-16  1.28E-16  3.36E-17  1.20E-17  4.29E-18  1.09E-18  3.86E-19
   146       2.52E-13  1.78E-13  1.12E-13  7.84E-14  5.46E-14  3.29E-14  2.17E-14  1.35E-14  6.43E-15  3.29E-15
             1.52E-15  4.84E-16  1.89E-16  7.09E-17  1.87E-17  6.69E-18  2.38E-18  6.05E-19  2.14E-19
   147       1.72E-13  1.22E-13  7.68E-14  5.41E-14  3.80E-14  2.35E-14  1.61E-14  1.07E-14  5.73E-15  3.29E-15
             1.73E-15  6.41E-16  2.75E-16  1.10E-16  3.08E-17  1.13E-17  4.09E-18  1.05E-18  3.73E-19
   148       4.02E-13  2.84E-13  1.79E-13  1.26E-13  8.86E-14  5.49E-14  3.75E-14  2.49E-14  1.34E-14  7.68E-15
             4.03E-15  1.50E-15  6.42E-16  2.58E-16  7.19E-17  2.64E-17  9.55E-18  2.45E-18  8.70E-19
   165       2.94E-13  2.08E-13  1.32E-13  9.30E-14  6.57E-14  4.14E-14  2.91E-14  2.03E-14  1.25E-14  8.47E-15
             5.65E-15  3.16E-15  1.94E-15  1.13E-15  5.00E-16  2.50E-16  1.18E-16  3.99E-17  1.66E-17
   166       9.75E-14  6.89E-14  4.36E-14  3.08E-14  2.17E-14  1.37E-14  9.63E-15  6.73E-15  4.14E-15  2.82E-15
             1.88E-15  1.05E-15  6.46E-16  3.76E-16  1.66E-16  8.34E-17  3.92E-17  1.33E-17  5.54E-18
   167       1.17E-13  8.24E-14  5.21E-14  3.68E-14  2.59E-14  1.62E-14  1.13E-14  7.72E-15  4.50E-15  2.86E-15
             1.71E-15  7.81E-16  3.92E-16  1.82E-16  5.94E-17  2.38E-17  9.16E-18  2.47E-18  8.99E-19
   168       5.81E-13  4.10E-13  2.59E-13  1.83E-13  1.29E-13  8.07E-14  5.61E-14  3.85E-14  2.25E-14  1.43E-14
             8.56E-15  3.90E-15  1.96E-15  9.10E-16  2.97E-16  1.19E-16  4.58E-17  1.24E-17  4.49E-18
   169       1.15E-13  8.15E-14  5.15E-14  3.64E-14  2.56E-14  1.60E-14  1.12E-14  7.66E-15  4.48E-15  2.85E-15
             1.71E-15  7.79E-16  3.92E-16  1.82E-16  5.93E-17  2.38E-17  9.15E-18  2.47E-18  8.98E-19
   170       3.45E-13  2.44E-13  1.54E-13  1.09E-13  7.66E-14  4.80E-14  3.34E-14  2.29E-14  1.34E-14  8.53E-15
             5.12E-15  2.33E-15  1.17E-15  5.45E-16  1.78E-16  7.14E-17  2.74E-17  7.41E-18  2.69E-18
   171       1.90E-13  1.34E-13  8.46E-14  5.98E-14  4.21E-14  2.64E-14  1.84E-14  1.26E-14  7.40E-15  4.72E-15
             2.83E-15  1.29E-15  6.51E-16  3.03E-16  9.87E-17  3.96E-17  1.52E-17  4.11E-18  1.50E-18
   172       2.02E-13  1.43E-13  9.00E-14  6.34E-14  4.44E-14  2.74E-14  1.87E-14  1.23E-14  6.56E-15  3.74E-15
             1.95E-15  7.20E-16  3.08E-16  1.24E-16  3.44E-17  1.26E-17  4.56E-18  1.17E-18  4.16E-19
   173       8.48E-13  5.99E-13  3.78E-13  2.66E-13  1.87E-13  1.15E-13  7.84E-14  5.17E-14  2.75E-14  1.57E-14
             8.20E-15  3.02E-15  1.29E-15  5.19E-16  1.44E-16  5.30E-17  1.92E-17  4.91E-18  1.75E-18
   174       6.00E-13  4.24E-13  2.67E-13  1.88E-13  1.32E-13  8.16E-14  5.55E-14  3.67E-14  1.95E-14  1.12E-14
             5.84E-15  2.15E-15  9.21E-16  3.69E-16  1.03E-16  3.78E-17  1.37E-17  3.50E-18  1.24E-18
   175       3.59E-13  2.54E-13  1.60E-13  1.13E-13  7.90E-14  4.88E-14  3.33E-14  2.20E-14  1.17E-14  6.69E-15
             3.50E-15  1.29E-15  5.52E-16  2.22E-16  6.17E-17  2.27E-17  8.19E-18  2.10E-18  7.46E-19
   176       2.62E-13  1.85E-13  1.16E-13  8.15E-14  5.67E-14  3.41E-14  2.24E-14  1.39E-14  6.61E-15  3.37E-15
             1.56E-15  4.94E-16  1.93E-16  7.23E-17  1.90E-17  6.82E-18  2.43E-18  6.17E-19  2.18E-19
   177       3.73E-14  2.64E-14  1.67E-14  1.18E-14  8.30E-15  5.21E-15  3.63E-15  2.50E-15  1.47E-15  9.37E-16
             5.64E-16  2.58E-16  1.30E-16  6.04E-17  1.97E-17  7.91E-18  3.04E-18  8.22E-19  2.99E-19
   178       7.85E-13  5.54E-13  3.48E-13  2.44E-13  1.70E-13  1.02E-13  6.72E-14  4.18E-14  1.98E-14  1.01E-14
             4.67E-15  1.48E-15  5.79E-16  2.17E-16  5.70E-17  2.04E-17  7.28E-18  1.85E-18  6.55E-19
   179       1.00E-12  7.09E-13  4.46E-13  3.13E-13  2.17E-13  1.31E-13  8.61E-14  5.36E-14  2.54E-14  1.30E-14
             5.99E-15  1.90E-15  7.43E-16  2.78E-16  7.32E-17  2.62E-17  9.34E-18  2.37E-18  8.40E-19
   180       6.07E-13  4.28E-13  2.68E-13  1.87E-13  1.28E-13  7.44E-14  4.66E-14  2.70E-14  1.14E-14  5.25E-15
             2.22E-15  6.44E-16  2.40E-16  8.73E-17  2.25E-17  8.00E-18  2.84E-18  7.19E-19  2.55E-19
   181       2.02E-13  1.43E-13  8.93E-14  6.22E-14  4.27E-14  2.48E-14  1.55E-14  9.02E-15  3.79E-15  1.75E-15
             7.41E-16  2.15E-16  8.00E-17  2.91E-17  7.50E-18  2.67E-18  9.46E-19  2.40E-19  8.48E-20
   182       7.81E-13  5.50E-13  3.45E-13  2.40E-13  1.65E-13  9.57E-14  5.99E-14  3.48E-14  1.46E-14  6.76E-15
             2.86E-15  8.28E-16  3.09E-16  1.12E-16  2.89E-17  1.03E-17  3.65E-18  9.25E-19  3.27E-19
   183       2.60E-13  1.83E-13  1.15E-13  7.99E-14  5.48E-14  3.19E-14  2.00E-14  1.16E-14  4.87E-15  2.25E-15
             9.52E-16  2.76E-16  1.03E-16  3.74E-17  9.64E-18  3.43E-18  1.22E-18  3.08E-19  1.09E-19
   184       9.54E-13  6.72E-13  4.21E-13  2.93E-13  2.01E-13  1.17E-13  7.32E-14  4.25E-14  1.79E-14  8.26E-15
             3.49E-15  1.01E-15  3.77E-16  1.37E-16  3.54E-17  1.26E-17  4.46E-18  1.13E-18  4.00E-19
   185       3.18E-13  2.24E-13  1.40E-13  9.77E-14  6.70E-14  3.90E-14  2.44E-14  1.42E-14  5.96E-15  2.75E-15
             1.16E-15  3.37E-16  1.26E-16  4.57E-17  1.18E-17  4.19E-18  1.49E-18  3.77E-19  1.33E-19
   186       4.40E-13  3.09E-13  1.93E-13  1.33E-13  8.94E-14  4.97E-14  2.94E-14  1.59E-14  5.98E-15  2.56E-15
             1.02E-15  2.80E-16  1.02E-16  3.67E-17  9.38E-18  3.33E-18  1.18E-18  2.98E-19  1.06E-19
   187       1.47E-13  1.03E-13  6.42E-14  4.43E-14  2.98E-14  1.66E-14  9.80E-15  5.29E-15  1.99E-15  8.54E-16
             3.40E-16  9.35E-17  3.41E-17  1.22E-17  3.13E-18  1.11E-18  3.93E-19  9.95E-20  3.52E-20
   188       5.38E-13  3.78E-13  2.35E-13  1.62E-13  1.09E-13  6.07E-14  3.59E-14  1.94E-14  7.31E-15  3.13E-15
             1.25E-15  3.43E-16  1.25E-16  4.49E-17  1.15E-17  4.07E-18  1.44E-18  3.65E-19  1.29E-19
   189       1.79E-13  1.26E-13  7.85E-14  5.41E-14  3.64E-14  2.02E-14  1.20E-14  6.46E-15  2.44E-15  1.04E-15
             4.16E-16  1.14E-16  4.16E-17  1.50E-17  3.82E-18  1.36E-18  4.80E-19  1.22E-19  4.30E-20
   190       6.36E-13  4.47E-13  2.78E-13  1.92E-13  1.29E-13  7.17E-14  4.25E-14  2.29E-14  8.64E-15  3.70E-15
             1.47E-15  4.05E-16  1.48E-16  5.30E-17  1.36E-17  4.81E-18  1.70E-18  4.31E-19  1.52E-19
   191       2.12E-13  1.49E-13  9.28E-14  6.39E-14  4.31E-14  2.39E-14  1.42E-14  7.64E-15  2.88E-15  1.23E-15
             4.91E-16  1.35E-16  4.92E-17  1.77E-17  4.52E-18  1.60E-18  5.67E-19  1.44E-19  5.08E-20
   192       1.62E-13  1.14E-13  7.02E-14  4.77E-14  3.14E-14  1.65E-14  9.22E-15  4.63E-15  1.60E-15  6.47E-16
             2.48E-16  6.61E-17  2.38E-17  8.50E-18  2.16E-18  7.66E-19  2.71E-19  6.86E-20  2.43E-20
   193       5.41E-14  3.79E-14  2.34E-14  1.59E-14  1.05E-14  5.51E-15  3.07E-15  1.54E-15  5.32E-16  2.16E-16
             8.26E-17  2.20E-17  7.93E-18  2.83E-18  7.21E-19  2.55E-19  9.04E-20  2.29E-20  8.09E-21
   194       1.92E-13  1.34E-13  8.30E-14  5.64E-14  3.71E-14  1.95E-14  1.09E-14  5.48E-15  1.89E-15  7.65E-16
             2.93E-16  7.81E-17  2.81E-17  1.00E-17  2.56E-18  9.05E-19  3.20E-19  8.11E-20  2.87E-20
   195       6.39E-14  4.48E-14  2.77E-14  1.88E-14  1.24E-14  6.51E-15  3.63E-15  1.83E-15  6.29E-16  2.55E-16
             9.76E-17  2.60E-17  9.38E-18  3.35E-18  8.52E-19  3.02E-19  1.07E-19  2.70E-20  9.56E-21
   196       2.21E-13  1.55E-13  9.57E-14  6.51E-14  4.28E-14  2.25E-14  1.26E-14  6.32E-15  2.18E-15  8.82E-16
             3.38E-16  9.01E-17  3.25E-17  1.16E-17  2.95E-18  1.04E-18  3.70E-19  9.36E-20  3.31E-20
   197       7.37E-14  5.17E-14  3.19E-14  2.17E-14  1.43E-14  7.51E-15  4.19E-15  2.11E-15  7.26E-16  2.94E-16
             1.13E-16  3.00E-17  1.08E-17  3.86E-18  9.83E-19  3.48E-19  1.23E-19  3.12E-20  1.10E-20
   198       5.56E-13  3.92E-13  2.47E-13  1.73E-13  1.20E-13  7.26E-14  4.77E-14  2.97E-14  1.41E-14  7.18E-15
             3.32E-15  1.06E-15  4.12E-16  1.54E-16  4.06E-17  1.46E-17  5.18E-18  1.32E-18  4.66E-19
   199       3.33E-13  2.35E-13  1.48E-13  1.04E-13  7.21E-14  4.34E-14  2.86E-14  1.78E-14  8.44E-15  4.30E-15
             1.99E-15  6.33E-16  2.47E-16  9.25E-17  2.43E-17  8.72E-18  3.11E-18  7.89E-19  2.79E-19
   200       1.85E-13  1.30E-13  8.20E-14  5.75E-14  4.00E-14  2.41E-14  1.58E-14  9.87E-15  4.68E-15  2.39E-15
             1.11E-15  3.51E-16  1.37E-16  5.14E-17  1.35E-17  4.84E-18  1.72E-18  4.38E-19  1.55E-19
   201       1.18E-13  8.32E-14  5.25E-14  3.70E-14  2.59E-14  1.60E-14  1.09E-14  7.23E-15  3.87E-15  2.21E-15
             1.16E-15  4.28E-16  1.83E-16  7.35E-17  2.05E-17  7.53E-18  2.72E-18  6.97E-19  2.48E-19
   202       2.74E-13  1.94E-13  1.22E-13  8.62E-14  6.05E-14  3.74E-14  2.55E-14  1.69E-14  9.02E-15  5.16E-15
             2.70E-15  9.99E-16  4.28E-16  1.72E-16  4.78E-17  1.76E-17  6.34E-18  1.63E-18  5.78E-19
   203       2.08E-13  1.47E-13  9.28E-14  6.56E-14  4.62E-14  2.91E-14  2.03E-14  1.41E-14  8.59E-15  5.80E-15
             3.84E-15  2.13E-15  1.30E-15  7.57E-16  3.35E-16  1.67E-16  7.87E-17  2.66E-17  1.11E-17
   204       6.89E-14  4.87E-14  3.08E-14  2.17E-14  1.53E-14  9.64E-15  6.75E-15  4.69E-15  2.86E-15  1.93E-15
             1.28E-15  7.10E-16  4.35E-16  2.52E-16  1.12E-16  5.58E-17  2.62E-17  8.87E-18  3.70E-18
   205       8.22E-14  5.81E-14  3.67E-14  2.59E-14  1.82E-14  1.14E-14  7.87E-15  5.37E-15  3.11E-15  1.96E-15
             1.17E-15  5.31E-16  2.66E-16  1.23E-16  4.02E-17  1.61E-17  6.19E-18  1.67E-18  6.07E-19
   206       4.09E-13  2.89E-13  1.83E-13  1.29E-13  9.07E-14  5.66E-14  3.92E-14  2.68E-14  1.55E-14  9.81E-15
             5.85E-15  2.65E-15  1.33E-15  6.16E-16  2.01E-16  8.05E-17  3.09E-17  8.35E-18  3.03E-18
   207       8.14E-14  5.75E-14  3.63E-14  2.56E-14  1.80E-14  1.13E-14  7.81E-15  5.34E-15  3.10E-15  1.96E-15
             1.17E-15  5.30E-16  2.66E-16  1.23E-16  4.01E-17  1.61E-17  6.18E-18  1.67E-18  6.07E-19
   208       2.43E-13  1.72E-13  1.09E-13  7.67E-14  5.40E-14  3.37E-14  2.34E-14  1.60E-14  9.27E-15  5.86E-15
             3.50E-15  1.59E-15  7.96E-16  3.69E-16  1.20E-16  4.82E-17  1.85E-17  5.01E-18  1.82E-18
   209       1.34E-13  9.47E-14  5.98E-14  4.22E-14  2.97E-14  1.86E-14  1.29E-14  8.82E-15  5.13E-15  3.25E-15
             1.94E-15  8.81E-16  4.42E-16  2.05E-16  6.68E-17  2.68E-17  1.03E-17  2.78E-18  1.01E-18
   210       1.44E-13  1.02E-13  6.41E-14  4.51E-14  3.16E-14  1.95E-14  1.32E-14  8.68E-15  4.60E-15  2.62E-15
             1.36E-15  5.01E-16  2.14E-16  8.57E-17  2.38E-17  8.75E-18  3.16E-18  8.11E-19  2.88E-19
   211       6.04E-13  4.26E-13  2.69E-13  1.89E-13  1.33E-13  8.17E-14  5.55E-14  3.64E-14  1.93E-14  1.10E-14
             5.72E-15  2.10E-15  8.98E-16  3.60E-16  1.00E-16  3.68E-17  1.33E-17  3.40E-18  1.21E-18
   212       4.28E-13  3.02E-13  1.91E-13  1.34E-13  9.40E-14  5.79E-14  3.94E-14  2.59E-14  1.37E-14  7.82E-15
             4.07E-15  1.50E-15  6.40E-16  2.56E-16  7.14E-17  2.62E-17  9.47E-18  2.43E-18  8.63E-19
   213       2.56E-13  1.81E-13  1.14E-13  8.03E-14  5.63E-14  3.47E-14  2.36E-14  1.55E-14  8.24E-15  4.69E-15
             2.44E-15  8.99E-16  3.84E-16  1.54E-16  4.28E-17  1.57E-17  5.68E-18  1.46E-18  5.17E-19
   214       1.94E-13  1.37E-13  8.63E-14  6.05E-14  4.20E-14  2.53E-14  1.66E-14  1.03E-14  4.87E-15  2.48E-15
             1.14E-15  3.62E-16  1.41E-16  5.29E-17  1.39E-17  4.99E-18  1.78E-18  4.51E-19  1.60E-19
   215       2.64E-14  1.87E-14  1.18E-14  8.33E-15  5.87E-15  3.67E-15  2.55E-15  1.75E-15  1.02E-15  6.46E-16
             3.87E-16  1.76E-16  8.82E-17  4.09E-17  1.33E-17  5.35E-18  2.06E-18  5.55E-19  2.02E-19
   216       5.83E-13  4.11E-13  2.59E-13  1.81E-13  1.26E-13  7.58E-14  4.97E-14  3.09E-14  1.46E-14  7.42E-15
             3.43E-15  1.09E-15  4.24E-16  1.59E-16  4.17E-17  1.50E-17  5.32E-18  1.35E-18  4.79E-19
   217       7.46E-13  5.27E-13  3.31E-13  2.32E-13  1.61E-13  9.72E-14  6.37E-14  3.96E-14  1.87E-14  9.53E-15
             4.40E-15  1.39E-15  5.44E-16  2.04E-16  5.36E-17  1.92E-17  6.84E-18  1.74E-18  6.15E-19
   218       4.98E-13  3.51E-13  2.20E-13  1.53E-13  1.05E-13  6.10E-14  3.81E-14  2.21E-14  9.29E-15  4.29E-15
             1.81E-15  5.25E-16  1.96E-16  7.12E-17  1.83E-17  6.52E-18  2.31E-18  5.86E-19  2.07E-19
   219       1.66E-13  1.17E-13  7.32E-14  5.10E-14  3.50E-14  2.03E-14  1.27E-14  7.37E-15  3.10E-15  1.43E-15
             6.04E-16  1.75E-16  6.52E-17  2.37E-17  6.11E-18  2.17E-18  7.71E-19  1.95E-19  6.91E-20
   220       6.40E-13  4.51E-13  2.83E-13  1.97E-13  1.35E-13  7.84E-14  4.90E-14  2.84E-14  1.19E-14  5.51E-15
             2.33E-15  6.75E-16  2.51E-16  9.15E-17  2.36E-17  8.38E-18  2.97E-18  7.54E-19  2.67E-19
   221       2.13E-13  1.50E-13  9.42E-14  6.55E-14  4.50E-14  2.61E-14  1.63E-14  9.48E-15  3.98E-15  1.84E-15
             7.77E-16  2.25E-16  8.38E-17  3.05E-17  7.86E-18  2.79E-18  9.91E-19  2.51E-19  8.89E-20
   222       7.82E-13  5.51E-13  3.45E-13  2.40E-13  1.65E-13  9.58E-14  5.99E-14  3.48E-14  1.46E-14  6.74E-15
             2.85E-15  8.25E-16  3.07E-16  1.12E-16  2.88E-17  1.02E-17  3.63E-18  9.21E-19  3.26E-19
   223       2.61E-13  1.84E-13  1.15E-13  8.01E-14  5.49E-14  3.19E-14  2.00E-14  1.16E-14  4.87E-15  2.25E-15
             9.49E-16  2.75E-16  1.02E-16  3.73E-17  9.60E-18  3.42E-18  1.21E-18  3.07E-19  1.09E-19
   224       4.46E-13  3.14E-13  1.95E-13  1.35E-13  9.07E-14  5.03E-14  2.98E-14  1.61E-14  6.06E-15  2.59E-15
             1.03E-15  2.84E-16  1.03E-16  3.72E-17  9.49E-18  3.37E-18  1.19E-18  3.02E-19  1.07E-19
   225       1.49E-13  1.05E-13  6.51E-14  4.49E-14  3.02E-14  1.68E-14  9.93E-15  5.35E-15  2.02E-15  8.65E-16
             3.44E-16  9.46E-17  3.45E-17  1.24E-17  3.16E-18  1.12E-18  3.98E-19  1.01E-19  3.56E-20
   226       5.46E-13  3.84E-13  2.39E-13  1.65E-13  1.11E-13  6.15E-14  3.64E-14  1.96E-14  7.40E-15  3.17E-15
             1.26E-15  3.47E-16  1.26E-16  4.54E-17  1.16E-17  4.12E-18  1.46E-18  3.69E-19  1.31E-19
   227       1.82E-13  1.28E-13  7.96E-14  5.49E-14  3.69E-14  2.05E-14  1.21E-14  6.54E-15  2.47E-15  1.06E-15
             4.21E-16  1.16E-16  4.21E-17  1.51E-17  3.87E-18  1.37E-18  4.86E-19  1.23E-19  4.35E-20
   228       6.45E-13  4.53E-13  2.82E-13  1.94E-13  1.31E-13  7.27E-14  4.30E-14  2.32E-14  8.75E-15  3.75E-15
             1.49E-15  4.10E-16  1.49E-16  5.37E-17  1.37E-17  4.86E-18  1.72E-18  4.36E-19  1.54E-19
   229       2.15E-13  1.51E-13  9.41E-14  6.48E-14  4.37E-14  2.42E-14  1.43E-14  7.73E-15  2.92E-15  1.25E-15
             4.97E-16  1.37E-16  4.98E-17  1.79E-17  4.57E-18  1.62E-18  5.74E-19  1.45E-19  5.14E-20
   230       2.70E-13  1.89E-13  1.17E-13  7.96E-14  5.23E-14  2.75E-14  1.54E-14  7.72E-15  2.66E-15  1.08E-15
             4.13E-16  1.10E-16  3.96E-17  1.42E-17  3.60E-18  1.28E-18  4.51E-19  1.14E-19  4.04E-20
   231       9.01E-14  6.32E-14  3.90E-14  2.65E-14  1.74E-14  9.18E-15  5.12E-15  2.57E-15  8.86E-16  3.59E-16
             1.38E-16  3.67E-17  1.32E-17  4.72E-18  1.20E-18  4.25E-19  1.50E-19  3.81E-20  1.35E-20
   232       3.19E-13  2.24E-13  1.38E-13  9.40E-14  6.19E-14  3.25E-14  1.81E-14  9.12E-15  3.14E-15  1.27E-15
             4.88E-16  1.30E-16  4.68E-17  1.67E-17  4.26E-18  1.51E-18  5.33E-19  1.35E-19  4.78E-20
   233       1.06E-13  7.46E-14  4.61E-14  3.13E-14  2.06E-14  1.08E-14  6.05E-15  3.04E-15  1.05E-15  4.24E-16
             1.63E-16  4.33E-17  1.56E-17  5.57E-18  1.42E-18  5.02E-19  1.78E-19  4.50E-20  1.59E-20
   234       3.69E-13  2.58E-13  1.60E-13  1.08E-13  7.14E-14  3.75E-14  2.09E-14  1.05E-14  3.62E-15  1.47E-15
             5.63E-16  1.50E-16  5.41E-17  1.93E-17  4.91E-18  1.74E-18  6.16E-19  1.56E-19  5.51E-20
   235       1.23E-13  8.61E-14  5.32E-14  3.62E-14  2.38E-14  1.25E-14  6.98E-15  3.51E-15  1.21E-15  4.90E-16
             1.88E-16  5.00E-17  1.80E-17  6.43E-18  1.64E-18  5.80E-19  2.05E-19  5.19E-20  1.84E-20
   236       8.38E-14  5.85E-14  3.57E-14  2.39E-14  1.53E-14  7.59E-15  3.99E-15  1.88E-15  6.03E-16  2.35E-16
             8.79E-17  2.30E-17  8.24E-18  2.93E-18  7.45E-19  2.64E-19  9.33E-20  2.36E-20  8.34E-21
   237       2.79E-14  1.95E-14  1.19E-14  7.97E-15  5.10E-15  2.53E-15  1.33E-15  6.27E-16  2.01E-16  7.84E-17
             2.93E-17  7.68E-18  2.75E-18  9.77E-19  2.48E-19  8.79E-20  3.11E-20  7.87E-21  2.78E-21
   238       9.67E-14  6.75E-14  4.12E-14  2.76E-14  1.77E-14  8.75E-15  4.60E-15  2.17E-15  6.96E-16  2.72E-16
             1.01E-16  2.66E-17  9.51E-18  3.38E-18  8.59E-19  3.04E-19  1.08E-19  2.72E-20  9.63E-21
   239       3.22E-14  2.25E-14  1.37E-14  9.20E-15  5.89E-15  2.92E-15  1.53E-15  7.24E-16  2.32E-16  9.05E-17
             3.38E-17  8.86E-18  3.17E-18  1.13E-18  2.86E-19  1.01E-19  3.59E-20  9.08E-21  3.21E-21
   240       1.10E-13  7.65E-14  4.67E-14  3.13E-14  2.00E-14  9.92E-15  5.21E-15  2.46E-15  7.89E-16  3.08E-16
             1.15E-16  3.01E-17  1.08E-17  3.83E-18  9.74E-19  3.45E-19  1.22E-19  3.09E-20  1.09E-20
   241       3.65E-14  2.55E-14  1.56E-14  1.04E-14  6.67E-15  3.31E-15  1.74E-15  8.20E-16  2.63E-16  1.03E-16
             3.83E-17  1.00E-17  3.59E-18  1.28E-18  3.25E-19  1.15E-19  4.06E-20  1.03E-20  3.64E-21
   242       4.13E-13  2.92E-13  1.83E-13  1.29E-13  8.94E-14  5.38E-14  3.53E-14  2.19E-14  1.04E-14  5.28E-15
             2.44E-15  7.74E-16  3.02E-16  1.13E-16  2.97E-17  1.07E-17  3.79E-18  9.64E-19  3.41E-19
   243       2.47E-13  1.75E-13  1.10E-13  7.70E-14  5.35E-14  3.22E-14  2.11E-14  1.31E-14  6.22E-15  3.17E-15
             1.46E-15  4.64E-16  1.81E-16  6.78E-17  1.78E-17  6.39E-18  2.27E-18  5.78E-19  2.05E-19
   244       1.37E-13  9.69E-14  6.10E-14  4.27E-14  2.97E-14  1.79E-14  1.17E-14  7.30E-15  3.45E-15  1.76E-15
             8.12E-16  2.58E-16  1.01E-16  3.76E-17  9.90E-18  3.55E-18  1.26E-18  3.21E-19  1.14E-19
