SEQ='B '     NUCCHG=18                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  83257501.5   NPRNTI= 4   NPRNTF=10
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
             1.83E-16  1.05E-16  6.54E-17  3.88E-17  1.76E-17  8.96E-18  4.27E-18  1.47E-18  6.18E-19
    17       3.30E-14  2.33E-14  1.47E-14  1.04E-14  7.33E-15  4.60E-15  3.21E-15  2.21E-15  1.31E-15  8.42E-16
             5.13E-16  2.39E-16  1.22E-16  5.77E-17  1.91E-17  7.75E-18  3.00E-18  8.15E-19  2.97E-19
    18       9.57E-14  6.76E-14  4.27E-14  3.00E-14  2.11E-14  1.30E-14  8.87E-15  5.86E-15  3.14E-15  1.80E-15
             9.47E-16  3.53E-16  1.52E-16  6.13E-17  1.72E-17  6.32E-18  2.29E-18  5.87E-19  2.09E-19
    19       7.05E-15  4.98E-15  3.13E-15  2.19E-15  1.52E-15  9.18E-16  6.03E-16  3.75E-16  1.78E-16  9.06E-17
             4.19E-17  1.33E-17  5.21E-18  1.95E-18  5.14E-19  1.84E-19  6.57E-20  1.67E-20  5.91E-21
    22       2.86E-15  2.02E-15  1.28E-15  9.03E-16  6.37E-16  4.00E-16  2.81E-16  1.95E-16  1.20E-16  8.13E-17
             5.44E-17  3.08E-17  1.91E-17  1.13E-17  5.12E-18  2.60E-18  1.24E-18  4.26E-19  1.79E-19
    23       8.70E-15  6.15E-15  3.88E-15  2.74E-15  1.93E-15  1.21E-15  8.39E-16  5.75E-16  3.37E-16  2.15E-16
             1.30E-16  6.04E-17  3.08E-17  1.45E-17  4.80E-18  1.94E-18  7.51E-19  2.04E-19  7.44E-20
    24       2.91E-14  2.06E-14  1.30E-14  9.12E-15  6.39E-15  3.94E-15  2.68E-15  1.76E-15  9.37E-16  5.35E-16
             2.80E-16  1.04E-16  4.48E-17  1.80E-17  5.04E-18  1.86E-18  6.72E-19  1.72E-19  6.13E-20
    25       2.43E-15  1.71E-15  1.08E-15  7.55E-16  5.24E-16  3.15E-16  2.06E-16  1.28E-16  6.04E-17  3.07E-17
             1.42E-17  4.50E-18  1.76E-18  6.59E-19  1.73E-19  6.22E-20  2.21E-20  5.63E-21  1.99E-21
    29       9.80E-16  6.93E-16  4.38E-16  3.09E-16  2.18E-16  1.36E-16  9.50E-17  6.57E-17  3.97E-17  2.68E-17
             1.78E-17  9.98E-18  6.19E-18  3.64E-18  1.65E-18  8.36E-19  3.98E-19  1.37E-19  5.75E-20
    30       2.82E-15  1.99E-15  1.26E-15  8.86E-16  6.23E-16  3.88E-16  2.68E-16  1.83E-16  1.06E-16  6.73E-17
             4.05E-17  1.86E-17  9.48E-18  4.45E-18  1.47E-18  5.95E-19  2.30E-19  6.25E-20  2.28E-20
    31       1.00E-14  7.07E-15  4.46E-15  3.13E-15  2.19E-15  1.35E-15  9.11E-16  5.96E-16  3.15E-16  1.79E-16
             9.35E-17  3.46E-17  1.48E-17  5.97E-18  1.67E-18  6.14E-19  2.22E-19  5.70E-20  2.03E-20
    32       9.00E-16  6.35E-16  3.99E-16  2.79E-16  1.94E-16  1.16E-16  7.58E-17  4.69E-17  2.20E-17  1.12E-17
             5.14E-18  1.63E-18  6.35E-19  2.38E-19  6.26E-20  2.24E-20  7.99E-21  2.03E-21  7.19E-22
    37       3.72E-16  2.63E-16  1.66E-16  1.17E-16  8.23E-17  5.13E-17  3.55E-17  2.44E-17  1.46E-17  9.75E-18
             6.43E-18  3.59E-18  2.22E-18  1.30E-18  5.87E-19  2.98E-19  1.42E-19  4.87E-20  2.05E-20
    38       1.05E-15  7.40E-16  4.67E-16  3.29E-16  2.31E-16  1.43E-16  9.83E-17  6.65E-17  3.82E-17  2.41E-17
             1.44E-17  6.60E-18  3.35E-18  1.57E-18  5.19E-19  2.10E-19  8.10E-20  2.20E-20  8.01E-21
    39       3.83E-15  2.71E-15  1.71E-15  1.20E-15  8.37E-16  5.11E-16  3.44E-16  2.24E-16  1.18E-16  6.65E-17
             3.46E-17  1.27E-17  5.46E-18  2.20E-18  6.13E-19  2.26E-19  8.16E-20  2.09E-20  7.44E-21
    40       3.62E-16  2.56E-16  1.61E-16  1.12E-16  7.78E-17  4.64E-17  3.02E-17  1.86E-17  8.68E-18  4.39E-18
             2.02E-18  6.37E-19  2.48E-19  9.29E-20  2.44E-20  8.76E-21  3.12E-21  7.93E-22  2.81E-22
    46       1.55E-16  1.10E-16  6.92E-17  4.87E-17  3.41E-17  2.11E-17  1.46E-17  9.91E-18  5.86E-18  3.89E-18
             2.55E-18  1.41E-18  8.71E-19  5.11E-19  2.30E-19  1.17E-19  5.57E-20  1.91E-20  8.03E-21
    47       4.33E-16  3.06E-16  1.93E-16  1.36E-16  9.49E-17  5.85E-17  3.99E-17  2.68E-17  1.53E-17  9.56E-18
             5.69E-18  2.60E-18  1.31E-18  6.16E-19  2.03E-19  8.20E-20  3.17E-20  8.61E-21  3.13E-21
    48       1.61E-15  1.14E-15  7.16E-16  5.02E-16  3.50E-16  2.13E-16  1.42E-16  9.21E-17  4.79E-17  2.70E-17
             1.40E-17  5.14E-18  2.20E-18  8.83E-19  2.47E-19  9.07E-20  3.28E-20  8.42E-21  2.99E-21
    49       1.58E-16  1.11E-16  6.99E-17  4.88E-17  3.37E-17  2.01E-17  1.30E-17  7.95E-18  3.69E-18  1.86E-18
             8.53E-19  2.69E-19  1.05E-19  3.92E-20  1.03E-20  3.69E-21  1.31E-21  3.34E-22  1.18E-22

   INREP
   -----
     3       5.69E-12  4.02E-12  2.54E-12  1.79E-12  1.26E-12  7.87E-13  5.45E-13  3.71E-13  2.13E-13  1.33E-13
             7.83E-14  3.53E-14  1.79E-14  8.58E-15  2.99E-15  1.28E-15  5.30E-16  1.58E-16  6.13E-17
     4       2.25E-12  1.59E-12  1.00E-12  7.07E-13  4.97E-13  3.10E-13  2.14E-13  1.45E-13  8.23E-14  5.06E-14
             2.93E-14  1.28E-14  6.37E-15  2.98E-15  1.01E-15  4.26E-16  1.74E-16  5.08E-17  1.96E-17
     5       5.83E-13  4.12E-13  2.60E-13  1.83E-13  1.29E-13  8.01E-14  5.51E-14  3.71E-14  2.08E-14  1.26E-14
             7.16E-15  3.07E-15  1.50E-15  6.97E-16  2.36E-16  9.97E-17  4.09E-17  1.21E-17  4.70E-18
     6       1.45E-13  1.02E-13  6.46E-14  4.55E-14  3.20E-14  1.98E-14  1.36E-14  9.09E-15  5.02E-15  3.01E-15
             1.69E-15  7.09E-16  3.44E-16  1.59E-16  5.41E-17  2.31E-17  9.57E-18  2.87E-18  1.12E-18
     7       4.31E-14  3.04E-14  1.92E-14  1.35E-14  9.48E-15  5.86E-15  4.00E-15  2.66E-15  1.45E-15  8.63E-16
             4.80E-16  2.00E-16  9.63E-17  4.44E-17  1.51E-17  6.43E-18  2.67E-18  8.04E-19  3.15E-19
     8       1.47E-14  1.04E-14  6.55E-15  4.61E-15  3.23E-15  1.99E-15  1.35E-15  8.92E-16  4.83E-16  2.85E-16
             1.57E-16  6.48E-17  3.11E-17  1.43E-17  4.83E-18  2.06E-18  8.54E-19  2.57E-19  1.01E-19
     9       5.62E-15  3.97E-15  2.50E-15  1.76E-15  1.23E-15  7.52E-16  5.08E-16  3.34E-16  1.79E-16  1.05E-16
             5.74E-17  2.36E-17  1.13E-17  5.15E-18  1.74E-18  7.38E-19  3.06E-19  9.19E-20  3.60E-20
    10       2.36E-15  1.66E-15  1.05E-15  7.35E-16  5.13E-16  3.12E-16  2.10E-16  1.37E-16  7.27E-17  4.23E-17
             2.31E-17  9.42E-18  4.48E-18  2.04E-18  6.87E-19  2.92E-19  1.21E-19  3.63E-20  1.42E-20
    11       1.07E-15  7.57E-16  4.76E-16  3.34E-16  2.32E-16  1.40E-16  9.37E-17  6.07E-17  3.20E-17  1.85E-17
             1.00E-17  4.08E-18  1.94E-18  8.80E-19  2.95E-19  1.25E-19  5.18E-20  1.55E-20  6.07E-21
    12       5.23E-16  3.69E-16  2.32E-16  1.62E-16  1.12E-16  6.75E-17  4.47E-17  2.88E-17  1.50E-17  8.65E-18
             4.68E-18  1.89E-18  8.96E-19  4.07E-19  1.36E-19  5.76E-20  2.38E-20  7.13E-21  2.79E-21
    13       2.71E-16  1.91E-16  1.20E-16  8.34E-17  5.75E-17  3.43E-17  2.26E-17  1.44E-17  7.49E-18  4.29E-18
             2.31E-18  9.31E-19  4.40E-19  1.99E-19  6.66E-20  2.82E-20  1.16E-20  3.48E-21  1.36E-21
    14       1.48E-16  1.04E-16  6.50E-17  4.52E-17  3.10E-17  1.84E-17  1.20E-17  7.62E-18  3.92E-18  2.23E-18
             1.20E-18  4.82E-19  2.27E-19  1.03E-19  3.43E-20  1.45E-20  5.98E-21  1.79E-21  6.98E-22
    15       8.56E-17  6.02E-17  3.75E-17  2.60E-17  1.77E-17  1.03E-17  6.69E-18  4.20E-18  2.14E-18  1.21E-18
             6.47E-19  2.58E-19  1.21E-19  5.47E-20  1.82E-20  7.65E-21  3.15E-21  9.42E-22  3.69E-22
    16       5.08E-17  3.58E-17  2.23E-17  1.54E-17  1.04E-17  5.97E-18  3.80E-18  2.36E-18  1.19E-18  6.69E-19
             3.57E-19  1.42E-19  6.70E-20  3.03E-20  1.01E-20  4.25E-21  1.75E-21  5.24E-22  2.05E-22
    17       1.98E-17  1.39E-17  8.54E-18  5.84E-18  3.91E-18  2.21E-18  1.39E-18  8.52E-19  4.24E-19  2.37E-19
             1.26E-19  5.01E-20  2.35E-20  1.06E-20  3.52E-21  1.48E-21  6.11E-22  1.82E-22  7.11E-23
    18       8.74E-18  6.09E-18  3.71E-18  2.50E-18  1.65E-18  9.15E-19  5.67E-19  3.43E-19  1.69E-19  9.39E-20
             4.96E-20  1.97E-20  9.20E-21  4.14E-21  1.37E-21  5.78E-22  2.37E-22  7.09E-23  2.76E-23
    19       4.21E-18  2.92E-18  1.76E-18  1.17E-18  7.59E-19  4.11E-19  2.51E-19  1.50E-19  7.31E-20  4.05E-20
             2.13E-20  8.41E-21  3.93E-21  1.77E-21  5.84E-22  2.46E-22  1.01E-22  3.01E-23  1.18E-23
    20       1.55E-18  1.07E-18  6.40E-19  4.21E-19  2.67E-19  1.40E-19  8.42E-20  4.96E-20  2.38E-20  1.31E-20
             6.84E-21  2.69E-21  1.25E-21  5.62E-22  1.86E-22  7.80E-23  3.20E-23  9.56E-24  3.74E-24
    21       5.19E-19  3.53E-19  2.04E-19  1.30E-19  8.04E-20  4.06E-20  2.38E-20  1.37E-20  6.45E-21  3.51E-21
             1.83E-21  7.15E-22  3.33E-22  1.49E-22  4.91E-23  2.06E-23  8.45E-24  2.52E-24  9.83E-25
    22       1.34E-19  8.99E-20  5.00E-20  3.05E-20  1.79E-20  8.53E-21  4.81E-21  2.70E-21  1.24E-21  6.65E-22
             3.44E-22  1.33E-22  6.18E-23  2.76E-23  9.08E-24  3.80E-24  1.56E-24  4.64E-25  1.81E-25
    23       6.36E-20  4.17E-20  2.24E-20  1.33E-20  7.59E-21  3.49E-21  1.92E-21  1.06E-21  4.78E-22  2.55E-22
             1.31E-22  5.08E-23  2.35E-23  1.05E-23  3.44E-24  1.44E-24  5.90E-25  1.75E-25  6.83E-26
    24       2.51E-20  1.59E-20  8.08E-21  4.57E-21  2.49E-21  1.08E-21  5.78E-22  3.10E-22  1.37E-22  7.22E-23
             3.68E-23  1.42E-23  6.53E-24  2.91E-24  9.53E-25  3.98E-25  1.63E-25  4.84E-26  1.88E-26
    25       1.48E-20  9.16E-21  4.47E-21  2.45E-21  1.29E-21  5.44E-22  2.84E-22  1.50E-22  6.50E-23  3.41E-23
             1.73E-23  6.62E-24  3.05E-24  1.36E-24  4.44E-25  1.85E-25  7.58E-26  2.25E-26  8.75E-27
    26       7.33E-21  4.40E-21  2.03E-21  1.07E-21  5.41E-22  2.16E-22  1.09E-22  5.63E-23  2.38E-23  1.23E-23
             6.23E-24  2.37E-24  1.09E-24  4.82E-25  1.58E-25  6.58E-26  2.69E-26  7.97E-27  3.09E-27
    27       3.97E-21  2.31E-21  1.02E-21  5.14E-22  2.51E-22  9.58E-23  4.69E-23  2.36E-23  9.75E-24  4.99E-24
             2.50E-24  9.44E-25  4.32E-25  1.91E-25  6.24E-26  2.60E-26  1.06E-26  3.14E-27  1.22E-27
    28       1.80E-21  1.00E-21  4.14E-22  1.99E-22  9.22E-23  3.31E-23  1.56E-23  7.54E-24  3.01E-24  1.51E-24
             7.46E-25  2.79E-25  1.27E-25  5.61E-26  1.82E-26  7.59E-27  3.09E-27  9.12E-28  3.53E-28
    29       8.03E-22  4.24E-22  1.63E-22  7.43E-23  3.28E-23  1.11E-23  4.96E-24  2.30E-24  8.78E-25  4.30E-25
             2.09E-25  7.71E-26  3.49E-26  1.53E-26  4.96E-27  2.06E-27  8.38E-28  2.48E-28  9.63E-29
    30       2.67E-22  1.31E-22  4.54E-23  1.93E-23  7.96E-24  2.46E-24  1.03E-24  4.48E-25  1.58E-25  7.38E-26
             3.46E-26  1.24E-26  5.53E-27  2.40E-27  7.70E-28  3.18E-28  1.29E-28  3.79E-29  1.47E-29
    31       1.33E-22  6.19E-23  2.03E-23  8.26E-24  3.28E-24  9.63E-25  3.88E-25  1.61E-25  5.33E-26  2.40E-26
             1.09E-26  3.79E-27  1.67E-27  7.16E-28  2.27E-28  9.34E-29  3.77E-29  1.10E-29  4.26E-30
    32       5.13E-23  2.24E-23  6.83E-24  2.66E-24  1.01E-24  2.81E-25  1.08E-25  4.21E-26  1.28E-26  5.41E-27
             2.32E-27  7.64E-28  3.25E-28  1.37E-28  4.24E-29  1.72E-29  6.88E-30  1.99E-30  7.63E-31
    33       2.57E-23  1.08E-23  3.15E-24  1.20E-24  4.45E-25  1.20E-25  4.46E-26  1.69E-26  4.86E-27  1.95E-27
             8.01E-28  2.50E-28  1.03E-28  4.23E-29  1.28E-29  5.12E-30  2.02E-30  5.79E-31  2.20E-31
    34       9.67E-24  3.86E-24  1.08E-24  3.98E-25  1.45E-25  3.79E-26  1.38E-26  5.03E-27  1.36E-27  5.16E-28
             1.99E-28  5.75E-29  2.26E-29  8.84E-30  2.55E-30  9.92E-31  3.83E-31  1.07E-31  4.04E-32
    35       4.62E-24  1.80E-24  4.87E-25  1.78E-25  6.41E-26  1.65E-26  5.93E-27  2.14E-27  5.62E-28  2.07E-28
             7.70E-29  2.11E-29  8.00E-30  3.03E-30  8.41E-31  3.18E-31  1.20E-31  3.28E-32  1.21E-32
    36       1.53E-24  5.76E-25  1.52E-25  5.47E-26  1.96E-26  4.99E-27  1.78E-27  6.33E-28  1.62E-28  5.83E-29
             2.11E-29  5.51E-30  2.01E-30  7.32E-31  1.93E-31  7.07E-32  2.58E-32  6.80E-33  2.46E-33
    37       7.39E-25  2.73E-25  7.14E-26  2.55E-26  9.09E-27  2.31E-27  8.20E-28  2.91E-28  7.42E-29  2.65E-29
             9.45E-30  2.43E-30  8.74E-31  3.14E-31  8.14E-32  2.93E-32  1.06E-32  2.73E-33  9.79E-34
    38       2.52E-25  9.17E-26  2.36E-26  8.41E-27  2.99E-27  7.57E-28  2.68E-28  9.50E-29  2.41E-29  8.54E-30
             3.03E-30  7.72E-31  2.74E-31  9.76E-32  2.49E-32  8.86E-33  3.15E-33  8.05E-34  2.86E-34
    39       1.20E-25  4.34E-26  1.11E-26  3.95E-27  1.40E-27  3.55E-28  1.26E-28  4.44E-29  1.13E-29  3.98E-30
             1.41E-30  3.58E-31  1.27E-31  4.50E-32  1.14E-32  4.05E-33  1.44E-33  3.65E-34  1.29E-34
    40       4.04E-26  1.44E-26  3.67E-27  1.30E-27  4.60E-28  1.16E-28  4.12E-29  1.46E-29  3.69E-30  1.30E-30
             4.61E-31  1.17E-31  4.13E-32  1.46E-32  3.70E-33  1.31E-33  4.63E-34  1.17E-34  4.15E-35
    41       2.44E-26  8.69E-27  2.21E-27  7.81E-28  2.76E-28  7.00E-29  2.47E-29  8.75E-30  2.21E-30  7.83E-31
             2.77E-31  7.01E-32  2.48E-32  8.76E-33  2.22E-33  7.84E-34  2.77E-34  7.02E-35  2.48E-35
    42       1.23E-26  4.34E-27  1.10E-27  3.89E-28  1.37E-28  3.48E-29  1.23E-29  4.35E-30  1.10E-30  3.89E-31
             1.37E-31  3.48E-32  1.23E-32  4.35E-33  1.10E-33  3.89E-34  1.38E-34  3.48E-35  1.23E-35

                                                                                     --------------------------
                                                                                     PRTF= 3  LVLPRT= (3P  1.0)
   ILREP
   -----
     3       4.26E-11  3.01E-11  1.90E-11  1.34E-11  9.49E-12  5.97E-12  4.18E-12  2.91E-12  1.76E-12  1.16E-12
             7.33E-13  3.66E-13  2.01E-13  1.03E-13  3.91E-14  1.76E-14  7.61E-15  2.37E-15  9.41E-16
     4       3.20E-12  2.26E-12  1.43E-12  1.01E-12  7.15E-13  4.52E-13  3.20E-13  2.27E-13  1.43E-13  1.01E-13
             7.02E-14  4.17E-14  2.67E-14  1.61E-14  7.46E-15  3.83E-15  1.83E-15  6.34E-16  2.67E-16
     5       7.02E-12  4.97E-12  3.14E-12  2.22E-12  1.56E-12  9.84E-13  6.89E-13  4.79E-13  2.87E-13  1.88E-13
             1.16E-13  5.52E-14  2.86E-14  1.36E-14  4.55E-15  1.85E-15  7.19E-16  1.96E-16  7.14E-17
     6       8.09E-12  5.72E-12  3.61E-12  2.54E-12  1.78E-12  1.10E-12  7.54E-13  5.00E-13  2.70E-13  1.56E-13
             8.28E-14  3.11E-14  1.35E-14  5.45E-15  1.53E-15  5.65E-16  2.05E-16  5.26E-17  1.87E-17
     7       1.50E-12  1.06E-12  6.70E-13  4.74E-13  3.35E-13  2.12E-13  1.50E-13  1.06E-13  6.71E-14  4.70E-14
             3.24E-14  1.90E-14  1.21E-14  7.24E-15  3.32E-15  1.70E-15  8.12E-16  2.80E-16  1.18E-16
     8       4.45E-12  3.14E-12  1.99E-12  1.40E-12  9.91E-13  6.24E-13  4.37E-13  3.04E-13  1.82E-13  1.19E-13
             7.36E-14  3.49E-14  1.80E-14  8.56E-15  2.85E-15  1.16E-15  4.50E-16  1.22E-16  4.46E-17
     9       6.51E-12  4.60E-12  2.90E-12  2.05E-12  1.44E-12  8.89E-13  6.08E-13  4.04E-13  2.19E-13  1.27E-13
             6.71E-14  2.52E-14  1.09E-14  4.41E-15  1.24E-15  4.57E-16  1.65E-16  4.25E-17  1.51E-17
    10       5.88E-12  4.15E-12  2.61E-12  1.83E-12  1.27E-12  7.67E-13  5.05E-13  3.15E-13  1.50E-13  7.70E-14
             3.58E-14  1.14E-14  4.48E-15  1.68E-15  4.43E-16  1.59E-16  5.66E-17  1.44E-17  5.09E-18
    11       8.47E-13  5.98E-13  3.78E-13  2.68E-13  1.89E-13  1.20E-13  8.47E-14  5.98E-14  3.75E-14  2.61E-14
             1.78E-14  1.03E-14  6.51E-15  3.88E-15  1.77E-15  9.03E-16  4.32E-16  1.49E-16  6.25E-17
    12       2.96E-12  2.09E-12  1.32E-12  9.33E-13  6.59E-13  4.14E-13  2.90E-13  2.01E-13  1.21E-13  7.83E-14
             4.82E-14  2.27E-14  1.17E-14  5.52E-15  1.84E-15  7.46E-16  2.89E-16  7.86E-17  2.87E-17
    13       4.76E-12  3.36E-12  2.12E-12  1.50E-12  1.05E-12  6.50E-13  4.45E-13  2.95E-13  1.60E-13  9.22E-14
             4.88E-14  1.83E-14  7.90E-15  3.19E-15  8.96E-16  3.30E-16  1.19E-16  3.07E-17  1.09E-17
    14       5.33E-12  3.76E-12  2.37E-12  1.66E-12  1.15E-12  6.96E-13  4.58E-13  2.86E-13  1.36E-13  6.97E-14
             3.24E-14  1.03E-14  4.05E-15  1.52E-15  4.00E-16  1.43E-16  5.11E-17  1.30E-17  4.60E-18
    15       2.91E-12  2.05E-12  1.28E-12  8.94E-13  6.13E-13  3.57E-13  2.23E-13  1.30E-13  5.46E-14  2.53E-14
             1.07E-14  3.10E-15  1.16E-15  4.21E-16  1.08E-16  3.86E-17  1.37E-17  3.47E-18  1.23E-18
    16       5.29E-13  3.74E-13  2.36E-13  1.67E-13  1.18E-13  7.47E-14  5.27E-14  3.70E-14  2.31E-14  1.59E-14
             1.08E-14  6.18E-15  3.87E-15  2.30E-15  1.05E-15  5.32E-16  2.54E-16  8.74E-17  3.67E-17
    17       1.91E-12  1.35E-12  8.54E-13  6.03E-13  4.25E-13  2.67E-13  1.87E-13  1.29E-13  7.69E-14  4.97E-14
             3.04E-14  1.42E-14  7.29E-15  3.44E-15  1.14E-15  4.63E-16  1.80E-16  4.88E-17  1.78E-17
    18       3.26E-12  2.30E-12  1.45E-12  1.02E-12  7.19E-13  4.45E-13  3.04E-13  2.01E-13  1.08E-13  6.25E-14
             3.30E-14  1.23E-14  5.31E-15  2.14E-15  6.01E-16  2.21E-16  8.01E-17  2.06E-17  7.31E-18
    19       4.00E-12  2.82E-12  1.78E-12  1.25E-12  8.66E-13  5.22E-13  3.43E-13  2.14E-13  1.02E-13  5.21E-14
             2.42E-14  7.70E-15  3.01E-15  1.13E-15  2.97E-16  1.07E-16  3.80E-17  9.66E-18  3.42E-18
    20       3.31E-12  2.33E-12  1.46E-12  1.02E-12  6.98E-13  4.06E-13  2.54E-13  1.48E-13  6.22E-14  2.88E-14
             1.22E-14  3.53E-15  1.32E-15  4.79E-16  1.23E-16  4.39E-17  1.56E-17  3.94E-18  1.40E-18
    21       1.43E-12  1.01E-12  6.27E-13  4.32E-13  2.91E-13  1.62E-13  9.57E-14  5.16E-14  1.95E-14  8.35E-15
             3.32E-15  9.14E-16  3.33E-16  1.20E-16  3.06E-17  1.08E-17  3.84E-18  9.73E-19  3.44E-19
    22       3.54E-13  2.50E-13  1.58E-13  1.12E-13  7.90E-14  4.98E-14  3.50E-14  2.45E-14  1.51E-14  1.04E-14
             6.96E-15  3.96E-15  2.47E-15  1.46E-15  6.63E-16  3.37E-16  1.61E-16  5.53E-17  2.32E-17
    23       1.28E-12  9.07E-13  5.73E-13  4.05E-13  2.86E-13  1.79E-13  1.25E-13  8.61E-14  5.08E-14  3.27E-14
             1.99E-14  9.25E-15  4.73E-15  2.23E-15  7.39E-16  2.99E-16  1.16E-16  3.15E-17  1.15E-17
    24       2.26E-12  1.60E-12  1.01E-12  7.10E-13  4.98E-13  3.08E-13  2.10E-13  1.39E-13  7.44E-14  4.27E-14
             2.25E-14  8.37E-15  3.61E-15  1.45E-15  4.07E-16  1.50E-16  5.43E-17  1.39E-17  4.95E-18
    25       2.93E-12  2.07E-12  1.30E-12  9.14E-13  6.35E-13  3.83E-13  2.52E-13  1.57E-13  7.44E-14  3.79E-14
             1.76E-14  5.59E-15  2.19E-15  8.20E-16  2.16E-16  7.74E-17  2.76E-17  7.00E-18  2.48E-18
    26       2.91E-12  2.05E-12  1.29E-12  8.95E-13  6.14E-13  3.57E-13  2.24E-13  1.30E-13  5.46E-14  2.52E-14
             1.07E-14  3.09E-15  1.15E-15  4.19E-16  1.08E-16  3.84E-17  1.36E-17  3.45E-18  1.22E-18
    27       2.01E-12  1.41E-12  8.79E-13  6.06E-13  4.08E-13  2.27E-13  1.34E-13  7.24E-14  2.73E-14  1.17E-14
             4.65E-15  1.28E-15  4.66E-16  1.68E-16  4.28E-17  1.52E-17  5.38E-18  1.36E-18  4.82E-19
    28       7.16E-13  5.02E-13  3.10E-13  2.11E-13  1.39E-13  7.29E-14  4.07E-14  2.04E-14  7.04E-15  2.85E-15
             1.09E-15  2.92E-16  1.05E-16  3.75E-17  9.54E-18  3.38E-18  1.20E-18  3.03E-19  1.07E-19
    29       2.50E-13  1.77E-13  1.12E-13  7.89E-14  5.57E-14  3.50E-14  2.45E-14  1.71E-14  1.04E-14  7.10E-15
             4.74E-15  2.68E-15  1.67E-15  9.83E-16  4.45E-16  2.26E-16  1.08E-16  3.70E-17  1.56E-17
    30       9.06E-13  6.40E-13  4.04E-13  2.85E-13  2.01E-13  1.26E-13  8.75E-14  6.00E-14  3.52E-14  2.25E-14
             1.36E-14  6.31E-15  3.21E-15  1.51E-15  5.01E-16  2.03E-16  7.84E-17  2.13E-17  7.76E-18
    31       1.62E-12  1.15E-12  7.23E-13  5.09E-13  3.57E-13  2.20E-13  1.50E-13  9.87E-14  5.26E-14  3.01E-14
             1.58E-14  5.87E-15  2.52E-15  1.02E-15  2.85E-16  1.05E-16  3.79E-17  9.73E-18  3.46E-18
    32       2.18E-12  1.54E-12  9.69E-13  6.79E-13  4.72E-13  2.84E-13  1.86E-13  1.16E-13  5.48E-14  2.79E-14
             1.29E-14  4.10E-15  1.60E-15  6.01E-16  1.58E-16  5.67E-17  2.02E-17  5.13E-18  1.82E-18
    33       2.39E-12  1.68E-12  1.05E-12  7.34E-13  5.04E-13  2.93E-13  1.83E-13  1.06E-13  4.46E-14  2.06E-14
             8.70E-15  2.52E-15  9.39E-16  3.42E-16  8.80E-17  3.13E-17  1.11E-17  2.81E-18  9.95E-19
    34       2.04E-12  1.43E-12  8.92E-13  6.14E-13  4.14E-13  2.30E-13  1.36E-13  7.33E-14  2.76E-14  1.18E-14
             4.71E-15  1.29E-15  4.72E-16  1.70E-16  4.33E-17  1.54E-17  5.44E-18  1.38E-18  4.87E-19
    35       1.19E-12  8.36E-13  5.16E-13  3.51E-13  2.31E-13  1.21E-13  6.77E-14  3.40E-14  1.17E-14  4.75E-15
             1.82E-15  4.86E-16  1.75E-16  6.24E-17  1.59E-17  5.63E-18  1.99E-18  5.04E-19  1.78E-19
    36       3.61E-13  2.52E-13  1.54E-13  1.03E-13  6.59E-14  3.27E-14  1.72E-14  8.11E-15  2.60E-15  1.01E-15
             3.79E-16  9.92E-17  3.55E-17  1.26E-17  3.21E-18  1.14E-18  4.02E-19  1.02E-19  3.59E-20
    37       1.84E-13  1.30E-13  8.21E-14  5.80E-14  4.09E-14  2.56E-14  1.79E-14  1.24E-14  7.52E-15  5.07E-15
             3.37E-15  1.89E-15  1.17E-15  6.91E-16  3.12E-16  1.59E-16  7.55E-17  2.59E-17  1.09E-17
    38       6.66E-13  4.70E-13  2.97E-13  2.10E-13  1.47E-13  9.20E-14  6.38E-14  4.35E-14  2.53E-14  1.61E-14
             9.72E-15  4.48E-15  2.28E-15  1.07E-15  3.54E-16  1.43E-16  5.54E-17  1.51E-17  5.48E-18
    39       1.20E-12  8.50E-13  5.36E-13  3.77E-13  2.64E-13  1.63E-13  1.10E-13  7.25E-14  3.84E-14  2.19E-14
             1.15E-14  4.25E-15  1.82E-15  7.34E-16  2.05E-16  7.56E-17  2.73E-17  7.02E-18  2.50E-18
    40       1.66E-12  1.17E-12  7.35E-13  5.15E-13  3.58E-13  2.15E-13  1.41E-13  8.73E-14  4.12E-14  2.09E-14
             9.67E-15  3.07E-15  1.20E-15  4.48E-16  1.18E-16  4.23E-17  1.51E-17  3.83E-18  1.36E-18
    41       1.92E-12  1.36E-12  8.49E-13  5.91E-13  4.05E-13  2.35E-13  1.47E-13  8.52E-14  3.57E-14  1.65E-14
             6.96E-15  2.01E-15  7.50E-16  2.73E-16  7.03E-17  2.50E-17  8.86E-18  2.25E-18  7.95E-19
    42       1.85E-12  1.30E-12  8.10E-13  5.58E-13  3.76E-13  2.09E-13  1.23E-13  6.65E-14  2.51E-14  1.07E-14
             4.27E-15  1.17E-15  4.27E-16  1.53E-16  3.92E-17  1.39E-17  4.93E-18  1.25E-18  4.41E-19
    43       1.37E-12  9.61E-13  5.93E-13  4.03E-13  2.65E-13  1.40E-13  7.78E-14  3.91E-14  1.35E-14  5.46E-15
             2.09E-15  5.57E-16  2.01E-16  7.17E-17  1.82E-17  6.46E-18  2.29E-18  5.79E-19  2.05E-19
