SEQ='O '     NUCCHG=18                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  99453731.9   NPRNTI= 3   NPRNTF= 8
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
   276       2.67E-13  1.88E-13  1.18E-13  8.30E-14  5.77E-14  3.48E-14  2.29E-14  1.43E-14  6.83E-15  3.50E-15
             1.63E-15  5.21E-16  2.04E-16  7.69E-17  2.03E-17  7.29E-18  2.60E-18  6.61E-19  2.34E-19
   277       7.99E-13  5.64E-13  3.55E-13  2.49E-13  1.73E-13  1.04E-13  6.87E-14  4.29E-14  2.05E-14  1.05E-14
             4.88E-15  1.56E-15  6.13E-16  2.31E-16  6.09E-17  2.19E-17  7.79E-18  1.98E-18  7.02E-19
   278       5.06E-13  3.57E-13  2.23E-13  1.56E-13  1.07E-13  6.21E-14  3.89E-14  2.26E-14  9.51E-15  4.40E-15
             1.86E-15  5.39E-16  2.01E-16  7.31E-17  1.88E-17  6.70E-18  2.38E-18  6.03E-19  2.13E-19
   279       1.69E-13  1.19E-13  7.45E-14  5.18E-14  3.56E-14  2.07E-14  1.30E-14  7.53E-15  3.17E-15  1.47E-15
             6.20E-16  1.80E-16  6.70E-17  2.44E-17  6.28E-18  2.23E-18  7.92E-19  2.01E-19  7.11E-20
   280       6.51E-13  4.59E-13  2.87E-13  2.00E-13  1.37E-13  7.98E-14  5.00E-14  2.90E-14  1.22E-14  5.65E-15
             2.39E-15  6.93E-16  2.58E-16  9.40E-17  2.42E-17  8.62E-18  3.06E-18  7.75E-19  2.74E-19
   281       2.17E-13  1.53E-13  9.57E-14  6.66E-14  4.57E-14  2.66E-14  1.67E-14  9.68E-15  4.07E-15  1.88E-15
             7.97E-16  2.31E-16  8.61E-17  3.13E-17  8.07E-18  2.87E-18  1.02E-18  2.58E-19  9.14E-20
   282       7.95E-13  5.60E-13  3.51E-13  2.44E-13  1.68E-13  9.75E-14  6.11E-14  3.55E-14  1.49E-14  6.91E-15
             2.92E-15  8.47E-16  3.16E-16  1.15E-16  2.96E-17  1.05E-17  3.74E-18  9.47E-19  3.35E-19
   283       2.65E-13  1.87E-13  1.17E-13  8.15E-14  5.59E-14  3.25E-14  2.04E-14  1.18E-14  4.98E-15  2.30E-15
             9.74E-16  2.82E-16  1.05E-16  3.83E-17  9.87E-18  3.51E-18  1.25E-18  3.16E-19  1.12E-19
   284       3.42E-13  2.41E-13  1.52E-13  1.06E-13  7.40E-14  4.47E-14  2.94E-14  1.84E-14  8.76E-15  4.49E-15
             2.09E-15  6.69E-16  2.63E-16  9.88E-17  2.61E-17  9.36E-18  3.34E-18  8.48E-19  3.00E-19
   285       2.30E-13  1.62E-13  1.01E-13  6.95E-14  4.68E-14  2.60E-14  1.54E-14  8.29E-15  3.13E-15  1.34E-15
             5.34E-16  1.47E-16  5.35E-17  1.92E-17  4.91E-18  1.74E-18  6.17E-19  1.56E-19  5.53E-20
   286       7.68E-14  5.40E-14  3.36E-14  2.32E-14  1.56E-14  8.66E-15  5.13E-15  2.76E-15  1.04E-15  4.47E-16
             1.78E-16  4.90E-17  1.78E-17  6.41E-18  1.64E-18  5.81E-19  2.06E-19  5.21E-20  1.84E-20
   287       2.82E-13  1.98E-13  1.23E-13  8.49E-14  5.72E-14  3.17E-14  1.88E-14  1.01E-14  3.83E-15  1.64E-15
             6.53E-16  1.80E-16  6.54E-17  2.35E-17  6.01E-18  2.13E-18  7.54E-19  1.91E-19  6.76E-20
   288       9.38E-14  6.60E-14  4.11E-14  2.83E-14  1.91E-14  1.06E-14  6.26E-15  3.38E-15  1.28E-15  5.46E-16
             2.18E-16  5.98E-17  2.18E-17  7.84E-18  2.00E-18  7.10E-19  2.51E-19  6.37E-20  2.25E-20
   289       3.33E-13  2.34E-13  1.46E-13  1.00E-13  6.76E-14  3.75E-14  2.22E-14  1.20E-14  4.52E-15  1.94E-15
             7.72E-16  2.12E-16  7.73E-17  2.78E-17  7.10E-18  2.52E-18  8.92E-19  2.26E-19  7.99E-20
   290       1.11E-13  7.80E-14  4.85E-14  3.34E-14  2.25E-14  1.25E-14  7.40E-15  3.99E-15  1.51E-15  6.46E-16
             2.57E-16  7.07E-17  2.58E-17  9.26E-18  2.37E-18  8.39E-19  2.97E-19  7.53E-20  2.66E-20
   291       1.89E-13  1.34E-13  8.41E-14  5.90E-14  4.10E-14  2.48E-14  1.63E-14  1.02E-14  4.86E-15  2.49E-15
             1.16E-15  3.71E-16  1.46E-16  5.48E-17  1.45E-17  5.19E-18  1.85E-18  4.71E-19  1.67E-19
   295       2.10E-17  1.48E-17  9.25E-18  6.41E-18  4.37E-18  2.53E-18  1.60E-18  9.72E-19  4.74E-19  2.66E-19
             1.46E-19  6.25E-20  3.12E-20  1.48E-20  4.98E-21  2.05E-21  8.06E-22  2.22E-22  8.16E-23
   297       5.10E-17  3.59E-17  2.23E-17  1.54E-17  1.04E-17  5.90E-18  3.63E-18  2.11E-18  9.35E-19  4.71E-19
             2.23E-19  7.55E-20  3.12E-20  1.23E-20  3.41E-21  1.25E-21  4.52E-22  1.16E-22  4.12E-23
   301       7.59E-19  5.33E-19  3.31E-19  2.27E-19  1.52E-19  8.40E-20  5.01E-20  2.77E-20  1.12E-20  5.11E-21
             2.17E-21  6.42E-22  2.43E-22  8.94E-23  2.32E-23  8.29E-24  2.95E-24  7.48E-25  2.65E-25
   310       1.04E-16  7.37E-17  4.65E-17  3.27E-17  2.29E-17  1.41E-17  9.67E-18  6.51E-18  3.74E-18  2.39E-18
             1.47E-18  7.11E-19  3.79E-19  1.87E-19  6.53E-20  2.73E-20  1.09E-20  3.02E-21  1.11E-21
   311       1.04E-16  7.34E-17  4.63E-17  3.26E-17  2.28E-17  1.41E-17  9.63E-18  6.48E-18  3.73E-18  2.38E-18
             1.46E-18  7.08E-19  3.77E-19  1.86E-19  6.51E-20  2.73E-20  1.08E-20  3.01E-21  1.11E-21
   314       1.67E-19  1.18E-19  7.45E-20  5.24E-20  3.67E-20  2.27E-20  1.55E-20  1.05E-20  6.05E-21  3.87E-21
             2.38E-21  1.16E-21  6.17E-22  3.04E-22  1.07E-22  4.46E-23  1.77E-23  4.92E-24  1.81E-24
   315       1.54E-16  1.08E-16  6.84E-17  4.81E-17  3.38E-17  2.09E-17  1.43E-17  9.68E-18  5.60E-18  3.60E-18
             2.22E-18  1.08E-18  5.76E-19  2.85E-19  9.98E-20  4.18E-20  1.66E-20  4.61E-21  1.70E-21
   317       3.96E-16  2.80E-16  1.76E-16  1.23E-16  8.56E-17  5.17E-17  3.43E-17  2.19E-17  1.12E-17  6.24E-18
             3.23E-18  1.20E-18  5.18E-19  2.11E-19  5.96E-20  2.21E-20  8.03E-21  2.07E-21  7.36E-22
   321       1.32E-16  9.31E-17  5.86E-17  4.10E-17  2.85E-17  1.72E-17  1.14E-17  7.31E-18  3.74E-18  2.09E-18
             1.08E-18  4.01E-19  1.74E-19  7.08E-20  2.00E-20  7.43E-21  2.70E-21  6.95E-22  2.47E-22
   322       2.99E-17  2.11E-17  1.33E-17  9.30E-18  6.47E-18  3.91E-18  2.60E-18  1.66E-18  8.50E-19  4.75E-19
             2.46E-19  9.13E-20  3.96E-20  1.61E-20  4.56E-21  1.69E-21  6.15E-22  1.58E-22  5.63E-23
   324       3.63E-16  2.56E-16  1.61E-16  1.13E-16  7.84E-17  4.74E-17  3.15E-17  2.02E-17  1.03E-17  5.79E-18
             3.00E-18  1.12E-18  4.84E-19  1.97E-19  5.58E-20  2.07E-20  7.52E-21  1.94E-21  6.89E-22
   325       1.38E-16  9.77E-17  6.14E-17  4.31E-17  3.00E-17  1.81E-17  1.20E-17  7.72E-18  3.96E-18  2.22E-18
             1.15E-18  4.28E-19  1.86E-19  7.56E-20  2.14E-20  7.94E-21  2.89E-21  7.44E-22  2.65E-22
   326       2.45E-16  1.73E-16  1.08E-16  7.55E-17  5.20E-17  3.06E-17  1.95E-17  1.17E-17  5.30E-18  2.62E-18
             1.19E-18  3.70E-19  1.44E-19  5.36E-20  1.41E-20  5.05E-21  1.80E-21  4.57E-22  1.62E-22
   328       4.63E-17  3.26E-17  2.05E-17  1.43E-17  9.82E-18  5.77E-18  3.69E-18  2.22E-18  1.00E-18  4.95E-19
             2.24E-19  6.99E-20  2.71E-20  1.01E-20  2.66E-21  9.53E-22  3.39E-22  8.62E-23  3.05E-23
   331       1.90E-16  1.34E-16  8.40E-17  5.86E-17  4.03E-17  2.37E-17  1.51E-17  9.10E-18  4.11E-18  2.03E-18
             9.20E-19  2.87E-19  1.11E-19  4.16E-20  1.09E-20  3.92E-21  1.39E-21  3.54E-22  1.25E-22
   332       8.46E-17  5.96E-17  3.74E-17  2.61E-17  1.79E-17  1.06E-17  6.74E-18  4.05E-18  1.83E-18  9.05E-19
             4.10E-19  1.28E-19  4.96E-20  1.85E-20  4.87E-21  1.74E-21  6.21E-22  1.58E-22  5.59E-23
   344       3.71E-17  2.61E-17  1.64E-17  1.14E-17  7.86E-18  4.62E-18  2.95E-18  1.78E-18  8.03E-19  3.97E-19
             1.80E-19  5.61E-20  2.18E-20  8.12E-21  2.13E-21  7.65E-22  2.72E-22  6.92E-23  2.45E-23
   345       4.43E-17  3.12E-17  1.96E-17  1.36E-17  9.39E-18  5.53E-18  3.53E-18  2.12E-18  9.60E-19  4.75E-19
             2.15E-19  6.70E-20  2.60E-20  9.71E-21  2.55E-21  9.14E-22  3.26E-22  8.27E-23  2.93E-23
   366       1.81E-13  1.28E-13  8.09E-14  5.72E-14  4.05E-14  2.57E-14  1.82E-14  1.29E-14  8.14E-15  5.72E-15
             3.98E-15  2.40E-15  1.59E-15  1.00E-15  4.95E-16  2.67E-16  1.34E-16  4.89E-17  2.12E-17
   367       5.98E-14  4.23E-14  2.67E-14  1.89E-14  1.34E-14  8.49E-15  6.02E-15  4.27E-15  2.70E-15  1.90E-15
             1.32E-15  7.99E-16  5.28E-16  3.34E-16  1.65E-16  8.91E-17  4.48E-17  1.63E-17  7.08E-18
   368       7.84E-14  5.55E-14  3.51E-14  2.48E-14  1.75E-14  1.11E-14  7.84E-15  5.51E-15  3.40E-15  2.29E-15
             1.48E-15  7.47E-16  4.07E-16  2.04E-16  7.23E-17  3.04E-17  1.21E-17  3.38E-18  1.25E-18
   369       3.91E-13  2.76E-13  1.75E-13  1.24E-13  8.74E-14  5.53E-14  3.91E-14  2.75E-14  1.70E-14  1.14E-14
             7.37E-15  3.73E-15  2.03E-15  1.02E-15  3.61E-16  1.52E-16  6.06E-17  1.69E-17  6.23E-18
   370       7.79E-14  5.51E-14  3.49E-14  2.46E-14  1.74E-14  1.10E-14  7.80E-15  5.49E-15  3.39E-15  2.28E-15
             1.47E-15  7.45E-16  4.07E-16  2.04E-16  7.22E-17  3.04E-17  1.21E-17  3.38E-18  1.24E-18
   371       2.32E-13  1.64E-13  1.04E-13  7.33E-14  5.18E-14  3.28E-14  2.32E-14  1.64E-14  1.01E-14  6.83E-15
             4.40E-15  2.23E-15  1.22E-15  6.11E-16  2.17E-16  9.12E-17  3.63E-17  1.01E-17  3.73E-18
   372       1.28E-13  9.04E-14  5.72E-14  4.04E-14  2.86E-14  1.81E-14  1.28E-14  9.04E-15  5.60E-15  3.78E-15
             2.44E-15  1.24E-15  6.76E-16  3.39E-16  1.20E-16  5.06E-17  2.02E-17  5.62E-18  2.07E-18
   373       2.45E-14  1.73E-14  1.10E-14  7.77E-15  5.50E-15  3.50E-15  2.48E-15  1.76E-15  1.10E-15  7.44E-16
             4.82E-16  2.46E-16  1.34E-16  6.75E-17  2.40E-17  1.01E-17  4.02E-18  1.12E-18  4.14E-19
   374       6.84E-13  4.83E-13  3.05E-13  2.15E-13  1.51E-13  9.34E-14  6.39E-14  4.25E-14  2.31E-14  1.35E-14
             7.25E-15  2.79E-15  1.23E-15  5.07E-16  1.45E-16  5.39E-17  1.96E-17  5.06E-18  1.80E-18
   375       2.92E-13  2.06E-13  1.30E-13  9.18E-14  6.44E-14  3.99E-14  2.73E-14  1.82E-14  9.89E-15  5.77E-15
             3.10E-15  1.19E-15  5.27E-16  2.17E-16  6.21E-17  2.31E-17  8.41E-18  2.17E-18  7.72E-19
   376       1.62E-13  1.14E-13  7.21E-14  5.08E-14  3.57E-14  2.21E-14  1.51E-14  1.01E-14  5.48E-15  3.20E-15
             1.72E-15  6.62E-16  2.92E-16  1.20E-16  3.44E-17  1.28E-17  4.66E-18  1.20E-18  4.28E-19
   377       4.83E-13  3.41E-13  2.15E-13  1.52E-13  1.07E-13  6.60E-14  4.52E-14  3.01E-14  1.64E-14  9.59E-15
             5.15E-15  1.98E-15  8.76E-16  3.61E-16  1.03E-16  3.84E-17  1.40E-17  3.61E-18  1.29E-18
   378       2.23E-13  1.57E-13  9.93E-14  7.00E-14  4.92E-14  3.05E-14  2.09E-14  1.39E-14  7.61E-15  4.45E-15
             2.39E-15  9.23E-16  4.07E-16  1.68E-16  4.80E-17  1.79E-17  6.51E-18  1.68E-18  5.98E-19
   379       9.34E-14  6.60E-14  4.16E-14  2.94E-14  2.06E-14  1.28E-14  8.80E-15  5.88E-15  3.22E-15  1.89E-15
             1.02E-15  3.93E-16  1.74E-16  7.16E-17  2.05E-17  7.63E-18  2.78E-18  7.17E-19  2.55E-19
   380       7.54E-13  5.32E-13  3.35E-13  2.35E-13  1.63E-13  9.84E-14  6.47E-14  4.03E-14  1.92E-14  9.81E-15
             4.56E-15  1.46E-15  5.71E-16  2.15E-16  5.67E-17  2.04E-17  7.26E-18  1.84E-18  6.53E-19
   381       4.18E-13  2.95E-13  1.86E-13  1.30E-13  9.06E-14  5.46E-14  3.59E-14  2.24E-14  1.06E-14  5.45E-15
             2.53E-15  8.09E-16  3.17E-16  1.19E-16  3.15E-17  1.13E-17  4.03E-18  1.02E-18  3.63E-19
   382       1.95E-13  1.38E-13  8.67E-14  6.08E-14  4.23E-14  2.55E-14  1.68E-14  1.04E-14  4.97E-15  2.54E-15
             1.18E-15  3.78E-16  1.48E-16  5.57E-17  1.47E-17  5.28E-18  1.88E-18  4.78E-19  1.69E-19
   383       5.85E-13  4.13E-13  2.60E-13  1.82E-13  1.27E-13  7.64E-14  5.02E-14  3.13E-14  1.49E-14  7.62E-15
             3.54E-15  1.13E-15  4.44E-16  1.67E-16  4.41E-17  1.58E-17  5.64E-18  1.43E-18  5.08E-19
   384       4.45E-13  3.14E-13  1.97E-13  1.37E-13  9.38E-14  5.46E-14  3.42E-14  1.98E-14  8.34E-15  3.85E-15
             1.63E-15  4.72E-16  1.76E-16  6.40E-17  1.65E-17  5.87E-18  2.08E-18  5.28E-19  1.87E-19
   385       1.48E-13  1.05E-13  6.55E-14  4.56E-14  3.13E-14  1.82E-14  1.14E-14  6.61E-15  2.78E-15  1.28E-15
             5.43E-16  1.57E-16  5.87E-17  2.13E-17  5.50E-18  1.96E-18  6.94E-19  1.76E-19  6.22E-20
   386       5.72E-13  4.03E-13  2.53E-13  1.76E-13  1.21E-13  7.02E-14  4.39E-14  2.55E-14  1.07E-14  4.95E-15
             2.09E-15  6.07E-16  2.26E-16  8.23E-17  2.12E-17  7.55E-18  2.68E-18  6.78E-19  2.40E-19
   387       1.91E-13  1.34E-13  8.42E-14  5.86E-14  4.02E-14  2.34E-14  1.46E-14  8.50E-15  3.57E-15  1.65E-15
             6.98E-16  2.02E-16  7.54E-17  2.74E-17  7.07E-18  2.52E-18  8.92E-19  2.26E-19  8.00E-20
   388       7.00E-13  4.93E-13  3.09E-13  2.15E-13  1.47E-13  8.58E-14  5.37E-14  3.12E-14  1.31E-14  6.06E-15
             2.56E-15  7.42E-16  2.77E-16  1.01E-16  2.59E-17  9.22E-18  3.27E-18  8.29E-19  2.93E-19
   389       2.33E-13  1.64E-13  1.03E-13  7.17E-14  4.92E-14  2.86E-14  1.79E-14  1.04E-14  4.37E-15  2.02E-15
             8.54E-16  2.47E-16  9.22E-17  3.35E-17  8.64E-18  3.07E-18  1.09E-18  2.76E-19  9.78E-20
   390       2.50E-13  1.77E-13  1.11E-13  7.80E-14  5.42E-14  3.27E-14  2.15E-14  1.34E-14  6.38E-15  3.26E-15
             1.52E-15  4.85E-16  1.90E-16  7.16E-17  1.89E-17  6.78E-18  2.42E-18  6.14E-19  2.18E-19
   391       1.39E-13  9.80E-14  6.16E-14  4.32E-14  3.01E-14  1.81E-14  1.19E-14  7.44E-15  3.54E-15  1.81E-15
             8.42E-16  2.69E-16  1.06E-16  3.97E-17  1.05E-17  3.76E-18  1.34E-18  3.41E-19  1.21E-19
   392       3.23E-13  2.27E-13  1.41E-13  9.74E-14  6.56E-14  3.64E-14  2.16E-14  1.16E-14  4.39E-15  1.88E-15
             7.48E-16  2.06E-16  7.50E-17  2.69E-17  6.88E-18  2.44E-18  8.64E-19  2.19E-19  7.74E-20
   393       1.08E-13  7.56E-14  4.71E-14  3.25E-14  2.19E-14  1.21E-14  7.19E-15  3.88E-15  1.46E-15  6.26E-16
             2.49E-16  6.85E-17  2.50E-17  8.98E-18  2.29E-18  8.13E-19  2.88E-19  7.29E-20  2.58E-20
   394       3.94E-13  2.77E-13  1.73E-13  1.19E-13  8.01E-14  4.45E-14  2.64E-14  1.42E-14  5.36E-15  2.30E-15
             9.14E-16  2.51E-16  9.16E-17  3.29E-17  8.41E-18  2.98E-18  1.06E-18  2.67E-19  9.46E-20
   395       1.31E-13  9.25E-14  5.76E-14  3.97E-14  2.67E-14  1.48E-14  8.78E-15  4.74E-15  1.79E-15  7.65E-16
             3.05E-16  8.38E-17  3.05E-17  1.10E-17  2.80E-18  9.94E-19  3.52E-19  8.92E-20  3.15E-20
   396       4.66E-13  3.28E-13  2.04E-13  1.41E-13  9.47E-14  5.26E-14  3.11E-14  1.68E-14  6.34E-15  2.71E-15
             1.08E-15  2.97E-16  1.08E-16  3.89E-17  9.94E-18  3.52E-18  1.25E-18  3.16E-19  1.12E-19
   397       1.55E-13  1.09E-13  6.80E-14  4.69E-14  3.16E-14  1.75E-14  1.04E-14  5.60E-15  2.11E-15  9.05E-16
             3.60E-16  9.90E-17  3.61E-17  1.30E-17  3.31E-18  1.17E-18  4.16E-19  1.05E-19  3.73E-20
   398       1.19E-13  8.34E-14  5.15E-14  3.50E-14  2.30E-14  1.21E-14  6.76E-15  3.40E-15  1.17E-15  4.75E-16
             1.82E-16  4.85E-17  1.75E-17  6.23E-18  1.59E-18  5.62E-19  1.99E-19  5.03E-20  1.78E-20
   399       3.97E-14  2.78E-14  1.72E-14  1.17E-14  7.68E-15  4.04E-15  2.25E-15  1.13E-15  3.90E-16  1.58E-16
             6.06E-17  1.62E-17  5.82E-18  2.08E-18  5.29E-19  1.87E-19  6.63E-20  1.68E-20  5.93E-21
   400       1.41E-13  9.86E-14  6.08E-14  4.14E-14  2.72E-14  1.43E-14  7.99E-15  4.02E-15  1.38E-15  5.61E-16
             2.15E-16  5.73E-17  2.06E-17  7.36E-18  1.87E-18  6.64E-19  2.35E-19  5.95E-20  2.10E-20
   401       4.69E-14  3.29E-14  2.03E-14  1.38E-14  9.07E-15  4.78E-15  2.66E-15  1.34E-15  4.61E-16  1.87E-16
             7.16E-17  1.91E-17  6.88E-18  2.45E-18  6.25E-19  2.21E-19  7.83E-20  1.98E-20  7.01E-21
   402       1.62E-13  1.14E-13  7.02E-14  4.77E-14  3.14E-14  1.65E-14  9.22E-15  4.63E-15  1.60E-15  6.47E-16
             2.48E-16  6.61E-17  2.38E-17  8.50E-18  2.16E-18  7.66E-19  2.71E-19  6.86E-20  2.43E-20
   403       5.41E-14  3.79E-14  2.34E-14  1.59E-14  1.05E-14  5.51E-15  3.07E-15  1.54E-15  5.32E-16  2.16E-16
             8.26E-17  2.20E-17  7.93E-18  2.83E-18  7.21E-19  2.55E-19  9.04E-20  2.29E-20  8.09E-21
   406       3.50E-17  2.47E-17  1.55E-17  1.09E-17  7.58E-18  4.61E-18  3.10E-18  2.05E-18  1.14E-18  7.17E-19
             4.35E-19  2.08E-19  1.10E-19  5.41E-20  1.89E-20  7.90E-21  3.13E-21  8.70E-22  3.20E-22
   407       3.49E-17  2.46E-17  1.55E-17  1.09E-17  7.56E-18  4.60E-18  3.10E-18  2.04E-18  1.14E-18  7.16E-19
             4.34E-19  2.07E-19  1.10E-19  5.40E-20  1.89E-20  7.89E-21  3.13E-21  8.69E-22  3.20E-22
   411       4.86E-17  3.43E-17  2.16E-17  1.51E-17  1.06E-17  6.43E-18  4.34E-18  2.87E-18  1.61E-18  1.02E-18
             6.18E-19  2.97E-19  1.57E-19  7.75E-20  2.71E-20  1.13E-20  4.49E-21  1.25E-21  4.60E-22
   413       1.38E-16  9.72E-17  6.10E-17  4.26E-17  2.94E-17  1.75E-17  1.14E-17  7.15E-18  3.57E-18  1.96E-18
             1.00E-18  3.67E-19  1.58E-19  6.43E-20  1.82E-20  6.73E-21  2.44E-21  6.29E-22  2.24E-22
   417       4.79E-17  3.38E-17  2.12E-17  1.48E-17  1.02E-17  6.09E-18  3.98E-18  2.49E-18  1.25E-18  6.85E-19
             3.50E-19  1.29E-19  5.55E-20  2.25E-20  6.37E-21  2.36E-21  8.56E-22  2.20E-22  7.84E-23
   418       1.00E-17  7.07E-18  4.44E-18  3.10E-18  2.14E-18  1.27E-18  8.33E-19  5.23E-19  2.61E-19  1.44E-19
             7.36E-20  2.70E-20  1.17E-20  4.73E-21  1.34E-21  4.95E-22  1.80E-22  4.63E-23  1.65E-23
   420       1.22E-16  8.59E-17  5.39E-17  3.77E-17  2.60E-17  1.55E-17  1.01E-17  6.37E-18  3.19E-18  1.75E-18
             8.99E-19  3.31E-19  1.43E-19  5.79E-20  1.64E-20  6.07E-21  2.20E-21  5.67E-22  2.02E-22
   421       4.76E-17  3.36E-17  2.11E-17  1.47E-17  1.02E-17  6.06E-18  3.96E-18  2.49E-18  1.25E-18  6.88E-19
             3.52E-19  1.30E-19  5.60E-20  2.27E-20  6.42E-21  2.38E-21  8.64E-22  2.23E-22  7.92E-23
   422       9.12E-17  6.42E-17  4.02E-17  2.79E-17  1.91E-17  1.11E-17  6.96E-18  4.12E-18  1.83E-18  8.92E-19
             4.00E-19  1.24E-19  4.79E-20  1.79E-20  4.69E-21  1.68E-21  5.98E-22  1.52E-22  5.38E-23
   424       1.69E-17  1.19E-17  7.45E-18  5.17E-18  3.54E-18  2.05E-18  1.29E-18  7.64E-19  3.39E-19  1.65E-19
             7.42E-20  2.30E-20  8.89E-21  3.32E-21  8.70E-22  3.12E-22  1.11E-22  2.82E-23  9.98E-24
   427       6.99E-17  4.92E-17  3.08E-17  2.14E-17  1.46E-17  8.48E-18  5.34E-18  3.16E-18  1.40E-18  6.84E-19
             3.07E-19  9.51E-20  3.68E-20  1.37E-20  3.60E-21  1.29E-21  4.59E-22  1.17E-22  4.13E-23
   428       3.17E-17  2.23E-17  1.40E-17  9.69E-18  6.63E-18  3.85E-18  2.42E-18  1.43E-18  6.35E-19  3.10E-19
             1.39E-19  4.31E-20  1.67E-20  6.22E-21  1.63E-21  5.84E-22  2.08E-22  5.28E-23  1.87E-23
   440       1.40E-17  9.85E-18  6.16E-18  4.28E-18  2.93E-18  1.70E-18  1.07E-18  6.32E-19  2.80E-19  1.37E-19
             6.15E-20  1.90E-20  7.37E-21  2.75E-21  7.21E-22  2.58E-22  9.19E-23  2.33E-23  8.27E-24
   441       1.59E-17  1.12E-17  7.01E-18  4.87E-18  3.33E-18  1.93E-18  1.22E-18  7.20E-19  3.19E-19  1.56E-19
             7.00E-20  2.17E-20  8.39E-21  3.13E-21  8.21E-22  2.94E-22  1.05E-22  2.66E-23  9.41E-24
   472       1.25E-13  8.84E-14  5.59E-14  3.96E-14  2.80E-14  1.77E-14  1.25E-14  8.83E-15  5.53E-15  3.86E-15
             2.67E-15  1.60E-15  1.05E-15  6.64E-16  3.27E-16  1.77E-16  8.87E-17  3.22E-17  1.40E-17
   473       4.14E-14  2.92E-14  1.85E-14  1.31E-14  9.26E-15  5.86E-15  4.15E-15  2.93E-15  1.84E-15  1.28E-15
             8.88E-16  5.33E-16  3.51E-16  2.21E-16  1.09E-16  5.89E-17  2.96E-17  1.07E-17  4.67E-18
   474       5.39E-14  3.81E-14  2.41E-14  1.70E-14  1.20E-14  7.61E-15  5.36E-15  3.76E-15  2.31E-15  1.55E-15
             9.92E-16  5.01E-16  2.72E-16  1.36E-16  4.83E-17  2.03E-17  8.09E-18  2.25E-18  8.31E-19
   475       2.69E-13  1.90E-13  1.20E-13  8.50E-14  6.01E-14  3.80E-14  2.68E-14  1.88E-14  1.15E-14  7.73E-15
             4.96E-15  2.50E-15  1.36E-15  6.81E-16  2.41E-16  1.02E-16  4.04E-17  1.13E-17  4.15E-18
   476       5.36E-14  3.79E-14  2.40E-14  1.70E-14  1.20E-14  7.57E-15  5.34E-15  3.75E-15  2.30E-15  1.54E-15
             9.91E-16  5.00E-16  2.72E-16  1.36E-16  4.82E-17  2.03E-17  8.09E-18  2.25E-18  8.31E-19
   477       1.60E-13  1.13E-13  7.13E-14  5.05E-14  3.57E-14  2.26E-14  1.59E-14  1.12E-14  6.87E-15  4.62E-15
             2.97E-15  1.50E-15  8.16E-16  4.08E-16  1.45E-16  6.09E-17  2.43E-17  6.76E-18  2.49E-18
   478       8.81E-14  6.23E-14  3.94E-14  2.79E-14  1.97E-14  1.25E-14  8.81E-15  6.19E-15  3.81E-15  2.56E-15
             1.65E-15  8.31E-16  4.53E-16  2.27E-16  8.03E-17  3.38E-17  1.35E-17  3.75E-18  1.38E-18
   479       1.70E-14  1.20E-14  7.61E-15  5.39E-15  3.81E-15  2.42E-15  1.71E-15  1.21E-15  7.49E-16  5.06E-16
             3.26E-16  1.65E-16  9.02E-17  4.52E-17  1.60E-17  6.75E-18  2.69E-18  7.49E-19  2.76E-19
   480       4.82E-13  3.40E-13  2.15E-13  1.51E-13  1.06E-13  6.56E-14  4.48E-14  2.97E-14  1.61E-14  9.37E-15
             5.02E-15  1.92E-15  8.48E-16  3.49E-16  9.98E-17  3.71E-17  1.35E-17  3.49E-18  1.24E-18
   481       2.06E-13  1.45E-13  9.18E-14  6.46E-14  4.54E-14  2.81E-14  1.92E-14  1.27E-14  6.89E-15  4.01E-15
             2.15E-15  8.24E-16  3.63E-16  1.50E-16  4.27E-17  1.59E-17  5.79E-18  1.49E-18  5.32E-19
   482       1.14E-13  8.06E-14  5.08E-14  3.58E-14  2.51E-14  1.55E-14  1.06E-14  7.05E-15  3.82E-15  2.22E-15
             1.19E-15  4.57E-16  2.02E-16  8.30E-17  2.37E-17  8.83E-18  3.21E-18  8.29E-19  2.95E-19
   483       3.41E-13  2.41E-13  1.52E-13  1.07E-13  7.51E-14  4.65E-14  3.17E-14  2.11E-14  1.14E-14  6.66E-15
             3.57E-15  1.37E-15  6.04E-16  2.49E-16  7.11E-17  2.65E-17  9.64E-18  2.49E-18  8.85E-19
   484       1.57E-13  1.11E-13  7.02E-14  4.95E-14  3.47E-14  2.15E-14  1.47E-14  9.78E-15  5.31E-15  3.10E-15
             1.66E-15  6.38E-16  2.81E-16  1.16E-16  3.31E-17  1.23E-17  4.49E-18  1.16E-18  4.12E-19
   485       6.62E-14  4.68E-14  2.95E-14  2.08E-14  1.46E-14  9.07E-15  6.21E-15  4.14E-15  2.25E-15  1.32E-15
             7.08E-16  2.72E-16  1.20E-16  4.95E-17  1.41E-17  5.27E-18  1.92E-18  4.95E-19  1.76E-19
   486       5.60E-13  3.95E-13  2.49E-13  1.74E-13  1.21E-13  7.29E-14  4.79E-14  2.98E-14  1.41E-14  7.21E-15
             3.35E-15  1.07E-15  4.19E-16  1.57E-16  4.15E-17  1.49E-17  5.31E-18  1.35E-18  4.78E-19
