SEQ='BE'     NUCCHG=18                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  76358438.3   NPRNTI= 3   NPRNTF= 3
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S1                 (2)0( 0.5)        0.0 
     2          2P1                 (2)1( 0.5)   262317.2 
     3          2P1                 (2)1( 1.5)   286598.3 

   IC RESOLVED LEVEL INDEXING           BWNR=  83257501.5   NLVL= 466
   --------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
    10       1.68E-13  1.18E-13  7.45E-14  5.22E-14  3.63E-14  2.19E-14  1.44E-14  9.04E-15  4.32E-15  2.22E-15
             1.03E-15  3.30E-16  1.29E-16  4.85E-17  1.28E-17  4.58E-18  1.63E-18  4.15E-19  1.47E-19
    11       2.76E-15  1.95E-15  1.23E-15  8.72E-16  6.17E-16  3.91E-16  2.78E-16  1.97E-16  1.24E-16  8.68E-17
             5.94E-17  3.42E-17  2.13E-17  1.25E-17  5.62E-18  2.83E-18  1.33E-18  4.53E-19  1.89E-19
    12       7.13E-14  5.04E-14  3.18E-14  2.25E-14  1.59E-14  1.00E-14  7.03E-15  4.89E-15  2.93E-15  1.90E-15
             1.17E-15  5.43E-16  2.76E-16  1.29E-16  4.25E-17  1.71E-17  6.59E-18  1.78E-18  6.49E-19
    13       1.23E-13  8.68E-14  5.48E-14  3.86E-14  2.71E-14  1.68E-14  1.16E-14  7.71E-15  4.19E-15  2.43E-15
             1.29E-15  4.82E-16  2.07E-16  8.36E-17  2.34E-17  8.60E-18  3.11E-18  7.98E-19  2.83E-19
    14       3.35E-14  2.36E-14  1.49E-14  1.04E-14  7.27E-15  4.39E-15  2.90E-15  1.82E-15  8.72E-16  4.48E-16
             2.09E-16  6.68E-17  2.61E-17  9.81E-18  2.58E-18  9.27E-19  3.30E-19  8.39E-20  2.97E-20
    16       5.24E-16  3.71E-16  2.34E-16  1.66E-16  1.17E-16  7.46E-17  5.29E-17  3.75E-17  2.36E-17  1.64E-17
             1.12E-17  6.39E-18  3.97E-18  2.33E-18  1.04E-18  5.21E-19  2.45E-19  8.33E-20  3.47E-20
    17       1.35E-14  9.57E-15  6.05E-15  4.28E-15  3.03E-15  1.91E-15  1.34E-15  9.34E-16  5.60E-16  3.63E-16
             2.21E-16  1.03E-16  5.21E-17  2.44E-17  7.99E-18  3.21E-18  1.24E-18  3.35E-19  1.22E-19
    18       2.65E-14  1.87E-14  1.18E-14  8.34E-15  5.87E-15  3.65E-15  2.51E-15  1.68E-15  9.13E-16  5.29E-16
             2.80E-16  1.05E-16  4.50E-17  1.81E-17  5.06E-18  1.86E-18  6.73E-19  1.73E-19  6.14E-20
    19       7.63E-15  5.39E-15  3.39E-15  2.38E-15  1.66E-15  1.01E-15  6.65E-16  4.18E-16  2.01E-16  1.04E-16
             4.83E-17  1.54E-17  6.04E-18  2.27E-18  5.97E-19  2.14E-19  7.63E-20  1.94E-20  6.87E-21
    22       1.28E-16  9.08E-17  5.75E-17  4.07E-17  2.88E-17  1.83E-17  1.30E-17  9.25E-18  5.82E-18  4.03E-18
             2.73E-18  1.55E-18  9.60E-19  5.61E-19  2.49E-19  1.25E-19  5.90E-20  2.00E-20  8.34E-21
    23       3.31E-15  2.34E-15  1.48E-15  1.05E-15  7.41E-16  4.68E-16  3.30E-16  2.30E-16  1.38E-16  8.91E-17
             5.42E-17  2.51E-17  1.27E-17  5.92E-18  1.94E-18  7.79E-19  3.00E-19  8.11E-20  2.95E-20
    24       6.89E-15  4.87E-15  3.07E-15  2.17E-15  1.53E-15  9.53E-16  6.57E-16  4.40E-16  2.40E-16  1.39E-16
             7.36E-17  2.75E-17  1.18E-17  4.76E-18  1.33E-18  4.88E-19  1.76E-19  4.53E-20  1.61E-20
    25       2.06E-15  1.46E-15  9.17E-16  6.44E-16  4.49E-16  2.73E-16  1.81E-16  1.14E-16  5.52E-17  2.85E-17
             1.33E-17  4.25E-18  1.66E-18  6.25E-19  1.65E-19  5.90E-20  2.10E-20  5.34E-21  1.89E-21
    29       3.78E-17  2.68E-17  1.69E-17  1.20E-17  8.52E-18  5.43E-18  3.87E-18  2.75E-18  1.73E-18  1.19E-18
             8.06E-19  4.56E-19  2.82E-19  1.64E-19  7.30E-20  3.66E-20  1.72E-20  5.83E-21  2.43E-21
    30       9.72E-16  6.88E-16  4.35E-16  3.08E-16  2.18E-16  1.38E-16  9.77E-17  6.83E-17  4.09E-17  2.64E-17
             1.61E-17  7.40E-18  3.74E-18  1.75E-18  5.71E-19  2.29E-19  8.82E-20  2.38E-20  8.67E-21
    31       2.09E-15  1.48E-15  9.34E-16  6.60E-16  4.65E-16  2.91E-16  2.01E-16  1.35E-16  7.40E-17  4.29E-17
             2.27E-17  8.46E-18  3.64E-18  1.46E-18  4.08E-19  1.50E-19  5.43E-20  1.39E-20  4.95E-21
    32       6.43E-16  4.54E-16  2.86E-16  2.01E-16  1.41E-16  8.60E-17  5.73E-17  3.63E-17  1.76E-17  9.07E-18
             4.24E-18  1.36E-18  5.31E-19  1.99E-19  5.25E-20  1.88E-20  6.71E-21  1.71E-21  6.04E-22
    37       1.28E-17  9.05E-18  5.74E-18  4.07E-18  2.90E-18  1.85E-18  1.33E-18  9.44E-19  5.94E-19  4.09E-19
             2.76E-19  1.55E-19  9.58E-20  5.58E-20  2.47E-20  1.24E-20  5.83E-21  1.98E-21  8.24E-22
    38       3.28E-16  2.32E-16  1.47E-16  1.04E-16  7.40E-17  4.71E-17  3.34E-17  2.34E-17  1.40E-17  9.06E-18
             5.50E-18  2.53E-18  1.28E-18  5.95E-19  1.95E-19  7.81E-20  3.01E-20  8.12E-21  2.95E-21
    39       7.17E-16  5.07E-16  3.21E-16  2.27E-16  1.61E-16  1.01E-16  7.02E-17  4.74E-17  2.60E-17  1.51E-17
             7.96E-18  2.97E-18  1.28E-18  5.13E-19  1.43E-19  5.26E-20  1.90E-20  4.88E-21  1.73E-21
    40       2.25E-16  1.59E-16  1.00E-16  7.07E-17  4.96E-17  3.04E-17  2.04E-17  1.30E-17  6.31E-18  3.26E-18
             1.53E-18  4.88E-19  1.91E-19  7.18E-20  1.89E-20  6.78E-21  2.42E-21  6.14E-22  2.17E-22
    46       4.81E-18  3.40E-18  2.16E-18  1.54E-18  1.10E-18  7.06E-19  5.07E-19  3.62E-19  2.28E-19  1.57E-19
             1.06E-19  5.94E-20  3.66E-20  2.13E-20  9.43E-21  4.72E-21  2.22E-21  7.53E-22  3.14E-22
    47       1.23E-16  8.71E-17  5.53E-17  3.93E-17  2.80E-17  1.79E-17  1.28E-17  8.97E-18  5.39E-18  3.48E-18
             2.11E-18  9.70E-19  4.89E-19  2.28E-19  7.44E-20  2.99E-20  1.15E-20  3.10E-21  1.13E-21
    48       2.72E-16  1.93E-16  1.22E-16  8.65E-17  6.14E-17  3.89E-17  2.71E-17  1.84E-17  1.01E-17  5.88E-18
             3.11E-18  1.16E-18  4.98E-19  2.00E-19  5.58E-20  2.05E-20  7.41E-21  1.90E-21  6.76E-22
    49       8.65E-17  6.12E-17  3.87E-17  2.73E-17  1.92E-17  1.19E-17  8.01E-18  5.12E-18  2.50E-18  1.30E-18
             6.06E-19  1.94E-19  7.61E-20  2.86E-20  7.53E-21  2.70E-21  9.62E-22  2.44E-22  8.66E-23

   INREP
   -----
     3       8.13E-12  5.75E-12  3.63E-12  2.56E-12  1.80E-12  1.12E-12  7.78E-13  5.29E-13  3.03E-13  1.88E-13
             1.09E-13  4.81E-14  2.37E-14  1.10E-14  3.63E-15  1.49E-15  5.91E-16  1.67E-16  6.30E-17
     4       1.40E-12  9.90E-13  6.25E-13  4.41E-13  3.10E-13  1.93E-13  1.33E-13  8.93E-14  5.00E-14  3.03E-14
             1.72E-14  7.27E-15  3.48E-15  1.57E-15  5.01E-16  2.01E-16  7.81E-17  2.16E-17  8.00E-18
     5       2.30E-13  1.63E-13  1.03E-13  7.24E-14  5.09E-14  3.16E-14  2.18E-14  1.46E-14  8.12E-15  4.87E-15
             2.72E-15  1.13E-15  5.31E-16  2.35E-16  7.39E-17  2.94E-17  1.13E-17  3.11E-18  1.15E-18
     6       4.82E-14  3.41E-14  2.15E-14  1.52E-14  1.07E-14  6.64E-15  4.57E-15  3.07E-15  1.70E-15  1.01E-15
             5.61E-16  2.29E-16  1.07E-16  4.70E-17  1.47E-17  5.79E-18  2.22E-18  6.08E-19  2.24E-19
     7       1.24E-14  8.75E-15  5.53E-15  3.90E-15  2.75E-15  1.71E-15  1.18E-15  7.94E-16  4.39E-16  2.61E-16
             1.44E-16  5.83E-17  2.71E-17  1.18E-17  3.67E-18  1.45E-18  5.55E-19  1.51E-19  5.56E-20
     8       3.74E-15  2.65E-15  1.67E-15  1.18E-15  8.33E-16  5.21E-16  3.60E-16  2.43E-16  1.34E-16  7.96E-17
             4.38E-17  1.77E-17  8.19E-18  3.57E-18  1.10E-18  4.34E-19  1.66E-19  4.52E-20  1.66E-20
     9       1.28E-15  9.08E-16  5.74E-16  4.06E-16  2.87E-16  1.81E-16  1.25E-16  8.47E-17  4.69E-17  2.78E-17
             1.53E-17  6.14E-18  2.84E-18  1.23E-18  3.81E-19  1.50E-19  5.71E-20  1.55E-20  5.71E-21
    10       4.86E-16  3.44E-16  2.18E-16  1.55E-16  1.10E-16  6.94E-17  4.84E-17  3.28E-17  1.82E-17  1.08E-17
             5.93E-18  2.38E-18  1.10E-18  4.77E-19  1.47E-19  5.77E-20  2.20E-20  5.98E-21  2.20E-21
    11       2.00E-16  1.41E-16  8.98E-17  6.38E-17  4.55E-17  2.90E-17  2.04E-17  1.39E-17  7.75E-18  4.59E-18
             2.52E-18  1.01E-18  4.65E-19  2.02E-19  6.21E-20  2.43E-20  9.29E-21  2.52E-21  9.27E-22
    12       8.74E-17  6.20E-17  3.95E-17  2.82E-17  2.02E-17  1.30E-17  9.22E-18  6.32E-18  3.54E-18  2.10E-18
             1.15E-18  4.61E-19  2.12E-19  9.20E-20  2.83E-20  1.11E-20  4.23E-21  1.15E-21  4.22E-22
    13       4.03E-17  2.86E-17  1.83E-17  1.31E-17  9.49E-18  6.19E-18  4.42E-18  3.05E-18  1.72E-18  1.02E-18
             5.59E-19  2.24E-19  1.03E-19  4.47E-20  1.37E-20  5.38E-21  2.05E-21  5.57E-22  2.04E-22
    14       1.94E-17  1.38E-17  8.86E-18  6.41E-18  4.67E-18  3.10E-18  2.24E-18  1.55E-18  8.78E-19  5.23E-19
             2.87E-19  1.15E-19  5.28E-20  2.29E-20  7.02E-21  2.75E-21  1.05E-21  2.85E-22  1.05E-22
    15       9.79E-18  6.98E-18  4.51E-18  3.28E-18  2.42E-18  1.62E-18  1.18E-18  8.24E-19  4.67E-19  2.78E-19
             1.52E-19  6.07E-20  2.79E-20  1.21E-20  3.69E-21  1.45E-21  5.51E-22  1.49E-22  5.48E-23
    16       5.02E-18  3.59E-18  2.35E-18  1.73E-18  1.29E-18  8.74E-19  6.39E-19  4.48E-19  2.55E-19  1.52E-19
             8.33E-20  3.33E-20  1.53E-20  6.64E-21  2.04E-21  7.99E-22  3.05E-22  8.27E-23  3.03E-23
    17       1.40E-18  1.01E-18  6.72E-19  5.09E-19  3.95E-19  2.82E-19  2.12E-19  1.52E-19  8.75E-20  5.24E-20
             2.88E-20  1.16E-20  5.32E-21  2.30E-21  7.07E-22  2.77E-22  1.06E-22  2.87E-23  1.05E-23
    18       4.16E-19  3.04E-19  2.10E-19  1.65E-19  1.35E-19  1.02E-19  7.95E-20  5.79E-20  3.38E-20  2.03E-20
             1.12E-20  4.49E-21  2.07E-21  8.94E-22  2.74E-22  1.07E-22  4.10E-23  1.11E-23  4.07E-24
    19       1.24E-19  9.33E-20  6.83E-20  5.72E-20  4.96E-20  4.04E-20  3.24E-20  2.41E-20  1.42E-20  8.60E-21
             4.75E-21  1.90E-21  8.77E-22  3.80E-22  1.16E-22  4.56E-23  1.74E-23  4.72E-24  1.73E-24
    20       1.79E-20  1.46E-20  1.29E-20  1.27E-20  1.26E-20  1.16E-20  9.77E-21  7.46E-21  4.47E-21  2.71E-21
             1.50E-21  6.03E-22  2.78E-22  1.20E-22  3.69E-23  1.44E-23  5.50E-24  1.49E-24  5.47E-25
    21       7.78E-22  9.17E-22  1.44E-21  2.02E-21  2.54E-21  2.74E-21  2.45E-21  1.92E-21  1.17E-21  7.11E-22
             3.94E-22  1.59E-22  7.30E-23  3.16E-23  9.70E-24  3.80E-24  1.45E-24  3.92E-25  1.44E-25



 --------------------------
 PRTI= 3  LVLPRT= (2P  1.5)

   INDX TE=  2.25E+03  4.50E+03  1.13E+04  2.25E+04  4.50E+04  1.13E+05  2.25E+05  4.50E+05  1.13E+06  2.25E+06
   ---- ---  4.50E+06  1.13E+07  2.25E+07  4.50E+07  1.13E+08  2.25E+08  4.50E+08  1.13E+09  2.25E+09
     1       1.39E-13  9.81E-14  6.20E-14  4.38E-14  3.09E-14  1.93E-14  1.35E-14  9.28E-15  5.45E-15  3.48E-15
             2.09E-15  9.50E-16  4.76E-16  2.20E-16  7.15E-17  2.86E-17  1.10E-17  2.96E-18  1.07E-18
     2       4.88E-38  3.45E-38  2.18E-38  1.54E-38  1.09E-38  6.90E-39  4.88E-39  3.44E-39  2.17E-39  1.52E-39
             1.05E-39  6.19E-40  3.93E-40  2.35E-40  1.07E-40  5.43E-41  2.58E-41  8.79E-42  3.67E-42
     3       1.47E-12  1.04E-12  6.58E-13  4.65E-13  3.29E-13  2.08E-13  1.47E-13  1.04E-13  6.54E-14  4.58E-14
             3.17E-14  1.87E-14  1.19E-14  7.10E-15  3.23E-15  1.64E-15  7.79E-16  2.66E-16  1.11E-16
     4       8.44E-12  5.97E-12  3.78E-12  2.67E-12  1.89E-12  1.19E-12  8.44E-13  5.96E-13  3.75E-13  2.63E-13
             1.82E-13  1.07E-13  6.84E-14  4.09E-14  1.86E-14  9.46E-15  4.49E-15  1.53E-15  6.40E-16
     5       3.29E-12  2.33E-12  1.47E-12  1.04E-12  7.35E-13  4.65E-13  3.29E-13  2.33E-13  1.47E-13  1.04E-13
             7.26E-14  4.34E-14  2.79E-14  1.69E-14  7.76E-15  3.96E-15  1.89E-15  6.47E-16  2.70E-16
     6       8.51E-13  6.02E-13  3.80E-13  2.69E-13  1.89E-13  1.19E-13  8.32E-14  5.75E-14  3.42E-14  2.21E-14
             1.36E-14  6.34E-15  3.24E-15  1.53E-15  5.04E-16  2.04E-16  7.86E-17  2.13E-17  7.76E-18
     7       4.94E-12  3.49E-12  2.21E-12  1.56E-12  1.10E-12  6.91E-13  4.83E-13  3.34E-13  1.99E-13  1.29E-13
             7.87E-14  3.69E-14  1.89E-14  8.88E-15  2.94E-15  1.19E-15  4.58E-16  1.24E-16  4.52E-17
     8       1.23E-11  8.73E-12  5.52E-12  3.90E-12  2.75E-12  1.73E-12  1.21E-12  8.34E-13  4.96E-13  3.21E-13
             1.97E-13  9.23E-14  4.72E-14  2.23E-14  7.36E-15  2.97E-15  1.15E-15  3.11E-16  1.13E-16
     9       1.18E-11  8.37E-12  5.29E-12  3.73E-12  2.63E-12  1.65E-12  1.16E-12  8.01E-13  4.77E-13  3.10E-13
             1.90E-13  8.93E-14  4.59E-14  2.17E-14  7.17E-15  2.90E-15  1.12E-15  3.04E-16  1.11E-16
    10       2.10E-12  1.49E-12  9.39E-13  6.63E-13  4.68E-13  2.94E-13  2.06E-13  1.43E-13  8.52E-14  5.55E-14
             3.43E-14  1.62E-14  8.38E-15  3.98E-15  1.32E-15  5.37E-16  2.08E-16  5.65E-17  2.06E-17
    21       8.94E-41  6.31E-41  3.99E-41  2.83E-41  2.00E-41  1.26E-41  8.94E-42  6.32E-42  3.98E-42  2.78E-42
             1.91E-42  1.11E-42  7.03E-43  4.17E-43  1.88E-43  9.50E-44  4.50E-44  1.53E-44  6.40E-45
    22       1.24E-13  8.80E-14  5.56E-14  3.93E-14  2.78E-14  1.76E-14  1.24E-14  8.79E-15  5.54E-15  3.88E-15
             2.67E-15  1.56E-15  9.82E-16  5.82E-16  2.63E-16  1.33E-16  6.28E-17  2.14E-17  8.93E-18
    23       2.48E-12  1.76E-12  1.11E-12  7.85E-13  5.55E-13  3.51E-13  2.48E-13  1.76E-13  1.11E-13  7.78E-14
             5.37E-14  3.14E-14  1.99E-14  1.18E-14  5.33E-15  2.69E-15  1.28E-15  4.34E-16  1.82E-16
    24       1.34E-12  9.50E-13  6.01E-13  4.25E-13  3.00E-13  1.90E-13  1.35E-13  9.52E-14  6.02E-14  4.23E-14
             2.93E-14  1.72E-14  1.09E-14  6.47E-15  2.93E-15  1.48E-15  7.02E-16  2.39E-16  9.99E-17
    25       8.12E-14  5.74E-14  3.63E-14  2.56E-14  1.81E-14  1.13E-14  7.93E-15  5.48E-15  3.26E-15  2.10E-15
             1.28E-15  5.95E-16  3.03E-16  1.42E-16  4.66E-17  1.88E-17  7.24E-18  1.96E-18  7.13E-19
    26       8.39E-13  5.93E-13  3.75E-13  2.65E-13  1.87E-13  1.17E-13  8.20E-14  5.67E-14  3.37E-14  2.18E-14
             1.33E-14  6.20E-15  3.16E-15  1.48E-15  4.88E-16  1.96E-16  7.57E-17  2.05E-17  7.46E-18
    27       1.05E-12  7.43E-13  4.69E-13  3.31E-13  2.34E-13  1.47E-13  1.03E-13  7.10E-14  4.22E-14  2.73E-14
             1.67E-14  7.76E-15  3.95E-15  1.86E-15  6.10E-16  2.46E-16  9.48E-17  2.57E-17  9.34E-18
    28       3.98E-12  2.81E-12  1.78E-12  1.25E-12  8.85E-13  5.56E-13  3.89E-13  2.69E-13  1.60E-13  1.04E-13
             6.35E-14  2.96E-14  1.51E-14  7.10E-15  2.34E-15  9.43E-16  3.64E-16  9.85E-17  3.58E-17
    29       1.24E-12  8.75E-13  5.53E-13  3.90E-13  2.75E-13  1.73E-13  1.21E-13  8.38E-14  5.00E-14  3.24E-14
             1.98E-14  9.26E-15  4.73E-15  2.22E-15  7.32E-16  2.95E-16  1.14E-16  3.08E-17  1.12E-17
    30       1.04E-13  7.39E-14  4.67E-14  3.30E-14  2.33E-14  1.46E-14  1.02E-14  7.09E-15  4.23E-15  2.74E-15
             1.68E-15  7.88E-16  4.03E-16  1.89E-16  6.24E-17  2.52E-17  9.72E-18  2.63E-18  9.58E-19
    31       1.22E-12  8.60E-13  5.44E-13  3.84E-13  2.71E-13  1.70E-13  1.19E-13  8.26E-14  4.94E-14  3.21E-14
             1.97E-14  9.22E-15  4.72E-15  2.22E-15  7.32E-16  2.95E-16  1.14E-16  3.09E-17  1.12E-17
    32       3.61E-14  2.55E-14  1.61E-14  1.13E-14  7.95E-15  4.92E-15  3.35E-15  2.22E-15  1.19E-15  6.84E-16
             3.60E-16  1.34E-16  5.74E-17  2.31E-17  6.44E-18  2.37E-18  8.57E-19  2.20E-19  7.81E-20
    33       2.19E-12  1.55E-12  9.77E-13  6.90E-13  4.87E-13  3.06E-13  2.14E-13  1.49E-13  8.88E-14  5.77E-14
             3.55E-14  1.66E-14  8.51E-15  4.01E-15  1.32E-15  5.34E-16  2.06E-16  5.58E-17  2.03E-17
    34       9.81E-13  6.93E-13  4.37E-13  3.08E-13  2.16E-13  1.34E-13  9.11E-14  6.03E-14  3.24E-14  1.86E-14
             9.80E-15  3.65E-15  1.57E-15  6.30E-16  1.76E-16  6.47E-17  2.34E-17  6.01E-18  2.13E-18
    35       9.95E-13  7.03E-13  4.44E-13  3.12E-13  2.19E-13  1.36E-13  9.25E-14  6.13E-14  3.29E-14  1.89E-14
             9.96E-15  3.71E-15  1.59E-15  6.41E-16  1.79E-16  6.59E-17  2.38E-17  6.11E-18  2.17E-18
    36       3.41E-12  2.41E-12  1.52E-12  1.07E-12  7.51E-13  4.65E-13  3.17E-13  2.10E-13  1.13E-13  6.50E-14
             3.42E-14  1.27E-14  5.48E-15  2.21E-15  6.17E-16  2.27E-16  8.20E-17  2.10E-17  7.48E-18
    37       2.21E-12  1.56E-12  9.87E-13  6.97E-13  4.92E-13  3.09E-13  2.17E-13  1.50E-13  9.02E-14  5.88E-14
             3.62E-14  1.70E-14  8.74E-15  4.13E-15  1.36E-15  5.51E-16  2.13E-16  5.77E-17  2.10E-17
    38       2.06E-13  1.46E-13  9.19E-14  6.47E-14  4.54E-14  2.81E-14  1.92E-14  1.27E-14  6.84E-15  3.94E-15
             2.08E-15  7.75E-16  3.33E-16  1.34E-16  3.75E-17  1.38E-17  4.99E-18  1.28E-18  4.55E-19
    39       9.35E-13  6.61E-13  4.17E-13  2.94E-13  2.06E-13  1.27E-13  8.70E-14  5.77E-14  3.11E-14  1.79E-14
             9.44E-15  3.52E-15  1.52E-15  6.10E-16  1.71E-16  6.28E-17  2.27E-17  5.83E-18  2.07E-18
    40       2.20E-12  1.55E-12  9.80E-13  6.91E-13  4.85E-13  3.00E-13  2.05E-13  1.36E-13  7.32E-14  4.22E-14
             2.23E-14  8.31E-15  3.58E-15  1.44E-15  4.03E-16  1.48E-16  5.37E-17  1.38E-17  4.90E-18
    41       1.75E-12  1.24E-12  7.80E-13  5.50E-13  3.86E-13  2.39E-13  1.63E-13  1.08E-13  5.83E-14  3.36E-14
             1.78E-14  6.63E-15  2.86E-15  1.15E-15  3.22E-16  1.19E-16  4.29E-17  1.10E-17  3.91E-18
    42       1.08E-12  7.62E-13  4.81E-13  3.39E-13  2.38E-13  1.47E-13  1.00E-13  6.66E-14  3.59E-14  2.07E-14
             1.09E-14  4.09E-15  1.76E-15  7.10E-16  1.99E-16  7.31E-17  2.64E-17  6.78E-18  2.41E-18
    43       3.65E-13  2.58E-13  1.62E-13  1.14E-13  8.03E-14  4.97E-14  3.39E-14  2.25E-14  1.21E-14  7.00E-15
             3.70E-15  1.38E-15  5.96E-16  2.40E-16  6.71E-17  2.47E-17  8.94E-18  2.29E-18  8.15E-19
    44       4.10E-13  2.90E-13  1.83E-13  1.29E-13  9.13E-14  5.75E-14  4.03E-14  2.80E-14  1.69E-14  1.10E-14
             6.83E-15  3.24E-15  1.67E-15  7.89E-16  2.61E-16  1.06E-16  4.09E-17  1.11E-17  4.04E-18
    45       8.66E-13  6.12E-13  3.86E-13  2.72E-13  1.91E-13  1.18E-13  8.08E-14  5.37E-14  2.90E-14  1.68E-14
             8.91E-15  3.34E-15  1.44E-15  5.83E-16  1.63E-16  6.01E-17  2.17E-17  5.58E-18  1.98E-18
    46       1.89E-12  1.34E-12  8.43E-13  5.94E-13  4.17E-13  2.58E-13  1.77E-13  1.17E-13  6.35E-14  3.68E-14
             1.95E-14  7.32E-15  3.16E-15  1.28E-15  3.58E-16  1.32E-16  4.76E-17  1.22E-17  4.35E-18
    61       2.92E-40  2.06E-40  1.31E-40  9.23E-41  6.52E-41  4.12E-41  2.91E-41  2.05E-41  1.28E-41  8.88E-42
             6.04E-42  3.47E-42  2.16E-42  1.27E-42  5.67E-43  2.85E-43  1.35E-43  4.57E-44  1.91E-44
    62       1.14E-14  8.04E-15  5.08E-15  3.59E-15  2.54E-15  1.61E-15  1.13E-15  7.99E-16  5.00E-16  3.47E-16
             2.36E-16  1.35E-16  8.43E-17  4.95E-17  2.22E-17  1.11E-17  5.26E-18  1.78E-18  7.45E-19
    63       1.11E-12  7.84E-13  4.96E-13  3.51E-13  2.48E-13  1.57E-13  1.11E-13  7.84E-14  4.93E-14  3.43E-14
             2.35E-14  1.36E-14  8.48E-15  5.00E-15  2.24E-15  1.13E-15  5.32E-16  1.81E-16  7.55E-17
    64       6.48E-13  4.58E-13  2.90E-13  2.05E-13  1.45E-13  9.17E-14  6.49E-14  4.59E-14  2.89E-14  2.01E-14
             1.38E-14  7.98E-15  4.99E-15  2.94E-15  1.32E-15  6.65E-16  3.14E-16  1.07E-16  4.45E-17
    65       6.84E-15  4.84E-15  3.06E-15  2.16E-15  1.52E-15  9.55E-16  6.67E-16  4.60E-16  2.72E-16  1.75E-16
             1.06E-16  4.89E-17  2.47E-17  1.16E-17  3.78E-18  1.52E-18  5.86E-19  1.58E-19  5.76E-20
    66       1.77E-13  1.25E-13  7.89E-14  5.57E-14  3.93E-14  2.47E-14  1.72E-14  1.19E-14  7.05E-15  4.54E-15
             2.76E-15  1.28E-15  6.46E-16  3.02E-16  9.90E-17  3.98E-17  1.53E-17  4.15E-18  1.51E-18
    67       7.80E-14  5.51E-14  3.48E-14  2.46E-14  1.73E-14  1.09E-14  7.61E-15  5.25E-15  3.11E-15  2.00E-15
             1.22E-15  5.63E-16  2.85E-16  1.33E-16  4.37E-17  1.76E-17  6.77E-18  1.83E-18  6.66E-19
    68       2.45E-14  1.73E-14  1.10E-14  7.74E-15  5.46E-15  3.43E-15  2.40E-15  1.66E-15  9.84E-16  6.35E-16
             3.86E-16  1.79E-16  9.08E-17  4.25E-17  1.39E-17  5.61E-18  2.16E-18  5.84E-19  2.12E-19
    69       6.84E-15  4.83E-15  3.05E-15  2.15E-15  1.51E-15  9.30E-16  6.34E-16  4.19E-16  2.25E-16  1.29E-16
             6.76E-17  2.50E-17  1.07E-17  4.31E-18  1.20E-18  4.42E-19  1.60E-19  4.10E-20  1.46E-20
    70       1.82E-12  1.28E-12  8.11E-13  5.73E-13  4.04E-13  2.54E-13  1.78E-13  1.23E-13  7.32E-14  4.73E-14
             2.88E-14  1.34E-14  6.80E-15  3.18E-15  1.05E-15  4.21E-16  1.62E-16  4.39E-17  1.59E-17
    71       7.12E-13  5.03E-13  3.18E-13  2.25E-13  1.58E-13  9.96E-14  6.97E-14  4.82E-14  2.87E-14  1.85E-14
             1.13E-14  5.25E-15  2.67E-15  1.25E-15  4.10E-16  1.65E-16  6.35E-17  1.72E-17  6.25E-18
    72       2.50E-13  1.76E-13  1.11E-13  7.84E-14  5.50E-14  3.40E-14  2.32E-14  1.53E-14  8.23E-15  4.72E-15
             2.48E-15  9.21E-16  3.95E-16  1.59E-16  4.43E-17  1.63E-17  5.88E-18  1.51E-18  5.36E-19
    73       7.52E-13  5.32E-13  3.36E-13  2.37E-13  1.68E-13  1.05E-13  7.37E-14  5.10E-14  3.04E-14  1.97E-14
             1.20E-14  5.59E-15  2.84E-15  1.33E-15  4.38E-16  1.76E-16  6.79E-17  1.84E-17  6.68E-18
    74       8.44E-14  5.96E-14  3.76E-14  2.65E-14  1.86E-14  1.15E-14  7.84E-15  5.19E-15  2.78E-15  1.60E-15
             8.40E-16  3.12E-16  1.34E-16  5.37E-17  1.50E-17  5.51E-18  1.99E-18  5.11E-19  1.82E-19
    75       1.18E-12  8.31E-13  5.25E-13  3.71E-13  2.62E-13  1.65E-13  1.15E-13  7.98E-14  4.76E-14  3.08E-14
             1.88E-14  8.75E-15  4.45E-15  2.08E-15  6.85E-16  2.76E-16  1.06E-16  2.88E-17  1.05E-17
    76       4.79E-14  3.38E-14  2.13E-14  1.50E-14  1.05E-14  6.52E-15  4.45E-15  2.95E-15  1.58E-15  9.10E-16
             4.78E-16  1.78E-16  7.63E-17  3.07E-17  8.56E-18  3.15E-18  1.14E-18  2.92E-19  1.04E-19
    77       1.39E-14  9.84E-15  6.19E-15  4.34E-15  3.02E-15  1.82E-15  1.19E-15  7.42E-16  3.52E-16  1.80E-16
             8.33E-17  2.65E-17  1.03E-17  3.88E-18  1.02E-18  3.66E-19  1.30E-19  3.31E-20  1.17E-20
    78       2.75E-14  1.94E-14  1.22E-14  8.57E-15  5.96E-15  3.59E-15  2.36E-15  1.47E-15  6.97E-16  3.55E-16
             1.65E-16  5.23E-17  2.04E-17  7.66E-18  2.02E-18  7.23E-19  2.57E-19  6.54E-20  2.32E-20
    79       2.57E-14  1.81E-14  1.14E-14  7.98E-15  5.55E-15  3.34E-15  2.19E-15  1.37E-15  6.49E-16  3.31E-16
