SEQ='C '     NUCCHG=18                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  89332695.2   NPRNTI= 5   NPRNTF=15
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
   378     6    2S1 2P2 4F1         (3)2( 1.0)  4773103.3 
   379     6    2S1 2P2 4F1         (3)2( 2.0)  4773232.1 
   380     7    2S1 2P2 4F1         (3)2( 3.0)  4773456.9 
   381     7    2S1 2P2 4F1         (3)5( 6.0)  4774106.8 
   382     1    2S2 2P1 5F1         (3)4( 3.0)  4774283.1 
   383     1    2S2 2P1 5F1         (3)3( 3.0)  4774750.8 
   384     1    2S2 2P1 5F1         (3)3( 2.0)  4774940.6 
   385     1    2S2 2P1 5F1         (3)4( 4.0)  4774999.9 
   386     1    2S2 2P1 5G1         (1)*( 3.0)  4775672.6 
   387     1    2S2 2P1 5G1         (1)*( 4.0)  4775672.6 
   388     1    2S2 2P1 5G1         (1)*( 4.0)  4775672.6 
   389     1    2S2 2P1 5G1         (1)*( 5.0)  4775672.6 
   390     7    2S1 2P2 4F1         (3)1( 2.0)  4778065.5 
   391     7    2S1 2P2 4F1         (3)1( 1.0)  4778186.0 
   392     7    2S1 2P2 4F1         (3)1( 0.0)  4778427.9 
   393     7    2S1 2P2 4F1         (1)1( 1.0)  4779856.9 
   394     2    2S2 2P1 5D1         (3)3( 4.0)  4780273.1 
   395     2    2S2 2P1 5D1         (1)2( 2.0)  4780888.1 
   396     2    2S2 2P1 5D1         (3)2( 3.0)  4782949.0 
   397     2    2S2 2P1 5D1         (3)2( 2.0)  4784456.3 
   398     2    2S2 2P1 5D1         (3)1( 1.0)  4784788.6 
   399     2    2S2 2P1 5D1         (3)1( 0.0)  4784981.3 
   400     9    2S1 2P2 4S1         (3)1( 1.0)  4786574.9 
   401     9    2S1 2P2 4S1         (3)1( 0.0)  4788397.8 
   402     2    2S2 2P1 5D1         (1)3( 3.0)  4789810.6 
   403     2    2S2 2P1 5D1         (1)1( 1.0)  4790205.4 
   404     2    2S2 2P1 5F1         (1)3( 3.0)  4794541.4 
   405     2    2S2 2P1 5F1         (3)3( 4.0)  4794908.7 
   406     2    2S2 2P1 5F1         (3)2( 3.0)  4795760.5 
   407     2    2S2 2P1 5F1         (3)2( 2.0)  4795934.1 
   408     2    2S2 2P1 5F1         (3)4( 5.0)  4796103.1 
   409     2    2S2 2P1 5G1         (1)*( 2.0)  4796815.0 
   410     2    2S2 2P1 5G1         (1)*( 3.0)  4796815.0 
   411     2    2S2 2P1 5G1         (1)*( 4.0)  4796815.0 
   412     2    2S2 2P1 5G1         (1)*( 5.0)  4796815.0 
   413     2    2S2 2P1 5G1         (1)*( 3.0)  4796815.0 
   414     2    2S2 2P1 5G1         (1)*( 4.0)  4796815.0 
   415     2    2S2 2P1 5G1         (1)*( 5.0)  4796815.0 
   416     2    2S2 2P1 5G1         (1)*( 6.0)  4796815.0 
   417    10    2S1 2P2 4S1         (3)1( 2.0)  4796890.1 
   418     2    2S2 2P1 5F1         (1)4( 4.0)  4797041.2 
   419     2    2S2 2P1 5F1         (3)2( 1.0)  4797311.1 
   420     8    2S1 2P2 4P1         (3)1( 0.0)  4797521.4 
   421     2    2S2 2P1 5F1         (1)2( 2.0)  4797894.0 
   422    10    2S1 2P2 4S1         (1)1( 1.0)  4799427.2 
   423     8    2S1 2P2 4P1         (3)1( 1.0)  4799771.1 
   424     8    2S1 2P2 4P1         (3)1( 2.0)  4802259.0 
   425     8    2S1 2P2 4P1         (1)1( 1.0)  4804866.4 
   426     9    2S1 2P2 4P1         (1)0( 0.0)  4828120.8 
   427     9    2S1 2P2 4P1         (3)2( 1.0)  4833149.0 
   428     9    2S1 2P2 4P1         (3)2( 2.0)  4834856.1 
   429     9    2S1 2P2 4P1         (3)1( 1.0)  4840762.7 
   430    10    2S1 2P2 4P1         (3)1( 0.0)  4842351.6 
   431    10    2S1 2P2 4P1         (3)2( 3.0)  4843064.3 
   432    10    2S1 2P2 4P1         (3)1( 2.0)  4845969.8 
   433     8    2S1 2P2 4D1         (3)2( 1.0)  4846811.1 
   434     8    2S1 2P2 4D1         (3)2( 2.0)  4848136.8 
   435     8    2S1 2P2 4D1         (3)2( 3.0)  4849039.0 
   436    10    2S1 2P2 4P1         (3)0( 1.0)  4851872.0 
   437    10    2S1 2P2 4P1         (1)2( 2.0)  4855571.9 
   438     8    2S1 2P2 4D1         (1)2( 2.0)  4856511.0 
   439    10    2S1 2P2 4P1         (1)1( 1.0)  4865163.5 
   440     8    2S1 2P2 4F1         (3)3( 2.0)  4873116.6 
   441     8    2S1 2P2 4F1         (3)3( 3.0)  4873313.9 
   442     8    2S1 2P2 4F1         (3)3( 4.0)  4873517.1 
   443     9    2S1 2P2 4D1         (3)3( 3.0)  4882187.6 
   444     9    2S1 2P2 4D1         (3)3( 2.0)  4882293.9 
   445     9    2S1 2P2 4D1         (1)1( 1.0)  4884222.8 
   446     9    2S1 2P2 4D1         (3)2( 2.0)  4888920.9 
   447    10    2S1 2P2 4D1         (3)3( 4.0)  4889924.3 
   448    10    2S1 2P2 4D1         (3)2( 1.0)  4893787.5 
   449    10    2S1 2P2 4D1         (3)2( 3.0)  4894455.1 
   450    10    2S1 2P2 4D1         (3)1( 2.0)  4897140.0 
   451    10    2S1 2P2 4D1         (3)1( 1.0)  4898911.1 
   452    10    2S1 2P2 4D1         (3)1( 0.0)  4899198.8 
   453    10    2S1 2P2 4D1         (1)3( 3.0)  4903571.4 
   454     9    2S1 2P2 4F1         (3)2( 3.0)  4908159.4 
   455    10    2S1 2P2 4D1         (1)2( 2.0)  4913957.7 
   456    10    2S1 2P2 4F1         (3)2( 1.0)  4916460.3 
   457    10    2S1 2P2 4F1         (3)2( 2.0)  4916573.1 
   458     3    2S1 2P2 5S1         (5)1( 1.0)  4937119.7 
   459     4    2S1 2P2 5S1         (5)1( 2.0)  4944982.7 
   460     3    2S1 2P2 5S1         (3)1( 0.0)  4945199.6 
   461     4    2S1 2P2 5S1         (3)1( 1.0)  4952523.9 
   462     5    2S1 2P2 5S1         (5)1( 3.0)  4956140.3 
   463     3    2S1 2P2 5P1         (5)2( 0.0)  4960616.7 
   464     3    2S1 2P2 5P1         (5)2( 1.0)  4960968.2 
   465     3    2S1 2P2 5P1         (5)2( 2.0)  4963190.8 
   466     5    2S1 2P2 5S1         (3)1( 2.0)  4964366.4 
   467     1    2S2 2P1 6S1         (3)1( 0.0)  4966507.7 
   468     1    2S2 2P1 6S1         (3)1( 1.0)  4967042.6 
   469     3    2S1 2P2 5P1         (3)0( 1.0)  4967539.0 
   470     4    2S1 2P2 5P1         (5)2( 3.0)  4969954.7 
   471     4    2S1 2P2 5P1         (5)1( 1.0)  4970165.9 
   472     4    2S1 2P2 5P1         (5)1( 2.0)  4971607.2 
   473     4    2S1 2P2 5P1         (3)2( 1.0)  4974181.0 
   474     4    2S1 2P2 5P1         (3)2( 2.0)  4977485.0 
   475     1    2S2 2P1 6P1         (3)2( 1.0)  4979443.0 
   476     4    2S1 2P2 5P1         (3)1( 0.0)  4980562.0 
   477     5    2S1 2P2 5P1         (5)2( 4.0)  4980594.0 
   478     5    2S1 2P2 5P1         (5)1( 3.0)  4981261.0 
   479     1    2S2 2P1 6P1         (3)1( 1.0)  4981891.7 
   480     1    2S2 2P1 6P1         (3)2( 2.0)  4982207.4 
   481     3    2S1 2P2 5D1         (5)3( 1.0)  4983420.7 
   482     3    2S1 2P2 5D1         (5)3( 2.0)  4984169.0 
   483     1    2S2 2P1 6P1         (3)1( 0.0)  4984176.2 
   484     5    2S1 2P2 5P1         (5)0( 2.0)  4985047.5 
   485     3    2S1 2P2 5D1         (5)3( 3.0)  4985834.8 
   486     2    2S2 2P1 6S1         (3)1( 2.0)  4987653.4 
   487     5    2S1 2P2 5P1         (3)1( 1.0)  4988118.5 
   488     5    2S1 2P2 5P1         (3)2( 3.0)  4988618.9 
   489     2    2S2 2P1 6S1         (1)1( 1.0)  4988810.9 
   490     5    2S1 2P2 5P1         (3)1( 2.0)  4991297.4 
   491     4    2S1 2P2 5D1         (5)3( 4.0)  4992173.1 
   492     4    2S1 2P2 5D1         (5)2( 0.0)  4993128.1 
   493     1    2S2 2P1 6D1         (3)3( 2.0)  4993154.0 
   494     3    2S1 2P2 5D1         (5)2( 2.0)  4993168.1 
   495     4    2S1 2P2 5D1         (5)2( 1.0)  4993262.1 
   496     4    2S1 2P2 5D1         (5)1( 3.0)  4993917.7 
   497     4    2S1 2P2 5D1         (3)1( 2.0)  4994953.8 
   498     1    2S2 2P1 6D1         (3)1( 2.0)  4995321.8 
   499     1    2S2 2P1 6D1         (3)3( 3.0)  4995619.2 
   500     1    2S2 2P1 6D1         (3)2( 1.0)  4996719.3 
   501     3    2S1 2P2 5F1         (5)4( 2.0)  4999131.6 
   502     3    2S1 2P2 5F1         (5)4( 3.0)  4999321.5 
   503     3    2S1 2P2 5F1         (5)2( 4.0)  4999588.9 
   504     4    2S1 2P2 5D1         (3)3( 2.0)  4999967.7 
   505     3    2S1 2P2 5G1         (1)*( 3.0)  5000580.3 
   506     3    2S1 2P2 5G1         (1)*( 4.0)  5000580.3 
   507     3    2S1 2P2 5G1         (1)*( 4.0)  5000580.3 
   508     3    2S1 2P2 5G1         (1)*( 5.0)  5000580.3 
   509     3    2S1 2P2 5F1         (3)4( 3.0)  5000889.8 
   510     2    2S2 2P1 6P1         (1)1( 1.0)  5001097.9 
   511     2    2S2 2P1 6P1         (3)2( 3.0)  5001385.6 
   512     1    2S2 2P1 6F1         (3)4( 3.0)  5001781.0 
   513     1    2S2 2P1 6F1         (3)2( 3.0)  5002096.5 
   514     1    2S2 2P1 6F1         (3)3( 2.0)  5002238.6 
   515     1    2S2 2P1 6F1         (3)4( 4.0)  5002240.9 
   516     5    2S1 2P2 5D1         (5)3( 5.0)  5002276.5 
   517     4    2S1 2P2 5D1         (3)1( 1.0)  5002722.2 
   518     1    2S2 2P1 6G1         (1)*( 3.0)  5002749.7 
   519     1    2S2 2P1 6G1         (1)*( 4.0)  5002749.7 
   520     1    2S2 2P1 6G1         (1)*( 4.0)  5002749.7 
   521     1    2S2 2P1 6G1         (1)*( 5.0)  5002749.7 
   522     2    2S2 2P1 6P1         (3)1( 2.0)  5002859.2 
   523     2    2S2 2P1 6P1         (3)0( 1.0)  5002887.3 
   524     1    2S2 2P1 6H1         (1)*( 4.0)  5003021.3 
   525     1    2S2 2P1 6H1         (1)*( 5.0)  5003021.3 
   526     1    2S2 2P1 6H1         (1)*( 5.0)  5003021.3 
   527     1    2S2 2P1 6H1         (1)*( 6.0)  5003021.3 
   528     4    2S1 2P2 5D1         (3)3( 3.0)  5003319.3 
   529     5    2S1 2P2 5D1         (5)2( 4.0)  5003658.1 
   530     5    2S1 2P2 5D1         (5)2( 3.0)  5005385.7 
   531     2    2S2 2P1 6P1         (1)2( 2.0)  5005419.7 
   532     5    2S1 2P2 5D1         (5)1( 2.0)  5006701.5 
   533     4    2S1 2P2 5F1         (5)4( 4.0)  5006748.5 
   534     4    2S1 2P2 5F1         (5)2( 3.0)  5006802.0 
   535     4    2S1 2P2 5F1         (5)3( 2.0)  5007360.0 
   536     5    2S1 2P2 5D1         (5)1( 1.0)  5007570.3 
   537     4    2S1 2P2 5F1         (5)4( 5.0)  5007770.4 
   538     4    2S1 2P2 5F1         (3)2( 3.0)  5008005.9 
   539     4    2S1 2P2 5F1         (5)3( 1.0)  5008412.0 
   540     4    2S1 2P2 5G1         (1)*( 2.0)  5008665.5 
   541     4    2S1 2P2 5G1         (1)*( 3.0)  5008665.5 
   542     4    2S1 2P2 5G1         (1)*( 4.0)  5008665.5 
   543     4    2S1 2P2 5G1         (1)*( 5.0)  5008665.5 
   544     4    2S1 2P2 5G1         (1)*( 3.0)  5008665.5 
   545     4    2S1 2P2 5G1         (1)*( 4.0)  5008665.5 
   546     4    2S1 2P2 5G1         (1)*( 5.0)  5008665.5 
   547     4    2S1 2P2 5G1         (1)*( 6.0)  5008665.5 
   548     2    2S2 2P1 6P1         (1)0( 0.0)  5008771.8 
   549     4    2S1 2P2 5F1         (3)4( 4.0)  5009139.3 
   550     5    2S1 2P2 5D1         (3)1( 0.0)  5009516.1 
   551     4    2S1 2P2 5F1         (3)3( 2.0)  5009699.9 
   552    11    2P3 4P1             (3)1( 1.0)  5012076.5 
   553    11    2P3 4P1             (3)1( 2.0)  5012346.0 
   554    11    2P3 4P1             (3)1( 0.0)  5012701.5 
   555     5    2S1 2P2 5D1         (3)2( 1.0)  5013559.0 
   556     5    2S1 2P2 5D1         (3)3( 4.0)  5014014.9 
   557     2    2S2 2P1 6D1         (3)3( 4.0)  5014384.6 
   558     2    2S2 2P1 6D1         (1)2( 2.0)  5014677.9 
   559     2    2S2 2P1 6D1         (3)2( 3.0)  5015792.6 
   560     5    2S1 2P2 5D1         (3)2( 2.0)  5016052.8 
   561     2    2S2 2P1 6D1         (3)2( 2.0)  5016686.3 
   562     2    2S2 2P1 6D1         (3)1( 1.0)  5016875.5 
   563     2    2S2 2P1 6D1         (3)1( 0.0)  5016983.5 
   564     5    2S1 2P2 5D1         (3)2( 3.0)  5017347.0 
   565     5    2S1 2P2 5F1         (5)2( 0.0)  5017962.3 
   566     5    2S1 2P2 5F1         (5)2( 1.0)  5018230.9 
   567     5    2S1 2P2 5F1         (5)4( 6.0)  5018233.3 
   568     5    2S1 2P2 5F1         (5)2( 2.0)  5018855.9 
   569     5    2S1 2P2 5F1         (3)2( 1.0)  5019192.8 
   570     5    2S1 2P2 5F1         (5)3( 5.0)  5019266.2 
   571     5    2S1 2P2 5F1         (5)3( 3.0)  5019433.9 
   572     2    2S2 2P1 6D1         (1)3( 3.0)  5019487.3 
   573     5    2S1 2P2 5F1         (5)3( 4.0)  5019749.8 
   574     2    2S2 2P1 6D1         (1)1( 1.0)  5019793.2 
   575     5    2S1 2P2 5G1         (1)*( 1.0)  5020322.5 
   576     5    2S1 2P2 5G1         (1)*( 2.0)  5020322.5 
   577     5    2S1 2P2 5G1         (1)*( 3.0)  5020322.5 
   578     5    2S1 2P2 5G1         (1)*( 4.0)  5020322.5 
   579     5    2S1 2P2 5G1         (1)*( 5.0)  5020322.5 
   580     5    2S1 2P2 5G1         (1)*( 6.0)  5020322.5 
   581     5    2S1 2P2 5G1         (1)*( 2.0)  5020322.5 
   582     5    2S1 2P2 5G1         (1)*( 3.0)  5020322.5 
   583     5    2S1 2P2 5G1         (1)*( 4.0)  5020322.5 
   584     5    2S1 2P2 5G1         (1)*( 5.0)  5020322.5 
   585     5    2S1 2P2 5G1         (1)*( 6.0)  5020322.5 
   586     5    2S1 2P2 5G1         (1)*( 7.0)  5020322.5 
   587     5    2S1 2P2 5F1         (3)4( 5.0)  5020329.7 
   588     5    2S1 2P2 5F1         (3)2( 2.0)  5020544.6 
   589     5    2S1 2P2 5F1         (3)3( 3.0)  5021510.7 
   590     5    2S1 2P2 5F1         (3)3( 4.0)  5021767.3 
   591     2    2S2 2P1 6F1         (1)3( 3.0)  5022429.8 
   592     2    2S2 2P1 6F1         (3)3( 4.0)  5022649.9 
   593     2    2S2 2P1 6F1         (3)3( 3.0)  5023105.0 
   594     2    2S2 2P1 6F1         (3)2( 2.0)  5023212.3 
   595     2    2S2 2P1 6F1         (3)4( 5.0)  5023283.7 
   596     2    2S2 2P1 6F1         (1)4( 4.0)  5023888.4 
   597     2    2S2 2P1 6G1         (1)*( 2.0)  5023892.1 
   598     2    2S2 2P1 6G1         (1)*( 3.0)  5023892.1 
   599     2    2S2 2P1 6G1         (1)*( 4.0)  5023892.1 
   600     2    2S2 2P1 6G1         (1)*( 5.0)  5023892.1 
   601     2    2S2 2P1 6G1         (1)*( 3.0)  5023892.1 
   602     2    2S2 2P1 6G1         (1)*( 4.0)  5023892.1 
   603     2    2S2 2P1 6G1         (1)*( 5.0)  5023892.1 
   604     2    2S2 2P1 6G1         (1)*( 6.0)  5023892.1 
   605     2    2S2 2P1 6F1         (3)2( 1.0)  5023993.3 
   606     2    2S2 2P1 6H1         (1)*( 3.0)  5024163.7 
   607     2    2S2 2P1 6H1         (1)*( 4.0)  5024163.7 
   608     2    2S2 2P1 6H1         (1)*( 5.0)  5024163.7 
   609     2    2S2 2P1 6H1         (1)*( 6.0)  5024163.7 
   610     2    2S2 2P1 6H1         (1)*( 4.0)  5024163.7 
   611     2    2S2 2P1 6H1         (1)*( 5.0)  5024163.7 
   612     2    2S2 2P1 6H1         (1)*( 6.0)  5024163.7 
   613     2    2S2 2P1 6H1         (1)*( 7.0)  5024163.7 
   614     2    2S2 2P1 6F1         (1)2( 2.0)  5024359.1 
   615    11    2P3 4D1             (3)2( 2.0)  5062780.4 
   616    11    2P3 4D1             (3)2( 1.0)  5062985.3 
   617    11    2P3 4D1             (3)2( 3.0)  5063491.6 
   618     1    2S2 2P1 7S1         (3)1( 0.0)  5117056.1 
   619     1    2S2 2P1 7S1         (3)1( 1.0)  5117388.4 
   620     1    2S2 2P1 7P1         (3)2( 1.0)  5125123.7 
   621     1    2S2 2P1 7P1         (3)1( 1.0)  5126635.8 
   622     1    2S2 2P1 7P1         (3)2( 2.0)  5126870.4 
   623     6    2S1 2P2 5S1         (3)2( 1.0)  5127023.6 
   624     6    2S1 2P2 5S1         (3)2( 2.0)  5127432.1 
   625     1    2S2 2P1 7P1         (3)1( 0.0)  5128069.3 
   626     1    2S2 2P1 7D1         (3)3( 2.0)  5133615.4 
   627     1    2S2 2P1 7D1         (3)1( 2.0)  5134957.8 
   628    13    2P3 4P1             (1)2( 2.0)  5135077.7 
   629     1    2S2 2P1 7D1         (3)3( 3.0)  5135216.8 
   630     1    2S2 2P1 7D1         (3)2( 1.0)  5135842.1 
   631     2    2S2 2P1 7S1         (3)1( 2.0)  5138200.5 
   632     2    2S2 2P1 7S1         (1)1( 1.0)  5138898.1 
   633     1    2S2 2P1 7F1         (3)4( 3.0)  5138959.7 
   634     1    2S2 2P1 7F1         (3)2( 3.0)  5139172.7 
   635     1    2S2 2P1 7F1         (3)4( 4.0)  5139265.1 
   636     1    2S2 2P1 7F1         (3)2( 2.0)  5139273.4 
   637     1    2S2 2P1 7G1         (1)*( 3.0)  5139631.5 
   638     1    2S2 2P1 7G1         (1)*( 4.0)  5139631.5 
   639     1    2S2 2P1 7G1         (1)*( 4.0)  5139631.5 
   640     1    2S2 2P1 7G1         (1)*( 5.0)  5139631.5 
   641     1    2S2 2P1 7H1         (1)*( 4.0)  5139802.5 
   642     1    2S2 2P1 7H1         (1)*( 5.0)  5139802.5 
   643     1    2S2 2P1 7H1         (1)*( 5.0)  5139802.5 
   644     1    2S2 2P1 7H1         (1)*( 6.0)  5139802.5 
   645     1    2S2 2P1 7I1         (1)*( 5.0)  5139878.9 
   646     1    2S2 2P1 7I1         (1)*( 6.0)  5139878.9 
   647     1    2S2 2P1 7I1         (1)*( 6.0)  5139878.9 
   648     1    2S2 2P1 7I1         (1)*( 7.0)  5139878.9 
   649     2    2S2 2P1 7P1         (1)1( 1.0)  5146560.8 
   650     2    2S2 2P1 7P1         (3)2( 3.0)  5146761.1 
   651     2    2S2 2P1 7P1         (3)1( 2.0)  5147601.5 
   652     2    2S2 2P1 7P1         (3)0( 1.0)  5147656.6 
   653     2    2S2 2P1 7P1         (1)2( 2.0)  5149178.6 
   654     2    2S2 2P1 7P1         (1)0( 0.0)  5151178.2 
   655     6    2S1 2P2 5P1         (3)3( 2.0)  5151250.2 
   656     6    2S1 2P2 5P1         (3)3( 3.0)  5152201.7 
   657     6    2S1 2P2 5P1         (3)2( 1.0)  5153499.8 
   658     6    2S1 2P2 5P1         (3)2( 2.0)  5153984.1 
   659     7    2S1 2P2 5P1         (3)2( 3.0)  5154665.0 
   660     2    2S2 2P1 7D1         (3)3( 4.0)  5154811.3 
   661     2    2S2 2P1 7D1         (1)2( 2.0)  5154978.6 
   662     7    2S1 2P2 5P1         (1)3( 3.0)  5155005.5 
   663     2    2S2 2P1 7D1         (3)2( 3.0)  5155651.5 
   664     7    2S1 2P2 5P1         (1)2( 2.0)  5156082.3 
   665     2    2S2 2P1 7D1         (3)2( 2.0)  5156217.8 
   666     2    2S2 2P1 7D1         (3)1( 1.0)  5156335.3 
   667     2    2S2 2P1 7D1         (3)1( 0.0)  5156401.6 
   668     6    2S1 2P2 5P1         (3)1( 0.0)  5157267.4 
   669     6    2S1 2P2 5P1         (3)1( 1.0)  5157319.1 
   670     2    2S2 2P1 7D1         (1)3( 3.0)  5157880.3 
   671     2    2S2 2P1 7D1         (1)1( 1.0)  5158097.8 
   672     7    2S1 2P2 5P1         (3)1( 2.0)  5158333.8 
   673    12    2P3 4D1             (1)1( 1.0)  5158508.7 
   674     2    2S2 2P1 7F1         (1)3( 3.0)  5159799.7 
   675     7    2S1 2P2 5P1         (1)1( 1.0)  5159923.1 
   676     2    2S2 2P1 7F1         (3)3( 4.0)  5159940.7 
   677     2    2S2 2P1 7F1         (3)3( 3.0)  5160215.2 
   678     2    2S2 2P1 7F1         (3)3( 2.0)  5160284.7 
   679     2    2S2 2P1 7F1         (3)4( 5.0)  5160318.7 
   680     2    2S2 2P1 7F1         (1)4( 4.0)  5160720.1 
   681     2    2S2 2P1 7F1         (3)2( 1.0)  5160768.5 
   682     2    2S2 2P1 7G1         (1)*( 2.0)  5160773.9 
   683     2    2S2 2P1 7G1         (1)*( 3.0)  5160773.9 
   684     2    2S2 2P1 7G1         (1)*( 4.0)  5160773.9 
   685     2    2S2 2P1 7G1         (1)*( 5.0)  5160773.9 
   686     2    2S2 2P1 7G1         (1)*( 3.0)  5160773.9 
   687     2    2S2 2P1 7G1         (1)*( 4.0)  5160773.9 
   688     2    2S2 2P1 7G1         (1)*( 5.0)  5160773.9 
   689     2    2S2 2P1 7G1         (1)*( 6.0)  5160773.9 
   690     2    2S2 2P1 7H1         (1)*( 3.0)  5160944.9 
   691     2    2S2 2P1 7H1         (1)*( 4.0)  5160944.9 
   692     2    2S2 2P1 7H1         (1)*( 5.0)  5160944.9 
   693     2    2S2 2P1 7H1         (1)*( 6.0)  5160944.9 
   694     2    2S2 2P1 7H1         (1)*( 4.0)  5160944.9 
   695     2    2S2 2P1 7H1         (1)*( 5.0)  5160944.9 
   696     2    2S2 2P1 7H1         (1)*( 6.0)  5160944.9 
   697     2    2S2 2P1 7H1         (1)*( 7.0)  5160944.9 
   698     2    2S2 2P1 7F1         (1)2( 2.0)  5161008.5 
   699     2    2S2 2P1 7I1         (1)*( 4.0)  5161021.3 
   700     2    2S2 2P1 7I1         (1)*( 5.0)  5161021.3 
   701     2    2S2 2P1 7I1         (1)*( 6.0)  5161021.3 
   702     2    2S2 2P1 7I1         (1)*( 7.0)  5161021.3 
   703     2    2S2 2P1 7I1         (1)*( 5.0)  5161021.3 
   704     2    2S2 2P1 7I1         (1)*( 6.0)  5161021.3 
   705     2    2S2 2P1 7I1         (1)*( 7.0)  5161021.3 
   706     2    2S2 2P1 7I1         (1)*( 8.0)  5161021.3 
   707    13    2P3 4D1             (1)2( 2.0)  5171844.6 
   708     6    2S1 2P2 5D1         (3)4( 3.0)  5174725.3 
   709     6    2S1 2P2 5D1         (3)3( 2.0)  5175157.0 
   710     6    2S1 2P2 5D1         (3)4( 4.0)  5175277.9 
   711     6    2S1 2P2 5D1         (3)3( 3.0)  5175580.1 
   712     7    2S1 2P2 5D1         (3)4( 5.0)  5176097.5 
   713     7    2S1 2P2 5D1         (3)3( 4.0)  5176134.9 
   714     6    2S1 2P2 5D1         (3)2( 1.0)  5177592.2 
   715     6    2S1 2P2 5D1         (3)2( 2.0)  5177906.3 
   716     7    2S1 2P2 5D1         (3)2( 3.0)  5178339.1 
   717     7    2S1 2P2 5D1         (1)3( 3.0)  5180758.8 
   718     6    2S1 2P2 5D1         (3)1( 0.0)  5180768.8 
   719     6    2S1 2P2 5D1         (3)1( 1.0)  5180934.5 
   720     7    2S1 2P2 5D1         (1)4( 4.0)  5180991.2 
   721     7    2S1 2P2 5D1         (3)1( 2.0)  5181252.6 
   722     7    2S1 2P2 5D1         (3)0( 1.0)  5182984.1 
   723     7    2S1 2P2 5D1         (1)2( 2.0)  5183662.7 
   724     7    2S1 2P2 5D1         (1)1( 1.0)  5186469.6 
   725     6    2S1 2P2 5F1         (3)4( 3.0)  5186897.4 
   726     6    2S1 2P2 5F1         (3)4( 4.0)  5187167.0 
   727     6    2S1 2P2 5F1         (3)4( 5.0)  5187796.1 
   728     6    2S1 2P2 5F1         (3)3( 4.0)  5188227.4 
   729     7    2S1 2P2 5D1         (1)0( 0.0)  5188412.3 
   730     7    2S1 2P2 5F1         (1)4( 4.0)  5188722.7 
   731     7    2S1 2P2 5F1         (1)3( 3.0)  5189182.4 
   732     6    2S1 2P2 5F1         (3)2( 1.0)  5190235.3 
   733     6    2S1 2P2 5F1         (3)2( 2.0)  5190351.0 
   734     7    2S1 2P2 5F1         (3)2( 3.0)  5190620.8 
   735     3    2S1 2P2 6S1         (5)1( 1.0)  5191674.2 
   736     7    2S1 2P2 5F1         (3)1( 1.0)  5192862.2 
   737     7    2S1 2P2 5F1         (3)1( 0.0)  5193117.1 
   738     7    2S1 2P2 5F1         (1)1( 1.0)  5193975.6 
   739     3    2S1 2P2 6S1         (3)1( 0.0)  5195951.5 
   740     4    2S1 2P2 6S1         (5)1( 2.0)  5199582.9 
   741     4    2S1 2P2 6S1         (3)1( 1.0)  5203502.4 
