SEQ='N '     NUCCHG=18                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  94851161.9   NPRNTI= 6   NPRNTF=20
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
   377       1.96E-16  1.38E-16  8.72E-17  6.13E-17  4.29E-17  2.63E-17  1.78E-17  1.16E-17  6.13E-18  3.48E-18
             1.82E-18  6.78E-19  2.93E-19  1.19E-19  3.35E-20  1.24E-20  4.50E-21  1.16E-21  4.11E-22
   379       3.02E-17  2.13E-17  1.34E-17  9.46E-18  6.62E-18  4.06E-18  2.75E-18  1.80E-18  9.47E-19  5.38E-19
             2.81E-19  1.05E-19  4.54E-20  1.84E-20  5.20E-21  1.92E-21  6.97E-22  1.79E-22  6.38E-23
   380       9.25E-16  6.53E-16  4.12E-16  2.90E-16  2.03E-16  1.24E-16  8.42E-17  5.50E-17  2.90E-17  1.65E-17
             8.63E-18  3.22E-18  1.39E-18  5.65E-19  1.59E-19  5.90E-20  2.14E-20  5.50E-21  1.96E-21
   381       3.94E-17  2.78E-17  1.75E-17  1.23E-17  8.62E-18  5.30E-18  3.58E-18  2.34E-18  1.24E-18  7.02E-19
             3.68E-19  1.37E-19  5.93E-20  2.41E-20  6.79E-21  2.51E-21  9.11E-22  2.34E-22  8.34E-23
   382       6.25E-18  4.40E-18  2.77E-18  1.94E-18  1.34E-18  8.00E-19  5.19E-19  3.18E-19  1.47E-19  7.37E-20
             3.36E-20  1.06E-20  4.11E-21  1.54E-21  4.04E-22  1.45E-22  5.16E-23  1.31E-23  4.64E-24
   383       1.35E-17  9.54E-18  5.99E-18  4.19E-18  2.90E-18  1.73E-18  1.12E-18  6.88E-19  3.19E-19  1.60E-19
             7.29E-20  2.29E-20  8.91E-21  3.33E-21  8.75E-22  3.14E-22  1.12E-22  2.84E-23  1.01E-23
   384       1.73E-17  1.22E-17  7.72E-18  5.43E-18  3.80E-18  2.33E-18  1.58E-18  1.03E-18  5.45E-19  3.10E-19
             1.62E-19  6.05E-20  2.62E-20  1.06E-20  3.00E-21  1.11E-21  4.02E-22  1.03E-22  3.68E-23
   385       2.39E-17  1.69E-17  1.06E-17  7.42E-18  5.14E-18  3.07E-18  1.99E-18  1.22E-18  5.64E-19  2.83E-19
             1.29E-19  4.06E-20  1.58E-20  5.90E-21  1.55E-21  5.56E-22  1.98E-22  5.03E-23  1.78E-23
   386       7.98E-18  5.62E-18  3.53E-18  2.47E-18  1.71E-18  1.02E-18  6.63E-19  4.06E-19  1.88E-19  9.42E-20
             4.30E-20  1.35E-20  5.26E-21  1.97E-21  5.17E-22  1.85E-22  6.60E-23  1.68E-23  5.94E-24
   387       1.31E-17  9.21E-18  5.79E-18  4.05E-18  2.80E-18  1.67E-18  1.09E-18  6.65E-19  3.08E-19  1.54E-19
             7.05E-20  2.22E-20  8.62E-21  3.22E-21  8.47E-22  3.04E-22  1.08E-22  2.75E-23  9.73E-24
   394       5.84E-19  4.12E-19  2.59E-19  1.81E-19  1.25E-19  7.49E-20  4.86E-20  2.98E-20  1.38E-20  6.91E-21
             3.16E-21  9.92E-22  3.86E-22  1.44E-22  3.79E-23  1.36E-23  4.84E-24  1.23E-24  4.35E-25
   395       8.75E-15  6.18E-15  3.89E-15  2.74E-15  1.92E-15  1.18E-15  7.98E-16  5.22E-16  2.76E-16  1.57E-16
             8.23E-17  3.07E-17  1.33E-17  5.41E-18  1.53E-18  5.65E-19  2.05E-19  5.27E-20  1.87E-20
   396       4.30E-16  3.03E-16  1.91E-16  1.35E-16  9.42E-17  5.79E-17  3.92E-17  2.57E-17  1.36E-17  7.72E-18
             4.05E-18  1.51E-18  6.56E-19  2.66E-19  7.51E-20  2.78E-20  1.01E-20  2.59E-21  9.23E-22
   397       2.20E-15  1.55E-15  9.79E-16  6.88E-16  4.82E-16  2.96E-16  2.01E-16  1.31E-16  6.95E-17  3.96E-17
             2.08E-17  7.77E-18  3.37E-18  1.37E-18  3.86E-19  1.43E-19  5.18E-20  1.33E-20  4.74E-21
   398       4.33E-13  3.06E-13  1.93E-13  1.37E-13  9.68E-14  6.14E-14  4.35E-14  3.09E-14  1.96E-14  1.38E-14
             9.64E-15  5.80E-15  3.79E-15  2.35E-15  1.13E-15  6.00E-16  2.96E-16  1.06E-16  4.53E-17
   399       2.88E-13  2.04E-13  1.29E-13  9.12E-14  6.45E-14  4.09E-14  2.90E-14  2.06E-14  1.31E-14  9.21E-15
             6.43E-15  3.87E-15  2.53E-15  1.57E-15  7.55E-16  4.00E-16  1.97E-16  7.03E-17  3.02E-17
   400       1.31E-17  9.26E-18  5.82E-18  4.07E-18  2.82E-18  1.69E-18  1.10E-18  6.73E-19  3.13E-19  1.57E-19
             7.20E-20  2.27E-20  8.83E-21  3.30E-21  8.69E-22  3.11E-22  1.11E-22  2.82E-23  9.98E-24
   401       2.93E-17  2.06E-17  1.30E-17  9.08E-18  6.29E-18  3.76E-18  2.44E-18  1.50E-18  6.98E-19  3.51E-19
             1.61E-19  5.06E-20  1.97E-20  7.37E-21  1.94E-21  6.95E-22  2.48E-22  6.29E-23  2.23E-23
   402       1.79E-17  1.26E-17  7.93E-18  5.55E-18  3.85E-18  2.30E-18  1.49E-18  9.17E-19  4.26E-19  2.14E-19
             9.82E-20  3.09E-20  1.20E-20  4.51E-21  1.19E-21  4.25E-22  1.51E-22  3.85E-23  1.36E-23
   403       6.92E-17  4.88E-17  3.06E-17  2.14E-17  1.49E-17  8.88E-18  5.78E-18  3.55E-18  1.65E-18  8.29E-19
             3.80E-19  1.20E-19  4.66E-20  1.74E-20  4.58E-21  1.64E-21  5.85E-22  1.49E-22  5.27E-23
   404       1.43E-17  1.01E-17  6.34E-18  4.44E-18  3.08E-18  1.84E-18  1.20E-18  7.34E-19  3.41E-19  1.72E-19
             7.86E-20  2.48E-20  9.64E-21  3.61E-21  9.49E-22  3.40E-22  1.21E-22  3.08E-23  1.09E-23
   405       1.62E-18  1.14E-18  7.17E-19  5.02E-19  3.48E-19  2.08E-19  1.35E-19  8.30E-20  3.86E-20  1.94E-20
             8.89E-21  2.80E-21  1.09E-21  4.08E-22  1.07E-22  3.85E-23  1.37E-23  3.48E-24  1.23E-24
   406       9.56E-18  6.74E-18  4.24E-18  2.96E-18  2.05E-18  1.23E-18  7.99E-19  4.91E-19  2.28E-19  1.15E-19
             5.25E-20  1.66E-20  6.45E-21  2.41E-21  6.35E-22  2.28E-22  8.10E-23  2.06E-23  7.29E-24
   417       1.20E-18  8.44E-19  5.30E-19  3.71E-19  2.57E-19  1.54E-19  1.00E-19  6.14E-20  2.86E-20  1.44E-20
             6.58E-21  2.07E-21  8.08E-22  3.02E-22  7.95E-23  2.85E-23  1.02E-23  2.58E-24  9.13E-25
   418       1.28E-17  9.03E-18  5.68E-18  3.97E-18  2.75E-18  1.65E-18  1.07E-18  6.58E-19  3.06E-19  1.54E-19
             7.05E-20  2.22E-20  8.65E-21  3.24E-21  8.51E-22  3.05E-22  1.09E-22  2.76E-23  9.78E-24
   419       9.16E-17  6.46E-17  4.06E-17  2.84E-17  1.97E-17  1.18E-17  7.65E-18  4.70E-18  2.19E-18  1.10E-18
             5.04E-19  1.59E-19  6.19E-20  2.32E-20  6.09E-21  2.18E-21  7.78E-22  1.98E-22  7.00E-23
   429       5.58E-13  3.95E-13  2.50E-13  1.76E-13  1.25E-13  7.87E-14  5.55E-14  3.89E-14  2.38E-14  1.58E-14
             1.01E-14  4.98E-15  2.66E-15  1.31E-15  4.52E-16  1.88E-16  7.40E-17  2.04E-17  7.50E-18
   430       7.42E-13  5.25E-13  3.32E-13  2.35E-13  1.66E-13  1.05E-13  7.38E-14  5.17E-14  3.16E-14  2.11E-14
             1.34E-14  6.63E-15  3.54E-15  1.74E-15  6.03E-16  2.50E-16  9.87E-17  2.72E-17  1.00E-17
   433       5.48E-13  3.87E-13  2.45E-13  1.73E-13  1.22E-13  7.73E-14  5.45E-14  3.82E-14  2.34E-14  1.56E-14
             9.94E-15  4.92E-15  2.63E-15  1.29E-15  4.48E-16  1.86E-16  7.33E-17  2.02E-17  7.43E-18
   434       3.66E-13  2.59E-13  1.63E-13  1.16E-13  8.17E-14  5.16E-14  3.64E-14  2.55E-14  1.56E-14  1.04E-14
             6.64E-15  3.29E-15  1.76E-15  8.63E-16  2.99E-16  1.24E-16  4.90E-17  1.35E-17  4.97E-18
   438       1.81E-13  1.28E-13  8.08E-14  5.72E-14  4.04E-14  2.55E-14  1.80E-14  1.26E-14  7.75E-15  5.18E-15
             3.30E-15  1.64E-15  8.76E-16  4.30E-16  1.49E-16  6.20E-17  2.44E-17  6.75E-18  2.48E-18
   441       3.58E-13  2.53E-13  1.60E-13  1.13E-13  8.00E-14  5.06E-14  3.57E-14  2.51E-14  1.54E-14  1.03E-14
             6.57E-15  3.26E-15  1.74E-15  8.58E-16  2.97E-16  1.23E-16  4.87E-17  1.35E-17  4.94E-18
   469       7.85E-13  5.54E-13  3.50E-13  2.46E-13  1.73E-13  1.07E-13  7.35E-14  4.90E-14  2.67E-14  1.56E-14
             8.34E-15  3.19E-15  1.40E-15  5.72E-16  1.63E-16  6.03E-17  2.19E-17  5.64E-18  2.01E-18
   470       9.80E-13  6.92E-13  4.37E-13  3.08E-13  2.16E-13  1.34E-13  9.19E-14  6.12E-14  3.33E-14  1.95E-14
             1.04E-14  3.99E-15  1.75E-15  7.17E-16  2.04E-16  7.55E-17  2.74E-17  7.07E-18  2.51E-18
   471       7.77E-13  5.49E-13  3.46E-13  2.44E-13  1.71E-13  1.06E-13  7.28E-14  4.85E-14  2.65E-14  1.54E-14
             8.28E-15  3.17E-15  1.39E-15  5.69E-16  1.62E-16  6.00E-17  2.18E-17  5.61E-18  2.00E-18
   472       5.81E-13  4.10E-13  2.59E-13  1.83E-13  1.28E-13  7.95E-14  5.45E-14  3.63E-14  1.98E-14  1.16E-14
             6.20E-15  2.37E-15  1.04E-15  4.26E-16  1.21E-16  4.49E-17  1.63E-17  4.20E-18  1.50E-18
   473       3.88E-13  2.74E-13  1.73E-13  1.22E-13  8.57E-14  5.31E-14  3.64E-14  2.43E-14  1.32E-14  7.73E-15
             4.15E-15  1.59E-15  6.97E-16  2.85E-16  8.11E-17  3.01E-17  1.09E-17  2.82E-18  1.00E-18
   474       5.79E-13  4.09E-13  2.58E-13  1.82E-13  1.28E-13  7.93E-14  5.44E-14  3.63E-14  1.98E-14  1.16E-14
             6.20E-15  2.37E-15  1.04E-15  4.27E-16  1.21E-16  4.50E-17  1.64E-17  4.21E-18  1.50E-18
   475       1.92E-13  1.35E-13  8.54E-14  6.02E-14  4.23E-14  2.62E-14  1.80E-14  1.20E-14  6.55E-15  3.83E-15
             2.06E-15  7.88E-16  3.46E-16  1.42E-16  4.03E-17  1.50E-17  5.43E-18  1.40E-18  4.98E-19
   476       3.81E-13  2.69E-13  1.70E-13  1.20E-13  8.42E-14  5.22E-14  3.58E-14  2.39E-14  1.31E-14  7.65E-15
             4.11E-15  1.57E-15  6.92E-16  2.84E-16  8.06E-17  2.99E-17  1.09E-17  2.80E-18  9.96E-19
   477       1.90E-13  1.34E-13  8.48E-14  5.98E-14  4.20E-14  2.61E-14  1.79E-14  1.19E-14  6.53E-15  3.82E-15
             2.05E-15  7.88E-16  3.46E-16  1.42E-16  4.03E-17  1.50E-17  5.44E-18  1.40E-18  4.98E-19
   479       6.72E-13  4.74E-13  2.98E-13  2.09E-13  1.46E-13  8.78E-14  5.78E-14  3.61E-14  1.72E-14  8.82E-15
             4.11E-15  1.31E-15  5.16E-16  1.94E-16  5.11E-17  1.84E-17  6.54E-18  1.66E-18  5.89E-19
   480       5.38E-13  3.79E-13  2.39E-13  1.67E-13  1.16E-13  7.02E-14  4.62E-14  2.89E-14  1.38E-14  7.06E-15
             3.28E-15  1.05E-15  4.12E-16  1.55E-16  4.09E-17  1.47E-17  5.23E-18  1.33E-18  4.71E-19
   481       4.02E-13  2.84E-13  1.79E-13  1.25E-13  8.71E-14  5.25E-14  3.46E-14  2.16E-14  1.03E-14  5.28E-15
             2.46E-15  7.87E-16  3.09E-16  1.16E-16  3.06E-17  1.10E-17  3.92E-18  9.96E-19  3.53E-19
   482       5.36E-13  3.78E-13  2.38E-13  1.67E-13  1.16E-13  7.00E-14  4.61E-14  2.88E-14  1.37E-14  7.04E-15
             3.28E-15  1.05E-15  4.12E-16  1.55E-16  4.08E-17  1.47E-17  5.22E-18  1.33E-18  4.70E-19
   483       1.11E-13  7.81E-14  4.89E-14  3.40E-14  2.34E-14  1.36E-14  8.51E-15  4.94E-15  2.08E-15  9.63E-16
             4.07E-16  1.18E-16  4.41E-17  1.60E-17  4.13E-18  1.47E-18  5.21E-19  1.32E-19  4.68E-20
   484       1.66E-13  1.17E-13  7.34E-14  5.11E-14  3.50E-14  2.04E-14  1.28E-14  7.41E-15  3.12E-15  1.44E-15
             6.11E-16  1.77E-16  6.61E-17  2.41E-17  6.20E-18  2.21E-18  7.82E-19  1.98E-19  7.01E-20
   485       2.22E-13  1.56E-13  9.78E-14  6.81E-14  4.67E-14  2.72E-14  1.70E-14  9.88E-15  4.16E-15  1.93E-15
             8.15E-16  2.36E-16  8.81E-17  3.21E-17  8.26E-18  2.94E-18  1.04E-18  2.64E-19  9.35E-20
   486       2.77E-13  1.95E-13  1.22E-13  8.51E-14  5.84E-14  3.40E-14  2.13E-14  1.24E-14  5.20E-15  2.41E-15
             1.02E-15  2.95E-16  1.10E-16  4.01E-17  1.03E-17  3.68E-18  1.30E-18  3.30E-19  1.17E-19
   487       3.33E-13  2.34E-13  1.47E-13  1.02E-13  7.01E-14  4.07E-14  2.55E-14  1.48E-14  6.24E-15  2.89E-15
             1.22E-15  3.54E-16  1.32E-16  4.81E-17  1.24E-17  4.41E-18  1.56E-18  3.96E-19  1.40E-19
   488       1.66E-13  1.17E-13  7.34E-14  5.11E-14  3.50E-14  2.04E-14  1.28E-14  7.41E-15  3.12E-15  1.44E-15
             6.11E-16  1.77E-16  6.61E-17  2.41E-17  6.20E-18  2.21E-18  7.82E-19  1.98E-19  7.01E-20
   489       2.22E-13  1.56E-13  9.78E-14  6.81E-14  4.67E-14  2.72E-14  1.70E-14  9.88E-15  4.16E-15  1.93E-15
             8.15E-16  2.36E-16  8.81E-17  3.21E-17  8.26E-18  2.94E-18  1.04E-18  2.64E-19  9.35E-20
   490       2.77E-13  1.95E-13  1.22E-13  8.51E-14  5.84E-14  3.40E-14  2.13E-14  1.24E-14  5.20E-15  2.41E-15
             1.02E-15  2.95E-16  1.10E-16  4.01E-17  1.03E-17  3.68E-18  1.30E-18  3.30E-19  1.17E-19
   491       3.33E-13  2.34E-13  1.47E-13  1.02E-13  7.01E-14  4.07E-14  2.55E-14  1.48E-14  6.24E-15  2.89E-15
             1.22E-15  3.54E-16  1.32E-16  4.81E-17  1.24E-17  4.41E-18  1.56E-18  3.96E-19  1.40E-19
   492       3.88E-13  2.73E-13  1.71E-13  1.19E-13  8.17E-14  4.75E-14  2.98E-14  1.73E-14  7.28E-15  3.37E-15
             1.43E-15  4.13E-16  1.54E-16  5.61E-17  1.45E-17  5.15E-18  1.82E-18  4.63E-19  1.64E-19
   493       2.66E-13  1.88E-13  1.18E-13  8.28E-14  5.76E-14  3.48E-14  2.29E-14  1.43E-14  6.83E-15  3.50E-15
             1.63E-15  5.23E-16  2.05E-16  7.71E-17  2.03E-17  7.30E-18  2.60E-18  6.62E-19  2.34E-19
   494       6.65E-13  4.69E-13  2.95E-13  2.07E-13  1.44E-13  8.69E-14  5.72E-14  3.58E-14  1.71E-14  8.76E-15
             4.08E-15  1.31E-15  5.13E-16  1.93E-16  5.09E-17  1.83E-17  6.51E-18  1.65E-18  5.86E-19
   495       7.98E-13  5.63E-13  3.54E-13  2.48E-13  1.73E-13  1.04E-13  6.86E-14  4.29E-14  2.05E-14  1.05E-14
             4.89E-15  1.57E-15  6.15E-16  2.31E-16  6.10E-17  2.19E-17  7.81E-18  1.98E-18  7.03E-19
   496       3.99E-13  2.81E-13  1.77E-13  1.24E-13  8.64E-14  5.21E-14  3.43E-14  2.14E-14  1.02E-14  5.25E-15
             2.45E-15  7.84E-16  3.07E-16  1.16E-16  3.05E-17  1.10E-17  3.90E-18  9.92E-19  3.51E-19
   498       1.32E-13  9.30E-14  5.85E-14  4.10E-14  2.86E-14  1.72E-14  1.14E-14  7.10E-15  3.39E-15  1.74E-15
             8.12E-16  2.60E-16  1.02E-16  3.84E-17  1.01E-17  3.64E-18  1.30E-18  3.29E-19  1.17E-19
   499       2.64E-13  1.86E-13  1.17E-13  8.20E-14  5.71E-14  3.45E-14  2.27E-14  1.42E-14  6.78E-15  3.48E-15
             1.62E-15  5.20E-16  2.04E-16  7.67E-17  2.03E-17  7.27E-18  2.59E-18  6.59E-19  2.33E-19
   510       1.38E-17  9.79E-18  6.20E-18  4.39E-18  3.12E-18  1.99E-18  1.43E-18  1.03E-18  6.62E-19  4.61E-19
             3.04E-19  1.57E-19  8.54E-20  4.26E-20  1.49E-20  6.24E-21  2.47E-21  6.83E-22  2.51E-22
   511       6.59E-17  4.66E-17  2.95E-17  2.09E-17  1.48E-17  9.50E-18  6.81E-18  4.91E-18  3.16E-18  2.19E-18
             1.45E-18  7.46E-19  4.07E-19  2.03E-19  7.12E-20  2.97E-20  1.18E-20  3.26E-21  1.20E-21
   520       2.68E-16  1.89E-16  1.20E-16  8.45E-17  5.97E-17  3.75E-17  2.61E-17  1.79E-17  1.02E-17  6.16E-18
             3.40E-18  1.34E-18  5.99E-19  2.48E-19  7.11E-20  2.65E-20  9.63E-21  2.48E-21  8.84E-22
   521       2.31E-16  1.63E-16  1.03E-16  7.28E-17  5.14E-17  3.23E-17  2.25E-17  1.54E-17  8.78E-18  5.30E-18
             2.93E-18  1.16E-18  5.16E-19  2.14E-19  6.13E-20  2.28E-20  8.30E-21  2.14E-21  7.62E-22
   524       3.07E-16  2.17E-16  1.37E-16  9.60E-17  6.71E-17  4.10E-17  2.75E-17  1.75E-17  8.68E-18  4.57E-18
             2.17E-18  7.10E-19  2.81E-19  1.06E-19  2.82E-20  1.01E-20  3.61E-21  9.19E-22  3.26E-22
   525       3.93E-16  2.78E-16  1.75E-16  1.23E-16  8.60E-17  5.26E-17  3.52E-17  2.25E-17  1.11E-17  5.85E-18
             2.79E-18  9.10E-19  3.60E-19  1.36E-19  3.61E-20  1.30E-20  4.63E-21  1.18E-21  4.17E-22
   529       6.56E-19  4.63E-19  2.92E-19  2.06E-19  1.45E-19  8.98E-20  6.19E-20  4.21E-20  2.48E-20  1.64E-20
             1.07E-20  6.01E-21  3.78E-21  2.29E-21  1.08E-21  5.65E-22  2.77E-22  9.83E-23  4.21E-23
   531       1.91E-17  1.35E-17  8.51E-18  5.99E-18  4.20E-18  2.59E-18  1.77E-18  1.18E-18  6.69E-19  4.18E-19
             2.50E-19  1.16E-19  5.99E-20  2.87E-20  9.75E-21  4.01E-21  1.57E-21  4.32E-22  1.58E-22
   532       8.76E-17  6.19E-17  3.90E-17  2.75E-17  1.92E-17  1.19E-17  8.11E-18  5.43E-18  3.07E-18  1.92E-18
             1.15E-18  5.34E-19  2.76E-19  1.33E-19  4.50E-20  1.85E-20  7.26E-21  2.00E-21  7.31E-22
   536       1.18E-18  8.36E-19  5.28E-19  3.72E-19  2.62E-19  1.63E-19  1.13E-19  7.71E-20  4.58E-20  3.05E-20
             2.01E-20  1.14E-20  7.19E-21  4.37E-21  2.06E-21  1.08E-21  5.32E-22  1.89E-22  8.09E-23
   537       3.45E-19  2.43E-19  1.53E-19  1.08E-19  7.57E-20  4.68E-20  3.21E-20  2.15E-20  1.22E-20  7.69E-21
             4.62E-21  2.16E-21  1.12E-21  5.37E-22  1.83E-22  7.52E-23  2.95E-23  8.11E-24  2.97E-24
   538       2.11E-18  1.49E-18  9.40E-19  6.63E-19  4.66E-19  2.90E-19  2.01E-19  1.38E-19  8.18E-20  5.45E-20
             3.60E-20  2.04E-20  1.29E-20  7.85E-21  3.71E-21  1.95E-21  9.57E-22  3.40E-22  1.46E-22
   539       9.28E-17  6.56E-17  4.14E-17  2.91E-17  2.04E-17  1.26E-17  8.64E-18  5.81E-18  3.31E-18  2.08E-18
             1.25E-18  5.84E-19  3.03E-19  1.46E-19  4.95E-20  2.04E-20  8.00E-21  2.20E-21  8.06E-22
   540       7.12E-17  5.03E-17  3.17E-17  2.23E-17  1.57E-17  9.68E-18  6.63E-18  4.46E-18  2.54E-18  1.60E-18
             9.60E-19  4.49E-19  2.33E-19  1.12E-19  3.81E-20  1.57E-20  6.16E-21  1.69E-21  6.20E-22
   541       5.95E-17  4.20E-17  2.65E-17  1.87E-17  1.31E-17  8.10E-18  5.55E-18  3.73E-18  2.13E-18  1.34E-18
             8.06E-19  3.77E-19  1.96E-19  9.41E-20  3.20E-20  1.32E-20  5.18E-21  1.42E-21  5.22E-22
   542       4.68E-16  3.30E-16  2.08E-16  1.47E-16  1.03E-16  6.36E-17  4.36E-17  2.94E-17  1.67E-17  1.05E-17
             6.35E-18  2.97E-18  1.54E-18  7.42E-19  2.53E-19  1.04E-19  4.08E-20  1.12E-20  4.11E-21
   546       2.03E-17  1.43E-17  9.00E-18  6.31E-18  4.39E-18  2.66E-18  1.77E-18  1.13E-18  5.74E-19  3.17E-19
             1.62E-19  5.91E-20  2.53E-20  1.02E-20  2.86E-21  1.06E-21  3.82E-22  9.83E-23  3.49E-23
   547       1.49E-16  1.05E-16  6.59E-17  4.62E-17  3.22E-17  1.95E-17  1.30E-17  8.28E-18  4.21E-18  2.33E-18
             1.19E-18  4.35E-19  1.86E-19  7.50E-20  2.10E-20  7.76E-21  2.81E-21  7.23E-22  2.57E-22
   550       4.17E-18  2.95E-18  1.86E-18  1.31E-18  9.19E-19  5.70E-19  3.92E-19  2.65E-19  1.52E-19  9.63E-20
             5.83E-20  2.74E-20  1.43E-20  6.89E-21  2.35E-21  9.68E-22  3.80E-22  1.05E-22  3.83E-23
   551       3.60E-17  2.54E-17  1.60E-17  1.13E-17  7.92E-18  4.91E-18  3.38E-18  2.28E-18  1.31E-18  8.30E-19
             5.03E-19  2.37E-19  1.23E-19  5.94E-20  2.03E-20  8.35E-21  3.28E-21  9.02E-22  3.31E-22
   553       4.09E-17  2.89E-17  1.82E-17  1.28E-17  9.02E-18  5.59E-18  3.85E-18  2.60E-18  1.50E-18  9.50E-19
             5.76E-19  2.71E-19  1.41E-19  6.82E-20  2.33E-20  9.60E-21  3.77E-21  1.04E-21  3.80E-22
   555       2.40E-16  1.69E-16  1.07E-16  7.53E-17  5.29E-17  3.28E-17  2.26E-17  1.53E-17  8.78E-18  5.57E-18
             3.38E-18  1.59E-18  8.30E-19  4.00E-19  1.37E-19  5.63E-20  2.21E-20  6.09E-21  2.23E-21
   557       9.82E-19  6.92E-19  4.34E-19  3.03E-19  2.09E-19  1.23E-19  7.88E-20  4.74E-20  2.14E-20  1.06E-20
             4.76E-21  1.48E-21  5.72E-22  2.13E-22  5.59E-23  2.00E-23  7.13E-24  1.81E-24  6.41E-25
   558       1.02E-15  7.21E-16  4.55E-16  3.21E-16  2.25E-16  1.40E-16  9.62E-17  6.51E-17  3.75E-17  2.38E-17
             1.44E-17  6.81E-18  3.55E-18  1.71E-18  5.85E-19  2.41E-19  9.47E-20  2.61E-20  9.56E-21
   559       4.26E-18  3.00E-18  1.88E-18  1.31E-18  9.05E-19  5.34E-19  3.42E-19  2.06E-19  9.29E-20  4.58E-20
             2.07E-20  6.42E-21  2.48E-21  9.26E-22  2.43E-22  8.69E-23  3.09E-23  7.86E-24  2.78E-24
   560       7.83E-17  5.52E-17  3.48E-17  2.44E-17  1.70E-17  1.03E-17  6.86E-18  4.40E-18  2.25E-18  1.25E-18
             6.42E-19  2.35E-19  1.01E-19  4.07E-20  1.14E-20  4.22E-21  1.53E-21  3.93E-22  1.40E-22
   561       1.55E-16  1.09E-16  6.87E-17  4.82E-17  3.36E-17  2.04E-17  1.36E-17  8.70E-18  4.45E-18  2.47E-18
             1.27E-18  4.65E-19  1.99E-19  8.05E-20  2.26E-20  8.34E-21  3.02E-21  7.77E-22  2.76E-22
   564       1.80E-17  1.27E-17  7.98E-18  5.60E-18  3.90E-18  2.37E-18  1.58E-18  1.01E-18  5.17E-19  2.87E-19
             1.48E-19  5.40E-20  2.32E-20  9.35E-21  2.63E-21  9.70E-22  3.51E-22  9.03E-23  3.21E-23
   565       7.92E-16  5.59E-16  3.53E-16  2.49E-16  1.75E-16  1.08E-16  7.46E-17  5.05E-17  2.91E-17  1.85E-17
             1.12E-17  5.30E-18  2.76E-18  1.33E-18  4.55E-19  1.88E-19  7.37E-20  2.03E-20  7.44E-21
   568       8.94E-18  6.31E-18  3.97E-18  2.79E-18  1.94E-18  1.18E-18  7.84E-19  5.03E-19  2.57E-19  1.43E-19
             7.35E-20  2.69E-20  1.16E-20  4.67E-21  1.31E-21  4.84E-22  1.75E-22  4.51E-23  1.60E-23
   569       6.23E-17  4.40E-17  2.77E-17  1.94E-17  1.35E-17  8.21E-18  5.47E-18  3.51E-18  1.80E-18  1.00E-18
             5.15E-19  1.89E-19  8.11E-20  3.27E-20  9.20E-21  3.40E-21  1.23E-21  3.16E-22  1.12E-22
   570       8.53E-16  6.02E-16  3.79E-16  2.66E-16  1.85E-16  1.12E-16  7.50E-17  4.81E-17  2.47E-17  1.37E-17
             7.06E-18  2.59E-18  1.11E-18  4.49E-19  1.26E-19  4.66E-20  1.69E-20  4.34E-21  1.54E-21
   576       2.14E-18  1.51E-18  9.49E-19  6.62E-19  4.57E-19  2.70E-19  1.73E-19  1.05E-19  4.75E-20  2.35E-20
             1.06E-20  3.30E-21  1.28E-21  4.78E-22  1.25E-22  4.49E-23  1.60E-23  4.06E-24  1.44E-24
   577       4.96E-18  3.50E-18  2.19E-18  1.53E-18  1.06E-18  6.24E-19  4.01E-19  2.42E-19  1.10E-19  5.43E-20
             2.46E-20  7.65E-21  2.96E-21  1.11E-21  2.90E-22  1.04E-22  3.70E-23  9.40E-24  3.33E-24
   578       7.99E-18  5.63E-18  3.53E-18  2.47E-18  1.70E-18  1.01E-18  6.45E-19  3.90E-19  1.77E-19  8.76E-20
             3.96E-20  1.23E-20  4.78E-21  1.78E-21  4.68E-22  1.68E-22  5.96E-23  1.52E-23  5.37E-24
   579       2.21E-18  1.56E-18  9.77E-19  6.82E-19  4.70E-19  2.78E-19  1.78E-19  1.08E-19  4.89E-20  2.42E-20
             1.09E-20  3.41E-21  1.32E-21  4.93E-22  1.29E-22  4.63E-23  1.65E-23  4.19E-24  1.48E-24
   580       4.19E-18  2.95E-18  1.85E-18  1.29E-18  8.92E-19  5.27E-19  3.38E-19  2.04E-19  9.28E-20  4.59E-20
             2.08E-20  6.47E-21  2.51E-21  9.35E-22  2.45E-22  8.79E-23  3.13E-23  7.95E-24  2.82E-24
   594       1.30E-17  9.15E-18  5.76E-18  4.04E-18  2.82E-18  1.71E-18  1.15E-18  7.38E-19  3.80E-19  2.13E-19
             1.10E-19  4.04E-20  1.74E-20  7.03E-21  1.98E-21  7.30E-22  2.65E-22  6.81E-23  2.42E-23
   595       4.02E-17  2.84E-17  1.79E-17  1.25E-17  8.75E-18  5.32E-18  3.56E-18  2.29E-18  1.18E-18  6.61E-19
             3.41E-19  1.26E-19  5.41E-20  2.19E-20  6.15E-21  2.27E-21  8.24E-22  2.12E-22  7.53E-23
   596       8.27E-18  5.84E-18  3.67E-18  2.58E-18  1.80E-18  1.09E-18  7.32E-19  4.72E-19  2.43E-19  1.36E-19
             7.04E-20  2.59E-20  1.12E-20  4.51E-21  1.27E-21  4.69E-22  1.70E-22  4.37E-23  1.55E-23
