SEQ='HE'     NUCCHG=42                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 198292067.8   NPRNTI= 3   NPRNTF= 3
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S1                 (2)0( 0.5)        0.0 
     2          2S1                 (2)1( 0.5)148410541.6 
     3          2P1                 (2)0( 0.5)148419969.7 

   IC RESOLVED LEVEL INDEXING           BWNR= 246379823.7   NLVL= 300
   --------------------------
   INDX  INDP   CODE                 S L   WJ        WNR       AUGER RATES:  INDP-INDP', INDP'=1,...INDP-1
   ----  ----   ----                 - -   --  ----------      -----------
   238     2    2S1 7P1             (1)1( 1.0)192704839.0*     3.94E+12
   239     2    2S1 7D1             (3)2( 2.0)192706429.2*     9.17E+11
   240     2    2S1 7D1             (3)2( 1.0)192706699.9*     2.19E+11
   241     3    2P1 7P1             (1)2( 2.0)192710308.9*     1.52E+12  0.00E+00
   242     3    2P1 7D1             (3)3( 2.0)192713254.2*     2.84E+11  0.00E+00
   243     3    2P1 7P1             (3)0( 1.0)192713680.0*     5.11E+10  0.00E+00
   244     2    2S1 7D1             (3)2( 3.0)192714204.7*     2.14E+11
   245     2    2S1 7F1             (3)3( 3.0)192720700.5*     6.63E+10
   246     2    2S1 7F1             (3)3( 2.0)192721926.9*     9.63E+10
   247     2    2S1 7D1             (1)2( 2.0)192722124.8*     1.57E+12
   248     3    2P1 7D1             (3)2( 1.0)192722761.7*     2.33E+10  0.00E+00
   249     2    2S1 7F1             (3)3( 4.0)192724786.4*     7.18E+09
   250     2    2S1 7F1             (1)3( 3.0)192725866.1*     9.30E+10
   251     2    2S1 7G1             (3)4( 3.0)192726467.4*     6.38E+08
   252     2    2S1 7G1             (3)4( 4.0)192726608.1*     7.84E+07
   253     3    2P1 7D1             (1)2( 2.0)192728286.5*     1.73E+10  0.00E+00
   254     2    2S1 7G1             (3)4( 5.0)192729011.5*     6.79E+07
   255     2    2S1 7G1             (1)4( 4.0)192729134.2*     3.83E+07
   256     3    2P1 7D1             (1)3( 3.0)192729243.9*     8.54E+11  0.00E+00
   257     3    2P1 7F1             (3)4( 3.0)192730341.1*     7.18E+10  0.00E+00
   258     3    2P1 7F1             (3)2( 2.0)192731893.3*     3.28E+09  0.00E+00
   259     3    2P1 7F1             (3)2( 3.0)192735522.1*     2.20E+09  0.00E+00
   260     3    2P1 7F1             (3)3( 4.0)192735638.7*     1.01E+11  0.00E+00
   261     3    2P1 7G1             (3)5( 4.0)192735995.5*     3.93E+09  0.00E+00
   262     3    2P1 7G1             (3)3( 3.0)192736113.0*     5.36E+08  0.00E+00
   263     3    2P1 7G1             (3)3( 4.0)192738542.8*     5.65E+07  0.00E+00
   264     3    2P1 7G1             (1)5( 5.0)192738573.1*     4.45E+09  0.00E+00
   265     2    2S1 8S1             (3)0( 1.0)193569131.7*     4.74E+10
   266     2    2S1 8S1             (1)0( 0.0)193572341.2*     7.51E+12
   267     2    2S1 8P1             (3)1( 0.0)193573522.4*     3.64E+11
   268     2    2S1 8P1             (3)1( 1.0)193575309.1*     1.02E+12
   269     3    2P1 8S1             (3)1( 1.0)193580196.6*     1.86E+11  0.00E+00
   270     3    2P1 8P1             (3)2( 1.0)193583358.4*     9.58E+09  0.00E+00
   271     3    2P1 8S1             (3)1( 0.0)193583701.9*     8.60E+08  0.00E+00
   272     2    2S1 8P1             (3)1( 2.0)193592319.4*     3.10E+11
   273     3    2P1 8P1             (3)1( 0.0)193592689.8*     9.75E+09  0.00E+00
   274     2    2S1 8P1             (1)1( 1.0)193596749.7*     2.69E+12
   275     2    2S1 8D1             (3)2( 2.0)193597708.9*     2.93E+11
   276     2    2S1 8D1             (3)2( 1.0)193597801.7*     1.63E+11
   277     2    2S1 8D1             (1)2( 2.0)193601513.0*     8.55E+11
   278     2    2S1 8D1             (3)2( 3.0)193602599.9*     1.46E+11
   279     3    2P1 8D1             (3)3( 2.0)193604203.9*     1.20E+11  0.00E+00
   280     3    2P1 8P1             (3)0( 1.0)193605155.3*     2.55E+10  0.00E+00
   281     2    2S1 8F1             (3)3( 3.0)193607002.2*     1.81E+10
   282     2    2S1 8F1             (3)3( 2.0)193608519.5*     1.39E+11
   283     3    2P1 8P1             (1)2( 2.0)193608990.4*     1.53E+12  0.00E+00
   284     2    2S1 8F1             (3)3( 4.0)193609581.4*     5.22E+09
