SEQ='AL'     NUCCHG=20                                                  /LS/

   PARENT TERM INDEXING                 BWNP= 143750963.6   NPRNTI= 2   NPRNTF=14
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          3S2                 (1)0( 0.0)        0.0 
   377     3    3S1 3P1 7F1         (2)3( 6.5)  1253221.4*
   378     3    3S1 3P1 7F1         (2)4( 8.5)  1253789.5*
   379     3    3S1 3P1 7F1         (2)2( 4.5)  1254412.8*
   380     9    3P1 3D1 4D1         (2)1( 2.5)  1255185.9*
   381     9    3P1 3D1 4D1         (2)2( 4.5)  1255527.8*
   382     9    3P1 3D1 4D1         (4)4(17.5)  1258278.0*
   383     9    3P1 3D1 4D1         (4)2( 9.5)  1259548.8*
   384    13    3P1 3D1 4P1         (2)3( 6.5)  1262236.2*
   385     9    3P1 3D1 4D1         (4)1( 5.5)  1263779.7*
   386    13    3P1 3D1 4P1         (2)4( 8.5)  1264686.6*
   387    10    3P1 3D1 4D1         (2)4( 8.5)  1265096.3*
   388     3    3S1 3P1 8S1         (2)1( 2.5)  1269030.9*
   389    10    3P1 3D1 4D1         (2)2( 4.5)  1270791.0*
   390    14    3P1 3D1 4P1         (2)1( 2.5)  1270941.9*
   391    10    3P1 3D1 4D1         (2)3( 6.5)  1271161.8*
   392    13    3P1 3D1 4P1         (2)2( 4.5)  1271254.5*
   393    10    3P1 3D1 4D1         (2)1( 2.5)  1273475.5*
   394     9    3P1 3D1 4D1         (2)5(10.5)  1274240.2*
   395     3    3S1 3P1 8P1         (2)1( 2.5)  1275025.8*
   396     3    3S1 3P1 8P1         (2)2( 4.5)  1275053.5*
   397     3    3S1 3P1 8P1         (2)0( 0.5)  1275726.0*
   398    14    3P1 3D1 4P1         (2)2( 4.5)  1280197.0*
   399    14    3P1 3D1 4P1         (2)0( 0.5)  1281384.3*
   400    11    3P1 3D1 4D1         (4)1( 5.5)  1282039.6*
   401     3    3S1 3P1 8D1         (2)2( 4.5)  1283405.9*
   402     3    3S1 3P1 8D1         (2)3( 6.5)  1283821.5*
   403     3    3S1 3P1 8D1         (2)1( 2.5)  1284157.0*
   404     9    3P1 3D1 4F1         (2)5(10.5)  1285742.9*
   405     9    3P1 3D1 4F1         (4)6(25.5)  1286564.5*
   406    11    3P1 3D1 4D1         (4)3(13.5)  1286714.6*
   407     3    3S1 3P1 8F1         (2)3( 6.5)  1287672.0*
   408     3    3S1 3P1 8F1         (2)4( 8.5)  1288042.1*
   409     3    3S1 3P1 8F1         (2)2( 4.5)  1288445.2*
   410    11    3P1 3D1 4D1         (2)2( 4.5)  1288724.5*
   411    12    3P1 3D1 4D1         (4)4(17.5)  1289313.5*
   412     9    3P1 3D1 4F1         (4)4(17.5)  1291482.6*
   413     9    3P1 3D1 4F1         (2)4( 8.5)  1291794.9*
   414     9    3P1 3D1 4F1         (4)5(21.5)  1294404.8*
   415     9    3P1 3D1 4F1         (4)3(13.5)  1295018.0*
   416    11    3P1 3D1 4D1         (2)3( 6.5)  1296340.1*
   417    11    3P1 3D1 4D1         (4)2( 9.5)  1297254.4*
   418    12    3P1 3D1 4D1         (4)3(13.5)  1297949.3*
   419     9    3P1 3D1 4F1         (2)3( 6.5)  1298802.0*
   420    11    3P1 3D1 4D1         (2)1( 2.5)  1301614.1*
   421     9    3P1 3D1 4F1         (2)2( 4.5)  1301872.4*
   422     9    3P1 3D1 4F1         (2)1( 2.5)  1302918.9*
   423    12    3P1 3D1 4D1         (2)2( 4.5)  1303067.0*
   424    12    3P1 3D1 4D1         (4)2( 9.5)  1303324.5*
   425    12    3P1 3D1 4D1         (4)1( 5.5)  1303339.0*
   426     9    3P1 3D1 4F1         (4)2( 9.5)  1303814.1*
   427    12    3P1 3D1 4D1         (2)4( 8.5)  1304477.1*
   428    10    3P1 3D1 4F1         (2)4( 8.5)  1305902.8*
   429    10    3P1 3D1 4F1         (2)3( 6.5)  1306098.8*
   430    10    3P1 3D1 4F1         (2)2( 4.5)  1306137.1*
   431    10    3P1 3D1 4F1         (2)5(10.5)  1307551.9*
   432     9    3P1 3D1 4F1         (4)1( 5.5)  1308376.3*
   433     9    3P1 3D1 4F1         (4)0( 1.5)  1310124.4*
   434    12    3P1 3D1 4D1         (2)3( 6.5)  1310251.9*
   435    12    3P1 3D1 4D1         (2)1( 2.5)  1312983.2*
   436    10    3P1 3D1 4F1         (2)1( 2.5)  1318723.8*
   437     9    3P1 3D1 4F1         (2)6(12.5)  1319175.6*
   438     9    3P1 3D1 4F1         (2)0( 0.5)  1324325.1*
   439    11    3P1 3D1 4F1         (4)4(17.5)  1326258.1*
   440    12    3P1 3D1 4F1         (4)5(21.5)  1326612.2*
   441    11    3P1 3D1 4F1         (4)2( 9.5)  1327023.3*

   N-SHELL INDEXING                                     NREP= 42
   ----------------
   IREP    N
   -----   -
     1     1
     2     2
     3     3
     4     4
     5     5
     6     6
     7     7
     8     8
     9     9
    10    10
    11    11
    12    12
    13    13
    14    14
    15    15
    16    16
    17    18
    18    20
    19    22
    20    25
    21    29
    22    35
    23    39
    24    45
    25    49
    26    55
    27    61
    28    70
    29    81
    30   100
    31   115
    32   140
    33   162
    34   200
    35   235
    36   300
    37   353
    38   450
    39   535
    40   700
    41   811
    42   999



 --------------------------------
 PRTI= 1  TRMPRT= (1S)  SPNPRT= 1

   INDX TE=  6.40E+02  1.28E+03  3.20E+03  6.40E+03  1.28E+04  3.20E+04  6.40E+04  1.28E+05  3.20E+05  6.40E+05
   ---- ---  1.28E+06  3.20E+06  6.40E+06  1.28E+07  3.20E+07  6.40E+07  1.28E+08  3.20E+08  6.40E+08
     1       1.04E-11  7.34E-12  4.65E-12  3.29E-12  2.33E-12  1.48E-12  1.06E-12  7.60E-13  4.98E-13  3.63E-13
             2.62E-13  1.58E-13  9.91E-14  5.66E-14  2.32E-14  1.07E-14  4.57E-15  1.36E-15  5.17E-16
     3       3.09E-12  2.18E-12  1.38E-12  9.71E-13  6.82E-13  4.24E-13  2.91E-13  1.95E-13  1.08E-13  6.43E-14
             3.54E-14  1.42E-14  6.44E-15  2.73E-15  8.06E-16  3.05E-16  1.13E-16  2.93E-17  1.05E-17
     4       2.76E-14  1.96E-14  1.24E-14  8.78E-15  6.24E-15  4.01E-15  2.90E-15  2.15E-15  1.53E-15  1.25E-15
             1.07E-15  8.75E-16  7.26E-16  5.63E-16  3.53E-16  2.22E-16  1.27E-16  5.26E-17  2.46E-17
     5       3.44E-46  2.43E-46  1.51E-46  1.05E-46  7.26E-47  4.30E-47  2.75E-47  1.62E-47  6.64E-48  3.79E-48
             5.15E-48  1.05E-47  1.37E-47  1.42E-47  1.12E-47  7.77E-48  4.71E-48  2.05E-48  9.77E-49
     6       1.55E-11  1.10E-11  6.91E-12  4.88E-12  3.43E-12  2.14E-12  1.48E-12  1.01E-12  5.71E-13  3.49E-13
             1.98E-13  8.21E-14  3.82E-14  1.65E-14  4.96E-15  1.89E-15  7.01E-16  1.83E-16  6.55E-17
     7       4.60E-43  3.27E-43  2.09E-43  1.48E-43  1.06E-43  6.84E-44  4.99E-44  3.72E-44  2.68E-44  2.20E-44
             1.82E-44  1.30E-44  8.95E-45  5.49E-45  2.40E-45  1.14E-45  4.94E-46  1.49E-46  5.68E-47
     8       2.21E-17  1.56E-17  9.88E-18  7.01E-18  4.99E-18  3.22E-18  2.35E-18  1.76E-18  1.28E-18  1.06E-18
             8.77E-19  6.35E-19  4.44E-19  2.75E-19  1.21E-19  5.78E-20  2.53E-20  7.65E-21  2.93E-21
    12       2.59E-45  1.90E-45  1.24E-45  8.90E-46  6.39E-46  4.22E-46  3.11E-46  2.33E-46  1.75E-46  1.56E-46
             1.38E-46  1.03E-46  7.22E-47  4.50E-47  2.00E-47  9.53E-48  4.16E-48  1.25E-48  4.78E-49
    13       2.20E-45  1.56E-45  9.88E-46  7.02E-46  5.01E-46  3.25E-46  2.40E-46  1.83E-46  1.39E-46  1.20E-46
             1.05E-46  8.08E-47  5.82E-47  3.68E-47  1.65E-47  7.90E-48  3.46E-48  1.05E-48  4.02E-49
    14       8.49E-15  6.01E-15  3.81E-15  2.71E-15  1.93E-15  1.26E-15  9.28E-16  7.12E-16  5.47E-16  4.79E-16
             4.26E-16  3.32E-16  2.42E-16  1.54E-16  6.97E-17  3.36E-17  1.48E-17  4.50E-18  1.73E-18
    15       9.57E-46  6.77E-46  4.29E-46  3.04E-46  2.18E-46  1.42E-46  1.05E-46  8.12E-47  6.32E-47  5.61E-47
             5.04E-47  3.99E-47  2.93E-47  1.87E-47  8.46E-48  4.07E-48  1.79E-48  5.43E-49  2.09E-49
    16       2.79E-14  1.98E-14  1.25E-14  8.90E-15  6.36E-15  4.14E-15  3.07E-15  2.36E-15  1.84E-15  1.63E-15
             1.47E-15  1.16E-15  8.51E-16  5.45E-16  2.48E-16  1.20E-16  5.27E-17  1.61E-17  6.18E-18
    17       1.73E-44  1.24E-44  7.92E-45  5.64E-45  4.04E-45  2.65E-45  1.97E-45  1.52E-45  1.19E-45  1.09E-45
             9.97E-46  7.94E-46  5.82E-46  3.73E-46  1.69E-46  8.14E-47  3.57E-47  1.08E-47  4.16E-48
    18       8.20E-13  5.80E-13  3.67E-13  2.60E-13  1.84E-13  1.17E-13  8.37E-14  6.02E-14  3.97E-14  2.94E-14
             2.20E-14  1.50E-14  1.10E-14  7.83E-15  4.55E-15  2.76E-15  1.54E-15  6.29E-16  2.93E-16
    19       2.36E-43  1.66E-43  1.05E-43  7.44E-44  5.29E-44  3.35E-44  2.36E-44  1.67E-44  1.05E-44  7.02E-45
             4.37E-45  2.03E-45  1.01E-45  4.62E-46  1.45E-46  5.66E-47  2.12E-47  5.59E-48  2.01E-48
    21       3.30E-44  2.34E-44  1.48E-44  1.05E-44  7.49E-45  4.86E-45  3.58E-45  2.73E-45  2.08E-45  1.81E-45
             1.64E-45  1.40E-45  1.16E-45  8.89E-46  5.46E-46  3.39E-46  1.92E-46  7.91E-47  3.66E-47
    23       1.45E-44  1.04E-44  6.51E-45  4.58E-45  3.22E-45  2.05E-45  1.46E-45  1.03E-45  6.52E-46  4.45E-46
             2.84E-46  1.36E-46  6.89E-47  3.18E-47  1.01E-47  3.97E-48  1.49E-48  3.94E-49  1.42E-49
    24       3.79E-15  2.68E-15  1.70E-15  1.20E-15  8.53E-16  5.44E-16  3.89E-16  2.79E-16  1.79E-16  1.23E-16
             7.93E-17  3.83E-17  1.95E-17  9.00E-18  2.86E-18  1.12E-18  4.23E-19  1.12E-19  4.01E-20
    25       2.83E-12  2.00E-12  1.27E-12  8.99E-13  6.38E-13  4.08E-13  2.94E-13  2.14E-13  1.44E-13  1.08E-13
             7.99E-14  4.99E-14  3.18E-14  1.85E-14  7.70E-15  3.57E-15  1.53E-15  4.57E-16  1.74E-16
    27       5.57E-44  3.95E-44  2.50E-44  1.78E-44  1.27E-44  8.35E-45  6.26E-45  4.92E-45  4.04E-45  3.84E-45
             3.83E-45  3.67E-45  3.27E-45  2.65E-45  1.71E-45  1.08E-45  6.23E-46  2.60E-46  1.21E-46
    28       5.91E-17  4.18E-17  2.66E-17  1.89E-17  1.36E-17  9.00E-18  6.85E-18  5.55E-18  4.95E-18  5.21E-18
             5.83E-18  6.48E-18  6.30E-18  5.45E-18  3.73E-18  2.44E-18  1.43E-18  6.04E-19  2.83E-19
    29       3.56E-16  2.52E-16  1.59E-16  1.13E-16  8.02E-17  5.13E-17  3.69E-17  2.68E-17  1.75E-17  1.23E-17
             8.12E-18  4.01E-18  2.07E-18  9.64E-19  3.09E-19  1.22E-19  4.59E-20  1.21E-20  4.36E-21
    30       5.75E-44  4.06E-44  2.57E-44  1.82E-44  1.30E-44  8.33E-45  5.97E-45  4.35E-45  2.88E-45  2.04E-45
             1.34E-45  6.65E-46  3.44E-46  1.60E-46  5.15E-47  2.03E-47  7.65E-48  2.02E-48  7.28E-49
    33       1.52E-17  1.07E-17  6.80E-18  4.83E-18  3.43E-18  2.21E-18  1.61E-18  1.19E-18  8.02E-19  5.83E-19
             3.95E-19  2.02E-19  1.06E-19  4.99E-20  1.62E-20  6.40E-21  2.42E-21  6.41E-22  2.31E-22
    34       7.55E-12  5.34E-12  3.37E-12  2.38E-12  1.68E-12  1.05E-12  7.26E-13  4.95E-13  2.83E-13  1.74E-13
             9.94E-14  4.16E-14  1.95E-14  8.48E-15  2.56E-15  9.81E-16  3.64E-16  9.52E-17  3.41E-17
    36       5.62E-15  3.98E-15  2.52E-15  1.79E-15  1.28E-15  8.26E-16  6.04E-16  4.51E-16  3.13E-16  2.32E-16
             1.61E-16  8.37E-17  4.45E-17  2.12E-17  6.90E-18  2.74E-18  1.04E-18  2.75E-19  9.90E-20
    37       9.22E-46  6.58E-46  4.15E-46  2.93E-46  2.08E-46  1.34E-46  9.76E-47  7.24E-47  4.99E-47  3.69E-47
             2.56E-47  1.33E-47  7.11E-48  3.39E-48  1.11E-48  4.40E-49  1.67E-49  4.43E-50  1.60E-50
    38       4.45E-12  3.14E-12  1.98E-12  1.39E-12  9.67E-13  5.86E-13  3.88E-13  2.46E-13  1.20E-13  6.32E-14
             3.02E-14  9.97E-15  3.98E-15  1.52E-15  4.05E-16  1.46E-16  5.21E-17  1.33E-17  4.70E-18
    43       6.42E-44  4.53E-44  2.87E-44  2.05E-44  1.47E-44  9.54E-45  7.01E-45  5.32E-45  3.82E-45  2.91E-45
             2.06E-45  1.10E-45  5.90E-46  2.83E-46  9.29E-47  3.69E-47  1.40E-47  3.73E-48  1.34E-48
    46       1.86E-16  1.32E-16  8.40E-17  6.00E-17  4.34E-17  2.94E-17  2.31E-17  2.01E-17  2.08E-17  2.52E-17
             3.19E-17  3.97E-17  4.06E-17  3.63E-17  2.55E-17  1.68E-17  9.93E-18  4.23E-18  1.99E-18
    47       1.47E-44  1.05E-44  6.67E-45  4.79E-45  3.49E-45  2.40E-45  1.94E-45  1.77E-45  2.07E-45  2.83E-45
             4.02E-45  5.62E-45  6.15E-45  5.75E-45  4.19E-45  2.82E-45  1.68E-45  7.21E-46  3.40E-46
    50       3.77E-13  2.67E-13  1.69E-13  1.19E-13  8.48E-14  5.41E-14  3.87E-14  2.80E-14  1.85E-14  1.37E-14
             1.02E-14  6.91E-15  5.06E-15  3.58E-15  2.07E-15  1.26E-15  7.00E-16  2.86E-16  1.33E-16
    52       3.30E-44  2.34E-44  1.49E-44  1.07E-44  7.76E-45  5.31E-45  4.26E-45  3.81E-45  4.14E-45  5.01E-45
             5.95E-45  6.10E-45  5.06E-45  3.51E-45  1.70E-45  8.42E-46  3.77E-46  1.16E-46  4.49E-47
    54       1.38E-43  9.81E-44  6.26E-44  4.49E-44  3.26E-44  2.23E-44  1.79E-44  1.61E-44  1.76E-44  2.13E-44
             2.53E-44  2.61E-44  2.17E-44  1.50E-44  7.28E-45  3.61E-45  1.62E-45  4.98E-46  1.93E-46
    60       1.25E-12  8.86E-13  5.61E-13  3.98E-13  2.83E-13  1.82E-13  1.31E-13  9.65E-14  6.59E-14  4.98E-14
             3.71E-14  2.33E-14  1.49E-14  8.65E-15  3.61E-15  1.68E-15  7.20E-16  2.15E-16  8.18E-17
    71       4.63E-19  3.28E-19  2.10E-19  1.51E-19  1.10E-19  7.64E-20  6.29E-20  5.88E-20  6.95E-20  8.95E-20
             1.11E-19  1.18E-19  1.00E-19  7.02E-20  3.44E-20  1.72E-20  7.73E-21  2.40E-21  9.28E-22
    73       3.23E-45  2.28E-45  1.46E-45  1.04E-45  7.51E-46  5.13E-46  4.04E-46  3.41E-46  3.19E-46  3.28E-46
             3.37E-46  3.19E-46  2.79E-46  2.23E-46  1.43E-46  9.09E-47  5.23E-47  2.18E-47  1.03E-47
    74       3.96E-12  2.80E-12  1.77E-12  1.25E-12  8.79E-13  5.51E-13  3.83E-13  2.62E-13  1.51E-13  9.33E-14
             5.35E-14  2.25E-14  1.06E-14  4.61E-15  1.39E-15  5.34E-16  1.98E-16  5.19E-17  1.86E-17
    78       1.00E-45  7.13E-46  4.56E-46  3.28E-46  2.40E-46  1.68E-46  1.40E-46  1.35E-46  1.69E-46  2.27E-46
             2.89E-46  3.15E-46  2.70E-46  1.91E-46  9.36E-47  4.67E-47  2.10E-47  6.48E-48  2.50E-48
    79       3.37E-47  2.38E-47  1.52E-47  1.09E-47  7.94E-48  5.41E-48  4.30E-48  3.71E-48  3.57E-48  3.74E-48
             3.91E-48  3.78E-48  3.34E-48  2.69E-48  1.72E-48  1.09E-48  6.24E-49  2.60E-49  1.22E-49
    80       3.73E-12  2.63E-12  1.66E-12  1.16E-12  8.12E-13  4.93E-13  3.27E-13  2.07E-13  1.02E-13  5.34E-14
             2.56E-14  8.44E-15  3.37E-15  1.29E-15  3.43E-16  1.24E-16  4.41E-17  1.12E-17  3.98E-18
    81       1.66E-12  1.17E-12  7.34E-13  5.11E-13  3.50E-13  2.04E-13  1.28E-13  7.41E-14  3.12E-14  1.44E-14
             6.11E-15  1.77E-15  6.61E-16  2.41E-16  6.20E-17  2.21E-17  7.82E-18  1.98E-18  7.01E-19
    83       9.95E-44  7.06E-44  4.52E-44  3.25E-44  2.39E-44  1.69E-44  1.42E-44  1.39E-44  1.80E-44  2.47E-44
             3.22E-44  3.56E-44  3.05E-44  2.16E-44  1.06E-44  5.31E-45  2.39E-45  7.39E-46  2.86E-46
    84       1.83E-19  1.30E-19  8.29E-20  5.97E-20  4.38E-20  3.09E-20  2.61E-20  2.55E-20  3.27E-20  4.46E-20
             5.77E-20  6.35E-20  5.43E-20  3.85E-20  1.90E-20  9.50E-21  4.29E-21  1.33E-21  5.16E-22
    87       9.03E-45  6.41E-45  4.10E-45  2.96E-45  2.18E-45  1.55E-45  1.33E-45  1.34E-45  1.82E-45  2.58E-45
             3.43E-45  3.86E-45  3.33E-45  2.37E-45  1.17E-45  5.86E-46  2.64E-46  8.17E-47  3.16E-47
    88       3.87E-46  2.97E-46  1.88E-46  1.30E-46  9.21E-47  6.40E-47  5.34E-47  4.95E-47  5.54E-47  6.35E-47
             6.55E-47  5.61E-47  4.23E-47  2.75E-47  1.27E-47  6.15E-48  2.71E-48  8.23E-49  3.15E-49
    90       2.89E-48  2.05E-48  1.30E-48  8.39E-49  6.03E-49  4.47E-49  3.52E-49  2.83E-49  2.67E-49  3.75E-49
             5.28E-49  5.07E-49  3.83E-49  2.38E-49  9.75E-50  4.38E-50  1.84E-50  5.45E-51  2.09E-51
    91       2.09E-13  1.48E-13  9.37E-14  6.64E-14  4.71E-14  3.01E-14  2.16E-14  1.56E-14  1.03E-14  7.59E-15
             5.62E-15  3.77E-15  2.75E-15  1.93E-15  1.12E-15  6.76E-16  3.77E-16  1.54E-16  7.16E-17
    92       4.12E-17  2.92E-17  1.87E-17  1.34E-17  9.82E-18  6.85E-18  5.63E-18  5.13E-18  5.38E-18  5.87E-18
             6.06E-18  5.23E-18  3.93E-18  2.53E-18  1.15E-18  5.57E-19  2.45E-19  7.46E-20  2.87E-20
    93       1.90E-19  1.35E-19  8.61E-20  6.20E-20  4.54E-20  3.18E-20  2.63E-20  2.43E-20  2.64E-20  3.03E-20
             3.40E-20  3.50E-20  3.18E-20  2.60E-20  1.68E-20  1.07E-20  6.15E-21  2.57E-21  1.21E-21
    98       6.80E-13  4.81E-13  3.05E-13  2.16E-13  1.54E-13  9.90E-14  7.18E-14  5.29E-14  3.62E-14  2.75E-14
             2.04E-14  1.28E-14  8.21E-15  4.76E-15  1.99E-15  9.22E-16  3.96E-16  1.18E-16  4.50E-17
   100       9.68E-45  6.88E-45  4.41E-45  3.20E-45  2.37E-45  1.72E-45  1.53E-45  1.63E-45  2.43E-45  3.66E-45
             5.06E-45  5.85E-45  5.11E-45  3.66E-45  1.82E-45  9.12E-46  4.12E-46  1.28E-46  4.94E-47
   101       6.56E-48  5.87E-48  3.66E-48  2.33E-48  1.55E-48  1.09E-48  9.73E-49  9.74E-49  1.36E-48  1.78E-48
             1.87E-48  1.60E-48  1.23E-48  8.15E-49  3.90E-49  1.94E-49  8.63E-50  2.62E-50  1.00E-50
   102       2.58E-18  1.83E-18  1.17E-18  8.46E-19  6.23E-19  4.44E-19  3.76E-19  3.61E-19  4.12E-19  4.76E-19
             5.12E-19  4.57E-19  3.48E-19  2.27E-19  1.04E-19  5.03E-20  2.22E-20  6.76E-21  2.60E-21
   103       1.07E-20  7.60E-21  4.88E-21  3.54E-21  2.63E-21  1.93E-21  1.74E-21  1.89E-21  2.91E-21  4.45E-21
             6.21E-21  7.24E-21  6.36E-21  4.57E-21  2.28E-21  1.15E-21  5.21E-22  1.62E-22  6.29E-23
   104       7.16E-48  5.06E-48  3.26E-48  2.34E-48  1.73E-48  1.25E-48  1.06E-48  1.03E-48  1.23E-48  1.50E-48
             1.75E-48  1.85E-48  1.70E-48  1.40E-48  9.23E-49  5.93E-49  3.43E-49  1.44E-49  6.79E-50
   105       2.33E-12  1.64E-12  1.04E-12  7.34E-13  5.17E-13  3.25E-13  2.26E-13  1.55E-13  8.95E-14  5.54E-14
             3.18E-14  1.34E-14  6.31E-15  2.75E-15  8.32E-16  3.19E-16  1.18E-16  3.10E-17  1.11E-17
   111       2.69E-12  1.90E-12  1.19E-12  8.39E-13  5.85E-13  3.55E-13  2.36E-13  1.50E-13  7.34E-14  3.86E-14
             1.84E-14  6.09E-15  2.43E-15  9.26E-16  2.47E-16  8.90E-17  3.18E-17  8.10E-18  2.87E-18
   112       1.89E-12  1.33E-12  8.36E-13  5.82E-13  3.99E-13  2.32E-13  1.45E-13  8.44E-14  3.56E-14  1.64E-14
             6.96E-15  2.02E-15  7.52E-16  2.74E-16  7.05E-17  2.51E-17  8.89E-18  2.25E-18  7.97E-19
   113       8.19E-13  5.76E-13  3.58E-13  2.47E-13  1.66E-13  9.23E-14  5.47E-14  2.95E-14  1.11E-14  4.77E-15
             1.90E-15  5.22E-16  1.90E-16  6.84E-17  1.75E-17  6.20E-18  2.19E-18  5.56E-19  1.97E-19
   115       8.37E-20  5.95E-20  3.82E-20  2.77E-20  2.07E-20  1.52E-20  1.36E-20  1.41E-20  1.82E-20  2.26E-20
             2.56E-20  2.37E-20  1.84E-20  1.21E-20  5.60E-21  2.72E-21  1.20E-21  3.68E-22  1.41E-22
   116       1.30E-13  9.18E-14  5.81E-14  4.12E-14  2.93E-14  1.87E-14  1.34E-14  9.70E-15  6.38E-15  4.67E-15
             3.44E-15  2.29E-15  1.66E-15  1.16E-15  6.70E-16  4.05E-16  2.26E-16  9.21E-17  4.29E-17
   119       8.54E-45  5.87E-45  3.81E-45  2.78E-45  2.07E-45  1.49E-45  1.27E-45  1.19E-45  1.12E-45  1.01E-45
             7.97E-46  4.57E-46  2.52E-46  1.23E-46  4.07E-47  1.62E-47  6.17E-48  1.64E-48  5.92E-49
   120       4.18E-13  2.96E-13  1.87E-13  1.33E-13  9.46E-14  6.09E-14  4.42E-14  3.26E-14  2.23E-14  1.68E-14
             1.25E-14  7.83E-15  5.00E-15  2.90E-15  1.21E-15  5.61E-16  2.41E-16  7.19E-17  2.74E-17
   122       4.75E-48  3.46E-48  2.22E-48  1.60E-48  1.19E-48  9.04E-49  8.48E-49  9.47E-49  1.38E-48  1.85E-48
             2.17E-48  2.09E-48  1.64E-48  1.09E-48  5.11E-49  2.49E-49  1.10E-49  3.36E-50  1.29E-50
   123       5.70E-17  4.05E-17  2.60E-17  1.88E-17  1.39E-17  1.01E-17  8.57E-18  7.98E-18  7.70E-18  7.02E-18
             5.58E-18  3.22E-18  1.78E-18  8.64E-19  2.86E-19  1.14E-19  4.33E-20  1.15E-20  4.15E-21
   126       1.02E-46  7.19E-47  4.66E-47  3.38E-47  2.54E-47  1.94E-47  1.80E-47  1.97E-47  2.84E-47  3.89E-47
             4.90E-47  5.50E-47  5.18E-47  4.35E-47  2.90E-47  1.87E-47  1.08E-47  4.57E-48  2.15E-48
   129       1.64E-45  1.16E-45  7.46E-46  5.40E-46  4.00E-46  2.88E-46  2.46E-46  2.29E-46  2.22E-46  2.04E-46
             1.65E-46  9.62E-47  5.30E-47  2.54E-47  8.21E-48  3.22E-48  1.21E-48  3.18E-49  1.14E-49
   130       4.20E-46  3.01E-46  1.93E-46  1.40E-46  1.04E-46  7.44E-47  6.35E-47  6.02E-47  6.00E-47  5.53E-47
             4.43E-47  2.56E-47  1.41E-47  6.83E-48  2.26E-48  9.01E-49  3.42E-49  9.11E-50  3.28E-50
   131       1.49E-12  1.05E-12  6.64E-13  4.69E-13  3.31E-13  2.08E-13  1.45E-13  9.95E-14  5.74E-14  3.56E-14
             2.04E-14  8.60E-15  4.04E-15  1.76E-15  5.33E-16  2.04E-16  7.58E-17  1.98E-17  7.10E-18
   132       7.98E-45  5.68E-45  3.64E-45  2.64E-45  1.96E-45  1.43E-45  1.24E-45  1.18E-45  1.17E-45  1.10E-45
             8.98E-46  5.30E-46  2.93E-46  1.41E-46  4.56E-47  1.79E-47  6.72E-48  1.77E-48  6.36E-49
   133       4.32E-49  3.07E-49  1.98E-49  1.45E-49  1.10E-49  8.50E-50  8.16E-50  9.44E-50  1.42E-49  1.94E-49
             2.34E-49  2.28E-49  1.80E-49  1.20E-49  5.61E-50  2.73E-50  1.21E-50  3.69E-51  1.42E-51
   134       9.59E-46  6.68E-46  4.32E-46  3.16E-46  2.36E-46  1.74E-46  1.53E-46  1.48E-46  1.49E-46  1.38E-46
             1.12E-46  6.54E-47  3.64E-47  1.78E-47  5.93E-48  2.37E-48  9.02E-49  2.40E-49  8.66E-50
   135       4.31E-45  3.06E-45  1.96E-45  1.42E-45  1.06E-45  7.77E-46  6.77E-46  6.49E-46  6.55E-46  6.16E-46
             5.04E-46  2.98E-46  1.65E-46  7.94E-47  2.57E-47  1.01E-47  3.79E-48  9.98E-49  3.58E-49
   139       9.40E-18  6.69E-18  4.32E-18  3.16E-18  2.40E-18  1.85E-18  1.77E-18  2.04E-18  3.03E-18  4.06E-18
             4.84E-18  4.67E-18  3.68E-18  2.45E-18  1.14E-18  5.57E-19  2.47E-19  7.55E-20  2.91E-20
   140       1.92E-12  1.36E-12  8.54E-13  6.00E-13  4.18E-13  2.54E-13  1.69E-13  1.07E-13  5.24E-14  2.75E-14
             1.31E-14  4.34E-15  1.73E-15  6.60E-16  1.76E-16  6.34E-17  2.26E-17  5.76E-18  2.04E-18
   142       1.67E-12  1.17E-12  7.35E-13  5.12E-13  3.51E-13  2.04E-13  1.28E-13  7.42E-14  3.12E-14  1.44E-14
             6.09E-15  1.77E-15  6.58E-16  2.40E-16  6.17E-17  2.20E-17  7.79E-18  1.97E-18  6.98E-19
   143       1.15E-12  8.07E-13  5.02E-13  3.46E-13  2.33E-13  1.30E-13  7.67E-14  4.13E-14  1.56E-14  6.68E-15
             2.66E-15  7.31E-16  2.67E-16  9.57E-17  2.45E-17  8.68E-18  3.07E-18  7.78E-19  2.75E-19
   144       4.09E-13  2.87E-13  1.77E-13  1.20E-13  7.92E-14  4.17E-14  2.32E-14  1.17E-14  4.02E-15  1.63E-15
             6.25E-16  1.67E-16  6.00E-17  2.14E-17  5.45E-18  1.93E-18  6.83E-19  1.73E-19  6.12E-20
   145       4.06E-21  2.89E-21  1.86E-21  1.35E-21  1.01E-21  7.54E-22  6.71E-22  6.63E-22  6.93E-22  6.61E-22
             5.43E-22  3.21E-22  1.80E-22  8.80E-23  2.93E-23  1.17E-23  4.45E-24  1.19E-24  4.27E-25
   156       8.69E-14  6.15E-14  3.89E-14  2.76E-14  1.96E-14  1.25E-14  8.99E-15  6.48E-15  4.24E-15  3.09E-15
             2.26E-15  1.49E-15  1.08E-15  7.54E-16  4.33E-16  2.62E-16  1.46E-16  5.95E-17  2.77E-17
