SEQ='BE'     NUCCHG=20                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  94355335.6   NPRNTI= 2   NPRNTF= 2
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S1                 (2)0( 0.5)        0.0 
     2          2P1                 (2)1( 2.5)   288366.5 

   LS RESOLVED TERM INDEXING            BWNR= 103074250.9   NTRM= 246
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   128       4.05E-13  2.86E-13  1.80E-13  1.26E-13  8.77E-14  5.29E-14  3.48E-14  2.17E-14  1.03E-14  5.25E-15
             2.43E-15  7.73E-16  3.02E-16  1.13E-16  2.97E-17  1.07E-17  3.80E-18  9.64E-19  3.41E-19
   129       6.31E-14  4.46E-14  2.82E-14  1.99E-14  1.41E-14  8.83E-15  6.17E-15  4.26E-15  2.52E-15  1.62E-15
             9.77E-16  4.48E-16  2.26E-16  1.05E-16  3.43E-17  1.37E-17  5.28E-18  1.43E-18  5.18E-19
   130       1.21E-12  8.57E-13  5.39E-13  3.78E-13  2.63E-13  1.58E-13  1.04E-13  6.49E-14  3.09E-14  1.57E-14
             7.29E-15  2.32E-15  9.04E-16  3.39E-16  8.91E-17  3.20E-17  1.14E-17  2.89E-18  1.02E-18
   131       1.55E-12  1.10E-12  6.90E-13  4.84E-13  3.36E-13  2.03E-13  1.33E-13  8.32E-14  3.95E-14  2.02E-14
             9.35E-15  2.97E-15  1.16E-15  4.35E-16  1.14E-16  4.10E-17  1.46E-17  3.71E-18  1.31E-18
   132       7.82E-13  5.51E-13  3.45E-13  2.40E-13  1.65E-13  9.59E-14  6.01E-14  3.49E-14  1.47E-14  6.79E-15
             2.87E-15  8.33E-16  3.11E-16  1.13E-16  2.91E-17  1.04E-17  3.67E-18  9.31E-19  3.29E-19
   133       2.61E-13  1.84E-13  1.15E-13  8.01E-14  5.50E-14  3.20E-14  2.00E-14  1.16E-14  4.90E-15  2.26E-15
             9.58E-16  2.78E-16  1.04E-16  3.77E-17  9.71E-18  3.45E-18  1.22E-18  3.10E-19  1.10E-19
   134       1.01E-12  7.09E-13  4.44E-13  3.09E-13  2.12E-13  1.23E-13  7.72E-14  4.49E-14  1.89E-14  8.73E-15
             3.70E-15  1.07E-15  3.99E-16  1.45E-16  3.74E-17  1.33E-17  4.72E-18  1.20E-18  4.24E-19
   135       3.35E-13  2.36E-13  1.48E-13  1.03E-13  7.07E-14  4.11E-14  2.57E-14  1.50E-14  6.30E-15  2.91E-15
             1.23E-15  3.57E-16  1.33E-16  4.84E-17  1.25E-17  4.44E-18  1.57E-18  3.99E-19  1.41E-19
   136       1.23E-12  8.66E-13  5.43E-13  3.78E-13  2.59E-13  1.51E-13  9.44E-14  5.48E-14  2.31E-14  1.07E-14
             4.52E-15  1.31E-15  4.88E-16  1.78E-16  4.58E-17  1.63E-17  5.77E-18  1.46E-18  5.18E-19
   137       4.10E-13  2.89E-13  1.81E-13  1.26E-13  8.64E-14  5.02E-14  3.15E-14  1.83E-14  7.70E-15  3.56E-15
             1.51E-15  4.36E-16  1.63E-16  5.92E-17  1.53E-17  5.43E-18  1.92E-18  4.88E-19  1.73E-19
   138       3.56E-13  2.50E-13  1.56E-13  1.07E-13  7.23E-14  4.01E-14  2.38E-14  1.28E-14  4.84E-15  2.07E-15
             8.25E-16  2.27E-16  8.27E-17  2.97E-17  7.59E-18  2.69E-18  9.54E-19  2.42E-19  8.54E-20
   139       1.19E-13  8.34E-14  5.19E-14  3.58E-14  2.41E-14  1.34E-14  7.92E-15  4.27E-15  1.61E-15  6.91E-16
             2.75E-16  7.57E-17  2.76E-17  9.91E-18  2.53E-18  8.98E-19  3.18E-19  8.05E-20  2.85E-20
   140       4.35E-13  3.06E-13  1.90E-13  1.31E-13  8.83E-14  4.91E-14  2.90E-14  1.57E-14  5.91E-15  2.53E-15
             1.01E-15  2.77E-16  1.01E-16  3.63E-17  9.28E-18  3.29E-18  1.17E-18  2.95E-19  1.04E-19
   141       1.45E-13  1.02E-13  6.35E-14  4.37E-14  2.94E-14  1.64E-14  9.68E-15  5.22E-15  1.97E-15  8.45E-16
             3.36E-16  9.25E-17  3.37E-17  1.21E-17  3.09E-18  1.10E-18  3.89E-19  9.84E-20  3.48E-20
   142       5.14E-13  3.61E-13  2.25E-13  1.55E-13  1.04E-13  5.80E-14  3.43E-14  1.85E-14  6.99E-15  2.99E-15
             1.19E-15  3.28E-16  1.20E-16  4.29E-17  1.10E-17  3.89E-18  1.38E-18  3.49E-19  1.23E-19
   143       1.71E-13  1.20E-13  7.50E-14  5.17E-14  3.48E-14  1.93E-14  1.14E-14  6.17E-15  2.33E-15  9.98E-16
             3.97E-16  1.09E-16  3.98E-17  1.43E-17  3.66E-18  1.30E-18  4.59E-19  1.16E-19  4.11E-20
   144       8.60E-13  6.07E-13  3.82E-13  2.68E-13  1.86E-13  1.12E-13  7.38E-14  4.61E-14  2.19E-14  1.12E-14
             5.18E-15  1.65E-15  6.43E-16  2.41E-16  6.34E-17  2.27E-17  8.10E-18  2.06E-18  7.29E-19
   145       5.15E-13  3.63E-13  2.29E-13  1.60E-13  1.11E-13  6.72E-14  4.42E-14  2.76E-14  1.31E-14  6.70E-15
             3.11E-15  9.87E-16  3.86E-16  1.45E-16  3.80E-17  1.36E-17  4.85E-18  1.23E-18  4.37E-19
   146       2.86E-13  2.02E-13  1.27E-13  8.89E-14  6.18E-14  3.73E-14  2.45E-14  1.53E-14  7.28E-15  3.72E-15
             1.72E-15  5.48E-16  2.14E-16  8.02E-17  2.11E-17  7.57E-18  2.69E-18  6.85E-19  2.42E-19
   147       1.95E-13  1.38E-13  8.71E-14  6.13E-14  4.31E-14  2.67E-14  1.82E-14  1.21E-14  6.48E-15  3.72E-15
             1.95E-15  7.23E-16  3.10E-16  1.24E-16  3.46E-17  1.27E-17  4.60E-18  1.18E-18  4.19E-19
   148       4.55E-13  3.22E-13  2.03E-13  1.43E-13  1.00E-13  6.21E-14  4.24E-14  2.81E-14  1.51E-14  8.68E-15
             4.55E-15  1.69E-15  7.23E-16  2.90E-16  8.08E-17  2.97E-17  1.07E-17  2.75E-18  9.78E-19
   165       3.38E-13  2.39E-13  1.51E-13  1.07E-13  7.52E-14  4.74E-14  3.33E-14  2.32E-14  1.42E-14  9.65E-15
             6.41E-15  3.57E-15  2.18E-15  1.26E-15  5.56E-16  2.77E-16  1.30E-16  4.38E-17  1.82E-17
   166       1.12E-13  7.90E-14  5.00E-14  3.53E-14  2.49E-14  1.57E-14  1.10E-14  7.71E-15  4.72E-15  3.21E-15
             2.13E-15  1.19E-15  7.27E-16  4.21E-16  1.85E-16  9.24E-17  4.33E-17  1.46E-17  6.07E-18
   167       1.32E-13  9.31E-14  5.88E-14  4.15E-14  2.92E-14  1.83E-14  1.27E-14  8.71E-15  5.08E-15  3.22E-15
             1.93E-15  8.75E-16  4.38E-16  2.03E-16  6.60E-17  2.64E-17  1.02E-17  2.74E-18  9.95E-19
   168       6.56E-13  4.64E-13  2.93E-13  2.07E-13  1.46E-13  9.11E-14  6.34E-14  4.34E-14  2.53E-14  1.61E-14
             9.62E-15  4.37E-15  2.19E-15  1.02E-15  3.30E-16  1.32E-16  5.07E-17  1.37E-17  4.97E-18
   169       1.30E-13  9.22E-14  5.82E-14  4.11E-14  2.90E-14  1.81E-14  1.26E-14  8.65E-15  5.05E-15  3.21E-15
             1.92E-15  8.73E-16  4.38E-16  2.03E-16  6.60E-17  2.64E-17  1.01E-17  2.74E-18  9.94E-19
   170       3.90E-13  2.76E-13  1.74E-13  1.23E-13  8.66E-14  5.42E-14  3.77E-14  2.59E-14  1.51E-14  9.60E-15
             5.75E-15  2.62E-15  1.31E-15  6.08E-16  1.98E-16  7.92E-17  3.04E-17  8.21E-18  2.98E-18
   171       2.15E-13  1.52E-13  9.58E-14  6.77E-14  4.77E-14  2.99E-14  2.08E-14  1.43E-14  8.36E-15  5.31E-15
             3.19E-15  1.45E-15  7.28E-16  3.37E-16  1.10E-16  4.40E-17  1.69E-17  4.56E-18  1.65E-18
   172       2.28E-13  1.61E-13  1.02E-13  7.16E-14  5.02E-14  3.10E-14  2.11E-14  1.39E-14  7.39E-15  4.22E-15
             2.20E-15  8.11E-16  3.47E-16  1.39E-16  3.86E-17  1.42E-17  5.12E-18  1.31E-18  4.67E-19
   173       9.57E-13  6.76E-13  4.26E-13  3.00E-13  2.11E-13  1.30E-13  8.84E-14  5.83E-14  3.10E-14  1.77E-14
             9.24E-15  3.40E-15  1.46E-15  5.83E-16  1.62E-16  5.96E-17  2.15E-17  5.52E-18  1.96E-18
   174       6.78E-13  4.79E-13  3.02E-13  2.13E-13  1.49E-13  9.22E-14  6.27E-14  4.14E-14  2.21E-14  1.26E-14
             6.58E-15  2.43E-15  1.04E-15  4.15E-16  1.16E-16  4.25E-17  1.53E-17  3.93E-18  1.40E-18
   175       4.06E-13  2.87E-13  1.81E-13  1.27E-13  8.93E-14  5.52E-14  3.76E-14  2.48E-14  1.32E-14  7.55E-15
             3.94E-15  1.45E-15  6.22E-16  2.49E-16  6.93E-17  2.55E-17  9.20E-18  2.36E-18  8.38E-19
   176       2.96E-13  2.09E-13  1.32E-13  9.23E-14  6.41E-14  3.86E-14  2.54E-14  1.58E-14  7.48E-15  3.81E-15
             1.76E-15  5.59E-16  2.18E-16  8.18E-17  2.15E-17  7.71E-18  2.74E-18  6.97E-19  2.47E-19
   177       4.23E-14  2.99E-14  1.89E-14  1.33E-14  9.41E-15  5.90E-15  4.11E-15  2.83E-15  1.66E-15  1.06E-15
             6.35E-16  2.89E-16  1.45E-16  6.73E-17  2.19E-17  8.78E-18  3.37E-18  9.10E-19  3.30E-19
   178       8.88E-13  6.27E-13  3.94E-13  2.76E-13  1.92E-13  1.16E-13  7.61E-14  4.73E-14  2.24E-14  1.14E-14
             5.29E-15  1.68E-15  6.55E-16  2.45E-16  6.45E-17  2.31E-17  8.23E-18  2.09E-18  7.40E-19
   179       1.14E-12  8.03E-13  5.05E-13  3.54E-13  2.46E-13  1.48E-13  9.75E-14  6.07E-14  2.88E-14  1.47E-14
             6.78E-15  2.15E-15  8.40E-16  3.15E-16  8.28E-17  2.97E-17  1.06E-17  2.69E-18  9.51E-19
   180       6.88E-13  4.85E-13  3.04E-13  2.11E-13  1.45E-13  8.44E-14  5.28E-14  3.07E-14  1.29E-14  5.96E-15
             2.52E-15  7.30E-16  2.72E-16  9.90E-17  2.55E-17  9.07E-18  3.22E-18  8.15E-19  2.88E-19
   181       2.29E-13  1.62E-13  1.01E-13  7.05E-14  4.83E-14  2.81E-14  1.76E-14  1.02E-14  4.30E-15  1.99E-15
             8.39E-16  2.43E-16  9.07E-17  3.30E-17  8.50E-18  3.02E-18  1.07E-18  2.72E-19  9.62E-20
   182       8.85E-13  6.23E-13  3.90E-13  2.72E-13  1.86E-13  1.08E-13  6.79E-14  3.94E-14  1.66E-14  7.66E-15
             3.24E-15  9.38E-16  3.50E-16  1.27E-16  3.28E-17  1.17E-17  4.14E-18  1.05E-18  3.71E-19
   183       2.95E-13  2.08E-13  1.30E-13  9.06E-14  6.22E-14  3.62E-14  2.26E-14  1.31E-14  5.52E-15  2.55E-15
             1.08E-15  3.13E-16  1.17E-16  4.24E-17  1.09E-17  3.89E-18  1.38E-18  3.49E-19  1.24E-19
   184       1.08E-12  7.62E-13  4.77E-13  3.32E-13  2.28E-13  1.33E-13  8.30E-14  4.82E-14  2.03E-14  9.36E-15
             3.96E-15  1.15E-15  4.27E-16  1.56E-16  4.01E-17  1.43E-17  5.06E-18  1.28E-18  4.53E-19
   185       3.60E-13  2.54E-13  1.59E-13  1.11E-13  7.60E-14  4.42E-14  2.77E-14  1.61E-14  6.75E-15  3.12E-15
             1.32E-15  3.82E-16  1.42E-16  5.18E-17  1.34E-17  4.75E-18  1.69E-18  4.27E-19  1.51E-19
   186       4.99E-13  3.51E-13  2.18E-13  1.50E-13  1.01E-13  5.63E-14  3.33E-14  1.80E-14  6.78E-15  2.90E-15
             1.16E-15  3.18E-16  1.16E-16  4.16E-17  1.06E-17  3.77E-18  1.34E-18  3.38E-19  1.20E-19
   187       1.66E-13  1.17E-13  7.28E-14  5.02E-14  3.38E-14  1.88E-14  1.11E-14  5.99E-15  2.26E-15  9.68E-16
             3.85E-16  1.06E-16  3.86E-17  1.39E-17  3.54E-18  1.26E-18  4.45E-19  1.13E-19  3.99E-20
   188       6.10E-13  4.29E-13  2.67E-13  1.84E-13  1.24E-13  6.88E-14  4.07E-14  2.20E-14  8.29E-15  3.55E-15
             1.41E-15  3.88E-16  1.42E-16  5.09E-17  1.30E-17  4.61E-18  1.63E-18  4.13E-19  1.46E-19
   189       2.03E-13  1.43E-13  8.90E-14  6.13E-14  4.13E-14  2.29E-14  1.36E-14  7.32E-15  2.76E-15  1.18E-15
             4.71E-16  1.29E-16  4.72E-17  1.70E-17  4.33E-18  1.54E-18  5.44E-19  1.38E-19  4.87E-20
   190       7.21E-13  5.07E-13  3.15E-13  2.17E-13  1.46E-13  8.13E-14  4.81E-14  2.60E-14  9.79E-15  4.19E-15
             1.67E-15  4.59E-16  1.67E-16  6.01E-17  1.54E-17  5.45E-18  1.93E-18  4.89E-19  1.73E-19
   191       2.40E-13  1.69E-13  1.05E-13  7.24E-14  4.88E-14  2.71E-14  1.60E-14  8.65E-15  3.26E-15  1.40E-15
             5.57E-16  1.53E-16  5.58E-17  2.00E-17  5.12E-18  1.82E-18  6.43E-19  1.63E-19  5.76E-20
   192       1.84E-13  1.29E-13  7.96E-14  5.41E-14  3.56E-14  1.87E-14  1.04E-14  5.25E-15  1.81E-15  7.33E-16
             2.81E-16  7.49E-17  2.70E-17  9.63E-18  2.45E-18  8.68E-19  3.07E-19  7.78E-20  2.75E-20
   193       6.13E-14  4.30E-14  2.65E-14  1.80E-14  1.19E-14  6.25E-15  3.48E-15  1.75E-15  6.03E-16  2.44E-16
             9.36E-17  2.50E-17  8.99E-18  3.21E-18  8.17E-19  2.89E-19  1.02E-19  2.59E-20  9.17E-21
   194       2.17E-13  1.52E-13  9.40E-14  6.40E-14  4.21E-14  2.21E-14  1.23E-14  6.21E-15  2.14E-15  8.67E-16
             3.32E-16  8.85E-17  3.19E-17  1.14E-17  2.90E-18  1.03E-18  3.63E-19  9.19E-20  3.25E-20
   195       7.24E-14  5.08E-14  3.13E-14  2.13E-14  1.40E-14  7.38E-15  4.12E-15  2.07E-15  7.13E-16  2.89E-16
             1.11E-16  2.95E-17  1.06E-17  3.79E-18  9.65E-19  3.42E-19  1.21E-19  3.06E-20  1.08E-20
   196       2.51E-13  1.76E-13  1.08E-13  7.38E-14  4.85E-14  2.55E-14  1.42E-14  7.16E-15  2.47E-15  1.00E-15
             3.83E-16  1.02E-16  3.68E-17  1.31E-17  3.34E-18  1.18E-18  4.19E-19  1.06E-19  3.75E-20
   197       8.36E-14  5.86E-14  3.62E-14  2.46E-14  1.62E-14  8.52E-15  4.75E-15  2.39E-15  8.22E-16  3.33E-16
             1.28E-16  3.40E-17  1.23E-17  4.38E-18  1.11E-18  3.95E-19  1.40E-19  3.53E-20  1.25E-20
   198       6.30E-13  4.45E-13  2.80E-13  1.96E-13  1.36E-13  8.22E-14  5.40E-14  3.36E-14  1.60E-14  8.13E-15
             3.76E-15  1.19E-15  4.66E-16  1.75E-16  4.59E-17  1.65E-17  5.86E-18  1.49E-18  5.27E-19
   199       3.77E-13  2.66E-13  1.67E-13  1.17E-13  8.17E-14  4.92E-14  3.24E-14  2.01E-14  9.56E-15  4.87E-15
             2.26E-15  7.16E-16  2.80E-16  1.05E-16  2.75E-17  9.87E-18  3.51E-18  8.93E-19  3.16E-19
   200       2.09E-13  1.48E-13  9.29E-14  6.52E-14  4.53E-14  2.73E-14  1.80E-14  1.12E-14  5.31E-15  2.71E-15
             1.25E-15  3.98E-16  1.55E-16  5.81E-17  1.53E-17  5.48E-18  1.95E-18  4.96E-19  1.76E-19
   201       1.33E-13  9.42E-14  5.94E-14  4.19E-14  2.94E-14  1.82E-14  1.24E-14  8.18E-15  4.37E-15  2.50E-15
             1.31E-15  4.82E-16  2.06E-16  8.27E-17  2.30E-17  8.46E-18  3.06E-18  7.84E-19  2.78E-19
   202       3.11E-13  2.20E-13  1.39E-13  9.76E-14  6.85E-14  4.24E-14  2.89E-14  1.91E-14  1.02E-14  5.83E-15
             3.05E-15  1.13E-15  4.81E-16  1.93E-16  5.37E-17  1.97E-17  7.13E-18  1.83E-18  6.49E-19
   203       2.38E-13  1.69E-13  1.07E-13  7.52E-14  5.31E-14  3.33E-14  2.33E-14  1.62E-14  9.81E-15  6.61E-15
             4.36E-15  2.41E-15  1.47E-15  8.48E-16  3.73E-16  1.86E-16  8.69E-17  2.93E-17  1.22E-17
   204       7.91E-14  5.59E-14  3.53E-14  2.49E-14  1.76E-14  1.11E-14  7.74E-15  5.37E-15  3.26E-15  2.20E-15
             1.45E-15  8.03E-16  4.89E-16  2.83E-16  1.24E-16  6.18E-17  2.89E-17  9.75E-18  4.05E-18
   205       9.29E-14  6.56E-14  4.14E-14  2.92E-14  2.06E-14  1.28E-14  8.89E-15  6.06E-15  3.51E-15  2.21E-15
             1.32E-15  5.95E-16  2.97E-16  1.38E-16  4.47E-17  1.79E-17  6.86E-18  1.85E-18  6.72E-19
   206       4.63E-13  3.27E-13  2.07E-13  1.46E-13  1.03E-13  6.40E-14  4.43E-14  3.02E-14  1.75E-14  1.10E-14
             6.58E-15  2.97E-15  1.49E-15  6.88E-16  2.23E-16  8.93E-17  3.43E-17  9.25E-18  3.36E-18
   207       9.21E-14  6.51E-14  4.11E-14  2.90E-14  2.04E-14  1.27E-14  8.83E-15  6.03E-15  3.49E-15  2.20E-15
             1.31E-15  5.94E-16  2.97E-16  1.37E-16  4.46E-17  1.79E-17  6.85E-18  1.85E-18  6.71E-19
   208       2.76E-13  1.95E-13  1.23E-13  8.68E-14  6.11E-14  3.81E-14  2.64E-14  1.80E-14  1.05E-14  6.61E-15
             3.94E-15  1.78E-15  8.91E-16  4.12E-16  1.34E-16  5.36E-17  2.06E-17  5.55E-18  2.01E-18
   209       1.52E-13  1.07E-13  6.78E-14  4.78E-14  3.37E-14  2.10E-14  1.46E-14  9.97E-15  5.79E-15  3.66E-15
             2.18E-15  9.87E-16  4.94E-16  2.29E-16  7.43E-17  2.97E-17  1.14E-17  3.08E-18  1.12E-18
   210       1.62E-13  1.15E-13  7.24E-14  5.09E-14  3.57E-14  2.20E-14  1.49E-14  9.80E-15  5.19E-15  2.95E-15
             1.54E-15  5.64E-16  2.41E-16  9.63E-17  2.68E-17  9.83E-18  3.55E-18  9.10E-19  3.23E-19
   211       6.82E-13  4.82E-13  3.04E-13  2.14E-13  1.50E-13  9.23E-14  6.26E-14  4.11E-14  2.18E-14  1.24E-14
             6.45E-15  2.37E-15  1.01E-15  4.04E-16  1.12E-16  4.13E-17  1.49E-17  3.82E-18  1.36E-18
   212       4.83E-13  3.41E-13  2.15E-13  1.52E-13  1.06E-13  6.55E-14  4.45E-14  2.93E-14  1.55E-14  8.82E-15
             4.59E-15  1.69E-15  7.20E-16  2.88E-16  8.02E-17  2.95E-17  1.06E-17  2.73E-18  9.69E-19
   213       2.90E-13  2.04E-13  1.29E-13  9.08E-14  6.36E-14  3.92E-14  2.66E-14  1.75E-14  9.30E-15  5.29E-15
             2.75E-15  1.01E-15  4.32E-16  1.73E-16  4.81E-17  1.77E-17  6.38E-18  1.64E-18  5.81E-19
   214       2.20E-13  1.55E-13  9.77E-14  6.85E-14  4.76E-14  2.86E-14  1.88E-14  1.17E-14  5.51E-15  2.80E-15
             1.29E-15  4.10E-16  1.60E-16  5.98E-17  1.57E-17  5.64E-18  2.01E-18  5.10E-19  1.81E-19
   215       3.00E-14  2.12E-14  1.34E-14  9.45E-15  6.66E-15  4.16E-15  2.89E-15  1.98E-15  1.15E-15  7.28E-16
             4.35E-16  1.97E-16  9.87E-17  4.57E-17  1.48E-17  5.94E-18  2.28E-18  6.15E-19  2.23E-19
   216       6.59E-13  4.65E-13  2.93E-13  2.05E-13  1.43E-13  8.58E-14  5.63E-14  3.49E-14  1.65E-14  8.40E-15
             3.88E-15  1.23E-15  4.79E-16  1.79E-16  4.72E-17  1.69E-17  6.02E-18  1.53E-18  5.42E-19
   217       8.45E-13  5.97E-13  3.75E-13  2.63E-13  1.83E-13  1.10E-13  7.22E-14  4.48E-14  2.12E-14  1.08E-14
             4.98E-15  1.58E-15  6.16E-16  2.31E-16  6.06E-17  2.17E-17  7.73E-18  1.97E-18  6.96E-19
   218       5.64E-13  3.98E-13  2.49E-13  1.73E-13  1.19E-13  6.91E-14  4.32E-14  2.51E-14  1.05E-14  4.86E-15
             2.05E-15  5.95E-16  2.22E-16  8.07E-17  2.08E-17  7.39E-18  2.62E-18  6.64E-19  2.35E-19
   219       1.88E-13  1.33E-13  8.30E-14  5.78E-14  3.96E-14  2.30E-14  1.44E-14  8.35E-15  3.51E-15  1.62E-15
             6.85E-16  1.98E-16  7.39E-17  2.69E-17  6.93E-18  2.46E-18  8.74E-19  2.21E-19  7.83E-20
   220       7.25E-13  5.11E-13  3.20E-13  2.23E-13  1.53E-13  8.88E-14  5.56E-14  3.22E-14  1.35E-14  6.25E-15
             2.64E-15  7.65E-16  2.85E-16  1.04E-16  2.67E-17  9.50E-18  3.37E-18  8.54E-19  3.02E-19
   221       2.42E-13  1.70E-13  1.07E-13  7.43E-14  5.10E-14  2.96E-14  1.85E-14  1.07E-14  4.51E-15  2.08E-15
             8.80E-16  2.55E-16  9.50E-17  3.46E-17  8.90E-18  3.17E-18  1.12E-18  2.85E-19  1.01E-19
   222       8.87E-13  6.25E-13  3.91E-13  2.72E-13  1.87E-13  1.09E-13  6.79E-14  3.94E-14  1.65E-14  7.64E-15
             3.23E-15  9.35E-16  3.48E-16  1.27E-16  3.26E-17  1.16E-17  4.12E-18  1.04E-18  3.69E-19
   223       2.96E-13  2.08E-13  1.30E-13  9.08E-14  6.23E-14  3.62E-14  2.26E-14  1.31E-14  5.52E-15  2.55E-15
             1.08E-15  3.12E-16  1.16E-16  4.22E-17  1.09E-17  3.87E-18  1.37E-18  3.48E-19  1.23E-19
   224       5.06E-13  3.56E-13  2.21E-13  1.53E-13  1.03E-13  5.71E-14  3.38E-14  1.82E-14  6.86E-15  2.94E-15
             1.17E-15  3.22E-16  1.17E-16  4.21E-17  1.08E-17  3.82E-18  1.35E-18  3.42E-19  1.21E-19
   225       1.69E-13  1.19E-13  7.38E-14  5.09E-14  3.43E-14  1.90E-14  1.13E-14  6.07E-15  2.29E-15  9.80E-16
             3.90E-16  1.07E-16  3.91E-17  1.40E-17  3.59E-18  1.27E-18  4.51E-19  1.14E-19  4.04E-20
   226       6.18E-13  4.35E-13  2.71E-13  1.87E-13  1.26E-13  6.97E-14  4.13E-14  2.22E-14  8.39E-15  3.59E-15
             1.43E-15  3.93E-16  1.43E-16  5.15E-17  1.31E-17  4.66E-18  1.65E-18  4.18E-19  1.48E-19
   227       2.06E-13  1.45E-13  9.02E-14  6.22E-14  4.19E-14  2.32E-14  1.38E-14  7.42E-15  2.80E-15  1.20E-15
             4.77E-16  1.31E-16  4.78E-17  1.72E-17  4.38E-18  1.55E-18  5.51E-19  1.39E-19  4.93E-20
   228       7.31E-13  5.14E-13  3.20E-13  2.20E-13  1.48E-13  8.24E-14  4.88E-14  2.63E-14  9.92E-15  4.25E-15
             1.69E-15  4.65E-16  1.69E-16  6.08E-17  1.55E-17  5.51E-18  1.95E-18  4.94E-19  1.75E-19
   229       2.44E-13  1.71E-13  1.07E-13  7.35E-14  4.95E-14  2.75E-14  1.63E-14  8.76E-15  3.31E-15  1.42E-15
             5.63E-16  1.55E-16  5.64E-17  2.03E-17  5.18E-18  1.84E-18  6.51E-19  1.65E-19  5.83E-20
   230       3.06E-13  2.15E-13  1.33E-13  9.02E-14  5.93E-14  3.12E-14  1.74E-14  8.75E-15  3.01E-15  1.22E-15
             4.68E-16  1.25E-16  4.49E-17  1.60E-17  4.08E-18  1.45E-18  5.12E-19  1.30E-19  4.58E-20
   231       1.02E-13  7.16E-14  4.42E-14  3.01E-14  1.98E-14  1.04E-14  5.80E-15  2.92E-15  1.00E-15  4.07E-16
             1.56E-16  4.16E-17  1.50E-17  5.35E-18  1.36E-18  4.82E-19  1.71E-19  4.32E-20  1.53E-20
   232       3.62E-13  2.54E-13  1.57E-13  1.07E-13  7.01E-14  3.69E-14  2.06E-14  1.03E-14  3.56E-15  1.44E-15
             5.53E-16  1.47E-16  5.31E-17  1.90E-17  4.82E-18  1.71E-18  6.05E-19  1.53E-19  5.41E-20
   233       1.21E-13  8.46E-14  5.22E-14  3.55E-14  2.34E-14  1.23E-14  6.85E-15  3.45E-15  1.19E-15  4.81E-16
             1.84E-16  4.91E-17  1.77E-17  6.32E-18  1.61E-18  5.69E-19  2.02E-19  5.10E-20  1.80E-20
   234       4.18E-13  2.93E-13  1.81E-13  1.23E-13  8.09E-14  4.26E-14  2.37E-14  1.19E-14  4.11E-15  1.67E-15
             6.38E-16  1.70E-16  6.13E-17  2.19E-17  5.56E-18  1.97E-18  6.98E-19  1.77E-19  6.24E-20
   235       1.39E-13  9.76E-14  6.03E-14  4.10E-14  2.70E-14  1.42E-14  7.91E-15  3.98E-15  1.37E-15  5.55E-16
             2.13E-16  5.67E-17  2.04E-17  7.29E-18  1.85E-18  6.57E-19  2.33E-19  5.89E-20  2.08E-20
   236       9.50E-14  6.63E-14  4.05E-14  2.71E-14  1.73E-14  8.60E-15  4.52E-15  2.13E-15  6.84E-16  2.67E-16
             9.96E-17  2.61E-17  9.34E-18  3.32E-18  8.44E-19  2.99E-19  1.06E-19  2.67E-20  9.46E-21
   237       3.17E-14  2.21E-14  1.35E-14  9.04E-15  5.78E-15  2.87E-15  1.51E-15  7.11E-16  2.28E-16  8.89E-17
             3.32E-17  8.70E-18  3.11E-18  1.11E-18  2.81E-19  9.96E-20  3.52E-20  8.92E-21  3.15E-21
   238       1.10E-13  7.65E-14  4.67E-14  3.13E-14  2.00E-14  9.92E-15  5.21E-15  2.46E-15  7.89E-16  3.08E-16
             1.15E-16  3.01E-17  1.08E-17  3.83E-18  9.74E-19  3.45E-19  1.22E-19  3.09E-20  1.09E-20
   239       3.65E-14  2.55E-14  1.56E-14  1.04E-14  6.67E-15  3.31E-15  1.74E-15  8.20E-16  2.63E-16  1.03E-16
             3.83E-17  1.00E-17  3.59E-18  1.28E-18  3.25E-19  1.15E-19  4.06E-20  1.03E-20  3.64E-21
   240       1.24E-13  8.67E-14  5.30E-14  3.54E-14  2.27E-14  1.12E-14  5.91E-15  2.79E-15  8.94E-16  3.49E-16
             1.30E-16  3.41E-17  1.22E-17  4.35E-18  1.10E-18  3.91E-19  1.38E-19  3.50E-20  1.24E-20
   241       4.14E-14  2.89E-14  1.77E-14  1.18E-14  7.56E-15  3.75E-15  1.97E-15  9.30E-16  2.98E-16  1.16E-16
             4.34E-17  1.14E-17  4.07E-18  1.45E-18  3.68E-19  1.30E-19  4.61E-20  1.17E-20  4.12E-21
   242       4.68E-13  3.30E-13  2.08E-13  1.46E-13  1.01E-13  6.10E-14  4.00E-14  2.48E-14  1.18E-14  5.98E-15
             2.76E-15  8.76E-16  3.42E-16  1.28E-16  3.36E-17  1.21E-17  4.29E-18  1.09E-18  3.86E-19
   243       2.80E-13  1.98E-13  1.24E-13  8.72E-14  6.06E-14  3.65E-14  2.40E-14  1.49E-14  7.05E-15  3.59E-15
             1.66E-15  5.25E-16  2.05E-16  7.67E-17  2.02E-17  7.23E-18  2.57E-18  6.54E-19  2.32E-19
