SEQ='BE'     NUCCHG=20                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  94846886.9   NPRNTI= 3   NPRNTF= 3
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S1                 (2)0( 0.5)        0.0 
     2          2P1                 (2)1( 0.5)   295528.9 
     3          2P1                 (2)1( 1.5)   334397.6 

   IC RESOLVED LEVEL INDEXING           BWNR= 103612964.0   NLVL= 466
   --------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
             1.58E-20  6.38E-21  2.94E-21  1.27E-21  3.90E-22  1.53E-22  5.82E-23  1.58E-23  5.77E-24
    18       1.44E-19  1.07E-19  7.78E-20  6.53E-20  5.74E-20  4.79E-20  3.94E-20  2.99E-20  1.80E-20  1.10E-20
             6.13E-21  2.47E-21  1.14E-21  4.94E-22  1.51E-22  5.92E-23  2.26E-23  6.11E-24  2.24E-24
    19       3.47E-20  2.72E-20  2.20E-20  2.06E-20  2.00E-20  1.85E-20  1.59E-20  1.24E-20  7.60E-21  4.66E-21
             2.60E-21  1.05E-21  4.84E-22  2.09E-22  6.42E-23  2.51E-23  9.57E-24  2.59E-24  9.50E-25
    20       2.76E-21  2.64E-21  3.15E-21  3.94E-21  4.77E-21  5.20E-21  4.76E-21  3.82E-21  2.38E-21  1.47E-21
             8.21E-22  3.32E-22  1.53E-22  6.63E-23  2.03E-23  7.95E-24  3.03E-24  8.21E-25  3.01E-25



 --------------------------
 PRTI= 3  LVLPRT= (2P  1.5)

   INDX TE=  2.89E+03  5.78E+03  1.45E+04  2.89E+04  5.78E+04  1.45E+05  2.89E+05  5.78E+05  1.45E+06  2.89E+06
   ---- ---  5.78E+06  1.45E+07  2.89E+07  5.78E+07  1.45E+08  2.89E+08  5.78E+08  1.45E+09  2.89E+09
     1       1.41E-13  9.95E-14  6.29E-14  4.44E-14  3.13E-14  1.96E-14  1.37E-14  9.41E-15  5.53E-15  3.53E-15
             2.12E-15  9.66E-16  4.84E-16  2.24E-16  7.26E-17  2.90E-17  1.11E-17  3.00E-18  1.09E-18
     2       1.11E-38  7.87E-39  4.98E-39  3.52E-39  2.49E-39  1.57E-39  1.11E-39  7.85E-40  4.94E-40  3.45E-40
             2.38E-40  1.40E-40  8.85E-41  5.27E-41  2.38E-41  1.20E-41  5.70E-42  1.93E-42  8.05E-43
     3       1.55E-12  1.10E-12  6.93E-13  4.90E-13  3.46E-13  2.19E-13  1.55E-13  1.09E-13  6.88E-14  4.81E-14
             3.32E-14  1.95E-14  1.23E-14  7.35E-15  3.33E-15  1.68E-15  7.95E-16  2.70E-16  1.13E-16
     4       9.46E-12  6.69E-12  4.23E-12  2.99E-12  2.11E-12  1.34E-12  9.44E-13  6.67E-13  4.20E-13  2.94E-13
             2.03E-13  1.19E-13  7.57E-14  4.51E-14  2.04E-14  1.03E-14  4.89E-15  1.66E-15  6.92E-16
     5       3.82E-12  2.70E-12  1.71E-12  1.21E-12  8.54E-13  5.41E-13  3.82E-13  2.70E-13  1.71E-13  1.20E-13
             8.38E-14  4.98E-14  3.19E-14  1.92E-14  8.75E-15  4.44E-15  2.11E-15  7.19E-16  3.00E-16
     6       8.44E-13  5.97E-13  3.77E-13  2.66E-13  1.88E-13  1.18E-13  8.25E-14  5.70E-14  3.39E-14  2.19E-14
             1.34E-14  6.25E-15  3.19E-15  1.50E-15  4.94E-16  1.99E-16  7.67E-17  2.08E-17  7.56E-18
     7       5.49E-12  3.88E-12  2.45E-12  1.73E-12  1.22E-12  7.67E-13  5.36E-13  3.71E-13  2.20E-13  1.42E-13
             8.71E-14  4.07E-14  2.08E-14  9.77E-15  3.22E-15  1.30E-15  5.01E-16  1.36E-16  4.93E-17
     8       1.31E-11  9.23E-12  5.83E-12  4.12E-12  2.90E-12  1.82E-12  1.27E-12  8.81E-13  5.24E-13  3.39E-13
             2.07E-13  9.69E-14  4.95E-14  2.33E-14  7.68E-15  3.10E-15  1.20E-15  3.24E-16  1.18E-16
     9       1.38E-11  9.76E-12  6.17E-12  4.36E-12  3.07E-12  1.93E-12  1.35E-12  9.34E-13  5.56E-13  3.60E-13
             2.21E-13  1.04E-13  5.30E-14  2.50E-14  8.25E-15  3.33E-15  1.29E-15  3.49E-16  1.27E-16
    10       2.46E-12  1.74E-12  1.10E-12  7.76E-13  5.48E-13  3.44E-13  2.41E-13  1.67E-13  9.96E-14  6.47E-14
             3.99E-14  1.88E-14  9.69E-15  4.58E-15  1.52E-15  6.15E-16  2.38E-16  6.45E-17  2.35E-17
    21       1.18E-40  8.36E-41  5.29E-41  3.74E-41  2.64E-41  1.67E-41  1.18E-41  8.33E-42  5.24E-42  3.65E-42
             2.51E-42  1.45E-42  9.10E-43  5.37E-43  2.41E-43  1.21E-43  5.70E-44  1.93E-44  8.05E-45
    22       9.02E-14  6.38E-14  4.03E-14  2.85E-14  2.02E-14  1.28E-14  9.02E-15  6.37E-15  4.00E-15  2.79E-15
             1.92E-15  1.11E-15  6.98E-16  4.12E-16  1.84E-16  9.28E-17  4.37E-17  1.48E-17  6.17E-18
    23       2.82E-12  2.00E-12  1.26E-12  8.92E-13  6.31E-13  3.99E-13  2.82E-13  2.00E-13  1.26E-13  8.80E-14
             6.06E-14  3.53E-14  2.22E-14  1.31E-14  5.90E-15  2.97E-15  1.40E-15  4.74E-16  1.98E-16
    24       1.58E-12  1.12E-12  7.07E-13  5.00E-13  3.53E-13  2.24E-13  1.58E-13  1.12E-13  7.07E-14  4.95E-14
             3.42E-14  2.00E-14  1.26E-14  7.44E-15  3.35E-15  1.68E-15  7.95E-16  2.70E-16  1.12E-16
    25       4.24E-14  3.00E-14  1.89E-14  1.34E-14  9.43E-15  5.92E-15  4.14E-15  2.86E-15  1.69E-15  1.09E-15
             6.65E-16  3.08E-16  1.56E-16  7.30E-17  2.39E-17  9.62E-18  3.70E-18  1.00E-18  3.64E-19
    26       1.02E-12  7.20E-13  4.55E-13  3.21E-13  2.27E-13  1.42E-13  9.94E-14  6.88E-14  4.09E-14  2.64E-14
             1.61E-14  7.47E-15  3.79E-15  1.78E-15  5.83E-16  2.34E-16  9.02E-17  2.44E-17  8.87E-18
    27       7.31E-13  5.17E-13  3.26E-13  2.31E-13  1.63E-13  1.02E-13  7.14E-14  4.94E-14  2.93E-14  1.89E-14
             1.16E-14  5.36E-15  2.73E-15  1.28E-15  4.19E-16  1.68E-16  6.48E-17  1.75E-17  6.37E-18
    28       4.45E-12  3.15E-12  1.99E-12  1.40E-12  9.90E-13  6.22E-13  4.35E-13  3.01E-13  1.79E-13  1.16E-13
             7.09E-14  3.30E-14  1.68E-14  7.87E-15  2.59E-15  1.04E-15  4.01E-16  1.08E-16  3.94E-17
    29       1.50E-12  1.06E-12  6.68E-13  4.72E-13  3.33E-13  2.09E-13  1.46E-13  1.01E-13  6.03E-14  3.91E-14
             2.39E-14  1.11E-14  5.66E-15  2.66E-15  8.73E-16  3.51E-16  1.35E-16  3.66E-17  1.33E-17
    30       9.42E-14  6.66E-14  4.21E-14  2.97E-14  2.10E-14  1.32E-14  9.21E-15  6.38E-15  3.80E-15  2.46E-15
             1.50E-15  7.01E-16  3.57E-16  1.68E-16  5.51E-17  2.22E-17  8.54E-18  2.31E-18  8.40E-19
    31       2.97E-14  2.10E-14  1.32E-14  9.32E-15  6.54E-15  4.04E-15  2.75E-15  1.82E-15  9.78E-16  5.61E-16
             2.95E-16  1.09E-16  4.69E-17  1.89E-17  5.26E-18  1.93E-18  6.99E-19  1.79E-19  6.37E-20
    32       1.52E-12  1.07E-12  6.77E-13  4.78E-13  3.37E-13  2.12E-13  1.48E-13  1.03E-13  6.13E-14  3.97E-14
             2.44E-14  1.14E-14  5.80E-15  2.72E-15  8.96E-16  3.61E-16  1.39E-16  3.76E-17  1.37E-17
    33       2.48E-12  1.75E-12  1.11E-12  7.82E-13  5.52E-13  3.47E-13  2.43E-13  1.68E-13  1.00E-13  6.51E-14
             3.99E-14  1.87E-14  9.53E-15  4.48E-15  1.47E-15  5.93E-16  2.29E-16  6.19E-17  2.25E-17
    34       9.30E-13  6.57E-13  4.14E-13  2.92E-13  2.05E-13  1.27E-13  8.63E-14  5.72E-14  3.07E-14  1.76E-14
             9.27E-15  3.44E-15  1.48E-15  5.95E-16  1.66E-16  6.10E-17  2.21E-17  5.66E-18  2.01E-18
    35       7.64E-13  5.40E-13  3.40E-13  2.40E-13  1.68E-13  1.04E-13  7.09E-14  4.70E-14  2.52E-14  1.45E-14
             7.63E-15  2.84E-15  1.22E-15  4.90E-16  1.37E-16  5.03E-17  1.82E-17  4.66E-18  1.66E-18
    36       3.83E-12  2.71E-12  1.71E-12  1.20E-12  8.44E-13  5.22E-13  3.56E-13  2.36E-13  1.27E-13  7.29E-14
             3.84E-14  1.43E-14  6.15E-15  2.47E-15  6.90E-16  2.54E-16  9.18E-17  2.35E-17  8.37E-18
    37       2.64E-12  1.86E-12  1.18E-12  8.32E-13  5.87E-13  3.69E-13  2.59E-13  1.79E-13  1.07E-13  6.98E-14
             4.29E-14  2.01E-14  1.03E-14  4.85E-15  1.60E-15  6.44E-16  2.48E-16  6.72E-17  2.44E-17
    38       1.77E-13  1.25E-13  7.89E-14  5.56E-14  3.90E-14  2.41E-14  1.65E-14  1.09E-14  5.86E-15  3.37E-15
             1.78E-15  6.62E-16  2.84E-16  1.14E-16  3.20E-17  1.18E-17  4.25E-18  1.09E-18  3.87E-19
    39       1.38E-12  9.78E-13  6.17E-13  4.34E-13  3.05E-13  1.89E-13  1.29E-13  8.53E-14  4.59E-14  2.64E-14
             1.39E-14  5.19E-15  2.23E-15  8.98E-16  2.51E-16  9.23E-17  3.34E-17  8.56E-18  3.04E-18
    40       2.55E-12  1.80E-12  1.14E-12  8.01E-13  5.62E-13  3.48E-13  2.37E-13  1.57E-13  8.48E-14  4.88E-14
             2.58E-14  9.61E-15  4.14E-15  1.67E-15  4.65E-16  1.71E-16  6.19E-17  1.59E-17  5.64E-18
    41       2.01E-12  1.42E-12  8.95E-13  6.30E-13  4.42E-13  2.74E-13  1.87E-13  1.24E-13  6.68E-14  3.85E-14
             2.03E-14  7.58E-15  3.26E-15  1.31E-15  3.67E-16  1.35E-16  4.89E-17  1.25E-17  4.46E-18
    42       1.22E-12  8.66E-13  5.46E-13  3.85E-13  2.70E-13  1.67E-13  1.14E-13  7.56E-14  4.08E-14  2.35E-14
             1.24E-14  4.63E-15  1.99E-15  8.03E-16  2.24E-16  8.25E-17  2.98E-17  7.66E-18  2.72E-18
    43       4.11E-13  2.91E-13  1.83E-13  1.29E-13  9.07E-14  5.61E-14  3.83E-14  2.54E-14  1.37E-14  7.89E-15
             4.17E-15  1.55E-15  6.70E-16  2.70E-16  7.54E-17  2.77E-17  1.00E-17  2.57E-18  9.14E-19
    44       4.88E-13  3.45E-13  2.18E-13  1.54E-13  1.09E-13  6.84E-14  4.80E-14  3.33E-14  2.00E-14  1.31E-14
             8.07E-15  3.80E-15  1.95E-15  9.21E-16  3.04E-16  1.23E-16  4.74E-17  1.28E-17  4.67E-18
    45       1.03E-12  7.27E-13  4.58E-13  3.23E-13  2.27E-13  1.40E-13  9.59E-14  6.37E-14  3.44E-14  1.99E-14
             1.05E-14  3.95E-15  1.70E-15  6.87E-16  1.92E-16  7.08E-17  2.56E-17  6.57E-18  2.34E-18
    46       2.25E-12  1.59E-12  1.00E-12  7.05E-13  4.95E-13  3.06E-13  2.09E-13  1.39E-13  7.53E-14  4.35E-14
             2.30E-14  8.63E-15  3.73E-15  1.50E-15  4.21E-16  1.55E-16  5.60E-17  1.44E-17  5.11E-18
    61       1.09E-40  7.71E-41  4.88E-41  3.45E-41  2.44E-41  1.54E-41  1.09E-41  7.64E-42  4.76E-42  3.29E-42
             2.23E-42  1.27E-42  7.86E-43  4.59E-43  2.04E-43  1.02E-43  4.79E-44  1.62E-44  6.73E-45
    62       7.05E-15  4.99E-15  3.15E-15  2.23E-15  1.58E-15  9.95E-16  7.02E-16  4.94E-16  3.08E-16  2.13E-16
             1.44E-16  8.22E-17  5.09E-17  2.98E-17  1.32E-17  6.62E-18  3.11E-18  1.05E-18  4.37E-19
    63       3.79E-15  2.68E-15  1.69E-15  1.20E-15  8.43E-16  5.29E-16  3.69E-16  2.54E-16  1.50E-16  9.62E-17
             5.82E-17  2.67E-17  1.35E-17  6.28E-18  2.05E-18  8.22E-19  3.16E-19  8.54E-20  3.10E-20
    64       1.27E-12  8.95E-13  5.66E-13  4.00E-13  2.83E-13  1.79E-13  1.27E-13  8.94E-14  5.61E-14  3.90E-14
             2.66E-14  1.53E-14  9.51E-15  5.58E-15  2.48E-15  1.24E-15  5.85E-16  1.98E-16  8.24E-17
    65       7.46E-13  5.28E-13  3.34E-13  2.36E-13  1.67E-13  1.06E-13  7.47E-14  5.27E-14  3.31E-14  2.31E-14
             1.58E-14  9.06E-15  5.64E-15  3.31E-15  1.48E-15  7.40E-16  3.48E-16  1.18E-16  4.90E-17
    66       4.13E-14  2.92E-14  1.85E-14  1.30E-14  9.19E-15  5.77E-15  4.03E-15  2.78E-15  1.64E-15  1.06E-15
             6.39E-16  2.94E-16  1.49E-16  6.93E-17  2.26E-17  9.09E-18  3.49E-18  9.44E-19  3.43E-19
    67       1.24E-13  8.74E-14  5.52E-14  3.90E-14  2.75E-14  1.73E-14  1.21E-14  8.32E-15  4.92E-15  3.16E-15
             1.91E-15  8.81E-16  4.45E-16  2.07E-16  6.78E-17  2.72E-17  1.05E-17  2.83E-18  1.03E-18
    68       1.84E-14  1.30E-14  8.21E-15  5.80E-15  4.09E-15  2.57E-15  1.79E-15  1.24E-15  7.33E-16  4.71E-16
             2.86E-16  1.32E-16  6.67E-17  3.11E-17  1.02E-17  4.08E-18  1.57E-18  4.24E-19  1.54E-19
    69       4.71E-15  3.33E-15  2.10E-15  1.48E-15  1.04E-15  6.40E-16  4.36E-16  2.88E-16  1.54E-16  8.83E-17
             4.63E-17  1.71E-17  7.33E-18  2.94E-18  8.19E-19  3.01E-19  1.09E-19  2.79E-20  9.90E-21
    70       1.85E-13  1.31E-13  8.24E-14  5.81E-14  4.07E-14  2.52E-14  1.72E-14  1.13E-14  6.08E-15  3.48E-15
             1.83E-15  6.77E-16  2.90E-16  1.16E-16  3.25E-17  1.19E-17  4.31E-18  1.11E-18  3.93E-19
    71       4.21E-14  2.97E-14  1.88E-14  1.32E-14  9.27E-15  5.73E-15  3.90E-15  2.58E-15  1.38E-15  7.93E-16
             4.16E-16  1.54E-16  6.61E-17  2.65E-17  7.39E-18  2.72E-18  9.81E-19  2.52E-19  8.94E-20
    72       8.40E-13  5.94E-13  3.75E-13  2.65E-13  1.87E-13  1.17E-13  8.22E-14  5.68E-14  3.38E-14  2.18E-14
             1.33E-14  6.14E-15  3.11E-15  1.45E-15  4.76E-16  1.91E-16  7.36E-17  1.99E-17  7.23E-18
    73       2.04E-12  1.44E-12  9.12E-13  6.44E-13  4.55E-13  2.86E-13  2.00E-13  1.38E-13  8.22E-14  5.30E-14
             3.23E-14  1.49E-14  7.58E-15  3.54E-15  1.16E-15  4.66E-16  1.79E-16  4.84E-17  1.76E-17
    74       3.37E-14  2.38E-14  1.50E-14  1.06E-14  7.42E-15  4.58E-15  3.13E-15  2.07E-15  1.11E-15  6.36E-16
             3.34E-16  1.24E-16  5.31E-17  2.13E-17  5.94E-18  2.18E-18  7.89E-19  2.02E-19  7.19E-20
    75       8.60E-13  6.08E-13  3.84E-13  2.71E-13  1.91E-13  1.20E-13  8.42E-14  5.83E-14  3.47E-14  2.24E-14
             1.37E-14  6.33E-15  3.21E-15  1.50E-15  4.92E-16  1.98E-16  7.61E-17  2.06E-17  7.47E-18
    76       1.37E-12  9.66E-13  6.10E-13  4.31E-13  3.04E-13  1.91E-13  1.34E-13  9.26E-14  5.51E-14  3.56E-14
             2.17E-14  1.01E-14  5.11E-15  2.39E-15  7.82E-16  3.14E-16  1.21E-16  3.27E-17  1.19E-17
    77       7.30E-15  5.15E-15  3.24E-15  2.27E-15  1.58E-15  9.51E-16  6.24E-16  3.88E-16  1.84E-16  9.39E-17
             4.35E-17  1.38E-17  5.39E-18  2.02E-18  5.31E-19  1.90E-19  6.78E-20  1.72E-20  6.10E-21
    78       1.72E-14  1.21E-14  7.62E-15  5.34E-15  3.71E-15  2.24E-15  1.47E-15  9.13E-16  4.33E-16  2.21E-16
             1.02E-16  3.25E-17  1.27E-17  4.75E-18  1.25E-18  4.48E-19  1.60E-19  4.05E-20  1.44E-20
    79       1.57E-14  1.11E-14  6.98E-15  4.89E-15  3.40E-15  2.05E-15  1.34E-15  8.37E-16  3.97E-16  2.02E-16
             9.37E-17  2.98E-17  1.16E-17  4.35E-18  1.14E-18  4.10E-19  1.46E-19  3.71E-20  1.32E-20
    80       1.45E-14  1.02E-14  6.44E-15  4.51E-15  3.14E-15  1.89E-15  1.24E-15  7.72E-16  3.66E-16  1.87E-16
             8.64E-17  2.75E-17  1.07E-17  4.02E-18  1.06E-18  3.79E-19  1.35E-19  3.43E-20  1.21E-20
    81       1.37E-12  9.71E-13  6.14E-13  4.34E-13  3.06E-13  1.92E-13  1.35E-13  9.34E-14  5.57E-14  3.61E-14
             2.20E-14  1.02E-14  5.20E-15  2.44E-15  7.98E-16  3.21E-16  1.24E-16  3.34E-17  1.21E-17
    82       2.34E-12  1.65E-12  1.04E-12  7.34E-13  5.15E-13  3.19E-13  2.17E-13  1.44E-13  7.76E-14  4.46E-14
             2.35E-14  8.73E-15  3.75E-15  1.51E-15  4.20E-16  1.55E-16  5.59E-17  1.43E-17  5.09E-18
    83       1.26E-12  8.88E-13  5.61E-13  3.95E-13  2.77E-13  1.71E-13  1.17E-13  7.76E-14  4.18E-14  2.40E-14
             1.27E-14  4.70E-15  2.02E-15  8.12E-16  2.27E-16  8.33E-17  3.01E-17  7.73E-18  2.75E-18
    84       1.74E-12  1.23E-12  7.76E-13  5.46E-13  3.84E-13  2.37E-13  1.62E-13  1.08E-13  5.79E-14  3.34E-14
             1.76E-14  6.54E-15  2.81E-15  1.13E-15  3.15E-16  1.16E-16  4.19E-17  1.08E-17  3.82E-18
    85       2.59E-13  1.83E-13  1.16E-13  8.17E-14  5.76E-14  3.63E-14  2.54E-14  1.76E-14  1.06E-14  6.86E-15
             4.20E-15  1.96E-15  9.97E-16  4.67E-16  1.53E-16  6.17E-17  2.38E-17  6.43E-18  2.34E-18
    86       1.27E-12  8.96E-13  5.65E-13  3.98E-13  2.79E-13  1.73E-13  1.18E-13  7.84E-14  4.22E-14  2.43E-14
             1.28E-14  4.78E-15  2.05E-15  8.26E-16  2.31E-16  8.48E-17  3.06E-17  7.86E-18  2.79E-18
    87       7.63E-13  5.39E-13  3.40E-13  2.39E-13  1.68E-13  1.04E-13  7.11E-14  4.72E-14  2.54E-14  1.47E-14
             7.73E-15  2.88E-15  1.24E-15  4.97E-16  1.39E-16  5.10E-17  1.84E-17  4.73E-18  1.68E-18
    88       2.54E-13  1.80E-13  1.13E-13  7.99E-14  5.61E-14  3.47E-14  2.37E-14  1.57E-14  8.49E-15  4.89E-15
             2.58E-15  9.60E-16  4.13E-16  1.66E-16  4.63E-17  1.70E-17  6.16E-18  1.58E-18  5.61E-19
    89       9.23E-13  6.51E-13  4.10E-13  2.87E-13  2.00E-13  1.20E-13  7.92E-14  4.94E-14  2.35E-14  1.20E-14
             5.58E-15  1.78E-15  6.95E-16  2.61E-16  6.86E-17  2.46E-17  8.76E-18  2.23E-18  7.88E-19
    90       1.18E-12  8.35E-13  5.26E-13  3.68E-13  2.56E-13  1.54E-13  1.02E-13  6.33E-14  3.02E-14  1.54E-14
             7.17E-15  2.28E-15  8.92E-16  3.35E-16  8.81E-17  3.16E-17  1.12E-17  2.86E-18  1.01E-18
    91       9.06E-13  6.39E-13  4.02E-13  2.82E-13  1.96E-13  1.18E-13  7.77E-14  4.85E-14  2.31E-14  1.18E-14
             5.49E-15  1.75E-15  6.84E-16  2.57E-16  6.75E-17  2.42E-17  8.62E-18  2.19E-18  7.76E-19
    92       6.45E-13  4.56E-13  2.87E-13  2.01E-13  1.40E-13  8.42E-14  5.54E-14  3.46E-14  1.65E-14  8.43E-15
             3.91E-15  1.25E-15  4.88E-16  1.83E-16  4.81E-17  1.73E-17  6.15E-18  1.56E-18  5.53E-19
    93       1.45E-12  1.02E-12  6.43E-13  4.51E-13  3.13E-13  1.89E-13  1.24E-13  7.76E-14  3.70E-14  1.89E-14
             8.78E-15  2.80E-15  1.09E-15  4.10E-16  1.08E-16  3.87E-17  1.38E-17  3.51E-18  1.24E-18
    94       1.18E-12  8.30E-13  5.22E-13  3.66E-13  2.54E-13  1.53E-13  1.01E-13  6.30E-14  3.00E-14  1.54E-14
             7.14E-15  2.27E-15  8.89E-16  3.34E-16  8.78E-17  3.15E-17  1.12E-17  2.85E-18  1.01E-18
    95       3.93E-13  2.77E-13  1.74E-13  1.22E-13  8.50E-14  5.13E-14  3.37E-14  2.11E-14  1.00E-14  5.14E-15
             2.39E-15  7.61E-16  2.98E-16  1.12E-16  2.94E-17  1.05E-17  3.75E-18  9.53E-19  3.38E-19
    96       6.52E-13  4.60E-13  2.89E-13  2.03E-13  1.41E-13  8.51E-14  5.60E-14  3.49E-14  1.67E-14  8.53E-15
             3.96E-15  1.26E-15  4.94E-16  1.85E-16  4.88E-17  1.75E-17  6.23E-18  1.58E-18  5.60E-19
    97       1.63E-12  1.15E-12  7.25E-13  5.10E-13  3.58E-13  2.22E-13  1.52E-13  1.01E-13  5.45E-14  3.15E-14
             1.66E-14  6.20E-15  2.67E-15  1.07E-15  3.00E-16  1.10E-16  3.99E-17  1.02E-17  3.64E-18
    98       7.16E-13  5.06E-13  3.19E-13  2.25E-13  1.58E-13  9.78E-14  6.68E-14  4.44E-14  2.40E-14  1.39E-14
             7.32E-15  2.73E-15  1.18E-15  4.73E-16  1.32E-16  4.86E-17  1.76E-17  4.51E-18  1.60E-18
   117       1.46E-41  1.03E-41  6.49E-42  4.59E-42  3.24E-42  2.04E-42  1.44E-42  1.00E-42  6.16E-43  4.20E-43
             2.81E-43  1.57E-43  9.66E-44  5.60E-44  2.47E-44  1.23E-44  5.79E-45  1.95E-45  8.12E-46
   118       9.55E-16  6.75E-16  4.27E-16  3.01E-16  2.13E-16  1.34E-16  9.42E-17  6.59E-17  4.05E-17  2.76E-17
             1.85E-17  1.04E-17  6.35E-18  3.68E-18  1.63E-18  8.12E-19  3.81E-19  1.28E-19  5.34E-20
   119       5.51E-16  3.89E-16  2.46E-16  1.74E-16  1.22E-16  7.65E-17  5.32E-17  3.65E-17  2.13E-17  1.35E-17
             8.10E-18  3.68E-18  1.85E-18  8.57E-19  2.79E-19  1.12E-19  4.29E-20  1.16E-20  4.20E-21
   120       3.82E-15  2.70E-15  1.70E-15  1.20E-15  8.48E-16  5.31E-16  3.69E-16  2.53E-16  1.48E-16  9.43E-17
             5.66E-17  2.58E-17  1.29E-17  6.00E-18  1.95E-18  7.83E-19  3.01E-19  8.11E-20  2.95E-20
   121       1.68E-14  1.19E-14  7.50E-15  5.29E-15  3.73E-15  2.34E-15  1.63E-15  1.12E-15  6.53E-16  4.15E-16
             2.49E-16  1.14E-16  5.70E-17  2.64E-17  8.61E-18  3.45E-18  1.32E-18  3.57E-19  1.30E-19
   122       3.73E-15  2.64E-15  1.67E-15  1.18E-15  8.29E-16  5.19E-16  3.61E-16  2.48E-16  1.45E-16  9.25E-17
             5.56E-17  2.54E-17  1.27E-17  5.91E-18  1.92E-18  7.71E-19  2.96E-19  7.99E-20  2.90E-20
   123       8.39E-16  5.92E-16  3.74E-16  2.63E-16  1.84E-16  1.14E-16  7.72E-17  5.08E-17  2.70E-17  1.54E-17
             8.01E-18  2.95E-18  1.26E-18  5.04E-19  1.40E-19  5.15E-20  1.86E-20  4.77E-21  1.69E-21
   124       6.91E-13  4.89E-13  3.09E-13  2.18E-13  1.54E-13  9.76E-14  6.89E-14  4.85E-14  3.02E-14  2.08E-14
             1.41E-14  7.97E-15  4.92E-15  2.87E-15  1.27E-15  6.36E-16  2.99E-16  1.01E-16  4.19E-17
   125       4.54E-15  3.20E-15  2.02E-15  1.42E-15  9.97E-16  6.15E-16  4.18E-16  2.75E-16  1.47E-16  8.35E-17
             4.36E-17  1.60E-17  6.86E-18  2.75E-18  7.64E-19  2.81E-19  1.01E-19  2.60E-20  9.23E-21
   126       3.39E-14  2.39E-14  1.51E-14  1.06E-14  7.44E-15  4.59E-15  3.12E-15  2.06E-15  1.09E-15  6.23E-16
             3.25E-16  1.20E-16  5.12E-17  2.05E-17  5.71E-18  2.10E-18  7.57E-19  1.94E-19  6.89E-20
   127       4.11E-13  2.91E-13  1.84E-13  1.30E-13  9.19E-14  5.81E-14  4.10E-14  2.89E-14  1.80E-14  1.24E-14
             8.40E-15  4.77E-15  2.94E-15  1.72E-15  7.61E-16  3.80E-16  1.79E-16  6.03E-17  2.51E-17
   128       6.29E-15  4.44E-15  2.80E-15  1.97E-15  1.38E-15  8.53E-16  5.80E-16  3.82E-16  2.03E-16  1.16E-16
             6.06E-17  2.23E-17  9.54E-18  3.82E-18  1.06E-18  3.91E-19  1.41E-19  3.62E-20  1.29E-20
   129       1.16E-15  8.20E-16  5.16E-16  3.61E-16  2.51E-16  1.51E-16  9.89E-17  6.14E-17  2.90E-17  1.47E-17
             6.79E-18  2.15E-18  8.38E-19  3.14E-19  8.25E-20  2.96E-20  1.05E-20  2.67E-21  9.47E-22
   130       3.49E-15  2.46E-15  1.55E-15  1.08E-15  7.53E-16  4.53E-16  2.97E-16  1.84E-16  8.69E-17  4.42E-17
             2.04E-17  6.46E-18  2.52E-18  9.42E-19  2.48E-19  8.88E-20  3.16E-20  8.03E-21  2.84E-21
   131       3.49E-15  2.46E-15  1.55E-15  1.08E-15  7.53E-16  4.53E-16  2.97E-16  1.84E-16  8.70E-17  4.42E-17
             2.04E-17  6.46E-18  2.52E-18  9.43E-19  2.48E-19  8.88E-20  3.16E-20  8.04E-21  2.85E-21
   132       3.35E-15  2.36E-15  1.48E-15  1.04E-15  7.23E-16  4.35E-16  2.85E-16  1.77E-16  8.34E-17  4.24E-17
             1.96E-17  6.20E-18  2.42E-18  9.04E-19  2.38E-19  8.52E-20  3.03E-20  7.71E-21  2.73E-21
   137       4.79E-13  3.38E-13  2.14E-13  1.51E-13  1.06E-13  6.68E-14  4.67E-14  3.22E-14  1.91E-14  1.22E-14
             7.40E-15  3.40E-15  1.72E-15  7.99E-16  2.61E-16  1.05E-16  4.02E-17  1.09E-17  3.95E-18
   138       1.12E-12  7.93E-13  5.01E-13  3.54E-13  2.50E-13  1.57E-13  1.10E-13  7.56E-14  4.47E-14  2.87E-14
             1.74E-14  7.99E-15  4.03E-15  1.88E-15  6.13E-16  2.46E-16  9.45E-17  2.55E-17  9.28E-18
   139       7.88E-13  5.56E-13  3.52E-13  2.48E-13  1.75E-13  1.10E-13  7.69E-14  5.31E-14  3.14E-14  2.02E-14
             1.22E-14  5.63E-15  2.84E-15  1.32E-15  4.32E-16  1.73E-16  6.66E-17  1.80E-17  6.54E-18
   140       4.78E-13  3.37E-13  2.13E-13  1.51E-13  1.06E-13  6.67E-14  4.66E-14  3.22E-14  1.91E-14  1.23E-14
             7.42E-15  3.41E-15  1.72E-15  8.03E-16  2.62E-16  1.05E-16  4.04E-17  1.09E-17  3.97E-18
   141       7.79E-13  5.51E-13  3.48E-13  2.46E-13  1.73E-13  1.09E-13  7.62E-14  5.27E-14  3.13E-14  2.01E-14
             1.22E-14  5.63E-15  2.84E-15  1.33E-15  4.33E-16  1.74E-16  6.68E-17  1.80E-17  6.56E-18
