SEQ='C '     NUCCHG=20                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 111450792.5   NPRNTI= 5   NPRNTF=15
   ---------------------
   INDP         CODE                 S L   WI        WNP
   295     4    2S1 2P2 4F1         (5)2( 3.0)  5929267.0 
   296     4    2S1 2P2 4F1         (5)4( 4.0)  5929272.4 
   297     4    2S1 2P2 4F1         (5)3( 2.0)  5930582.2 
   298     4    2S1 2P2 4F1         (3)2( 3.0)  5931725.4 
   299     4    2S1 2P2 4F1         (5)4( 5.0)  5931893.3 
   300     4    2S1 2P2 4F1         (5)3( 1.0)  5933276.4 
   301     4    2S1 2P2 4F1         (3)4( 4.0)  5934187.5 
   302     4    2S1 2P2 4F1         (3)2( 2.0)  5935555.0 
   303     5    2S1 2P2 4D1         (3)3( 4.0)  5936979.8 
   304     5    2S1 2P2 4D1         (3)2( 1.0)  5938757.3 
   305     5    2S1 2P2 4D1         (3)2( 2.0)  5943142.0 
   306     5    2S1 2P2 4D1         (3)2( 3.0)  5945684.8 
   307     5    2S1 2P2 4F1         (5)2( 0.0)  5946506.5 
   308     5    2S1 2P2 4F1         (5)2( 1.0)  5947239.5 
   309     5    2S1 2P2 4F1         (5)4( 6.0)  5947748.9 
   310     5    2S1 2P2 4F1         (5)2( 2.0)  5949139.7 
   311     5    2S1 2P2 4F1         (3)2( 1.0)  5949491.5 
   312     5    2S1 2P2 4F1         (3)4( 5.0)  5949832.3 
   313     5    2S1 2P2 4F1         (5)3( 3.0)  5950636.9 
   314     5    2S1 2P2 4F1         (5)3( 4.0)  5951472.2 
   315     5    2S1 2P2 4F1         (5)3( 5.0)  5952359.1 
   316     5    2S1 2P2 4F1         (3)3( 2.0)  5952766.1 
   317     5    2S1 2P2 4F1         (3)3( 3.0)  5954804.3 
   318     5    2S1 2P2 4F1         (3)3( 4.0)  5955350.3 
   319     6    2S1 2P2 4S1         (3)2( 1.0)  5990256.9 
   320     6    2S1 2P2 4S1         (3)2( 2.0)  5991227.5 
   321     7    2S1 2P2 4S1         (3)2( 3.0)  5992815.0 
   322     7    2S1 2P2 4S1         (1)2( 2.0)  6009372.4 
   323     6    2S1 2P2 4P1         (3)3( 2.0)  6046366.1 
   324     6    2S1 2P2 4P1         (3)3( 3.0)  6049170.3 
   325     7    2S1 2P2 4P1         (3)3( 4.0)  6052170.2 
   326     6    2S1 2P2 4P1         (3)2( 1.0)  6053199.8 
   327     6    2S1 2P2 4P1         (3)2( 2.0)  6054625.7 
   328     7    2S1 2P2 4P1         (1)3( 3.0)  6056098.3 
   329     7    2S1 2P2 4P1         (3)2( 3.0)  6056419.0 
   330     7    2S1 2P2 4P1         (1)2( 2.0)  6058242.9 
   331     6    2S1 2P2 4P1         (3)1( 1.0)  6062482.5 
   332     6    2S1 2P2 4P1         (3)1( 0.0)  6062523.0 
   333     7    2S1 2P2 4P1         (3)1( 2.0)  6065301.9 
   334     7    2S1 2P2 4P1         (1)1( 1.0)  6067585.6 
   335     6    2S1 2P2 4D1         (3)4( 3.0)  6103001.6 
   336     8    2S1 2P2 4S1         (3)0( 1.0)  6103278.2 
   337     6    2S1 2P2 4D1         (3)4( 4.0)  6104490.6 
   338     6    2S1 2P2 4D1         (3)3( 2.0)  6104871.9 
   339     6    2S1 2P2 4D1         (3)3( 3.0)  6105982.0 
   340     7    2S1 2P2 4D1         (3)4( 5.0)  6106483.7 
   341     7    2S1 2P2 4D1         (3)3( 4.0)  6107164.4 
   342     6    2S1 2P2 4D1         (3)2( 1.0)  6110067.9 
   343     6    2S1 2P2 4D1         (3)2( 2.0)  6110897.6 
   344     7    2S1 2P2 4D1         (3)2( 3.0)  6111948.8 
   345     8    2S1 2P2 4S1         (1)0( 0.0)  6114714.8 
   346     7    2S1 2P2 4D1         (1)3( 3.0)  6117464.4 
   347     6    2S1 2P2 4D1         (3)1( 0.0)  6118064.2 
   348     6    2S1 2P2 4D1         (3)1( 1.0)  6118553.1 
   349     7    2S1 2P2 4D1         (1)4( 4.0)  6118741.8 
   350     7    2S1 2P2 4D1         (3)1( 2.0)  6119283.9 
   351     7    2S1 2P2 4D1         (3)0( 1.0)  6123301.5 
   352     7    2S1 2P2 4D1         (1)2( 2.0)  6125339.0 
   353     7    2S1 2P2 4D1         (1)1( 1.0)  6131724.4 
   354     6    2S1 2P2 4F1         (3)4( 3.0)  6132794.9 
   355     6    2S1 2P2 4F1         (3)4( 4.0)  6133499.1 
   356     6    2S1 2P2 4F1         (3)3( 2.0)  6134495.2 
   357     6    2S1 2P2 4F1         (3)4( 5.0)  6135054.5 
   358     6    2S1 2P2 4F1         (3)3( 3.0)  6135146.0 
   359     6    2S1 2P2 4F1         (1)4( 4.0)  6135702.2 
   360     7    2S1 2P2 4D1         (1)0( 0.0)  6136859.5 
   361     7    2S1 2P2 4F1         (3)3( 4.0)  6136872.7 
   362     7    2S1 2P2 4F1         (1)3( 3.0)  6137604.9 
   363     1    2S2 2P1 5S1         (3)1( 0.0)  6138038.5 
   364     1    2S2 2P1 5S1         (3)1( 1.0)  6139141.1 
   365     6    2S1 2P2 4F1         (3)2( 1.0)  6140845.6 
   366     7    2S1 2P2 4F1         (3)5( 5.0)  6141062.8 
   367     6    2S1 2P2 4F1         (3)2( 2.0)  6141179.5 
   368     7    2S1 2P2 4F1         (3)2( 3.0)  6141818.3 
   369     7    2S1 2P2 4F1         (3)5( 6.0)  6142839.6 
   370     7    2S1 2P2 4F1         (1)2( 2.0)  6143199.1 
   371     7    2S1 2P2 4F1         (1)5( 5.0)  6143952.0 
   372     7    2S1 2P2 4F1         (3)1( 2.0)  6147069.2 
   373     7    2S1 2P2 4F1         (3)1( 1.0)  6147199.2 
   374     7    2S1 2P2 4F1         (3)1( 0.0)  6147860.2 
   375     9    2S1 2P2 4S1         (3)1( 1.0)  6148906.6 
   376     7    2S1 2P2 4F1         (1)1( 1.0)  6149566.8 
   377     9    2S1 2P2 4S1         (3)1( 0.0)  6153610.5 
   378     8    2S1 2P2 4P1         (3)1( 0.0)  6158515.2 
   379     8    2S1 2P2 4P1         (3)1( 1.0)  6162303.0 
