SEQ='N '     NUCCHG=20                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 118652915.6   NPRNTI= 6   NPRNTF=20
   ---------------------
   INDP         CODE                 S L   WI        WNP
   143     9    2S1 2P3 3D1         (4)0( 1.5)  4631313.5 
   144     9    2S1 2P3 3D1         (2)2( 2.5)  4635332.7 
   145    13    2S1 2P3 3P1         (2)1( 1.5)  4639045.7 
   146    13    2S1 2P3 3P1         (2)1( 0.5)  4639948.1 
   147    13    2S1 2P3 3P1         (4)1( 2.5)  4648599.4 
   148    13    2S1 2P3 3P1         (4)1( 0.5)  4649560.7 
   149    14    2S1 2P3 3P1         (2)3( 2.5)  4649568.7 
   150     9    2S1 2P3 3D1         (2)2( 1.5)  4649837.9 
   151    13    2S1 2P3 3P1         (4)1( 1.5)  4650230.7 
   152     9    2S1 2P3 3D1         (2)3( 3.5)  4659713.8 
   153     9    2S1 2P3 3D1         (2)3( 2.5)  4661211.3 
   154    12    2S1 2P3 3D1         (4)3( 4.5)  4665184.9 
   155    10    2S1 2P3 3D1         (4)3( 1.5)  4666054.1 
   156    11    2S1 2P3 3D1         (4)3( 3.5)  4666396.1 
   157    10    2S1 2P3 3D1         (4)3( 2.5)  4666764.1 
   158    11    2S1 2P3 3D1         (4)1( 0.5)  4669405.9 
   159    11    2S1 2P3 3D1         (4)1( 1.5)  4672299.9 
   160    11    2S1 2P3 3D1         (4)1( 2.5)  4674369.4 
   161    14    2S1 2P3 3P1         (2)2( 2.5)  4688074.7 
   162    12    2S1 2P3 3D1         (4)2( 0.5)  4688297.8 
   163    11    2S1 2P3 3D1         (4)2( 1.5)  4688429.4 
   164    12    2S1 2P3 3D1         (4)2( 3.5)  4689359.4 
   165    11    2S1 2P3 3D1         (4)2( 2.5)  4689440.2 
   166    12    2S1 2P3 3D1         (2)2( 1.5)  4703355.1 
   167    12    2S1 2P3 3D1         (2)3( 2.5)  4715751.9 
   168    12    2S1 2P3 3D1         (2)2( 2.5)  4720967.1 
   169    14    2S1 2P3 3P1         (2)1( 0.5)  4721752.1 
   170    12    2S1 2P3 3D1         (2)3( 3.5)  4721935.2 
   171    14    2S1 2P3 3P1         (2)1( 1.5)  4727654.3 
   172    15    2S1 2P3 3P1         (2)2( 2.5)  4744861.4 
   173    15    2S1 2P3 3P1         (2)2( 1.5)  4745655.4 
   174    12    2S1 2P3 3D1         (2)1( 0.5)  4751303.7 
