SEQ='F '     NUCCHG=20                                                  /LS/

   PARENT TERM INDEXING                 BWNP= 130484355.7   NPRNTI= 3   NPRNTF= 6
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P4             (3)1( 4.0)        0.0 
     2          2S2 2P4             (1)2( 2.0)    73376.4 
     3          2S2 2P4             (1)0( 0.0)   151241.8 
     4          2S1 2P5             (3)1( 4.0)   591443.8*
     5          2S1 2P5             (1)1( 1.0)   820055.2*
     6          2P6                 (1)0( 0.0)  1400782.1*

   LS RESOLVED TERM INDEXING            BWNR= 135776773.9   NTRM= 340
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   255     2    2S2 2P4 7H1         (2)7(14.5)  5043001.2 
   256     2    2S2 2P4 7F1         (2)4( 8.5)  5043071.6 
   257     2    2S2 2P4 7I1         (2)4( 8.5)  5043127.0 
   258     2    2S2 2P4 7I1         (2)5(10.5)  5043127.0 
   259     2    2S2 2P4 7I1         (2)6(12.5)  5043127.0 
   260     2    2S2 2P4 7I1         (2)7(14.5)  5043127.0 
   261     2    2S2 2P4 7I1         (2)8(16.5)  5043127.0 
   262     1    2S2 2P4 8F1         (4)3(13.5)  5044555.9 
   263     1    2S2 2P4 8F1         (2)3( 6.5)  5044937.6 
   264     1    2S2 2P4 8F1         (4)4(17.5)  5045056.9 
   265     1    2S2 2P4 8G1         (4)3(13.5)  5045119.6 
   266     1    2S2 2P4 8G1         (2)3( 6.5)  5045119.6 
   267     1    2S2 2P4 8G1         (4)4(17.5)  5045119.6 
   268     1    2S2 2P4 8G1         (2)4( 8.5)  5045119.6 
   269     1    2S2 2P4 8G1         (4)5(21.5)  5045119.6 
   270     1    2S2 2P4 8G1         (2)5(10.5)  5045119.6 
   271     1    2S2 2P4 8F1         (2)4( 8.5)  5045163.1 
   272     1    2S2 2P4 8F1         (4)2( 9.5)  5045232.3 
   273     1    2S2 2P4 8H1         (4)4(17.5)  5045308.2 
   274     1    2S2 2P4 8H1         (2)4( 8.5)  5045308.2 
   275     1    2S2 2P4 8H1         (4)5(21.5)  5045308.2 
   276     1    2S2 2P4 8H1         (2)5(10.5)  5045308.2 
   277     1    2S2 2P4 8H1         (4)6(25.5)  5045308.2 
   278     1    2S2 2P4 8H1         (2)6(12.5)  5045308.2 
   279     1    2S2 2P4 8I1         (4)5(21.5)  5045392.5 
   280     1    2S2 2P4 8I1         (2)5(10.5)  5045392.5 
   281     1    2S2 2P4 8I1         (4)6(25.5)  5045392.5 
   282     1    2S2 2P4 8I1         (2)6(12.5)  5045392.5 
   283     1    2S2 2P4 8I1         (4)7(29.5)  5045392.5 
