SEQ='C '     NUCCHG=42                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 523528949.8   NPRNTI= 5   NPRNTF=15
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
   377     8    2S1 2P2 4F1         (1)3( 3.0) 34191539.8 
   378     8    2S1 2P2 4F1         (1)2( 2.0) 34195971.2 
   379     8    2S1 2P2 4F1         (1)1( 1.0) 34198339.1 
   380     9    2S1 2P2 4P1         (3)1( 0.0) 34241726.5 
   381     9    2S1 2P2 4P1         (3)1( 1.0) 34249114.3 
   382     9    2S1 2P2 4P1         (3)0( 1.0) 34263988.7 
   383     9    2S1 2P2 4P1         (3)2( 2.0) 34268368.9 
   384    10    2S1 2P2 4P1         (3)1( 2.0) 34337847.1 
   385    10    2S1 2P2 4P1         (1)0( 0.0) 34340134.0 
   386    10    2S1 2P2 4P1         (1)1( 1.0) 34346928.3 
   387    10    2S1 2P2 4P1         (3)2( 3.0) 34347606.8 
   388    11    2P3 4P1             (1)3( 3.0) 34353447.0 
   389    11    2P3 4P1             (3)1( 1.0) 34356814.6 
   390    10    2S1 2P2 4P1         (3)1( 2.0) 34363815.7 
   391    11    2P3 4P1             (3)2( 2.0) 34393546.1 
   392    10    2S1 2P2 4P1         (1)1( 1.0) 34403826.1 
   393    11    2P3 4P1             (3)1( 0.0) 34426757.6 
   394     9    2S1 2P2 4D1         (3)2( 1.0) 34477773.6 
   395     9    2S1 2P2 4D1         (3)2( 2.0) 34489695.6 
   396     9    2S1 2P2 4D1         (3)3( 3.0) 34498762.5 
   397     9    2S1 2P2 4D1         (1)2( 2.0) 34506467.2 
   398    10    2S1 2P2 4D1         (3)2( 1.0) 34509681.2 
   399    10    2S1 2P2 4D1         (3)2( 3.0) 34515238.9 
   400    10    2S1 2P2 4D1         (3)3( 4.0) 34515563.0 
   401    10    2S1 2P2 4D1         (3)1( 0.0) 34516899.0 
   402    11    2P3 4D1             (3)3( 4.0) 34520605.3 
   403    10    2S1 2P2 4D1         (3)2( 2.0) 34529596.2 
   404    10    2S1 2P2 4D1         (1)3( 3.0) 34531502.0 
   405    11    2P3 4D1             (3)2( 2.0) 34538823.5 
   406    10    2S1 2P2 4D1         (3)1( 1.0) 34540509.0 
   407    11    2P3 4D1             (3)4( 3.0) 34570310.0 
   408    10    2S1 2P2 4D1         (1)2( 2.0) 34573930.1 
   409    11    2P3 4D1             (3)2( 1.0) 34579707.7 
   410     9    2S1 2P2 4F1         (3)3( 2.0) 34586392.8 
   411     9    2S1 2P2 4F1         (3)3( 3.0) 34590994.3 
   412     9    2S1 2P2 4F1         (3)3( 4.0) 34603302.9 
   413     9    2S1 2P2 4F1         (1)3( 3.0) 34603828.2 
   414    10    2S1 2P2 4F1         (3)2( 1.0) 34607610.3 
   415    10    2S1 2P2 4F1         (1)4( 4.0) 34609896.1 
   416    10    2S1 2P2 4F1         (3)3( 2.0) 34614989.0 
   417    10    2S1 2P2 4F1         (3)3( 3.0) 34619205.1 
   418    10    2S1 2P2 4F1         (3)4( 5.0) 34621848.9 
   419    10    2S1 2P2 4F1         (1)2( 2.0) 34622892.1 
   420    10    2S1 2P2 4F1         (3)4( 4.0) 34629156.8 
   421    10    2S1 2P2 4F1         (1)3( 3.0) 34633420.7 
   422     1    2S2 2P1 5S1         (3)1( 0.0) 34725079.0 
   423     1    2S2 2P1 5S1         (3)1( 1.0) 34727889.0 
   424     1    2S2 2P1 5P1         (3)2( 1.0) 34795336.7 
   425     1    2S2 2P1 5P1         (3)1( 0.0) 34819719.4 
   426     1    2S2 2P1 5P1         (3)0( 1.0) 34857176.3 
   427     1    2S2 2P1 5P1         (3)2( 2.0) 34859558.3 
   428     1    2S2 2P1 5D1         (3)3( 2.0) 34916272.7 
   429     1    2S2 2P1 5D1         (3)2( 1.0) 34935870.1 
   430     1    2S2 2P1 5D1         (3)2( 2.0) 34943562.6 
   431     1    2S2 2P1 5D1         (3)2( 3.0) 34946690.3 
   432     1    2S2 2P1 5F1         (3)4( 3.0) 34980796.3 
   433     1    2S2 2P1 5F1         (3)2( 2.0) 34983833.3 
   434     1    2S2 2P1 5F1         (3)2( 3.0) 34990345.6 
   435     1    2S2 2P1 5F1         (3)3( 4.0) 34991183.4 
   436     1    2S2 2P1 5G1         (1)*( 3.0) 35003209.8 
   437     1    2S2 2P1 5G1         (1)*( 4.0) 35003209.8 
   438     1    2S2 2P1 5G1         (1)*( 4.0) 35003209.8 
   439     1    2S2 2P1 5G1         (1)*( 5.0) 35003209.8 
   440     2    2S1 2P2 5S1         (5)1( 1.0) 35599965.2 
   441     3    2S2 2P1 5S1         (3)1( 2.0) 35613571.7 
   442     3    2S2 2P1 5S1         (1)1( 1.0) 35619246.8 
   443     2    2S1 2P2 5S1         (3)1( 0.0) 35620908.5 
   444     2    2S1 2P2 5P1         (5)2( 0.0) 35672536.2 
   445     2    2S1 2P2 5P1         (5)2( 1.0) 35674813.8 
   446     3    2S2 2P1 5P1         (3)1( 1.0) 35692559.0 
   447     3    2S2 2P1 5P1         (1)2( 2.0) 35695206.6 
   448     2    2S1 2P2 5P1         (5)1( 2.0) 35733289.0 
   449     3    2S2 2P1 5P1         (3)2( 3.0) 35737454.3 
   450     3    2S2 2P1 5P1         (1)1( 1.0) 35737842.1 
   451     2    2S1 2P2 5P1         (3)2( 1.0) 35740800.8 
   452     3    2S2 2P1 5P1         (3)1( 2.0) 35754983.9 
   453     3    2S2 2P1 5P1         (1)0( 0.0) 35772248.4 
   454     2    2S1 2P2 5D1         (5)3( 1.0) 35790730.3 
   455     2    2S1 2P2 5D1         (5)2( 2.0) 35795573.6 
   456     3    2S2 2P1 5D1         (1)2( 2.0) 35809868.8 
   457     3    2S2 2P1 5D1         (3)3( 3.0) 35815899.8 
   458     2    2S1 2P2 5D1         (5)1( 3.0) 35817845.6 
   459     3    2S2 2P1 5D1         (3)1( 1.0) 35818869.7 
   460     3    2S2 2P1 5D1         (3)1( 0.0) 35819113.2 
   461     3    2S2 2P1 5D1         (3)3( 4.0) 35820777.2 
   462     3    2S2 2P1 5D1         (3)1( 2.0) 35829257.5 
   463     2    2S1 2P2 5D1         (3)3( 2.0) 35833041.2 
   464     3    2S2 2P1 5D1         (1)3( 3.0) 35842679.9 
   465     3    2S2 2P1 5D1         (1)1( 1.0) 35848103.6 
   466     2    2S1 2P2 5F1         (5)4( 2.0) 35852921.7 
   467     2    2S1 2P2 5F1         (3)2( 3.0) 35854577.3 
   468     2    2S1 2P2 5F1         (5)2( 4.0) 35862521.2 
   469     2    2S1 2P2 5F1         (3)4( 3.0) 35866205.6 
   470     3    2S2 2P1 5F1         (3)3( 3.0) 35866500.8 
   471     3    2S2 2P1 5F1         (3)3( 2.0) 35870739.3 
   472     3    2S2 2P1 5F1         (3)4( 4.0) 35871596.8 
   473     2    2S1 2P2 5G1         (1)*( 3.0) 35874953.7 
   474     2    2S1 2P2 5G1         (1)*( 4.0) 35874953.7 
   475     2    2S1 2P2 5G1         (1)*( 4.0) 35874953.7 
   476     2    2S1 2P2 5G1         (1)*( 5.0) 35874953.7 
   477     3    2S2 2P1 5F1         (3)2( 1.0) 35875563.1 
   478     3    2S2 2P1 5F1         (1)3( 3.0) 35877217.2 
   479     3    2S2 2P1 5F1         (1)4( 4.0) 35878325.6 
   480     3    2S2 2P1 5F1         (3)4( 5.0) 35878732.8 
   481     3    2S2 2P1 5F1         (1)2( 2.0) 35885185.6 
   482     3    2S2 2P1 5G1         (1)*( 2.0) 35891583.6 
   483     3    2S2 2P1 5G1         (1)*( 3.0) 35891583.6 
   484     3    2S2 2P1 5G1         (1)*( 4.0) 35891583.6 
   485     3    2S2 2P1 5G1         (1)*( 5.0) 35891583.6 
   486     3    2S2 2P1 5G1         (1)*( 3.0) 35891583.6 
   487     3    2S2 2P1 5G1         (1)*( 4.0) 35891583.6 
   488     3    2S2 2P1 5G1         (1)*( 5.0) 35891583.6 
   489     3    2S2 2P1 5G1         (1)*( 6.0) 35891583.6 
   490     4    2S1 2P2 5S1         (5)1( 2.0) 36246226.6 
   491     4    2S1 2P2 5S1         (3)1( 1.0) 36263735.5 
   492     4    2S1 2P2 5P1         (5)1( 1.0) 36318484.2 
   493     4    2S1 2P2 5P1         (5)2( 2.0) 36330331.5 
   494     4    2S1 2P2 5P1         (5)2( 3.0) 36372791.6 
   495     4    2S1 2P2 5P1         (3)1( 1.0) 36383117.9 
   496     4    2S1 2P2 5P1         (3)2( 2.0) 36389058.9 
   497     4    2S1 2P2 5P1         (3)1( 0.0) 36401097.4 
   498     4    2S1 2P2 5D1         (5)2( 0.0) 36439914.1 
   499     4    2S1 2P2 5D1         (5)2( 1.0) 36440924.3 
   500     4    2S1 2P2 5D1         (5)3( 2.0) 36441776.2 
   501     5    2S1 2P2 5S1         (5)1( 3.0) 36445601.8 
   502     4    2S1 2P2 5D1         (5)3( 3.0) 36449533.2 
   503     4    2S1 2P2 5D1         (5)3( 4.0) 36454415.0 
   504     5    2S1 2P2 5S1         (3)1( 2.0) 36462688.8 
   505     4    2S1 2P2 5D1         (3)1( 2.0) 36472513.3 
   506     4    2S1 2P2 5D1         (3)3( 3.0) 36478919.9 
   507     4    2S1 2P2 5D1         (3)2( 1.0) 36486005.2 
   508     4    2S1 2P2 5F1         (5)4( 3.0) 36499049.9 
   509     4    2S1 2P2 5F1         (5)3( 2.0) 36500814.7 
   510     4    2S1 2P2 5F1         (5)4( 4.0) 36503334.4 
   511     4    2S1 2P2 5F1         (5)3( 1.0) 36504141.7 
   512     4    2S1 2P2 5F1         (5)4( 5.0) 36509698.0 
   513     4    2S1 2P2 5F1         (5)2( 3.0) 36511109.3 
   514     4    2S1 2P2 5F1         (3)4( 4.0) 36511339.2 
   515     4    2S1 2P2 5F1         (3)3( 2.0) 36517582.0 
   516     5    2S1 2P2 5P1         (5)1( 3.0) 36521612.4 
   517     4    2S1 2P2 5G1         (1)*( 2.0) 36522613.8 
   518     4    2S1 2P2 5G1         (1)*( 3.0) 36522613.8 
   519     4    2S1 2P2 5G1         (1)*( 4.0) 36522613.8 
   520     4    2S1 2P2 5G1         (1)*( 5.0) 36522613.8 
   521     4    2S1 2P2 5G1         (1)*( 3.0) 36522613.8 
   522     4    2S1 2P2 5G1         (1)*( 4.0) 36522613.8 
   523     4    2S1 2P2 5G1         (1)*( 5.0) 36522613.8 
   524     4    2S1 2P2 5G1         (1)*( 6.0) 36522613.8 
   525     5    2S1 2P2 5P1         (5)0( 2.0) 36533234.3 
   526     5    2S1 2P2 5P1         (5)2( 4.0) 36571470.4 
   527     5    2S1 2P2 5P1         (1)2( 2.0) 36582724.6 
   528     5    2S1 2P2 5P1         (3)2( 3.0) 36589706.0 
   529     5    2S1 2P2 5P1         (3)0( 1.0) 36590981.4 
   530     5    2S1 2P2 5D1         (5)2( 4.0) 36639959.2 
   531     5    2S1 2P2 5D1         (5)2( 3.0) 36644738.3 
   532     5    2S1 2P2 5D1         (5)1( 2.0) 36650375.5 
   533     5    2S1 2P2 5D1         (5)3( 5.0) 36652406.0 
   534     5    2S1 2P2 5D1         (5)1( 1.0) 36653798.4 
   535     5    2S1 2P2 5D1         (3)2( 3.0) 36674290.1 
   536     5    2S1 2P2 5D1         (3)2( 2.0) 36675371.4 
   537     5    2S1 2P2 5D1         (3)3( 4.0) 36678657.6 
   538     5    2S1 2P2 5D1         (3)1( 1.0) 36679919.7 
   539     1    2S2 2P1 6S1         (3)1( 0.0) 36679930.0 
   540     1    2S2 2P1 6S1         (3)1( 1.0) 36681484.9 
   541     5    2S1 2P2 5D1         (3)1( 0.0) 36683098.0 
   542     5    2S1 2P2 5F1         (5)3( 4.0) 36700997.0 
   543     5    2S1 2P2 5F1         (5)3( 3.0) 36701584.0 
   544     5    2S1 2P2 5F1         (5)3( 5.0) 36701948.8 
   545     5    2S1 2P2 5F1         (5)2( 2.0) 36702532.7 
   546     5    2S1 2P2 5F1         (5)2( 1.0) 36703274.6 
   547     5    2S1 2P2 5F1         (5)2( 0.0) 36703653.7 
   548     5    2S1 2P2 5F1         (5)4( 6.0) 36708227.9 
   549     5    2S1 2P2 5F1         (3)3( 4.0) 36711675.4 
   550     5    2S1 2P2 5F1         (3)4( 5.0) 36711900.8 
   551     5    2S1 2P2 5F1         (3)3( 3.0) 36712344.4 
   552     5    2S1 2P2 5F1         (3)2( 2.0) 36713624.6 
   553     5    2S1 2P2 5F1         (3)2( 1.0) 36714886.9 
   554     1    2S2 2P1 6P1         (3)2( 1.0) 36720376.2 
   555     5    2S1 2P2 5G1         (1)*( 1.0) 36722419.6 
   556     5    2S1 2P2 5G1         (1)*( 2.0) 36722419.6 
   557     5    2S1 2P2 5G1         (1)*( 3.0) 36722419.6 
   558     5    2S1 2P2 5G1         (1)*( 4.0) 36722419.6 
   559     5    2S1 2P2 5G1         (1)*( 5.0) 36722419.6 
   560     5    2S1 2P2 5G1         (1)*( 6.0) 36722419.6 
   561     5    2S1 2P2 5G1         (1)*( 2.0) 36722419.6 
   562     5    2S1 2P2 5G1         (1)*( 3.0) 36722419.6 
   563     5    2S1 2P2 5G1         (1)*( 4.0) 36722419.6 
   564     5    2S1 2P2 5G1         (1)*( 5.0) 36722419.6 
   565     5    2S1 2P2 5G1         (1)*( 6.0) 36722419.6 
   566     5    2S1 2P2 5G1         (1)*( 7.0) 36722419.6 
   567     1    2S2 2P1 6P1         (3)1( 0.0) 36733728.3 
   568     6    2S1 2P2 5S1         (3)2( 1.0) 36754227.3 
   569     1    2S2 2P1 6P1         (3)1( 1.0) 36755708.6 
   570     1    2S2 2P1 6P1         (3)2( 2.0) 36757063.6 
   571     6    2S1 2P2 5S1         (3)2( 2.0) 36758591.7 
   572     1    2S2 2P1 6D1         (3)3( 2.0) 36789500.7 
   573     7    2S1 2P2 5S1         (3)1( 1.0) 36793520.3 
   574     1    2S2 2P1 6D1         (3)2( 1.0) 36800304.2 
   575     1    2S2 2P1 6D1         (1)2( 2.0) 36804958.5 
   576     1    2S2 2P1 6D1         (3)2( 3.0) 36806758.6 
   577     6    2S1 2P2 5P1         (3)3( 2.0) 36825338.9 
   578     1    2S2 2P1 6F1         (3)4( 3.0) 36825843.0 
   579     1    2S2 2P1 6F1         (3)2( 2.0) 36827757.2 
   580     1    2S2 2P1 6F1         (3)2( 3.0) 36831454.4 
   581     1    2S2 2P1 6F1         (3)3( 4.0) 36831978.6 
   582     6    2S1 2P2 5P1         (3)2( 1.0) 36835802.4 
   583     1    2S2 2P1 6G1         (1)*( 3.0) 36840686.6 
   584     1    2S2 2P1 6G1         (1)*( 4.0) 36840686.6 
   585     1    2S2 2P1 6G1         (1)*( 4.0) 36840686.6 
   586     1    2S2 2P1 6G1         (1)*( 5.0) 36840686.6 
   587     1    2S2 2P1 6H1         (1)*( 4.0) 36841568.5 
   588     1    2S2 2P1 6H1         (1)*( 5.0) 36841568.5 
   589     1    2S2 2P1 6H1         (1)*( 5.0) 36841568.5 
   590     1    2S2 2P1 6H1         (1)*( 6.0) 36841568.5 
   591     6    2S1 2P2 5P1         (3)1( 0.0) 36859194.4 
   592     6    2S1 2P2 5P1         (3)2( 1.0) 36872689.1 
   593     6    2S1 2P2 5P1         (3)3( 3.0) 36882851.1 
   594     6    2S1 2P2 5P1         (3)2( 2.0) 36885936.7 
   595     7    2S1 2P2 5P1         (3)1( 0.0) 36889682.3 
   596     7    2S1 2P2 5P1         (3)1( 1.0) 36890764.6 
   597     7    2S1 2P2 5P1         (1)2( 2.0) 36920299.2 
   598     7    2S1 2P2 5P1         (3)1( 1.0) 36926703.3 
   599     6    2S1 2P2 5D1         (3)4( 3.0) 36945380.6 
   600     6    2S1 2P2 5D1         (3)3( 2.0) 36950100.4 
   601     6    2S1 2P2 5D1         (3)2( 1.0) 36962027.2 
   602     6    2S1 2P2 5D1         (3)4( 4.0) 36968726.9 
   603     6    2S1 2P2 5D1         (3)3( 3.0) 36970225.7 
   604     6    2S1 2P2 5D1         (3)1( 0.0) 36970291.4 
   605     6    2S1 2P2 5D1         (3)1( 2.0) 36974897.5 
   606     6    2S1 2P2 5D1         (3)1( 1.0) 36975238.1 
   607     7    2S1 2P2 5D1         (3)2( 1.0) 36988107.7 
   608     7    2S1 2P2 5D1         (3)3( 2.0) 36993062.3 
   609     6    2S1 2P2 5F1         (3)4( 3.0) 37003013.7 
   610     7    2S1 2P2 5D1         (3)2( 3.0) 37005528.0 
   611     6    2S1 2P2 5F1         (3)5( 4.0) 37006507.5 
   612     6    2S1 2P2 5F1         (3)3( 2.0) 37006698.5 
   613     6    2S1 2P2 5F1         (3)4( 4.0) 37012017.6 
   614     6    2S1 2P2 5F1         (3)2( 1.0) 37012969.0 
   615     7    2S1 2P2 5D1         (3)1( 2.0) 37013265.0 
   616     6    2S1 2P2 5F1         (3)2( 3.0) 37013742.7 
   617     6    2S1 2P2 5F1         (3)5( 5.0) 37016351.5 
   618     6    2S1 2P2 5F1         (3)1( 2.0) 37018906.4 
   619     7    2S1 2P2 5F1         (3)2( 2.0) 37043038.7 
   620     7    2S1 2P2 5F1         (3)4( 3.0) 37043610.1 
   621     7    2S1 2P2 5F1         (1)4( 4.0) 37050975.1 
   622     7    2S1 2P2 5F1         (3)2( 3.0) 37052606.1 
   623     8    2S1 2P2 5S1         (3)2( 3.0) 37308396.9 
   624     8    2S1 2P2 5S1         (1)2( 2.0) 37323746.1 
   625     8    2S1 2P2 5P1         (3)1( 2.0) 37390857.2 
   626     8    2S1 2P2 5P1         (1)3( 3.0) 37394469.0 
   627     8    2S1 2P2 5P1         (3)2( 3.0) 37434127.3 
   628     8    2S1 2P2 5P1         (3)3( 4.0) 37434648.2 
   629     8    2S1 2P2 5P1         (1)1( 1.0) 37445707.6 
   630     8    2S1 2P2 5P1         (3)1( 2.0) 37461310.4 
   631     8    2S1 2P2 5D1         (3)2( 3.0) 37510324.0 
   632     8    2S1 2P2 5D1         (3)2( 2.0) 37510637.7 
   633     8    2S1 2P2 5D1         (3)3( 4.0) 37512372.6 
   634     8    2S1 2P2 5D1         (3)0( 1.0) 37514208.6 
   635     8    2S1 2P2 5D1         (3)4( 5.0) 37516210.4 
   636     8    2S1 2P2 5D1         (1)4( 4.0) 37520109.7 
   637     8    2S1 2P2 5D1         (1)0( 0.0) 37534407.9 
   638     8    2S1 2P2 5D1         (1)3( 3.0) 37540888.0 
   639     8    2S1 2P2 5D1         (1)1( 1.0) 37541576.8 
   640     8    2S1 2P2 5D1         (1)2( 2.0) 37545934.3 
   641     2    2S1 2P2 6S1         (5)1( 1.0) 37553483.2 
   642     8    2S1 2P2 5F1         (3)3( 3.0) 37562837.7 
   643     8    2S1 2P2 5F1         (1)4( 4.0) 37563168.2 
   644     8    2S1 2P2 5F1         (3)2( 2.0) 37564373.3 
   645     2    2S1 2P2 6S1         (3)1( 0.0) 37564907.9 
   646     8    2S1 2P2 5F1         (3)4( 5.0) 37566043.7 
   647     8    2S1 2P2 5F1         (3)1( 1.0) 37566670.1 
   648     3    2S2 2P1 6S1         (3)1( 2.0) 37568370.1 
   649     8    2S1 2P2 5F1         (3)1( 0.0) 37568428.7 
   650     8    2S1 2P2 5F1         (1)5( 5.0) 37569953.5 
   651     3    2S2 2P1 6S1         (1)1( 1.0) 37571497.3 
   652     8    2S1 2P2 5F1         (3)5( 6.0) 37571566.1 
   653     8    2S1 2P2 5F1         (3)3( 4.0) 37572553.1 
   654     8    2S1 2P2 5F1         (1)3( 3.0) 37575275.6 
   655     8    2S1 2P2 5F1         (1)2( 2.0) 37577222.0 
   656     8    2S1 2P2 5F1         (1)1( 1.0) 37578021.4 
   657     2    2S1 2P2 6P1         (5)2( 0.0) 37595248.8 
   658     2    2S1 2P2 6P1         (5)2( 1.0) 37596517.7 
   659     3    2S2 2P1 6P1         (3)0( 1.0) 37613537.8 
   660     3    2S2 2P1 6P1         (1)2( 2.0) 37614981.3 
   661     2    2S1 2P2 6P1         (5)1( 2.0) 37630006.9 
   662     2    2S1 2P2 6P1         (3)2( 1.0) 37634142.5 
   663     3    2S2 2P1 6P1         (3)2( 3.0) 37639704.2 
   664     3    2S2 2P1 6P1         (1)1( 1.0) 37639907.3 
   665     3    2S2 2P1 6P1         (3)1( 2.0) 37649168.0 
   666     3    2S2 2P1 6P1         (1)0( 0.0) 37658742.3 
   667     2    2S1 2P2 6D1         (5)3( 1.0) 37662897.7 
   668     2    2S1 2P2 6D1         (5)2( 2.0) 37665576.6 
   669     2    2S1 2P2 6D1         (5)1( 3.0) 37678315.3 
   670     3    2S2 2P1 6D1         (3)2( 2.0) 37680748.9 
   671     3    2S2 2P1 6D1         (3)3( 3.0) 37684078.4 
   672     3    2S2 2P1 6D1         (3)1( 1.0) 37685683.6 
   673     3    2S2 2P1 6D1         (3)1( 0.0) 37685832.4 
   674     2    2S1 2P2 6D1         (3)3( 2.0) 37686498.5 
   675     3    2S2 2P1 6D1         (3)3( 4.0) 37687221.7 
   676     3    2S2 2P1 6D1         (3)1( 2.0) 37691809.7 
   677     2    2S1 2P2 6F1         (5)4( 2.0) 37697859.0 
   678     2    2S1 2P2 6F1         (3)2( 3.0) 37698862.8 
   679     3    2S2 2P1 6D1         (1)3( 3.0) 37699140.4 
   680     3    2S2 2P1 6D1         (1)1( 1.0) 37702249.1 
   681     2    2S1 2P2 6F1         (5)2( 4.0) 37703496.4 
   682     2    2S1 2P2 6F1         (3)4( 3.0) 37705811.7 
   683     2    2S1 2P2 6G1         (1)*( 3.0) 37712430.4 
   684     2    2S1 2P2 6G1         (1)*( 4.0) 37712430.4 
   685     2    2S1 2P2 6G1         (1)*( 4.0) 37712430.4 
   686     2    2S1 2P2 6G1         (1)*( 5.0) 37712430.4 
   687     3    2S2 2P1 6F1         (3)3( 3.0) 37712826.2 
   688     2    2S1 2P2 6H1         (1)*( 4.0) 37713312.4 
   689     2    2S1 2P2 6H1         (1)*( 5.0) 37713312.4 
   690     2    2S1 2P2 6H1         (1)*( 5.0) 37713312.4 
   691     2    2S1 2P2 6H1         (1)*( 6.0) 37713312.4 
   692     3    2S2 2P1 6F1         (3)3( 2.0) 37715246.0 
   693     3    2S2 2P1 6F1         (3)4( 4.0) 37715698.3 
   694     3    2S2 2P1 6F1         (3)2( 1.0) 37717857.2 
   695     3    2S2 2P1 6F1         (1)3( 3.0) 37718968.9 
   696     3    2S2 2P1 6F1         (3)4( 5.0) 37719679.5 
   697     3    2S2 2P1 6F1         (1)4( 4.0) 37719753.5 
   698     3    2S2 2P1 6F1         (1)2( 2.0) 37723541.7 
   699     3    2S2 2P1 6G1         (1)*( 2.0) 37729060.4 
   700     3    2S2 2P1 6G1         (1)*( 3.0) 37729060.4 
   701     3    2S2 2P1 6G1         (1)*( 4.0) 37729060.4 
   702     3    2S2 2P1 6G1         (1)*( 5.0) 37729060.4 
   703     3    2S2 2P1 6G1         (1)*( 3.0) 37729060.4 
   704     3    2S2 2P1 6G1         (1)*( 4.0) 37729060.4 
   705     3    2S2 2P1 6G1         (1)*( 5.0) 37729060.4 
   706     3    2S2 2P1 6G1         (1)*( 6.0) 37729060.4 
   707     9    2S1 2P2 5S1         (3)0( 1.0) 37729751.9 
   708     3    2S2 2P1 6H1         (1)*( 3.0) 37729942.3 
   709     3    2S2 2P1 6H1         (1)*( 4.0) 37729942.3 
   710     3    2S2 2P1 6H1         (1)*( 5.0) 37729942.3 
   711     3    2S2 2P1 6H1         (1)*( 6.0) 37729942.3 
   712     3    2S2 2P1 6H1         (1)*( 4.0) 37729942.3 
   713     3    2S2 2P1 6H1         (1)*( 5.0) 37729942.3 
   714     3    2S2 2P1 6H1         (1)*( 6.0) 37729942.3 
   715     3    2S2 2P1 6H1         (1)*( 7.0) 37729942.3 
   716    10    2S1 2P2 5S1         (3)1( 2.0) 37752547.5 
   717     9    2S1 2P2 5P1         (3)1( 0.0) 37809275.6 
   718     9    2S1 2P2 5P1         (3)1( 1.0) 37812464.5 
   719     9    2S1 2P2 5P1         (3)0( 1.0) 37829304.7 
   720     9    2S1 2P2 5P1         (3)2( 2.0) 37831330.4 
   721     1    2S2 2P1 7S1         (3)1( 0.0) 37847289.8 
   722     1    2S2 2P1 7S1         (3)1( 1.0) 37848242.7 
   723    10    2S1 2P2 5P1         (3)1( 2.0) 37858928.1 
   724    10    2S1 2P2 5P1         (1)1( 1.0) 37863206.5 
   725    10    2S1 2P2 5P1         (1)0( 0.0) 37869418.4 
   726     1    2S2 2P1 7P1         (3)2( 1.0) 37872646.3 
   727    10    2S1 2P2 5P1         (3)2( 3.0) 37873200.5 
   728    10    2S1 2P2 5P1         (3)1( 2.0) 37879855.8 
   729     1    2S2 2P1 7P1         (3)1( 0.0) 37880782.6 
   730     1    2S2 2P1 7P1         (3)1( 1.0) 37894725.0 
   731     1    2S2 2P1 7P1         (3)2( 2.0) 37895566.7 
   732    10    2S1 2P2 5P1         (1)1( 1.0) 37897998.9 
   733     1    2S2 2P1 7D1         (3)3( 2.0) 37915841.7 
   734     1    2S2 2P1 7D1         (3)2( 1.0) 37922450.9 
   735     1    2S2 2P1 7D1         (1)2( 2.0) 37925454.8 
   736     1    2S2 2P1 7D1         (3)2( 3.0) 37926579.2 
   737     9    2S1 2P2 5D1         (1)1( 1.0) 37929027.6 
   738     9    2S1 2P2 5D1         (3)2( 2.0) 37933333.0 
   739     1    2S2 2P1 7F1         (3)4( 3.0) 37938372.3 
   740     1    2S2 2P1 7F1         (3)2( 2.0) 37939628.0 
   741     9    2S1 2P2 5D1         (3)2( 3.0) 37940663.1 
