SEQ='N '     NUCCHG=42                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 564544527.3   NPRNTI= 6   NPRNTF=20
   ---------------------
   INDP         CODE                 S L   WI        WNP
   373     8    2S1 2P3 4P1         (2)2( 1.5) 32037777.3 
   374     9    2S1 2P3 4P1         (2)3( 3.5) 32097162.8 
   375     9    2S1 2P3 4P1         (4)1( 2.5) 32122809.6 
   376     8    2S1 2P3 4D1         (4)2( 1.5) 32149797.4 
   377     8    2S1 2P3 4D1         (4)1( 0.5) 32153553.2 
   378     8    2S1 2P3 4D1         (4)3( 2.5) 32156110.3 
   379     8    2S1 2P3 4D1         (4)3( 3.5) 32169543.8 
   380     8    2S1 2P3 4D1         (4)4( 4.5) 32176589.6 
   381     8    2S1 2P3 4D1         (2)4( 3.5) 32188372.2 
   382    11    2S1 2P3 4S1         (4)1( 1.5) 32192359.1 
   383     9    2S1 2P3 4P1         (4)2( 3.5) 32192927.5 
   384     9    2S1 2P3 4P1         (2)1( 1.5) 32211787.0 
   385     8    2S1 2P3 4D1         (2)1( 0.5) 32224308.8 
   386     8    2S1 2P3 4D1         (2)3( 2.5) 32231005.1 
   387     8    2S1 2P3 4D1         (2)2( 1.5) 32237856.6 
   388     9    2S1 2P3 4P1         (2)2( 2.5) 32245211.1 
   389    10    2S1 2P3 4P1         (4)2( 0.5) 32282309.6 
   390    12    2S1 2P3 4S1         (2)2( 1.5) 32284821.0 
   391     8    2S1 2P3 4F1         (4)3( 2.5) 32285857.2 
   392     8    2S1 2P3 4F1         (4)4( 3.5) 32286075.1 
   393     8    2S1 2P3 4F1         (4)3( 1.5) 32290629.5 
   394     8    2S1 2P3 4F1         (4)5( 4.5) 32293196.8 
   395     8    2S1 2P3 4F1         (4)2( 0.5) 32296279.2 
   396     8    2S1 2P3 4F1         (2)5( 4.5) 32300656.8 
   397     8    2S1 2P3 4F1         (4)3( 3.5) 32304417.0 
   398     8    2S1 2P3 4F1         (4)5( 5.5) 32304918.8 
   399     8    2S1 2P3 4F1         (2)3( 2.5) 32311028.7 
   400     8    2S1 2P3 4F1         (4)1( 1.5) 32316164.2 
   401    10    2S1 2P3 4P1         (4)2( 1.5) 32358985.2 
   402    11    2S1 2P3 4P1         (4)1( 0.5) 32359289.8 
   403     9    2S1 2P3 4D1         (4)3( 4.5) 32363128.8 
   404     9    2S1 2P3 4D1         (4)2( 3.5) 32369062.8 
   405     9    2S1 2P3 4D1         (4)2( 2.5) 32378989.9 
   406    11    2S1 2P3 4P1         (2)2( 1.5) 32385825.2 
   407     9    2S1 2P3 4D1         (4)1( 1.5) 32391087.6 
   408     9    2S1 2P3 4D1         (2)4( 4.5) 32392930.3 
   409     9    2S1 2P3 4D1         (2)0( 0.5) 32418454.2 
   410     9    2S1 2P3 4D1         (2)1( 1.5) 32436200.7 
   411    11    2S1 2P3 4P1         (2)3( 2.5) 32439321.1 
   412     9    2S1 2P3 4D1         (2)3( 3.5) 32439539.2 
   413     9    2S1 2P3 4D1         (2)2( 2.5) 32447237.7 
   414    12    2S1 2P3 4P1         (4)2( 2.5) 32455072.2 
   415    11    2S1 2P3 4P1         (4)0( 1.5) 32458696.6 
   416    12    2S1 2P3 4P1         (4)1( 1.5) 32465173.1 
   417    11    2S1 2P3 4P1         (2)1( 0.5) 32468273.3 
   418    12    2S1 2P3 4P1         (2)2( 1.5) 32499104.9 
   419     9    2S1 2P3 4F1         (4)3( 3.5) 32499268.5 
   420     9    2S1 2P3 4F1         (4)2( 2.5) 32499674.0 
   421     9    2S1 2P3 4F1         (4)4( 4.5) 32499880.1 
   422     9    2S1 2P3 4F1         (2)5( 5.5) 32500037.0 
   423     9    2S1 2P3 4F1         (4)2( 1.5) 32500662.2 
   424     9    2S1 2P3 4F1         (4)1( 0.5) 32501661.7 
   425    12    2S1 2P3 4P1         (2)0( 0.5) 32510812.7 
   426     9    2S1 2P3 4F1         (4)4( 5.5) 32512173.7 
   427     9    2S1 2P3 4F1         (2)4( 4.5) 32516933.0 
   428     9    2S1 2P3 4F1         (2)1( 0.5) 32517216.9 
   429     9    2S1 2P3 4F1         (2)2( 1.5) 32518482.3 
   430     9    2S1 2P3 4F1         (2)3( 3.5) 32519221.4 
   431     9    2S1 2P3 4F1         (2)2( 2.5) 32519471.0 
   432    12    2S1 2P3 4P1         (2)2( 2.5) 32552429.7 
   433    10    2S1 2P3 4D1         (4)3( 1.5) 32552438.3 
   434    13    2S1 2P3 4P1         (4)1( 0.5) 32560400.5 
   435    13    2S1 2P3 4P1         (2)1( 1.5) 32568936.8 
   436    10    2S1 2P3 4D1         (4)2( 2.5) 32584136.6 
   437    13    2S1 2P3 4P1         (4)1( 2.5) 32587995.9 
   438    13    2S1 2P3 4P1         (2)1( 0.5) 32600307.7 
   439    13    2S1 2P3 4P1         (2)1( 1.5) 32616710.3 
   440    11    2S1 2P3 4D1         (4)2( 0.5) 32621828.6 
   441    11    2S1 2P3 4D1         (2)2( 2.5) 32631184.1 
   442    11    2S1 2P3 4D1         (4)2( 1.5) 32636083.3 
   443    11    2S1 2P3 4D1         (4)4( 3.5) 32650717.4 
   444    11    2S1 2P3 4D1         (4)1( 2.5) 32664987.7 
   445    11    2S1 2P3 4D1         (2)2( 1.5) 32674287.4 
   446    10    2S1 2P3 4F1         (4)4( 2.5) 32679659.6 
   447     1    2S2 2P2 5S1         (4)1( 0.5) 32688102.5 
   448    10    2S1 2P3 4F1         (4)4( 3.5) 32694034.2 
   449    12    2S1 2P3 4D1         (2)4( 3.5) 32708872.3 
   450    12    2S1 2P3 4D1         (2)3( 2.5) 32726353.0 
   451    12    2S1 2P3 4D1         (2)1( 1.5) 32736928.4 
   452    12    2S1 2P3 4D1         (2)1( 0.5) 32741185.1 
   453    11    2S1 2P3 4F1         (4)3( 1.5) 32746771.5 
   454    12    2S1 2P3 4D1         (2)3( 3.5) 32751111.8 
   455    11    2S1 2P3 4F1         (2)3( 3.5) 32752561.4 
   456    12    2S1 2P3 4D1         (4)2( 2.5) 32758149.4 
   457    11    2S1 2P3 4F1         (4)3( 2.5) 32759569.1 
   458    12    2S1 2P3 4D1         (2)0( 0.5) 32760042.4 
   459    11    2S1 2P3 4F1         (4)3( 4.5) 32765315.9 
   460     1    2S2 2P2 5P1         (4)2( 0.5) 32768634.6 
   461    11    2S1 2P3 4F1         (4)3( 2.5) 32769945.7 
   462    12    2S1 2P3 4D1         (2)2( 1.5) 32770509.8 
   463    13    2S1 2P3 4D1         (2)3( 2.5) 32771520.7 
   464    13    2S1 2P3 4D1         (2)1( 1.5) 32773537.2 
   465    11    2S1 2P3 4F1         (4)2( 3.5) 32779146.1 
   466    13    2S1 2P3 4D1         (4)2( 0.5) 32781411.1 
   467    13    2S1 2P3 4D1         (2)1( 1.5) 32804675.3 
   468    13    2S1 2P3 4D1         (2)2( 2.5) 32824370.8 
   469     1    2S2 2P2 5P1         (4)0( 1.5) 32827646.7 
   470    12    2S1 2P3 4F1         (2)1( 0.5) 32841694.3 
   471    12    2S1 2P3 4F1         (2)4( 3.5) 32847412.6 
   472    12    2S1 2P3 4F1         (2)1( 1.5) 32854800.4 
   473    12    2S1 2P3 4F1         (2)4( 4.5) 32860707.3 
   474    13    2S1 2P3 4F1         (4)3( 3.5) 32890976.5 
   475    13    2S1 2P3 4F1         (4)3( 1.5) 32893888.0 
   476     1    2S2 2P2 5D1         (4)1( 1.5) 32903835.9 
   477    13    2S1 2P3 4F1         (4)3( 4.5) 32904228.1 
   478    13    2S1 2P3 4F1         (2)3( 2.5) 32908443.7 
   479     1    2S2 2P2 5D1         (4)1( 2.5) 32929406.4 
   480     1    2S2 2P2 5F1         (2)2( 2.5) 32972604.7 
   481     1    2S2 2P2 5F1         (4)2( 3.5) 32981422.4 
   482     1    2S2 2P2 5G1         (1)*( 3.5) 32992799.2 
   483     1    2S2 2P2 5G1         (1)*( 4.5) 32992799.2 
   484    14    2S1 2P3 4P1         (4)1( 1.5) 33124231.6 
   485    14    2S1 2P3 4P1         (2)2( 2.5) 33131744.4 
   486    14    2S1 2P3 4P1         (2)1( 0.5) 33256511.8 
   487    14    2S1 2P3 4D1         (4)1( 0.5) 33379672.3 
   488    14    2S1 2P3 4D1         (4)1( 1.5) 33390255.0 
   489    14    2S1 2P3 4D1         (4)2( 3.5) 33400642.4 
   490    14    2S1 2P3 4D1         (4)3( 2.5) 33402254.9 
   491    16    2P4 4S1             (4)1( 2.5) 33437040.2 
   492    14    2S1 2P3 4D1         (2)2( 1.5) 33443887.2 
   493    15    2S1 2P3 4P1         (2)0( 0.5) 33447208.7 
   494     2    2S2 2P2 5S1         (4)1( 1.5) 33452485.1 
   495    16    2P4 4S1             (2)1( 1.5) 33453537.0 
   496     2    2S2 2P2 5S1         (2)1( 0.5) 33458825.2 
   497    14    2S1 2P3 4D1         (2)1( 0.5) 33471691.4 
   498     2    2S2 2P2 5P1         (4)1( 0.5) 33531953.7 
   499     2    2S2 2P2 5P1         (4)2( 1.5) 33542103.4 
   500     3    2S2 2P2 5S1         (2)2( 2.5) 33563633.6 
   501     3    2S2 2P2 5S1         (2)2( 1.5) 33568194.0 
   502     2    2S2 2P2 5P1         (4)2( 2.5) 33585998.8 
   503     2    2S2 2P2 5P1         (2)1( 0.5) 33595845.6 
   504     2    2S2 2P2 5P1         (2)2( 1.5) 33597391.8 
   505     3    2S2 2P2 5P1         (2)3( 2.5) 33645185.1 
   506     3    2S2 2P2 5P1         (2)2( 1.5) 33659404.8 
   507     2    2S2 2P2 5D1         (4)3( 1.5) 33668986.1 
   508     2    2S2 2P2 5D1         (4)2( 0.5) 33671184.0 
   509     2    2S2 2P2 5D1         (4)3( 2.5) 33677242.7 
   510     2    2S2 2P2 5D1         (4)3( 3.5) 33684817.7 
   511     3    2S2 2P2 5P1         (2)3( 3.5) 33695877.0 
   512     2    2S2 2P2 5D1         (2)3( 2.5) 33698383.2 
   513     3    2S2 2P2 5P1         (2)1( 1.5) 33699920.0 
   514     2    2S2 2P2 5D1         (2)2( 1.5) 33700481.8 
   515     3    2S2 2P2 5P1         (2)2( 2.5) 33711508.6 
   516    15    2S1 2P3 4D1         (2)1( 0.5) 33715291.8 
   517     3    2S2 2P2 5P1         (2)1( 0.5) 33716910.3 
   518     2    2S2 2P2 5F1         (4)4( 2.5) 33736523.2 
   519     2    2S2 2P2 5F1         (4)4( 3.5) 33740755.9 
   520     2    2S2 2P2 5F1         (4)3( 1.5) 33741139.5 
   521     2    2S2 2P2 5F1         (2)4( 3.5) 33746175.8 
   522     2    2S2 2P2 5F1         (4)4( 4.5) 33746996.0 
   523     2    2S2 2P2 5F1         (2)3( 2.5) 33750797.8 
   524     2    2S2 2P2 5G1         (1)*( 2.5) 33759342.3 
   525     2    2S2 2P2 5G1         (1)*( 3.5) 33759342.3 
   526     2    2S2 2P2 5G1         (1)*( 4.5) 33759342.3 
   527     2    2S2 2P2 5G1         (1)*( 3.5) 33759342.3 
   528     2    2S2 2P2 5G1         (1)*( 4.5) 33759342.3 
   529     2    2S2 2P2 5G1         (1)*( 5.5) 33759342.3 
   530     3    2S2 2P2 5D1         (2)4( 3.5) 33778745.7 
   531     3    2S2 2P2 5D1         (2)3( 2.5) 33785003.7 
   532     3    2S2 2P2 5D1         (2)2( 1.5) 33793350.9 
   533     3    2S2 2P2 5D1         (2)4( 4.5) 33794605.6 
   534     3    2S2 2P2 5D1         (4)1( 0.5) 33797525.3 
   535     3    2S2 2P2 5D1         (2)2( 2.5) 33805070.3 
   536     3    2S2 2P2 5D1         (2)1( 1.5) 33809020.7 
   537     3    2S2 2P2 5D1         (4)2( 3.5) 33813219.7 
   538     3    2S2 2P2 5D1         (2)1( 0.5) 33817086.8 
   539     3    2S2 2P2 5F1         (2)4( 3.5) 33848179.4 
   540     3    2S2 2P2 5F1         (2)3( 2.5) 33849999.9 
   541     3    2S2 2P2 5F1         (2)5( 4.5) 33850346.2 
   542     3    2S2 2P2 5F1         (2)2( 1.5) 33852932.3 
   543     3    2S2 2P2 5F1         (2)1( 0.5) 33854953.9 
   544     3    2S2 2P2 5F1         (2)3( 3.5) 33857135.3 
   545     3    2S2 2P2 5F1         (2)5( 5.5) 33858005.7 
   546     3    2S2 2P2 5F1         (2)4( 4.5) 33858241.3 
   547     3    2S2 2P2 5F1         (2)2( 2.5) 33859338.8 
   548     3    2S2 2P2 5F1         (2)1( 1.5) 33862644.9 
   549     3    2S2 2P2 5G1         (1)*( 1.5) 33870123.5 
   550     3    2S2 2P2 5G1         (1)*( 2.5) 33870123.5 
   551     3    2S2 2P2 5G1         (1)*( 3.5) 33870123.5 
   552     3    2S2 2P2 5G1         (1)*( 4.5) 33870123.5 
   553     3    2S2 2P2 5G1         (1)*( 5.5) 33870123.5 
   554     3    2S2 2P2 5G1         (1)*( 2.5) 33870123.5 
   555     3    2S2 2P2 5G1         (1)*( 3.5) 33870123.5 
   556     3    2S2 2P2 5G1         (1)*( 4.5) 33870123.5 
   557     3    2S2 2P2 5G1         (1)*( 5.5) 33870123.5 
   558     3    2S2 2P2 5G1         (1)*( 6.5) 33870123.5 
   559     4    2S2 2P2 5S1         (4)1( 2.5) 34392208.4 
   560     4    2S2 2P2 5S1         (2)1( 1.5) 34398110.0 
   561     5    2S1 2P3 5S1         (6)0( 2.5) 34447690.2 
   562     5    2S1 2P3 5S1         (4)0( 1.5) 34469003.2 
   563     4    2S2 2P2 5P1         (4)1( 1.5) 34482248.5 
   564     4    2S2 2P2 5P1         (2)2( 2.5) 34485339.3 
   565     4    2S2 2P2 5P1         (4)1( 2.5) 34522876.9 
   566     4    2S2 2P2 5P1         (4)2( 3.5) 34524169.0 
   567     4    2S2 2P2 5P1         (2)0( 0.5) 34524341.1 
   568     5    2S1 2P3 5P1         (6)1( 1.5) 34533873.8 
   569     5    2S1 2P3 5P1         (6)1( 2.5) 34536907.1 
   570     4    2S2 2P2 5P1         (2)1( 1.5) 34554779.5 
   571     1    2S2 2P2 6S1         (4)1( 0.5) 34557012.9 
   572     5    2S1 2P3 5P1         (6)1( 3.5) 34582324.0 
   573     5    2S1 2P3 5P1         (4)1( 1.5) 34594204.4 
   574     5    2S1 2P3 5P1         (4)1( 2.5) 34602085.8 
   575     1    2S2 2P2 6P1         (4)2( 0.5) 34603331.8 
   576     5    2S1 2P3 5P1         (4)1( 0.5) 34608537.5 
   577     6    2S2 2P2 5S1         (2)0( 0.5) 34612169.8 
   578     4    2S2 2P2 5D1         (4)2( 1.5) 34615933.7 
   579     4    2S2 2P2 5D1         (4)2( 2.5) 34616975.4 
   580     4    2S2 2P2 5D1         (2)1( 0.5) 34617502.6 
   581     4    2S2 2P2 5D1         (2)3( 3.5) 34619278.6 
   582     4    2S2 2P2 5D1         (2)3( 3.5) 34621045.3 
   583     4    2S2 2P2 5D1         (4)3( 4.5) 34622466.0 
   584     4    2S2 2P2 5D1         (2)0( 0.5) 34634295.0 
   585     1    2S2 2P2 6P1         (4)0( 1.5) 34637021.6 
   586     4    2S2 2P2 5D1         (2)1( 1.5) 34646166.0 
   587     4    2S2 2P2 5D1         (2)2( 2.5) 34648990.8 
   588     5    2S1 2P3 5D1         (6)2( 2.5) 34665163.3 
   589     5    2S1 2P3 5D1         (6)2( 0.5) 34665313.0 
   590     5    2S1 2P3 5D1         (6)2( 1.5) 34665624.7 
   591     5    2S1 2P3 5D1         (6)2( 3.5) 34667945.9 
   592     5    2S1 2P3 5D1         (6)2( 4.5) 34678350.4 
   593     4    2S2 2P2 5F1         (4)3( 2.5) 34678906.4 
   594     4    2S2 2P2 5F1         (4)3( 3.5) 34679497.9 
   595     4    2S2 2P2 5F1         (4)2( 1.5) 34679998.5 
   596     1    2S2 2P2 6D1         (4)1( 1.5) 34680376.7 
   597     4    2S2 2P2 5F1         (2)4( 4.5) 34680879.0 
   598     4    2S2 2P2 5F1         (4)2( 0.5) 34682143.3 
   599     4    2S2 2P2 5F1         (4)3( 4.5) 34684421.6 
   600     4    2S2 2P2 5F1         (4)4( 5.5) 34686145.4 
   601     4    2S2 2P2 5F1         (2)3( 3.5) 34688431.1 
   602     4    2S2 2P2 5F1         (2)2( 1.5) 34689026.7 
   603     4    2S2 2P2 5F1         (4)2( 2.5) 34689839.5 
   604     1    2S2 2P2 6D1         (4)1( 2.5) 34694922.9 
   605     4    2S2 2P2 5G1         (1)*( 1.5) 34699162.7 
   606     4    2S2 2P2 5G1         (1)*( 2.5) 34699162.7 
   607     4    2S2 2P2 5G1         (1)*( 3.5) 34699162.7 
   608     4    2S2 2P2 5G1         (1)*( 4.5) 34699162.7 
   609     4    2S2 2P2 5G1         (1)*( 5.5) 34699162.7 
   610     4    2S2 2P2 5G1         (1)*( 2.5) 34699162.7 
   611     4    2S2 2P2 5G1         (1)*( 3.5) 34699162.7 
   612     4    2S2 2P2 5G1         (1)*( 4.5) 34699162.7 
   613     4    2S2 2P2 5G1         (1)*( 5.5) 34699162.7 
   614     4    2S2 2P2 5G1         (1)*( 6.5) 34699162.7 
   615     5    2S1 2P3 5D1         (4)2( 2.5) 34700527.8 
   616     6    2S2 2P2 5P1         (2)1( 0.5) 34701958.1 
   617     5    2S1 2P3 5D1         (4)2( 1.5) 34705986.2 
   618     5    2S1 2P3 5D1         (4)2( 3.5) 34708499.1 
   619     5    2S1 2P3 5D1         (4)2( 0.5) 34715559.6 
   620     1    2S2 2P2 6F1         (2)2( 2.5) 34719231.2 
   621     1    2S2 2P2 6F1         (4)2( 3.5) 34724411.6 
   622     1    2S2 2P2 6G1         (1)*( 3.5) 34732697.8 
   623     1    2S2 2P2 6G1         (1)*( 4.5) 34732697.8 
   624     5    2S1 2P3 5F1         (6)3( 3.5) 34733315.4 
   625     5    2S1 2P3 5F1         (6)3( 2.5) 34733763.9 
   626     1    2S2 2P2 6H1         (1)*( 4.5) 34733800.6 
   627     1    2S2 2P2 6H1         (1)*( 5.5) 34733800.6 
   628     5    2S1 2P3 5F1         (6)3( 1.5) 34735196.9 
   629     5    2S1 2P3 5F1         (6)3( 4.5) 34735961.8 
   630     5    2S1 2P3 5F1         (6)3( 0.5) 34736374.3 
   631     5    2S1 2P3 5F1         (6)3( 5.5) 34741984.7 
   632     5    2S1 2P3 5F1         (4)3( 3.5) 34744351.5 
   633     5    2S1 2P3 5F1         (4)3( 4.5) 34745510.9 
   634     5    2S1 2P3 5F1         (4)3( 2.5) 34746628.0 
   635     6    2S2 2P2 5P1         (2)1( 1.5) 34747730.7 
   636     5    2S1 2P3 5F1         (4)3( 1.5) 34750198.7 
   637     5    2S1 2P3 5G1         (1)*( 1.5) 34754807.9 
   638     5    2S1 2P3 5G1         (1)*( 2.5) 34754807.9 
   639     5    2S1 2P3 5G1         (1)*( 3.5) 34754807.9 
   640     5    2S1 2P3 5G1         (1)*( 4.5) 34754807.9 
   641     5    2S1 2P3 5G1         (1)*( 5.5) 34754807.9 
   642     5    2S1 2P3 5G1         (1)*( 2.5) 34754807.9 
   643     5    2S1 2P3 5G1         (1)*( 3.5) 34754807.9 
   644     5    2S1 2P3 5G1         (1)*( 4.5) 34754807.9 
   645     5    2S1 2P3 5G1         (1)*( 5.5) 34754807.9 
   646     5    2S1 2P3 5G1         (1)*( 6.5) 34754807.9 
   647     6    2S2 2P2 5D1         (2)2( 1.5) 34837859.6 
   648     7    2S1 2P3 5S1         (4)2( 1.5) 34844895.4 
   649     6    2S2 2P2 5D1         (2)2( 2.5) 34847918.9 
   650     6    2S2 2P2 5F1         (2)3( 2.5) 34898054.3 
   651     6    2S2 2P2 5F1         (2)3( 3.5) 34904599.8 
   652     6    2S2 2P2 5G1         (1)*( 3.5) 34916672.3 
   653     6    2S2 2P2 5G1         (1)*( 4.5) 34916672.3 
   654     7    2S1 2P3 5P1         (4)2( 0.5) 34922632.7 
   655     7    2S1 2P3 5P1         (4)3( 1.5) 34924436.0 
   656     7    2S1 2P3 5P1         (2)3( 2.5) 34976897.5 
   657     7    2S1 2P3 5P1         (4)0( 1.5) 34983490.9 
   658     7    2S1 2P3 5P1         (4)1( 0.5) 34985926.7 
   659     7    2S1 2P3 5D1         (4)3( 1.5) 35055408.0 
   660     7    2S1 2P3 5D1         (4)4( 2.5) 35058403.4 
   661     7    2S1 2P3 5D1         (4)2( 0.5) 35064786.6 
   662     7    2S1 2P3 5D1         (4)3( 3.5) 35077380.2 
   663     7    2S1 2P3 5D1         (4)1( 2.5) 35082709.7 
   664     7    2S1 2P3 5D1         (4)0( 1.5) 35088342.5 
   665     7    2S1 2P3 5F1         (4)4( 2.5) 35118547.1 
   666     7    2S1 2P3 5F1         (2)1( 1.5) 35127418.3 
   667     7    2S1 2P3 5F1         (4)2( 3.5) 35127844.8 
   668     7    2S1 2P3 5F1         (4)4( 4.5) 35132451.6 
   669     7    2S1 2P3 5F1         (4)1( 2.5) 35135590.6 
   670     8    2S1 2P3 5S1         (4)2( 2.5) 35216498.0 
   671     8    2S1 2P3 5S1         (2)2( 1.5) 35231195.5 
   672     8    2S1 2P3 5P1         (4)2( 1.5) 35299078.3 
   673     8    2S1 2P3 5P1         (4)3( 2.5) 35311000.4 
   674     2    2S2 2P2 6S1         (4)1( 1.5) 35322379.3 
   675     2    2S2 2P2 6S1         (2)1( 0.5) 35325844.5 
   676     8    2S1 2P3 5P1         (4)3( 3.5) 35350412.0 
   677     8    2S1 2P3 5P1         (4)2( 2.5) 35351945.9 
   678     8    2S1 2P3 5P1         (2)1( 0.5) 35361562.1 
   679     2    2S2 2P2 6P1         (4)1( 0.5) 35368064.9 
   680     2    2S2 2P2 6P1         (4)2( 1.5) 35373901.1 
   681     8    2S1 2P3 5P1         (2)2( 1.5) 35376532.2 
   682     2    2S2 2P2 6P1         (4)2( 2.5) 35399162.7 
   683     2    2S2 2P2 6P1         (2)1( 0.5) 35405074.3 
   684     2    2S2 2P2 6P1         (2)2( 1.5) 35405373.4 
   685     3    2S2 2P2 6S1         (2)2( 2.5) 35433341.8 
   686     8    2S1 2P3 5D1         (4)2( 1.5) 35433541.4 
   687     8    2S1 2P3 5D1         (4)1( 0.5) 35435223.6 
   688     3    2S2 2P2 6S1         (2)2( 1.5) 35435837.5 
   689     8    2S1 2P3 5D1         (4)3( 2.5) 35436904.2 
   690     9    2S1 2P3 5S1         (2)2( 2.5) 35441003.0 
   691     8    2S1 2P3 5D1         (4)4( 3.5) 35443864.4 
   692     2    2S2 2P2 6D1         (4)3( 1.5) 35446179.3 
   693     8    2S1 2P3 5D1         (4)3( 4.5) 35447314.0 
   694     2    2S2 2P2 6D1         (4)2( 0.5) 35447370.9 
   695     2    2S2 2P2 6D1         (4)3( 2.5) 35451002.9 
   696     8    2S1 2P3 5D1         (2)4( 3.5) 35451996.5 
   697     2    2S2 2P2 6D1         (4)3( 3.5) 35455414.8 
   698     2    2S2 2P2 6D1         (2)3( 2.5) 35462944.9 
   699     2    2S2 2P2 6D1         (2)2( 1.5) 35464276.1 
   700     8    2S1 2P3 5D1         (2)1( 0.5) 35469831.1 
   701     8    2S1 2P3 5D1         (2)3( 2.5) 35472627.1 
   702     8    2S1 2P3 5D1         (2)2( 1.5) 35475922.5 
   703     3    2S2 2P2 6P1         (2)3( 2.5) 35480181.4 
   704     2    2S2 2P2 6F1         (4)4( 2.5) 35484320.7 
   705     2    2S2 2P2 6F1         (4)4( 3.5) 35486778.5 
   706     2    2S2 2P2 6F1         (4)3( 1.5) 35486851.0 
   707     3    2S2 2P2 6P1         (2)2( 1.5) 35487584.2 
   708     2    2S2 2P2 6F1         (2)4( 3.5) 35490022.2 
   709     2    2S2 2P2 6F1         (4)4( 4.5) 35490270.9 
   710     2    2S2 2P2 6F1         (2)3( 2.5) 35492618.6 
   711     2    2S2 2P2 6G1         (1)*( 2.5) 35499241.0 
   712     2    2S2 2P2 6G1         (1)*( 3.5) 35499241.0 
   713     2    2S2 2P2 6G1         (1)*( 4.5) 35499241.0 
   714     2    2S2 2P2 6G1         (1)*( 3.5) 35499241.0 
   715     2    2S2 2P2 6G1         (1)*( 4.5) 35499241.0 
   716     2    2S2 2P2 6G1         (1)*( 5.5) 35499241.0 
   717     8    2S1 2P3 5F1         (4)3( 2.5) 35499913.5 
   718     8    2S1 2P3 5F1         (4)4( 3.5) 35500225.8 
   719     2    2S2 2P2 6H1         (1)*( 3.5) 35500343.7 
   720     2    2S2 2P2 6H1         (1)*( 4.5) 35500343.7 
   721     2    2S2 2P2 6H1         (1)*( 5.5) 35500343.7 
   722     2    2S2 2P2 6H1         (1)*( 4.5) 35500343.7 
   723     2    2S2 2P2 6H1         (1)*( 5.5) 35500343.7 
   724     2    2S2 2P2 6H1         (1)*( 6.5) 35500343.7 
   725     8    2S1 2P3 5F1         (4)3( 1.5) 35501960.0 
   726     8    2S1 2P3 5F1         (4)2( 0.5) 35504622.9 
   727     8    2S1 2P3 5F1         (2)5( 4.5) 35507618.9 
   728     8    2S1 2P3 5F1         (2)5( 5.5) 35509161.5 
   729     3    2S2 2P2 6P1         (2)3( 3.5) 35509357.1 
   730     8    2S1 2P3 5F1         (4)3( 3.5) 35510256.9 
   731     3    2S2 2P2 6P1         (2)1( 1.5) 35511429.0 
   732     9    2S1 2P3 5P1         (2)3( 3.5) 35512165.4 
   733     8    2S1 2P3 5F1         (2)3( 2.5) 35513551.6 
   734     8    2S1 2P3 5F1         (4)1( 1.5) 35515705.7 
   735     3    2S2 2P2 6P1         (2)2( 2.5) 35517771.4 
   736     3    2S2 2P2 6P1         (2)1( 0.5) 35520267.9 
