SEQ='B '     NUCCHG=42                                                  /LS/

   PARENT TERM INDEXING                 BWNP= 469748931.9   NPRNTI= 2   NPRNTF= 6
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2                 (1)0( 0.0)        0.0 
     2          2S1 2P1             (3)1( 4.0)   571855.3 
     3          2S1 2P1             (1)1( 1.0)  1096879.4*
     4          2P2                 (3)1( 4.0)  1470156.1*
     5          2P2                 (1)2( 2.0)  1653649.1*
     6          2P2                 (1)0( 0.0)  2036068.3*

   LS RESOLVED TERM INDEXING            BWNR= 511255702.8   NTRM= 289
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
             1.15E-18  6.68E-19  4.15E-19  2.42E-19  1.06E-19  5.27E-20  2.45E-20  8.20E-21  3.39E-21
   111       3.13E-16  2.21E-16  1.40E-16  9.91E-17  7.02E-17  4.45E-17  3.15E-17  2.22E-17  1.36E-17  9.01E-18
             5.60E-18  2.64E-18  1.35E-18  6.31E-19  2.06E-19  8.28E-20  3.18E-20  8.58E-21  3.11E-21
   112       3.29E-16  2.33E-16  1.47E-16  1.04E-16  7.38E-17  4.68E-17  3.32E-17  2.34E-17  1.43E-17  9.48E-18
             5.89E-18  2.77E-18  1.42E-18  6.63E-19  2.17E-19  8.71E-20  3.35E-20  9.02E-21  3.28E-21
   113       1.65E-16  1.16E-16  7.37E-17  5.21E-17  3.69E-17  2.34E-17  1.66E-17  1.17E-17  7.18E-18  4.75E-18
             2.95E-18  1.39E-18  7.11E-19  3.33E-19  1.09E-19  4.38E-20  1.68E-20  4.53E-21  1.65E-21
   114       6.91E-16  4.88E-16  3.08E-16  2.18E-16  1.53E-16  9.58E-17  6.63E-17  4.48E-17  2.48E-17  1.46E-17
             7.85E-18  2.97E-18  1.29E-18  5.21E-19  1.46E-19  5.37E-20  1.94E-20  4.98E-21  1.77E-21
   115       5.74E-16  4.06E-16  2.56E-16  1.81E-16  1.27E-16  7.96E-17  5.51E-17  3.72E-17  2.06E-17  1.22E-17
             6.52E-18  2.47E-18  1.07E-18  4.33E-19  1.21E-19  4.46E-20  1.61E-20  4.14E-21  1.47E-21
   116       1.24E-17  8.79E-18  5.55E-18  3.92E-18  2.76E-18  1.73E-18  1.19E-18  8.07E-19  4.48E-19  2.64E-19
             1.42E-19  5.37E-20  2.33E-20  9.41E-21  2.64E-21  9.71E-22  3.51E-22  9.01E-23  3.20E-23
   117       3.50E-17  2.47E-17  1.55E-17  1.09E-17  7.62E-18  4.64E-18  3.09E-18  1.96E-18  9.57E-19  4.98E-19
             2.35E-19  7.58E-20  2.98E-20  1.12E-20  2.96E-21  1.06E-21  3.78E-22  9.62E-23  3.41E-23
   118       5.75E-18  4.06E-18  2.56E-18  1.80E-18  1.25E-18  7.63E-19  5.08E-19  3.22E-19  1.57E-19  8.20E-20
             3.86E-20  1.25E-20  4.91E-21  1.85E-21  4.87E-22  1.75E-22  6.23E-23  1.58E-23  5.61E-24
   132       1.04E-12  7.36E-13  4.65E-13  3.29E-13  2.32E-13  1.46E-13  1.03E-13  7.20E-14  4.42E-14  3.00E-14
             1.99E-14  1.10E-14  6.69E-15  3.83E-15  1.66E-15  8.16E-16  3.78E-16  1.26E-16  5.19E-17
   133       5.17E-13  3.65E-13  2.31E-13  1.63E-13  1.15E-13  7.27E-14  5.11E-14  3.58E-14  2.20E-14  1.50E-14
             9.94E-15  5.51E-15  3.34E-15  1.91E-15  8.28E-16  4.08E-16  1.89E-16  6.29E-17  2.59E-17
   134       1.93E-12  1.36E-12  8.62E-13  6.08E-13  4.29E-13  2.69E-13  1.87E-13  1.29E-13  7.57E-14  4.82E-14
             2.89E-14  1.31E-14  6.58E-15  3.04E-15  9.85E-16  3.93E-16  1.50E-16  4.05E-17  1.47E-17
   135       5.78E-13  4.08E-13  2.58E-13  1.82E-13  1.28E-13  8.06E-14  5.62E-14  3.86E-14  2.27E-14  1.45E-14
             8.68E-15  3.94E-15  1.97E-15  9.12E-16  2.95E-16  1.18E-16  4.51E-17  1.21E-17  4.40E-18
   136       3.85E-13  2.72E-13  1.72E-13  1.21E-13  8.55E-14  5.36E-14  3.74E-14  2.57E-14  1.51E-14  9.63E-15
             5.78E-15  2.63E-15  1.32E-15  6.08E-16  1.97E-16  7.86E-17  3.01E-17  8.09E-18  2.93E-18
   137       1.15E-12  8.14E-13  5.15E-13  3.63E-13  2.56E-13  1.61E-13  1.12E-13  7.71E-14  4.53E-14  2.89E-14
             1.73E-14  7.88E-15  3.95E-15  1.82E-15  5.90E-16  2.36E-16  9.02E-17  2.43E-17  8.80E-18
   138       9.56E-13  6.76E-13  4.27E-13  3.01E-13  2.13E-13  1.33E-13  9.30E-14  6.40E-14  3.76E-14  2.40E-14
             1.44E-14  6.56E-15  3.28E-15  1.52E-15  4.92E-16  1.96E-16  7.51E-17  2.02E-17  7.33E-18
   139       1.90E-13  1.34E-13  8.48E-14  5.99E-14  4.22E-14  2.65E-14  1.85E-14  1.27E-14  7.50E-15  4.78E-15
             2.88E-15  1.31E-15  6.56E-16  3.03E-16  9.82E-17  3.92E-17  1.50E-17  4.04E-18  1.46E-18
   140       2.78E-12  1.97E-12  1.24E-12  8.73E-13  6.13E-13  3.79E-13  2.58E-13  1.71E-13  9.13E-14  5.23E-14
             2.73E-14  1.01E-14  4.32E-15  1.73E-15  4.81E-16  1.77E-16  6.38E-17  1.64E-17  5.81E-18
   141       1.98E-12  1.40E-12  8.82E-13  6.21E-13  4.36E-13  2.69E-13  1.84E-13  1.22E-13  6.51E-14  3.72E-14
             1.95E-14  7.20E-15  3.08E-15  1.23E-15  3.43E-16  1.26E-16  4.55E-17  1.17E-17  4.15E-18
   142       9.89E-13  6.98E-13  4.41E-13  3.10E-13  2.18E-13  1.35E-13  9.18E-14  6.07E-14  3.25E-14  1.86E-14
             9.74E-15  3.60E-15  1.54E-15  6.17E-16  1.72E-16  6.30E-17  2.28E-17  5.84E-18  2.07E-18
   143       1.19E-12  8.38E-13  5.28E-13  3.72E-13  2.61E-13  1.62E-13  1.10E-13  7.29E-14  3.90E-14  2.23E-14
             1.17E-14  4.32E-15  1.85E-15  7.40E-16  2.06E-16  7.56E-17  2.73E-17  7.00E-18  2.49E-18
   144       2.41E-12  1.70E-12  1.07E-12  7.49E-13  5.21E-13  3.14E-13  2.07E-13  1.29E-13  6.12E-14  3.12E-14
             1.45E-14  4.60E-15  1.79E-15  6.72E-16  1.77E-16  6.34E-17  2.26E-17  5.73E-18  2.03E-18
   145       1.20E-12  8.49E-13  5.34E-13  3.74E-13  2.60E-13  1.57E-13  1.03E-13  6.43E-14  3.06E-14  1.56E-14
             7.23E-15  2.30E-15  8.97E-16  3.36E-16  8.84E-17  3.17E-17  1.13E-17  2.87E-18  1.01E-18
   146       1.37E-12  9.68E-13  6.11E-13  4.30E-13  3.02E-13  1.87E-13  1.28E-13  8.44E-14  4.52E-14  2.59E-14
             1.36E-14  5.02E-15  2.15E-15  8.61E-16  2.40E-16  8.80E-17  3.18E-17  8.15E-18  2.90E-18
   147       3.09E-12  2.18E-12  1.37E-12  9.62E-13  6.69E-13  4.03E-13  2.65E-13  1.65E-13  7.86E-14  4.01E-14
             1.86E-14  5.90E-15  2.30E-15  8.63E-16  2.27E-16  8.14E-17  2.90E-17  7.37E-18  2.61E-18
   148       5.87E-13  4.15E-13  2.62E-13  1.84E-13  1.29E-13  8.00E-14  5.46E-14  3.61E-14  1.94E-14  1.11E-14
             5.82E-15  2.15E-15  9.20E-16  3.69E-16  1.03E-16  3.77E-17  1.36E-17  3.49E-18  1.24E-18
   149       1.55E-12  1.10E-12  6.86E-13  4.78E-13  3.28E-13  1.91E-13  1.19E-13  6.93E-14  2.92E-14  1.35E-14
             5.71E-15  1.65E-15  6.17E-16  2.25E-16  5.79E-17  2.06E-17  7.30E-18  1.85E-18  6.55E-19
   150       7.77E-13  5.48E-13  3.43E-13  2.39E-13  1.64E-13  9.53E-14  5.97E-14  3.47E-14  1.46E-14  6.75E-15
             2.86E-15  8.27E-16  3.09E-16  1.12E-16  2.89E-17  1.03E-17  3.65E-18  9.25E-19  3.27E-19
   151       2.00E-12  1.41E-12  8.82E-13  6.14E-13  4.21E-13  2.45E-13  1.53E-13  8.91E-14  3.75E-14  1.74E-14
             7.34E-15  2.13E-15  7.93E-16  2.89E-16  7.44E-17  2.65E-17  9.39E-18  2.38E-18  8.42E-19
   152       9.99E-13  7.04E-13  4.41E-13  3.07E-13  2.11E-13  1.22E-13  7.67E-14  4.46E-14  1.88E-14  8.68E-15
             3.67E-15  1.06E-15  3.97E-16  1.44E-16  3.72E-17  1.32E-17  4.69E-18  1.19E-18  4.21E-19
   153       2.44E-12  1.72E-12  1.08E-12  7.50E-13  5.15E-13  2.99E-13  1.88E-13  1.09E-13  4.59E-14  2.12E-14
             8.97E-15  2.60E-15  9.70E-16  3.53E-16  9.09E-17  3.23E-17  1.15E-17  2.91E-18  1.03E-18
   154       1.22E-12  8.61E-13  5.39E-13  3.75E-13  2.57E-13  1.50E-13  9.38E-14  5.45E-14  2.29E-14  1.06E-14
             4.49E-15  1.30E-15  4.85E-16  1.76E-16  4.55E-17  1.62E-17  5.74E-18  1.45E-18  5.14E-19
   155       1.71E-12  1.21E-12  7.60E-13  5.33E-13  3.71E-13  2.24E-13  1.47E-13  9.17E-14  4.36E-14  2.23E-14
             1.03E-14  3.28E-15  1.28E-15  4.79E-16  1.26E-16  4.52E-17  1.61E-17  4.09E-18  1.45E-18
   156       7.07E-13  4.97E-13  3.10E-13  2.13E-13  1.44E-13  7.98E-14  4.72E-14  2.55E-14  9.61E-15  4.12E-15
             1.64E-15  4.51E-16  1.64E-16  5.91E-17  1.51E-17  5.35E-18  1.90E-18  4.80E-19  1.70E-19
   157       3.54E-13  2.49E-13  1.55E-13  1.07E-13  7.18E-14  3.99E-14  2.36E-14  1.27E-14  4.81E-15  2.06E-15
             8.20E-16  2.25E-16  8.22E-17  2.95E-17  7.54E-18  2.68E-18  9.48E-19  2.40E-19  8.49E-20
   158       8.64E-13  6.08E-13  3.78E-13  2.61E-13  1.76E-13  9.75E-14  5.77E-14  3.11E-14  1.17E-14  5.03E-15
             2.00E-15  5.51E-16  2.01E-16  7.22E-17  1.84E-17  6.54E-18  2.32E-18  5.87E-19  2.07E-19
   159       4.32E-13  3.04E-13  1.89E-13  1.30E-13  8.78E-14  4.87E-14  2.89E-14  1.56E-14  5.87E-15  2.52E-15
             1.00E-15  2.76E-16  1.00E-16  3.61E-17  9.22E-18  3.27E-18  1.16E-18  2.93E-19  1.04E-19
   160       1.02E-12  7.18E-13  4.47E-13  3.08E-13  2.07E-13  1.15E-13  6.82E-14  3.68E-14  1.39E-14  5.95E-15
             2.37E-15  6.51E-16  2.37E-16  8.53E-17  2.18E-17  7.73E-18  2.74E-18  6.93E-19  2.45E-19
   161       5.11E-13  3.59E-13  2.24E-13  1.54E-13  1.04E-13  5.76E-14  3.41E-14  1.84E-14  6.94E-15  2.97E-15
             1.18E-15  3.26E-16  1.19E-16  4.27E-17  1.09E-17  3.87E-18  1.37E-18  3.47E-19  1.23E-19
   162       1.54E-12  1.09E-12  6.83E-13  4.79E-13  3.33E-13  2.01E-13  1.32E-13  8.24E-14  3.92E-14  2.00E-14
             9.27E-15  2.95E-15  1.15E-15  4.31E-16  1.13E-16  4.06E-17  1.45E-17  3.68E-18  1.30E-18
   163       8.54E-13  6.03E-13  3.79E-13  2.66E-13  1.85E-13  1.12E-13  7.34E-14  4.57E-14  2.18E-14  1.11E-14
             5.15E-15  1.64E-15  6.39E-16  2.39E-16  6.30E-17  2.26E-17  8.04E-18  2.04E-18  7.23E-19
   164       7.75E-18  5.48E-18  3.47E-18  2.46E-18  1.75E-18  1.13E-18  8.14E-19  5.92E-19  3.87E-19  2.76E-19
             1.91E-19  1.11E-19  6.86E-20  3.99E-20  1.75E-20  8.67E-21  4.03E-21  1.35E-21  5.56E-22
   165       4.91E-17  3.47E-17  2.20E-17  1.56E-17  1.11E-17  7.09E-18  5.07E-18  3.62E-18  2.26E-18  1.50E-18
             9.38E-19  4.43E-19  2.26E-19  1.06E-19  3.47E-20  1.39E-20  5.34E-21  1.44E-21  5.22E-22
   166       5.44E-17  3.84E-17  2.44E-17  1.73E-17  1.23E-17  7.85E-18  5.62E-18  4.01E-18  2.50E-18  1.67E-18
             1.04E-18  4.91E-19  2.51E-19  1.17E-19  3.84E-20  1.54E-20  5.92E-21  1.60E-21  5.79E-22
   167       2.61E-17  1.85E-17  1.17E-17  8.29E-18  5.89E-18  3.77E-18  2.70E-18  1.93E-18  1.20E-18  8.02E-19
             5.00E-19  2.36E-19  1.21E-19  5.65E-20  1.85E-20  7.42E-21  2.85E-21  7.69E-22  2.79E-22
   168       1.16E-16  8.20E-17  5.19E-17  3.67E-17  2.59E-17  1.64E-17  1.14E-17  7.83E-18  4.42E-18  2.63E-18
             1.42E-18  5.39E-19  2.34E-19  9.47E-20  2.65E-20  9.77E-21  3.53E-21  9.07E-22  3.22E-22
   169       9.67E-17  6.83E-17  4.32E-17  3.06E-17  2.16E-17  1.36E-17  9.54E-18  6.53E-18  3.68E-18  2.19E-18
             1.18E-18  4.49E-19  1.95E-19  7.89E-20  2.21E-20  8.15E-21  2.95E-21  7.56E-22  2.69E-22
   170       2.45E-18  1.73E-18  1.10E-18  7.75E-19  5.48E-19  3.46E-19  2.42E-19  1.66E-19  9.35E-20  5.56E-20
             3.00E-20  1.14E-20  4.96E-21  2.01E-21  5.63E-22  2.07E-22  7.50E-23  1.92E-23  6.84E-24
   171       8.82E-18  6.23E-18  3.93E-18  2.77E-18  1.94E-18  1.19E-18  8.02E-19  5.15E-19  2.56E-19  1.34E-19
             6.36E-20  2.06E-20  8.13E-21  3.06E-21  8.09E-22  2.90E-22  1.03E-22  2.63E-23  9.31E-24
   172       1.54E-18  1.09E-18  6.87E-19  4.84E-19  3.39E-19  2.08E-19  1.40E-19  9.01E-20  4.47E-20  2.35E-20
             1.11E-20  3.61E-21  1.42E-21  5.36E-22  1.42E-22  5.08E-23  1.81E-23  4.61E-24  1.63E-24
   182       6.97E-13  4.93E-13  3.11E-13  2.20E-13  1.55E-13  9.76E-14  6.84E-14  4.76E-14  2.89E-14  1.95E-14
             1.28E-14  7.04E-15  4.25E-15  2.42E-15  1.05E-15  5.14E-16  2.38E-16  7.91E-17  3.26E-17
   183       3.46E-13  2.45E-13  1.55E-13  1.09E-13  7.72E-14  4.85E-14  3.40E-14  2.37E-14  1.44E-14  9.72E-15
             6.41E-15  3.52E-15  2.12E-15  1.21E-15  5.23E-16  2.57E-16  1.19E-16  3.96E-17  1.63E-17
   184       1.29E-12  9.10E-13  5.75E-13  4.06E-13  2.86E-13  1.79E-13  1.24E-13  8.51E-14  4.96E-14  3.14E-14
             1.87E-14  8.47E-15  4.23E-15  1.95E-15  6.29E-16  2.51E-16  9.60E-17  2.58E-17  9.36E-18
   185       3.86E-13  2.73E-13  1.72E-13  1.22E-13  8.57E-14  5.36E-14  3.73E-14  2.55E-14  1.49E-14  9.41E-15
             5.62E-15  2.54E-15  1.27E-15  5.84E-16  1.89E-16  7.52E-17  2.88E-17  7.74E-18  2.81E-18
   186       2.57E-13  1.82E-13  1.15E-13  8.10E-14  5.70E-14  3.57E-14  2.48E-14  1.70E-14  9.90E-15  6.27E-15
             3.75E-15  1.69E-15  8.45E-16  3.90E-16  1.26E-16  5.02E-17  1.92E-17  5.16E-18  1.87E-18
   187       7.70E-13  5.44E-13  3.44E-13  2.43E-13  1.71E-13  1.07E-13  7.44E-14  5.10E-14  2.97E-14  1.88E-14
             1.12E-14  5.08E-15  2.53E-15  1.17E-15  3.77E-16  1.50E-16  5.76E-17  1.55E-17  5.61E-18
   188       6.39E-13  4.52E-13  2.85E-13  2.01E-13  1.42E-13  8.88E-14  6.18E-14  4.23E-14  2.47E-14  1.56E-14
             9.35E-15  4.23E-15  2.11E-15  9.73E-16  3.14E-16  1.25E-16  4.79E-17  1.29E-17  4.68E-18
   189       1.27E-13  8.98E-14  5.68E-14  4.01E-14  2.82E-14  1.77E-14  1.23E-14  8.44E-15  4.92E-15  3.12E-15
             1.87E-15  8.44E-16  4.22E-16  1.94E-16  6.28E-17  2.50E-17  9.58E-18  2.58E-18  9.35E-19
   190       1.89E-12  1.34E-12  8.43E-13  5.93E-13  4.16E-13  2.57E-13  1.75E-13  1.15E-13  6.14E-14  3.50E-14
             1.83E-14  6.72E-15  2.87E-15  1.15E-15  3.19E-16  1.17E-16  4.23E-17  1.09E-17  3.85E-18
   191       1.35E-12  9.51E-13  6.00E-13  4.22E-13  2.96E-13  1.83E-13  1.24E-13  8.21E-14  4.37E-14  2.49E-14
             1.30E-14  4.79E-15  2.05E-15  8.19E-16  2.28E-16  8.37E-17  3.02E-17  7.74E-18  2.75E-18
   192       6.73E-13  4.75E-13  3.00E-13  2.11E-13  1.48E-13  9.14E-14  6.22E-14  4.10E-14  2.19E-14  1.25E-14
             6.51E-15  2.40E-15  1.02E-15  4.10E-16  1.14E-16  4.18E-17  1.51E-17  3.87E-18  1.38E-18
   193       8.07E-13  5.70E-13  3.60E-13  2.53E-13  1.78E-13  1.10E-13  7.46E-14  4.92E-14  2.62E-14  1.50E-14
             7.81E-15  2.87E-15  1.23E-15  4.92E-16  1.37E-16  5.02E-17  1.81E-17  4.64E-18  1.65E-18
   194       1.76E-12  1.24E-12  7.82E-13  5.48E-13  3.81E-13  2.30E-13  1.51E-13  9.39E-14  4.45E-14  2.27E-14
             1.05E-14  3.33E-15  1.30E-15  4.86E-16  1.28E-16  4.59E-17  1.63E-17  4.15E-18  1.47E-18
   195       8.80E-13  6.21E-13  3.91E-13  2.74E-13  1.90E-13  1.15E-13  7.54E-14  4.69E-14  2.22E-14  1.13E-14
             5.24E-15  1.66E-15  6.49E-16  2.43E-16  6.39E-17  2.29E-17  8.16E-18  2.07E-18  7.34E-19
   196       9.34E-13  6.60E-13  4.16E-13  2.93E-13  2.06E-13  1.27E-13  8.65E-14  5.71E-14  3.05E-14  1.74E-14
             9.08E-15  3.35E-15  1.43E-15  5.72E-16  1.59E-16  5.84E-17  2.11E-17  5.41E-18  1.92E-18
   197       2.26E-12  1.60E-12  1.00E-12  7.04E-13  4.90E-13  2.95E-13  1.94E-13  1.21E-13  5.72E-14  2.91E-14
             1.35E-14  4.28E-15  1.67E-15  6.25E-16  1.64E-16  5.89E-17  2.10E-17  5.33E-18  1.89E-18
   198       4.00E-13  2.83E-13  1.78E-13  1.26E-13  8.81E-14  5.44E-14  3.71E-14  2.45E-14  1.30E-14  7.45E-15
             3.89E-15  1.43E-15  6.12E-16  2.45E-16  6.82E-17  2.50E-17  9.04E-18  2.32E-18  8.23E-19
   199       1.25E-12  8.85E-13  5.57E-13  3.90E-13  2.72E-13  1.64E-13  1.08E-13  6.69E-14  3.17E-14  1.62E-14
             7.48E-15  2.37E-15  9.27E-16  3.47E-16  9.13E-17  3.27E-17  1.16E-17  2.96E-18  1.05E-18
   200       1.37E-12  9.63E-13  6.03E-13  4.20E-13  2.88E-13  1.68E-13  1.05E-13  6.09E-14  2.56E-14  1.18E-14
             5.00E-15  1.45E-15  5.40E-16  1.97E-16  5.07E-17  1.80E-17  6.39E-18  1.62E-18  5.73E-19
   201       6.84E-13  4.82E-13  3.02E-13  2.10E-13  1.44E-13  8.38E-14  5.25E-14  3.05E-14  1.28E-14  5.92E-15
             2.50E-15  7.25E-16  2.70E-16  9.83E-17  2.53E-17  9.01E-18  3.20E-18  8.10E-19  2.87E-19
   202       1.76E-12  1.24E-12  7.76E-13  5.40E-13  3.71E-13  2.15E-13  1.35E-13  7.83E-14  3.29E-14  1.52E-14
             6.43E-15  1.86E-15  6.95E-16  2.53E-16  6.51E-17  2.32E-17  8.22E-18  2.08E-18  7.37E-19
   203       8.79E-13  6.19E-13  3.88E-13  2.70E-13  1.85E-13  1.08E-13  6.75E-14  3.92E-14  1.65E-14  7.61E-15
             3.22E-15  9.32E-16  3.47E-16  1.26E-16  3.26E-17  1.16E-17  4.11E-18  1.04E-18  3.68E-19
   204       2.15E-12  1.51E-12  9.48E-13  6.60E-13  4.53E-13  2.63E-13  1.65E-13  9.57E-14  4.02E-14  1.86E-14
             7.86E-15  2.28E-15  8.49E-16  3.09E-16  7.96E-17  2.83E-17  1.00E-17  2.55E-18  9.01E-19
   205       1.07E-12  7.57E-13  4.74E-13  3.30E-13  2.26E-13  1.32E-13  8.25E-14  4.79E-14  2.01E-14  9.30E-15
             3.93E-15  1.14E-15  4.25E-16  1.55E-16  3.98E-17  1.42E-17  5.02E-18  1.27E-18  4.50E-19
   206       9.91E-13  6.97E-13  4.34E-13  2.99E-13  2.01E-13  1.12E-13  6.62E-14  3.57E-14  1.35E-14  5.77E-15
             2.30E-15  6.31E-16  2.30E-16  8.27E-17  2.11E-17  7.49E-18  2.65E-18  6.72E-19  2.38E-19
   207       4.96E-13  3.48E-13  2.17E-13  1.49E-13  1.01E-13  5.59E-14  3.31E-14  1.79E-14  6.73E-15  2.88E-15
             1.15E-15  3.16E-16  1.15E-16  4.13E-17  1.06E-17  3.75E-18  1.33E-18  3.36E-19  1.19E-19
   208       1.21E-12  8.52E-13  5.30E-13  3.65E-13  2.46E-13  1.37E-13  8.09E-14  4.36E-14  1.65E-14  7.05E-15
             2.81E-15  7.72E-16  2.81E-16  1.01E-16  2.58E-17  9.16E-18  3.24E-18  8.21E-19  2.90E-19
   209       6.06E-13  4.26E-13  2.65E-13  1.83E-13  1.23E-13  6.84E-14  4.05E-14  2.18E-14  8.23E-15  3.53E-15
             1.40E-15  3.86E-16  1.41E-16  5.05E-17  1.29E-17  4.58E-18  1.62E-18  4.11E-19  1.45E-19
   210       1.43E-12  1.01E-12  6.27E-13  4.32E-13  2.91E-13  1.62E-13  9.56E-14  5.16E-14  1.95E-14  8.33E-15
             3.32E-15  9.12E-16  3.32E-16  1.19E-16  3.05E-17  1.08E-17  3.83E-18  9.71E-19  3.43E-19
   211       7.16E-13  5.03E-13  3.13E-13  2.16E-13  1.45E-13  8.08E-14  4.78E-14  2.58E-14  9.73E-15  4.17E-15
             1.66E-15  4.56E-16  1.66E-16  5.97E-17  1.53E-17  5.41E-18  1.92E-18  4.85E-19  1.72E-19
   212       3.65E-13  2.56E-13  1.58E-13  1.08E-13  7.07E-14  3.72E-14  2.08E-14  1.04E-14  3.59E-15  1.46E-15
             5.58E-16  1.49E-16  5.36E-17  1.91E-17  4.87E-18  1.72E-18  6.10E-19  1.55E-19  5.46E-20
   213       1.83E-13  1.28E-13  7.90E-14  5.38E-14  3.54E-14  1.86E-14  1.04E-14  5.22E-15  1.80E-15  7.29E-16
             2.79E-16  7.44E-17  2.68E-17  9.57E-18  2.43E-18  8.62E-19  3.05E-19  7.73E-20  2.73E-20
   214       4.32E-13  3.03E-13  1.87E-13  1.27E-13  8.36E-14  4.40E-14  2.45E-14  1.23E-14  4.25E-15  1.72E-15
             6.59E-16  1.76E-16  6.34E-17  2.26E-17  5.75E-18  2.04E-18  7.21E-19  1.83E-19  6.46E-20
   215       2.16E-13  1.51E-13  9.34E-14  6.35E-14  4.18E-14  2.20E-14  1.23E-14  6.17E-15  2.12E-15  8.61E-16
             3.30E-16  8.79E-17  3.17E-17  1.13E-17  2.88E-18  1.02E-18  3.61E-19  9.13E-20  3.23E-20
   216       4.98E-13  3.49E-13  2.16E-13  1.47E-13  9.65E-14  5.08E-14  2.83E-14  1.42E-14  4.90E-15  1.99E-15
             7.61E-16  2.03E-16  7.31E-17  2.61E-17  6.64E-18  2.35E-18  8.32E-19  2.11E-19  7.45E-20
   217       2.49E-13  1.75E-13  1.08E-13  7.33E-14  4.82E-14  2.54E-14  1.42E-14  7.12E-15  2.45E-15  9.93E-16
             3.80E-16  1.01E-16  3.65E-17  1.30E-17  3.32E-18  1.18E-18  4.16E-19  1.05E-19  3.73E-20
   218       1.13E-12  7.95E-13  5.00E-13  3.51E-13  2.44E-13  1.47E-13  9.66E-14  6.01E-14  2.85E-14  1.45E-14
             6.73E-15  2.14E-15  8.33E-16  3.12E-16  8.21E-17  2.94E-17  1.05E-17  2.66E-18  9.43E-19
   219       6.26E-13  4.42E-13  2.78E-13  1.95E-13  1.35E-13  8.16E-14  5.36E-14  3.34E-14  1.58E-14  8.07E-15
             3.74E-15  1.19E-15  4.63E-16  1.73E-16  4.56E-17  1.63E-17  5.82E-18  1.48E-18  5.23E-19
   228       1.62E-18  1.14E-18  7.26E-19  5.17E-19  3.70E-19  2.41E-19  1.77E-19  1.31E-19  8.71E-20  6.27E-20
             4.37E-20  2.53E-20  1.56E-20  9.08E-21  3.98E-21  1.97E-21  9.15E-22  3.05E-22  1.26E-22
   229       1.02E-17  7.24E-18  4.60E-18  3.27E-18  2.34E-18  1.52E-18  1.10E-18  8.02E-19  5.10E-19  3.43E-19
             2.15E-19  1.02E-19  5.21E-20  2.44E-20  7.97E-21  3.20E-21  1.23E-21  3.31E-22  1.20E-22
   230       1.16E-17  8.24E-18  5.23E-18  3.72E-18  2.66E-18  1.73E-18  1.25E-18  9.12E-19  5.80E-19  3.90E-19
             2.45E-19  1.16E-19  5.92E-20  2.77E-20  9.07E-21  3.64E-21  1.40E-21  3.77E-22  1.37E-22
   231       5.48E-18  3.88E-18  2.46E-18  1.75E-18  1.25E-18  8.14E-19  5.92E-19  4.30E-19  2.74E-19  1.84E-19
             1.16E-19  5.48E-20  2.80E-20  1.31E-20  4.29E-21  1.72E-21  6.60E-22  1.78E-22  6.46E-23
   232       2.50E-17  1.77E-17  1.12E-17  7.96E-18  5.66E-18  3.62E-18  2.57E-18  1.79E-18  1.03E-18  6.21E-19
             3.38E-19  1.29E-19  5.61E-20  2.27E-20  6.37E-21  2.35E-21  8.49E-22  2.18E-22  7.75E-23
   233       2.10E-17  1.48E-17  9.41E-18  6.68E-18  4.75E-18  3.04E-18  2.16E-18  1.51E-18  8.67E-19  5.21E-19
             2.83E-19  1.08E-19  4.71E-20  1.91E-20  5.35E-21  1.97E-21  7.13E-22  1.83E-22  6.50E-23
   234       5.79E-19  4.09E-19  2.60E-19  1.84E-19  1.31E-19  8.39E-20  5.97E-20  4.16E-20  2.40E-20  1.44E-20
             7.84E-21  3.00E-21  1.30E-21  5.28E-22  1.48E-22  5.45E-23  1.97E-23  5.06E-24  1.80E-24
   235       2.34E-18  1.66E-18  1.05E-18  7.40E-19  5.22E-19  3.26E-19  2.22E-19  1.45E-19  7.36E-20  3.91E-20
             1.87E-20  6.08E-21  2.40E-21  9.06E-22  2.39E-22  8.60E-23  3.06E-23  7.79E-24  2.76E-24
   236       4.25E-19  3.00E-19  1.90E-19  1.34E-19  9.46E-20  5.90E-20  4.03E-20  2.64E-20  1.33E-20  7.09E-21
             3.38E-21  1.10E-21  4.36E-22  1.64E-22  4.35E-23  1.56E-23  5.56E-24  1.41E-24  5.01E-25
   237       4.94E-13  3.49E-13  2.21E-13  1.56E-13  1.10E-13  6.88E-14  4.80E-14  3.32E-14  2.00E-14  1.34E-14
             8.75E-15  4.76E-15  2.86E-15  1.63E-15  7.02E-16  3.45E-16  1.59E-16  5.30E-17  2.18E-17
   238       2.46E-13  1.74E-13  1.10E-13  7.75E-14  5.46E-14  3.43E-14  2.39E-14  1.65E-14  9.98E-15  6.67E-15
             4.37E-15  2.38E-15  1.43E-15  8.14E-16  3.51E-16  1.72E-16  7.97E-17  2.65E-17  1.09E-17
   239       9.10E-13  6.43E-13  4.06E-13  2.86E-13  2.02E-13  1.26E-13  8.71E-14  5.94E-14  3.43E-14  2.16E-14
             1.28E-14  5.76E-15  2.87E-15  1.32E-15  4.26E-16  1.70E-16  6.49E-17  1.74E-17  6.33E-18
