SEQ='F '     NUCCHG=42                                                  /LS/

   PARENT TERM INDEXING                 BWNP= 627005032.4   NPRNTI= 3   NPRNTF= 6
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P4             (3)1( 4.0)        0.0 
     2          2S2 2P4             (1)2( 2.0)   174974.5 
     3          2S2 2P4             (1)0( 0.0)   369237.5 
     4          2S1 2P5             (3)1( 4.0)  1422111.5*
     5          2S1 2P5             (1)1( 1.0)  1935406.6*
     6          2P6                 (1)0( 0.0)  3334907.6*

   LS RESOLVED TERM INDEXING            BWNR= 662593533.5   NTRM= 342
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
    12       1.76E-18  1.25E-18  8.04E-19  5.80E-19  4.22E-19  2.79E-19  2.01E-19  1.38E-19  7.47E-20  4.21E-20
             2.16E-20  7.86E-21  3.38E-21  1.38E-21  3.96E-22  1.49E-22  5.47E-23  1.43E-23  5.10E-24
    13       7.65E-19  5.45E-19  3.52E-19  2.57E-19  1.90E-19  1.29E-19  9.45E-20  6.58E-20  3.60E-20  2.04E-20
             1.05E-20  3.83E-21  1.65E-21  6.71E-22  1.93E-22  7.23E-23  2.66E-23  6.94E-24  2.48E-24
    14       3.42E-19  2.45E-19  1.60E-19  1.18E-19  8.92E-20  6.26E-20  4.68E-20  3.31E-20  1.83E-20  1.04E-20
             5.38E-21  1.96E-21  8.44E-22  3.44E-22  9.88E-23  3.71E-23  1.36E-23  3.56E-24  1.27E-24
    15       1.57E-19  1.13E-19  7.49E-20  5.64E-20  4.37E-20  3.17E-20  2.43E-20  1.74E-20  9.75E-21  5.57E-21
             2.88E-21  1.05E-21  4.52E-22  1.84E-22  5.29E-23  1.99E-23  7.30E-24  1.90E-24  6.81E-25
    16       7.29E-20  5.28E-20  3.57E-20  2.76E-20  2.20E-20  1.66E-20  1.30E-20  9.47E-21  5.35E-21  3.07E-21
             1.59E-21  5.80E-22  2.50E-22  1.02E-22  2.93E-23  1.10E-23  4.04E-24  1.05E-24  3.77E-25
    17       1.54E-20  1.14E-20  8.18E-21  6.80E-21  5.92E-21  4.95E-21  4.07E-21  3.06E-21  1.78E-21  1.03E-21
             5.36E-22  1.97E-22  8.52E-23  3.48E-23  1.00E-23  3.76E-24  1.38E-24  3.61E-25  1.29E-25
    18       3.07E-21  2.38E-21  1.91E-21  1.80E-21  1.79E-21  1.70E-21  1.48E-21  1.15E-21  6.81E-22  3.97E-22
             2.08E-22  7.65E-23  3.30E-23  1.35E-23  3.88E-24  1.46E-24  5.37E-25  1.40E-25  5.01E-26
    19       4.72E-22  4.11E-22  4.22E-22  4.92E-22  5.84E-22  6.43E-22  5.94E-22  4.76E-22  2.86E-22  1.68E-22
             8.80E-23  3.25E-23  1.40E-23  5.73E-24  1.65E-24  6.19E-25  2.28E-25  5.94E-26  2.13E-26
    20       5.38E-24  1.27E-23  4.05E-23  8.16E-23  1.33E-22  1.79E-22  1.77E-22  1.47E-22  8.99E-23  5.30E-23
             2.78E-23  1.03E-23  4.44E-24  1.81E-24  5.22E-25  1.96E-25  7.21E-26  1.88E-26  6.73E-27


 -----------------------------------------
 PRTF= 6  TRMPRT= (1S)  SPNPRT= 1  NSYS= 1
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 2
   IREP
   ----
     3       6.43E-18  4.55E-18  2.87E-18  2.03E-18  1.43E-18  8.96E-19  6.24E-19  4.28E-19  2.47E-19  1.52E-19
             8.66E-20  3.54E-20  1.62E-20  6.83E-21  1.99E-21  7.50E-22  2.75E-22  7.13E-23  2.55E-23
     4       7.26E-19  5.14E-19  3.26E-19  2.31E-19  1.64E-19  1.05E-19  7.56E-20  5.39E-20  3.30E-20  2.12E-20
             1.25E-20  5.31E-21  2.51E-21  1.10E-21  3.36E-22  1.30E-22  4.87E-23  1.29E-23  4.64E-24
     5       3.20E-20  2.27E-20  1.46E-20  1.07E-20  7.96E-21  5.79E-21  4.86E-21  4.22E-21  3.31E-21  2.44E-21
             1.57E-21  7.20E-22  3.51E-22  1.57E-22  4.88E-23  1.90E-23  7.18E-24  1.91E-24  6.88E-25
     6       1.70E-22  1.27E-22  9.38E-23  8.57E-23  9.59E-23  1.57E-22  2.53E-22  3.67E-22  4.37E-22  3.81E-22
             2.70E-22  1.32E-22  6.58E-23  2.98E-23  9.36E-24  3.67E-24  1.39E-24  3.69E-25  1.33E-25



 --------------------------------
 PRTI= 3  TRMPRT= (1S)  SPNPRT= 1

   INDX TE=  1.16E+04  2.31E+04  5.78E+04  1.16E+05  2.31E+05  5.78E+05  1.16E+06  2.31E+06  5.78E+06  1.16E+07
   ---- ---  2.31E+07  5.78E+07  1.16E+08  2.31E+08  5.78E+08  1.16E+09  2.31E+09  5.78E+09  1.16E+10
     1       3.59E-11  2.54E-11  1.60E-11  1.13E-11  7.99E-12  5.02E-12  3.51E-12  2.43E-12  1.46E-12  9.49E-13
             5.87E-13  2.79E-13  1.45E-13  6.90E-14  2.31E-14  9.36E-15  3.63E-15  9.87E-16  3.60E-16
     2       5.86E-13  4.14E-13  2.62E-13  1.85E-13  1.31E-13  8.31E-14  5.89E-14  4.18E-14  2.67E-14  1.91E-14
             1.36E-14  8.44E-15  5.59E-15  3.47E-15  1.64E-15  8.51E-16  4.10E-16  1.42E-16  5.96E-17
     6       9.26E-12  6.55E-12  4.14E-12  2.93E-12  2.07E-12  1.31E-12  9.27E-13  6.56E-13  4.15E-13  2.92E-13
             2.02E-13  1.20E-13  7.63E-14  4.58E-14  2.09E-14  1.07E-14  5.07E-15  1.73E-15  7.26E-16
    10       7.23E-13  5.11E-13  3.23E-13  2.28E-13  1.61E-13  1.01E-13  7.08E-14  4.91E-14  2.94E-14  1.92E-14
             1.19E-14  5.63E-15  2.91E-15  1.39E-15  4.62E-16  1.88E-16  7.27E-17  1.98E-17  7.20E-18
    15       1.59E-11  1.12E-11  7.09E-12  5.01E-12  3.54E-12  2.23E-12  1.56E-12  1.09E-12  6.54E-13  4.29E-13
             2.67E-13  1.28E-13  6.63E-14  3.17E-14  1.06E-14  4.31E-15  1.67E-15  4.55E-16  1.66E-16
    16       1.57E-11  1.11E-11  7.00E-12  4.95E-12  3.49E-12  2.20E-12  1.54E-12  1.07E-12  6.47E-13  4.25E-13
             2.65E-13  1.27E-13  6.60E-14  3.16E-14  1.06E-14  4.30E-15  1.67E-15  4.54E-16  1.66E-16
    22       1.87E-12  1.32E-12  8.32E-13  5.86E-13  4.11E-13  2.54E-13  1.74E-13  1.15E-13  6.21E-14  3.59E-14
             1.90E-14  7.13E-15  3.09E-15  1.25E-15  3.52E-16  1.30E-16  4.70E-17  1.21E-17  4.29E-18
    26       9.59E-13  6.77E-13  4.27E-13  3.01E-13  2.11E-13  1.31E-13  8.94E-14  5.93E-14  3.21E-14  1.86E-14
             9.88E-15  3.73E-15  1.62E-15  6.57E-16  1.85E-16  6.82E-17  2.47E-17  6.35E-18  2.26E-18
    28       3.36E-11  2.37E-11  1.50E-11  1.05E-11  7.40E-12  4.58E-12  3.13E-12  2.08E-12  1.13E-12  6.54E-13
             3.48E-13  1.31E-13  5.71E-14  2.32E-14  6.53E-15  2.41E-15  8.74E-16  2.25E-16  7.98E-17
    29       6.10E-17  4.32E-17  2.73E-17  1.94E-17  1.37E-17  8.78E-18  6.32E-18  4.60E-18  3.11E-18  2.35E-18
             1.78E-18  1.17E-18  7.98E-19  5.04E-19  2.41E-19  1.25E-19  6.06E-20  2.10E-20  8.85E-21
    30       4.87E-17  3.45E-17  2.18E-17  1.54E-17  1.09E-17  6.96E-18  4.96E-18  3.55E-18  2.28E-18  1.60E-18
             1.07E-18  5.61E-19  3.08E-19  1.53E-19  5.32E-20  2.20E-20  8.64E-21  2.37E-21  8.67E-22
    31       3.91E-17  2.76E-17  1.74E-17  1.23E-17  8.68E-18  5.43E-18  3.78E-18  2.58E-18  1.48E-18  9.05E-19
             5.09E-19  2.05E-19  9.23E-20  3.85E-20  1.11E-20  4.12E-21  1.50E-21  3.87E-22  1.38E-22
    40       5.80E-14  4.10E-14  2.59E-14  1.83E-14  1.29E-14  8.10E-15  5.66E-15  3.92E-15  2.33E-15  1.51E-15
             9.24E-16  4.34E-16  2.23E-16  1.06E-16  3.50E-17  1.42E-17  5.49E-18  1.49E-18  5.43E-19
    42       4.08E-12  2.88E-12  1.82E-12  1.29E-12  9.12E-13  5.77E-13  4.08E-13  2.89E-13  1.82E-13  1.27E-13
             8.74E-14  5.09E-14  3.21E-14  1.91E-14  8.67E-15  4.40E-15  2.09E-15  7.12E-16  2.98E-16
    45       3.97E-16  2.81E-16  1.77E-16  1.25E-16  8.84E-17  5.56E-17  3.89E-17  2.70E-17  1.62E-17  1.05E-17
             6.50E-18  3.08E-18  1.59E-18  7.53E-19  2.51E-19  1.02E-19  3.94E-20  1.07E-20  3.90E-21
    50       1.33E-13  9.40E-14  5.93E-14  4.18E-14  2.93E-14  1.81E-14  1.23E-14  8.15E-15  4.37E-15  2.51E-15
             1.32E-15  4.95E-16  2.14E-16  8.63E-17  2.42E-17  8.92E-18  3.23E-18  8.29E-19  2.95E-19
    52       6.47E-16  4.57E-16  2.87E-16  2.01E-16  1.40E-16  8.40E-17  5.50E-17  3.41E-17  1.61E-17  8.20E-18
             3.79E-18  1.20E-18  4.70E-19  1.76E-19  4.63E-20  1.66E-20  5.92E-21  1.50E-21  5.32E-22
    57       1.42E-11  1.01E-11  6.37E-12  4.50E-12  3.18E-12  2.00E-12  1.40E-12  9.77E-13  5.89E-13  3.86E-13
             2.40E-13  1.14E-13  5.93E-14  2.82E-14  9.43E-15  3.83E-15  1.48E-15  4.03E-16  1.47E-16
    62       2.14E-14  1.51E-14  9.55E-15  6.73E-15  4.72E-15  2.92E-15  1.99E-15  1.32E-15  7.12E-16  4.11E-16
             2.18E-16  8.17E-17  3.54E-17  1.43E-17  4.02E-18  1.48E-18  5.37E-19  1.38E-19  4.90E-20
    66       1.17E-13  8.24E-14  5.18E-14  3.63E-14  2.52E-14  1.52E-14  9.98E-15  6.21E-15  2.95E-15  1.50E-15
             6.98E-16  2.22E-16  8.69E-17  3.26E-17  8.59E-18  3.08E-18  1.10E-18  2.79E-19  9.88E-20
    68       2.17E-11  1.53E-11  9.67E-12  6.81E-12  4.78E-12  2.96E-12  2.03E-12  1.35E-12  7.32E-13  4.25E-13
             2.26E-13  8.53E-14  3.70E-14  1.50E-14  4.23E-15  1.56E-15  5.65E-16  1.45E-16  5.16E-17
    69       1.48E-11  1.05E-11  6.58E-12  4.61E-12  3.21E-12  1.93E-12  1.27E-12  7.95E-13  3.79E-13  1.94E-13
             9.05E-14  2.89E-14  1.13E-14  4.26E-15  1.12E-15  4.03E-16  1.44E-16  3.65E-17  1.29E-17
    77       6.29E-15  4.44E-15  2.81E-15  1.98E-15  1.40E-15  8.72E-16  6.06E-16  4.16E-16  2.43E-16  1.55E-16
             9.39E-17  4.35E-17  2.22E-17  1.04E-17  3.45E-18  1.39E-18  5.38E-19  1.46E-19  5.31E-20
    83       1.70E-18  1.20E-18  7.63E-19  5.43E-19  3.90E-19  2.57E-19  1.93E-19  1.51E-19  1.15E-19  9.61E-20
             7.85E-20  5.51E-20  3.85E-20  2.46E-20  1.18E-20  6.16E-21  2.97E-21  1.03E-21  4.35E-22
    85       1.52E-14  1.08E-14  6.78E-15  4.77E-15  3.34E-15  2.06E-15  1.39E-15  9.15E-16  4.84E-16  2.76E-16
             1.44E-16  5.33E-17  2.29E-17  9.22E-18  2.58E-18  9.50E-19  3.44E-19  8.83E-20  3.14E-20
    88       2.36E-16  1.67E-16  1.05E-16  7.33E-17  5.09E-17  3.05E-17  1.99E-17  1.23E-17  5.73E-18  2.89E-18
             1.33E-18  4.20E-19  1.64E-19  6.12E-20  1.61E-20  5.77E-21  2.05E-21  5.22E-22  1.85E-22
   100       1.00E-15  7.07E-16  4.47E-16  3.15E-16  2.22E-16  1.40E-16  9.74E-17  6.72E-17  3.98E-17  2.57E-17
             1.57E-17  7.33E-18  3.76E-18  1.77E-18  5.88E-19  2.38E-19  9.21E-20  2.50E-20  9.10E-21
   101       2.21E-12  1.56E-12  9.87E-13  6.98E-13  4.93E-13  3.12E-13  2.20E-13  1.55E-13  9.72E-14  6.74E-14
             4.59E-14  2.64E-14  1.65E-14  9.75E-15  4.40E-15  2.23E-15  1.05E-15  3.59E-16  1.50E-16
   106       7.42E-15  5.24E-15  3.30E-15  2.33E-15  1.63E-15  1.01E-15  6.85E-16  4.52E-16  2.42E-16  1.39E-16
             7.30E-17  2.72E-17  1.18E-17  4.75E-18  1.33E-18  4.90E-19  1.77E-19  4.56E-20  1.62E-20
   110       2.32E-14  1.64E-14  1.03E-14  7.21E-15  5.01E-15  3.01E-15  1.97E-15  1.22E-15  5.77E-16  2.94E-16
             1.36E-16  4.30E-17  1.68E-17  6.30E-18  1.66E-18  5.95E-19  2.12E-19  5.38E-20  1.91E-20
   117       7.70E-12  5.44E-12  3.44E-12  2.43E-12  1.72E-12  1.08E-12  7.58E-13  5.27E-13  3.17E-13  2.07E-13
             1.28E-13  6.05E-14  3.12E-14  1.48E-14  4.94E-15  2.00E-15  7.75E-16  2.11E-16  7.67E-17
   118       1.30E-11  9.21E-12  5.81E-12  4.10E-12  2.88E-12  1.78E-12  1.22E-12  8.11E-13  4.39E-13  2.55E-13
             1.35E-13  5.09E-14  2.21E-14  8.94E-15  2.51E-15  9.27E-16  3.36E-16  8.62E-17  3.07E-17
   119       1.31E-11  9.25E-12  5.82E-12  4.08E-12  2.84E-12  1.71E-12  1.13E-12  7.04E-13  3.36E-13  1.72E-13
             8.00E-14  2.55E-14  1.00E-14  3.76E-15  9.90E-16  3.55E-16  1.27E-16  3.22E-17  1.14E-17
   120       7.07E-12  4.98E-12  3.12E-12  2.17E-12  1.49E-12  8.66E-13  5.42E-13  3.15E-13  1.33E-13  6.14E-14
             2.60E-14  7.53E-15  2.81E-15  1.02E-15  2.63E-16  9.37E-17  3.32E-17  8.42E-18  2.98E-18
   128       1.12E-15  7.94E-16  5.01E-16  3.53E-16  2.48E-16  1.54E-16  1.06E-16  7.16E-17  4.10E-17  2.58E-17
             1.54E-17  7.01E-18  3.55E-18  1.66E-18  5.47E-19  2.21E-19  8.51E-20  2.31E-20  8.39E-21
   134       2.91E-15  2.05E-15  1.29E-15  9.09E-16  6.35E-16  3.88E-16  2.61E-16  1.69E-16  8.80E-17  4.94E-17
             2.56E-17  9.37E-18  4.01E-18  1.61E-18  4.49E-19  1.65E-19  5.97E-20  1.53E-20  5.45E-21
   136       7.29E-17  5.14E-17  3.23E-17  2.26E-17  1.56E-17  9.29E-18  6.02E-18  3.68E-18  1.70E-18  8.49E-19
             3.87E-19  1.22E-19  4.72E-20  1.77E-20  4.64E-21  1.66E-21  5.91E-22  1.50E-22  5.32E-23
   156       3.87E-16  2.73E-16  1.73E-16  1.22E-16  8.57E-17  5.35E-17  3.71E-17  2.54E-17  1.48E-17  9.44E-18
             5.70E-18  2.64E-18  1.35E-18  6.33E-19  2.09E-19  8.47E-20  3.27E-20  8.87E-21  3.23E-21
   161       1.90E-15  1.34E-15  8.47E-16  5.96E-16  4.17E-16  2.57E-16  1.74E-16  1.14E-16  6.02E-17  3.42E-17
             1.79E-17  6.63E-18  2.85E-18  1.15E-18  3.22E-19  1.18E-19  4.29E-20  1.10E-20  3.91E-21
   165       5.50E-15  3.88E-15  2.44E-15  1.71E-15  1.18E-15  7.09E-16  4.62E-16  2.85E-16  1.34E-16  6.75E-17
             3.11E-17  9.82E-18  3.83E-18  1.43E-18  3.77E-19  1.35E-19  4.81E-20  1.22E-20  4.33E-21
   177       1.35E-12  9.54E-13  6.04E-13  4.27E-13  3.02E-13  1.90E-13  1.34E-13  9.43E-14  5.85E-14  4.02E-14
             2.71E-14  1.54E-14  9.58E-15  5.64E-15  2.53E-15  1.28E-15  6.05E-16  2.06E-16  8.61E-17
   178       4.69E-12  3.31E-12  2.09E-12  1.48E-12  1.04E-12  6.57E-13  4.60E-13  3.19E-13  1.91E-13  1.24E-13
             7.60E-14  3.57E-14  1.84E-14  8.71E-15  2.89E-15  1.17E-15  4.54E-16  1.23E-16  4.49E-17
   179       8.32E-12  5.88E-12  3.71E-12  2.61E-12  1.83E-12  1.14E-12  7.77E-13  5.16E-13  2.78E-13  1.61E-13
             8.51E-14  3.19E-14  1.38E-14  5.60E-15  1.57E-15  5.80E-16  2.10E-16  5.39E-17  1.92E-17
   180       9.78E-12  6.90E-12  4.34E-12  3.04E-12  2.12E-12  1.28E-12  8.40E-13  5.24E-13  2.50E-13  1.28E-13
             5.93E-14  1.89E-14  7.40E-15  2.78E-15  7.32E-16  2.62E-16  9.35E-17  2.38E-17  8.41E-18
   181       8.05E-12  5.67E-12  3.55E-12  2.47E-12  1.70E-12  9.86E-13  6.18E-13  3.59E-13  1.51E-13  6.99E-14
             2.96E-14  8.57E-15  3.19E-15  1.16E-15  2.99E-16  1.07E-16  3.78E-17  9.58E-18  3.39E-18
   182       3.48E-12  2.45E-12  1.52E-12  1.05E-12  7.07E-13  3.92E-13  2.32E-13  1.25E-13  4.73E-14  2.03E-14
             8.07E-15  2.22E-15  8.09E-16  2.91E-16  7.43E-17  2.63E-17  9.33E-18  2.36E-18  8.35E-19
   190       2.86E-16  2.02E-16  1.27E-16  8.95E-17  6.26E-17  3.84E-17  2.61E-17  1.74E-17  9.69E-18  5.98E-18
             3.52E-18  1.58E-18  7.96E-19  3.71E-19  1.22E-19  4.90E-20  1.89E-20  5.12E-21  1.86E-21
   196       7.73E-16  5.45E-16  3.43E-16  2.40E-16  1.67E-16  1.01E-16  6.72E-17  4.29E-17  2.19E-17  1.21E-17
             6.20E-18  2.25E-18  9.59E-19  3.84E-19  1.07E-19  3.93E-20  1.42E-20  3.65E-21  1.30E-21
   198       2.48E-17  1.75E-17  1.10E-17  7.65E-18  5.27E-18  3.11E-18  1.99E-18  1.20E-18  5.46E-19  2.71E-19
             1.23E-19  3.82E-20  1.48E-20  5.53E-21  1.45E-21  5.19E-22  1.85E-22  4.70E-23  1.66E-23
   223       1.29E-16  9.09E-17  5.73E-17  4.04E-17  2.83E-17  1.76E-17  1.21E-17  8.17E-18  4.69E-18  2.95E-18
             1.77E-18  8.10E-19  4.11E-19  1.93E-19  6.36E-20  2.57E-20  9.91E-21  2.69E-21  9.77E-22
   229       5.60E-16  3.95E-16  2.49E-16  1.75E-16  1.22E-16  7.45E-17  5.01E-17  3.25E-17  1.70E-17  9.56E-18
             4.96E-18  1.83E-18  7.83E-19  3.15E-19  8.81E-20  3.24E-20  1.17E-20  3.01E-21  1.07E-21
   233       1.59E-15  1.12E-15  7.06E-16  4.93E-16  3.41E-16  2.03E-16  1.32E-16  8.06E-17  3.74E-17  1.88E-17
             8.59E-18  2.71E-18  1.05E-18  3.94E-19  1.04E-19  3.71E-20  1.32E-20  3.36E-21  1.19E-21
   250       8.97E-13  6.34E-13  4.01E-13  2.83E-13  2.00E-13  1.26E-13  8.86E-14  6.19E-14  3.80E-14  2.59E-14
             1.73E-14  9.76E-15  6.04E-15  3.55E-15  1.59E-15  8.01E-16  3.79E-16  1.29E-16  5.38E-17
   251       3.09E-12  2.19E-12  1.38E-12  9.76E-13  6.88E-13  4.32E-13  3.02E-13  2.09E-13  1.24E-13  7.99E-14
             4.89E-14  2.29E-14  1.17E-14  5.54E-15  1.84E-15  7.44E-16  2.88E-16  7.81E-17  2.84E-17
   252       5.63E-12  3.97E-12  2.51E-12  1.77E-12  1.24E-12  7.67E-13  5.23E-13  3.47E-13  1.86E-13  1.07E-13
             5.66E-14  2.12E-14  9.16E-15  3.70E-15  1.04E-15  3.83E-16  1.39E-16  3.56E-17  1.27E-17
   253       7.16E-12  5.05E-12  3.18E-12  2.23E-12  1.55E-12  9.34E-13  6.14E-13  3.82E-13  1.82E-13  9.28E-14
             4.30E-14  1.37E-14  5.36E-15  2.01E-15  5.29E-16  1.90E-16  6.77E-17  1.72E-17  6.09E-18
   254       7.08E-12  4.99E-12  3.12E-12  2.17E-12  1.49E-12  8.68E-13  5.43E-13  3.15E-13  1.33E-13  6.13E-14
             2.59E-14  7.50E-15  2.80E-15  1.02E-15  2.62E-16  9.33E-17  3.31E-17  8.39E-18  2.97E-18
   255       4.88E-12  3.43E-12  2.13E-12  1.47E-12  9.91E-13  5.50E-13  3.26E-13  1.76E-13  6.63E-14  2.84E-14
             1.13E-14  3.11E-15  1.13E-15  4.07E-16  1.04E-16  3.69E-17  1.31E-17  3.31E-18  1.17E-18
   256       1.74E-12  1.22E-12  7.52E-13  5.12E-13  3.37E-13  1.77E-13  9.88E-14  4.97E-14  1.71E-14  6.93E-15
             2.65E-15  7.08E-16  2.55E-16  9.11E-17  2.32E-17  8.21E-18  2.90E-18  7.35E-19  2.60E-19
   264       9.29E-17  6.55E-17  4.12E-17  2.89E-17  2.01E-17  1.21E-17  8.12E-18  5.29E-18  2.88E-18  1.75E-18
             1.01E-18  4.50E-19  2.25E-19  1.05E-19  3.42E-20  1.38E-20  5.30E-21  1.43E-21  5.21E-22
   270       2.58E-16  1.82E-16  1.14E-16  7.97E-17  5.51E-17  3.29E-17  2.15E-17  1.35E-17  6.73E-18  3.68E-18
             1.86E-18  6.70E-19  2.84E-19  1.13E-19  3.15E-20  1.16E-20  4.18E-21  1.07E-21  3.81E-22
   273       9.57E-18  6.74E-18  4.22E-18  2.93E-18  2.01E-18  1.17E-18  7.40E-19  4.40E-19  1.96E-19  9.63E-20
             4.33E-20  1.34E-20  5.19E-21  1.93E-21  5.06E-22  1.81E-22  6.45E-23  1.64E-23  5.80E-24
   303       4.65E-17  3.28E-17  2.07E-17  1.45E-17  1.02E-17  6.25E-18  4.25E-18  2.84E-18  1.60E-18  9.94E-19
             5.89E-19  2.68E-19  1.35E-19  6.32E-20  2.08E-20  8.39E-21  3.24E-21  8.78E-22  3.19E-22
   309       1.92E-16  1.35E-16  8.51E-17  5.96E-17  4.15E-17  2.51E-17  1.67E-17  1.07E-17  5.51E-18  3.08E-18
             1.59E-18  5.80E-19  2.48E-19  9.96E-20  2.78E-20  1.02E-20  3.70E-21  9.49E-22  3.37E-22
   313       5.45E-16  3.84E-16  2.41E-16  1.68E-16  1.16E-16  6.85E-17  4.40E-17  2.67E-17  1.22E-17  6.10E-18
             2.78E-18  8.72E-19  3.39E-19  1.27E-19  3.32E-20  1.19E-20  4.24E-21  1.08E-21  3.81E-22
   335       6.31E-13  4.46E-13  2.82E-13  1.99E-13  1.41E-13  8.83E-14  6.18E-14  4.30E-14  2.62E-14  1.77E-14
             1.18E-14  6.58E-15  4.06E-15  2.37E-15  1.06E-15  5.35E-16  2.53E-16  8.59E-17  3.59E-17
   336       2.17E-12  1.53E-12  9.68E-13  6.83E-13  4.82E-13  3.02E-13  2.10E-13  1.45E-13  8.52E-14  5.47E-14
             3.33E-14  1.55E-14  7.92E-15  3.74E-15  1.24E-15  5.01E-16  1.94E-16  5.25E-17  1.91E-17
   337       3.99E-12  2.82E-12  1.78E-12  1.25E-12  8.79E-13  5.42E-13  3.69E-13  2.44E-13  1.30E-13  7.49E-14
             3.94E-14  1.47E-14  6.34E-15  2.56E-15  7.19E-16  2.65E-16  9.59E-17  2.46E-17  8.75E-18
   338       5.32E-12  3.75E-12  2.36E-12  1.65E-12  1.15E-12  6.92E-13  4.54E-13  2.82E-13  1.34E-13  6.82E-14
             3.16E-14  1.00E-14  3.93E-15  1.47E-15  3.88E-16  1.39E-16  4.95E-17  1.26E-17  4.45E-18
   339       5.80E-12  4.09E-12  2.56E-12  1.78E-12  1.22E-12  7.11E-13  4.45E-13  2.58E-13  1.08E-13  5.00E-14
             2.11E-14  6.12E-15  2.28E-15  8.30E-16  2.14E-16  7.60E-17  2.70E-17  6.83E-18  2.42E-18
   340       4.95E-12  3.48E-12  2.17E-12  1.49E-12  1.00E-12  5.58E-13  3.30E-13  1.78E-13  6.71E-14  2.87E-14
             1.14E-14  3.14E-15  1.15E-15  4.12E-16  1.05E-16  3.73E-17  1.32E-17  3.35E-18  1.18E-18
   341       2.90E-12  2.03E-12  1.25E-12  8.53E-13  5.61E-13  2.95E-13  1.64E-13  8.27E-14  2.85E-14  1.15E-14
             4.42E-15  1.18E-15  4.25E-16  1.52E-16  3.86E-17  1.37E-17  4.84E-18  1.22E-18  4.33E-19
   342       8.77E-13  6.12E-13  3.74E-13  2.50E-13  1.60E-13  7.94E-14  4.17E-14  1.97E-14  6.31E-15  2.46E-15
             9.19E-16  2.41E-16  8.62E-17  3.07E-17  7.79E-18  2.76E-18  9.76E-19  2.47E-19  8.73E-20


 -----------------------------------------
 PRTF= 1  TRMPRT= (3P)  SPNPRT= 3  NSYS= 1
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 2
   IREP
   ----
     3       2.59E-12  1.83E-12  1.16E-12  8.14E-13  5.72E-13  3.56E-13  2.45E-13  1.64E-13  9.15E-14  5.51E-14
             3.09E-14  1.28E-14  6.00E-15  2.64E-15  8.13E-16  3.17E-16  1.19E-16  3.18E-17  1.15E-17
     4       1.92E-13  1.36E-13  8.55E-14  6.03E-14  4.23E-14  2.63E-14  1.81E-14  1.21E-14  6.72E-15  4.03E-15
             2.25E-15  9.30E-16  4.37E-16  1.92E-16  5.92E-17  2.31E-17  8.71E-18  2.32E-18  8.37E-19
     5       2.18E-14  1.54E-14  9.69E-15  6.83E-15  4.79E-15  2.96E-15  2.02E-15  1.34E-15  7.33E-16  4.34E-16
             2.39E-16  9.72E-17  4.52E-17  1.97E-17  6.03E-18  2.34E-18  8.82E-19  2.34E-19  8.45E-20
     6       4.11E-15  2.90E-15  1.83E-15  1.28E-15  8.98E-16  5.51E-16  3.73E-16  2.44E-16  1.31E-16  7.61E-17
             4.13E-17  1.65E-17  7.60E-18  3.28E-18  9.99E-19  3.87E-19  1.45E-19  3.85E-20  1.39E-20
     7       1.08E-15  7.65E-16  4.81E-16  3.38E-16  2.35E-16  1.43E-16  9.53E-17  6.15E-17  3.21E-17  1.84E-17
             9.84E-18  3.87E-18  1.77E-18  7.60E-19  2.30E-19  8.88E-20  3.33E-20  8.80E-21  3.17E-21
     8       3.60E-16  2.54E-16  1.59E-16  1.11E-16  7.71E-17  4.62E-17  3.04E-17  1.92E-17  9.81E-18  5.52E-18
             2.92E-18  1.13E-18  5.14E-19  2.20E-19  6.62E-20  2.55E-20  9.53E-21  2.52E-21  9.07E-22
     9       1.42E-16  9.98E-17  6.25E-17  4.35E-17  2.98E-17  1.76E-17  1.14E-17  7.05E-18  3.51E-18  1.94E-18
             1.01E-18  3.89E-19  1.75E-19  7.46E-20  2.24E-20  8.60E-21  3.21E-21  8.49E-22  3.05E-22
    10       6.34E-17  4.46E-17  2.78E-17  1.92E-17  1.31E-17  7.56E-18  4.79E-18  2.91E-18  1.41E-18  7.70E-19
             3.97E-19  1.51E-19  6.75E-20  2.86E-20  8.56E-21  3.28E-21  1.23E-21  3.24E-22  1.16E-22
    11       3.14E-17  2.21E-17  1.37E-17  9.41E-18  6.33E-18  3.58E-18  2.22E-18  1.32E-18  6.25E-19  3.36E-19
             1.71E-19  6.43E-20  2.87E-20  1.21E-20  3.61E-21  1.38E-21  5.16E-22  1.36E-22  4.89E-23
    12       1.69E-17  1.19E-17  7.32E-18  4.99E-18  3.32E-18  1.83E-18  1.11E-18  6.49E-19  2.99E-19  1.58E-19
             7.97E-20  2.97E-20  1.32E-20  5.54E-21  1.65E-21  6.31E-22  2.35E-22  6.19E-23  2.23E-23
    13       9.77E-18  6.83E-18  4.19E-18  2.83E-18  1.85E-18  9.99E-19  5.94E-19  3.39E-19  1.52E-19  7.94E-20
