SEQ='B '     NUCCHG=42                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 480950912.6   NPRNTI= 4   NPRNTF=10
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
    22       1.23E-20  8.76E-21  5.69E-21  4.20E-21  3.22E-21  2.49E-21  2.23E-21  2.09E-21  1.88E-21  1.63E-21
             1.30E-21  8.50E-22  5.57E-22  3.35E-22  1.51E-22  7.58E-23  3.56E-23  1.19E-23  4.95E-24
    23       2.48E-20  1.77E-20  1.15E-20  8.50E-21  6.53E-21  5.06E-21  4.51E-21  4.17E-21  3.58E-21  2.88E-21
             2.06E-21  1.09E-21  5.88E-22  2.85E-22  9.58E-23  3.89E-23  1.50E-23  4.08E-24  1.48E-24
    24       3.87E-20  2.76E-20  1.79E-20  1.32E-20  1.01E-20  7.75E-21  6.73E-21  5.91E-21  4.50E-21  3.18E-21
             1.94E-21  8.20E-22  3.73E-22  1.55E-22  4.45E-23  1.65E-23  6.00E-24  1.54E-24  5.49E-25
    25       3.99E-21  2.84E-21  1.84E-21  1.35E-21  1.03E-21  7.60E-22  6.27E-22  5.05E-22  3.27E-22  2.00E-22
             1.05E-22  3.71E-23  1.52E-23  5.83E-24  1.56E-24  5.64E-25  2.01E-25  5.13E-26  1.82E-26
    29       1.10E-21  7.96E-22  5.41E-22  4.29E-22  3.72E-22  3.74E-22  4.18E-22  4.71E-22  4.94E-22  4.52E-22
             3.71E-22  2.46E-22  1.62E-22  9.77E-23  4.41E-23  2.21E-23  1.04E-23  3.49E-24  1.45E-24
    30       2.19E-21  1.59E-21  1.08E-21  8.60E-22  7.53E-22  7.66E-22  8.59E-22  9.55E-22  9.51E-22  8.10E-22
             5.96E-22  3.21E-22  1.74E-22  8.45E-23  2.85E-23  1.16E-23  4.48E-24  1.21E-24  4.42E-25
    31       3.37E-21  2.45E-21  1.67E-21  1.33E-21  1.16E-21  1.17E-21  1.28E-21  1.34E-21  1.19E-21  8.87E-22
             5.60E-22  2.41E-22  1.10E-22  4.61E-23  1.32E-23  4.92E-24  1.79E-24  4.61E-25  1.64E-25
    32       3.87E-22  2.81E-22  1.91E-22  1.52E-22  1.31E-22  1.27E-22  1.30E-22  1.25E-22  9.38E-23  6.08E-23
             3.31E-23  1.19E-23  4.92E-24  1.90E-24  5.10E-25  1.84E-25  6.59E-26  1.68E-26  5.95E-27
    37       2.95E-23  2.30E-23  1.94E-23  2.12E-23  2.96E-23  5.72E-23  9.17E-23  1.28E-22  1.54E-22  1.48E-22
             1.24E-22  8.30E-23  5.48E-23  3.31E-23  1.50E-23  7.51E-24  3.52E-24  1.18E-24  4.91E-25
    38       5.21E-23  4.10E-23  3.55E-23  4.04E-23  5.88E-23  1.18E-22  1.90E-22  2.62E-22  2.99E-22  2.66E-22
             2.00E-22  1.09E-22  5.95E-23  2.90E-23  9.78E-24  3.98E-24  1.54E-24  4.18E-25  1.52E-25
    39       7.40E-23  5.86E-23  5.17E-23  6.00E-23  8.90E-23  1.78E-22  2.79E-22  3.64E-22  3.69E-22  2.90E-22
             1.87E-22  8.19E-23  3.77E-23  1.58E-23  4.55E-24  1.69E-24  6.16E-25  1.59E-25  5.65E-26
    40       8.84E-24  7.01E-24  6.21E-24  7.22E-24  1.06E-23  2.04E-23  2.99E-23  3.55E-23  3.06E-23  2.09E-23
             1.17E-23  4.29E-24  1.78E-24  6.90E-25  1.86E-25  6.72E-26  2.40E-26  6.12E-27  2.17E-27

   INREP
   -----
     3       7.22E-16  5.11E-16  3.23E-16  2.28E-16  1.61E-16  1.01E-16  7.08E-17  4.92E-17  2.96E-17  1.95E-17
             1.24E-17  6.30E-18  3.55E-18  1.90E-18  7.63E-19  3.60E-19  1.61E-19  5.20E-20  2.11E-20
     4       5.30E-17  3.75E-17  2.37E-17  1.68E-17  1.19E-17  7.53E-18  5.34E-18  3.76E-18  2.31E-18  1.54E-18
             9.71E-19  4.79E-19  2.61E-19  1.34E-19  5.12E-20  2.33E-20  1.02E-20  3.20E-21  1.28E-21
     5       5.43E-18  3.84E-18  2.44E-18  1.73E-18  1.24E-18  8.03E-19  5.87E-19  4.31E-19  2.81E-19  1.94E-19
             1.25E-19  6.21E-20  3.37E-20  1.71E-20  6.45E-21  2.92E-21  1.26E-21  3.94E-22  1.57E-22
     6       6.62E-19  4.70E-19  3.00E-19  2.16E-19  1.57E-19  1.08E-19  8.38E-20  6.64E-20  4.76E-20  3.44E-20
             2.28E-20  1.16E-20  6.30E-21  3.20E-21  1.20E-21  5.41E-22  2.33E-22  7.26E-23  2.89E-23
     7       7.97E-20  5.69E-20  3.70E-20  2.73E-20  2.09E-20  1.61E-20  1.41E-20  1.27E-20  1.03E-20  7.90E-21
             5.42E-21  2.80E-21  1.53E-21  7.79E-22  2.92E-22  1.31E-22  5.65E-23  1.75E-23  6.97E-24
     8       7.04E-21  5.11E-21  3.48E-21  2.77E-21  2.42E-21  2.44E-21  2.68E-21  2.90E-21  2.73E-21  2.21E-21
             1.56E-21  8.20E-22  4.50E-22  2.30E-22  8.60E-23  3.86E-23  1.66E-23  5.16E-24  2.05E-24
     9       1.64E-22  1.29E-22  1.13E-22  1.29E-22  1.88E-22  3.74E-22  5.91E-22  7.91E-22  8.54E-22  7.25E-22
             5.24E-22  2.79E-22  1.54E-22  7.84E-23  2.94E-23  1.32E-23  5.67E-24  1.76E-24  6.98E-25

                                                                                     --------------------------
                                                                                     PRTF= 7  LVLPRT= (3P  1.0)
   ILREP
   -----
     4       8.28E-18  5.85E-18  3.70E-18  2.62E-18  1.86E-18  1.18E-18  8.43E-19  6.05E-19  3.95E-19  2.87E-19
             2.06E-19  1.26E-19  8.17E-20  4.91E-20  2.23E-20  1.12E-20  5.27E-21  1.78E-21  7.38E-22
     5       3.37E-16  2.39E-16  1.51E-16  1.07E-16  7.54E-17  4.77E-17  3.37E-17  2.37E-17  1.47E-17  9.87E-18
             6.29E-18  3.08E-18  1.61E-18  7.73E-19  2.58E-19  1.05E-19  4.04E-20  1.10E-20  3.99E-21
     6       1.59E-16  1.13E-16  7.11E-17  5.01E-17  3.53E-17  2.20E-17  1.51E-17  1.02E-17  5.69E-18  3.38E-18
             1.84E-18  7.14E-19  3.14E-19  1.28E-19  3.62E-20  1.34E-20  4.85E-21  1.25E-21  4.44E-22
     7       2.39E-19  1.69E-19  1.07E-19  7.60E-20  5.42E-20  3.50E-20  2.56E-20  1.91E-20  1.33E-20  1.02E-20
             7.67E-21  4.87E-21  3.19E-21  1.93E-21  8.79E-22  4.43E-22  2.08E-22  7.03E-23  2.92E-23
     8       5.92E-18  4.19E-18  2.65E-18  1.88E-18  1.34E-18  8.61E-19  6.23E-19  4.55E-19  3.01E-19  2.13E-19
             1.41E-19  7.19E-20  3.83E-20  1.85E-20  6.22E-21  2.53E-21  9.78E-22  2.65E-22  9.66E-23
     9       9.10E-18  6.43E-18  4.07E-18  2.88E-18  2.04E-18  1.29E-18  9.14E-19  6.39E-19  3.79E-19  2.36E-19
             1.34E-19  5.36E-20  2.40E-20  9.88E-21  2.81E-21  1.04E-21  3.79E-22  9.74E-23  3.46E-23
    10       1.45E-19  1.02E-19  6.46E-20  4.55E-20  3.19E-20  1.97E-20  1.34E-20  8.74E-21  4.50E-21  2.44E-21
             1.19E-21  4.00E-22  1.60E-22  6.09E-23  1.62E-23  5.83E-24  2.08E-24  5.29E-25  1.87E-25
    11       1.47E-20  1.04E-20  6.61E-21  4.74E-21  3.43E-21  2.32E-21  1.79E-21  1.45E-21  1.15E-21  9.49E-22
             7.52E-22  4.97E-22  3.30E-22  2.01E-22  9.17E-23  4.62E-23  2.18E-23  7.34E-24  3.05E-24
    12       3.85E-19  2.72E-19  1.74E-19  1.24E-19  8.99E-20  6.04E-20  4.64E-20  3.68E-20  2.74E-20  2.09E-20
             1.47E-20  7.77E-21  4.21E-21  2.05E-21  6.94E-22  2.83E-22  1.10E-22  2.98E-23  1.08E-23
    13       8.25E-19  5.84E-19  3.72E-19  2.65E-19  1.91E-19  1.27E-19  9.52E-20  7.21E-20  4.78E-20  3.20E-20
             1.91E-20  7.96E-21  3.62E-21  1.51E-21  4.32E-22  1.61E-22  5.84E-23  1.50E-23  5.35E-24
    14       2.85E-20  2.02E-20  1.28E-20  9.10E-21  6.50E-21  4.20E-21  3.01E-21  2.11E-21  1.20E-21  6.90E-22
             3.52E-22  1.22E-22  4.97E-23  1.91E-23  5.09E-24  1.84E-24  6.56E-25  1.67E-25  5.92E-26
    16       1.02E-21  7.28E-22  4.71E-22  3.45E-22  2.62E-22  1.98E-22  1.76E-22  1.68E-22  1.60E-22  1.45E-22
             1.21E-22  8.30E-23  5.58E-23  3.42E-23  1.56E-23  7.90E-24  3.72E-24  1.25E-24  5.21E-25
    17       2.72E-20  1.94E-20  1.25E-20  9.19E-21  6.96E-21  5.27E-21  4.65E-21  4.33E-21  3.88E-21  3.25E-21
             2.41E-21  1.33E-21  7.29E-22  3.59E-22  1.22E-22  4.98E-23  1.93E-23  5.25E-24  1.91E-24
    18       6.46E-20  4.60E-20  2.97E-20  2.18E-20  1.65E-20  1.23E-20  1.06E-20  9.44E-21  7.48E-21  5.47E-21
             3.45E-21  1.50E-21  6.93E-22  2.91E-22  8.41E-23  3.13E-23  1.14E-23  2.94E-24  1.05E-24
    19       3.12E-21  2.22E-21  1.43E-21  1.05E-21  7.84E-22  5.69E-22  4.66E-22  3.78E-22  2.52E-22  1.58E-22
             8.52E-23  3.07E-23  1.27E-23  4.91E-24  1.32E-24  4.77E-25  1.70E-25  4.34E-26  1.54E-26
    22       4.24E-23  3.08E-23  2.10E-23  1.69E-23  1.51E-23  1.64E-23  2.04E-23  2.58E-23  3.10E-23  3.09E-23
             2.71E-23  1.90E-23  1.29E-23  7.91E-24  3.63E-24  1.83E-24  8.63E-25  2.91E-25  1.21E-25
    23       1.09E-21  7.95E-22  5.44E-22  4.38E-22  3.94E-22  4.33E-22  5.35E-22  6.63E-22  7.51E-22  6.90E-22
             5.38E-22  3.05E-22  1.69E-22  8.36E-23  2.85E-23  1.17E-23  4.53E-24  1.23E-24  4.49E-25
    24       2.60E-21  1.89E-21  1.30E-21  1.05E-21  9.53E-22  1.05E-21  1.27E-21  1.50E-21  1.50E-21  1.20E-21
             7.98E-22  3.59E-22  1.68E-22  7.11E-23  2.06E-23  7.69E-24  2.80E-24  7.23E-25  2.57E-25
    25       1.48E-22  1.08E-22  7.40E-23  5.97E-23  5.36E-23  5.70E-23  6.47E-23  6.88E-23  5.77E-23  3.98E-23
             2.26E-23  8.47E-24  3.54E-24  1.38E-24  3.73E-25  1.35E-25  4.84E-26  1.23E-26  4.37E-27
    29       3.68E-27  6.48E-27  2.52E-26  8.86E-26  3.10E-25  1.30E-24  2.97E-24  5.29E-24  7.87E-24  8.38E-24
             7.57E-24  5.41E-24  3.68E-24  2.27E-24  1.04E-24  5.26E-25  2.48E-25  8.36E-26  3.47E-26
    30       3.11E-26  8.80E-26  5.15E-25  2.10E-24  7.85E-24  3.40E-23  7.75E-23  1.35E-22  1.89E-22  1.86E-22
             1.50E-22  8.65E-23  4.84E-23  2.40E-23  8.21E-24  3.36E-24  1.30E-24  3.55E-25  1.29E-25

   INREP
   -----
     3       5.05E-16  3.57E-16  2.26E-16  1.59E-16  1.13E-16  7.09E-17  4.97E-17  3.46E-17  2.08E-17  1.35E-17
             8.34E-18  3.92E-18  2.01E-18  9.49E-19  3.16E-19  1.29E-19  5.05E-20  1.40E-20  5.16E-21
     4       1.54E-17  1.09E-17  6.89E-18  4.88E-18  3.46E-18  2.21E-18  1.58E-18  1.12E-18  6.97E-19  4.62E-19
             2.84E-19  1.31E-19  6.56E-20  3.04E-20  9.91E-21  4.01E-21  1.56E-21  4.32E-22  1.60E-22
     5       1.25E-18  8.87E-19  5.65E-19  4.04E-19  2.91E-19  1.94E-19  1.46E-19  1.12E-19  7.75E-20  5.45E-20
             3.49E-20  1.64E-20  8.21E-21  3.78E-21  1.22E-21  4.90E-22  1.90E-22  5.22E-23  1.92E-23
     6       9.59E-20  6.83E-20  4.42E-20  3.24E-20  2.45E-20  1.84E-20  1.59E-20  1.43E-20  1.18E-20  9.03E-21
             6.07E-21  2.94E-21  1.49E-21  6.89E-22  2.23E-22  8.93E-23  3.45E-23  9.46E-24  3.49E-24
     7       3.88E-21  2.82E-21  1.94E-21  1.57E-21  1.42E-21  1.56E-21  1.89E-21  2.25E-21  2.34E-21  1.96E-21
             1.39E-21  6.92E-22  3.54E-22  1.64E-22  5.31E-23  2.13E-23  8.22E-24  2.25E-24  8.29E-25
     8       3.47E-26  9.43E-26  5.40E-25  2.18E-24  8.16E-24  3.53E-23  8.05E-23  1.40E-22  1.97E-22  1.94E-22
             1.57E-22  9.20E-23  5.20E-23  2.62E-23  9.24E-24  3.88E-24  1.55E-24  4.38E-25  1.64E-25

                                                                                     --------------------------
                                                                                     PRTF= 8  LVLPRT= (1D  2.0)
   ILREP
   -----
     4       1.35E-41  9.55E-42  6.04E-42  4.28E-42  3.03E-42  1.93E-42  1.38E-42  9.90E-43  6.47E-43  4.71E-43
             3.39E-43  2.08E-43  1.35E-43  8.13E-44  3.69E-44  1.86E-44  8.74E-45  2.95E-45  1.22E-45
     5       1.07E-16  7.55E-17  4.77E-17  3.38E-17  2.39E-17  1.51E-17  1.07E-17  7.55E-18  4.69E-18  3.17E-18
             2.03E-18  1.00E-18  5.26E-19  2.52E-19  8.45E-20  3.43E-20  1.33E-20  3.60E-21  1.31E-21
     6       4.17E-16  2.94E-16  1.86E-16  1.31E-16  9.23E-17  5.75E-17  3.97E-17  2.68E-17  1.50E-17  8.95E-18
             4.89E-18  1.90E-18  8.37E-19  3.42E-19  9.69E-20  3.58E-20  1.30E-20  3.34E-21  1.19E-21
     7       5.21E-43  3.67E-43  2.33E-43  1.66E-43  1.18E-43  7.62E-44  5.57E-44  4.17E-44  2.94E-44  2.27E-44
             1.71E-44  1.09E-44  7.17E-45  4.35E-45  1.99E-45  1.00E-45  4.71E-46  1.59E-46  6.60E-47
     8       6.95E-18  4.92E-18  3.12E-18  2.21E-18  1.58E-18  1.02E-18  7.38E-19  5.42E-19  3.61E-19  2.58E-19
             1.73E-19  8.86E-20  4.74E-20  2.30E-20  7.74E-21  3.15E-21  1.22E-21  3.31E-22  1.21E-22
     9       1.75E-17  1.24E-17  7.85E-18  5.56E-18  3.94E-18  2.50E-18  1.77E-18  1.25E-18  7.43E-19  4.66E-19
             2.65E-19  1.07E-19  4.79E-20  1.98E-20  5.64E-21  2.09E-21  7.60E-22  1.95E-22  6.95E-23
    10       7.30E-18  5.16E-18  3.26E-18  2.29E-18  1.61E-18  9.96E-19  6.78E-19  4.44E-19  2.30E-19  1.25E-19
             6.14E-20  2.06E-20  8.26E-21  3.15E-21  8.37E-22  3.01E-22  1.08E-22  2.74E-23  9.69E-24
    11       5.90E-43  4.18E-43  2.67E-43  1.91E-43  1.39E-43  9.42E-44  7.36E-44  6.02E-44  4.82E-44  4.04E-44
             3.23E-44  2.15E-44  1.43E-44  8.77E-45  4.01E-45  2.03E-45  9.54E-46  3.22E-46  1.34E-46
    12       3.92E-19  2.78E-19  1.77E-19  1.27E-19  9.22E-20  6.24E-20  4.84E-20  3.89E-20  2.96E-20  2.29E-20
             1.63E-20  8.71E-21  4.74E-21  2.32E-21  7.86E-22  3.20E-22  1.24E-22  3.38E-23  1.23E-23
    13       1.00E-18  7.09E-19  4.52E-19  3.23E-19  2.33E-19  1.56E-19  1.18E-19  9.01E-20  6.07E-20  4.10E-20
             2.47E-20  1.04E-20  4.73E-21  1.98E-21  5.68E-22  2.11E-22  7.68E-23  1.98E-23  7.04E-24
    14       7.21E-19  5.10E-19  3.24E-19  2.31E-19  1.65E-19  1.07E-19  7.74E-20  5.48E-20  3.14E-20  1.83E-20
             9.39E-21  3.27E-21  1.33E-21  5.12E-22  1.37E-22  4.95E-23  1.77E-23  4.50E-24  1.59E-24
    16       1.13E-44  8.09E-45  5.25E-45  3.86E-45  2.94E-45  2.27E-45  2.07E-45  2.03E-45  1.99E-45  1.84E-45
             1.55E-45  1.08E-45  7.28E-46  4.47E-46  2.05E-46  1.04E-46  4.88E-47  1.65E-47  6.84E-48
    17       2.40E-20  1.71E-20  1.11E-20  8.20E-21  6.28E-21  4.87E-21  4.43E-21  4.27E-21  3.97E-21  3.39E-21
             2.55E-21  1.42E-21  7.84E-22  3.87E-22  1.32E-22  5.39E-23  2.09E-23  5.70E-24  2.08E-24
    18       6.04E-20  4.31E-20  2.79E-20  2.06E-20  1.57E-20  1.20E-20  1.06E-20  9.70E-21  7.93E-21  5.90E-21
             3.76E-21  1.65E-21  7.65E-22  3.23E-22  9.33E-23  3.48E-23  1.27E-23  3.26E-24  1.16E-24
    19       5.47E-20  3.90E-20  2.52E-20  1.85E-20  1.40E-20  1.04E-20  8.67E-21  7.22E-21  4.95E-21  3.15E-21
             1.71E-21  6.22E-22  2.58E-22  9.99E-23  2.69E-23  9.72E-24  3.48E-24  8.86E-25  3.14E-25
    22       1.99E-45  1.46E-45  1.02E-45  8.36E-46  7.83E-46  9.44E-46  1.26E-45  1.69E-45  2.14E-45  2.18E-45
             1.93E-45  1.37E-45  9.34E-46  5.76E-46  2.65E-46  1.34E-46  6.31E-47  2.13E-47  8.84E-48
    23       6.98E-22  5.10E-22  3.57E-22  2.98E-22  2.85E-22  3.53E-22  4.77E-22  6.32E-22  7.55E-22  7.10E-22
             5.62E-22  3.22E-22  1.80E-22  8.90E-23  3.05E-23  1.25E-23  4.84E-24  1.32E-24  4.80E-25
    24       1.65E-21  1.21E-21  8.51E-22  7.13E-22  6.86E-22  8.49E-22  1.12E-21  1.39E-21  1.46E-21  1.20E-21
             8.06E-22  3.66E-22  1.72E-22  7.30E-23  2.12E-23  7.92E-24  2.89E-24  7.44E-25  2.65E-25
    25       1.60E-21  1.17E-21  8.22E-22  6.87E-22  6.55E-22  7.77E-22  9.55E-22  1.08E-21  9.44E-22  6.64E-22
             3.82E-22  1.44E-22  6.06E-23  2.37E-23  6.41E-24  2.32E-24  8.31E-25  2.12E-25  7.51E-26

   INREP
   -----
     3       5.23E-16  3.70E-16  2.34E-16  1.65E-16  1.16E-16  7.26E-17  5.04E-17  3.44E-17  1.97E-17  1.21E-17
             6.92E-18  2.90E-18  1.36E-18  5.95E-19  1.81E-19  7.00E-20  2.62E-20  6.93E-21  2.49E-21
     4       3.18E-17  2.25E-17  1.42E-17  1.01E-17  7.12E-18  4.51E-18  3.19E-18  2.23E-18  1.33E-18  8.49E-19
             5.00E-19  2.16E-19  1.03E-19  4.59E-20  1.42E-20  5.53E-21  2.08E-21  5.53E-22  1.99E-22
     5       2.11E-18  1.50E-18  9.53E-19  6.81E-19  4.90E-19  3.25E-19  2.44E-19  1.84E-19  1.22E-19  8.23E-20
             5.04E-20  2.24E-20  1.08E-20  4.80E-21  1.49E-21  5.80E-22  2.18E-22  5.80E-23  2.09E-23
     6       1.39E-19  9.92E-20  6.43E-20  4.73E-20  3.60E-20  2.73E-20  2.37E-20  2.12E-20  1.69E-20  1.25E-20
             8.03E-21  3.69E-21  1.81E-21  8.09E-22  2.52E-22  9.82E-23  3.70E-23  9.83E-24  3.54E-24
     7       3.95E-21  2.89E-21  2.03E-21  1.70E-21  1.63E-21  1.98E-21  2.55E-21  3.10E-21  3.16E-21  2.58E-21
             1.75E-21  8.33E-22  4.12E-22  1.86E-22  5.80E-23  2.27E-23  8.55E-24  2.27E-24  8.19E-25

                                                                                     --------------------------
                                                                                     PRTF= 9  LVLPRT= (3P  2.0)
   ILREP
   -----
     4       8.06E-43  5.69E-43  3.60E-43  2.55E-43  1.81E-43  1.15E-43  8.28E-44  6.01E-44  4.02E-44  2.99E-44
             2.20E-44  1.38E-44  9.12E-45  5.56E-45  2.55E-45  1.29E-45  6.09E-46  2.06E-46  8.55E-47
     5       1.10E-17  7.81E-18  4.94E-18  3.49E-18  2.47E-18  1.57E-18  1.12E-18  7.95E-19  5.03E-19  3.46E-19
             2.26E-19  1.14E-19  6.09E-20  2.95E-20  9.97E-21  4.06E-21  1.58E-21  4.29E-22  1.56E-22
     6       2.73E-17  1.93E-17  1.22E-17  8.60E-18  6.06E-18  3.79E-18  2.63E-18  1.79E-18  1.01E-18  6.14E-19
             3.40E-19  1.34E-19  5.96E-20  2.46E-20  6.98E-21  2.59E-21  9.39E-22  2.42E-22  8.60E-23
     7       4.41E-43  3.12E-43  1.98E-43  1.41E-43  1.01E-43  6.61E-44  4.94E-44  3.80E-44  2.83E-44  2.30E-44
             1.82E-44  1.22E-44  8.22E-45  5.07E-45  2.34E-45  1.19E-45  5.60E-46  1.90E-46  7.90E-47
     8       5.88E-19  4.16E-19  2.64E-19  1.88E-19  1.34E-19  8.79E-20  6.51E-20  4.94E-20  3.49E-20  2.61E-20
             1.83E-20  9.77E-21  5.34E-21  2.63E-21  8.97E-22  3.67E-22  1.43E-22  3.88E-23  1.42E-23
     9       1.50E-18  1.06E-18  6.74E-19  4.78E-19  3.40E-19  2.19E-19  1.59E-19  1.15E-19  7.21E-20  4.70E-20
             2.77E-20  1.16E-20  5.27E-21  2.20E-21  6.34E-22  2.36E-22  8.58E-23  2.21E-23  7.87E-24
    10       8.52E-19  6.03E-19  3.81E-19  2.69E-19  1.90E-19  1.19E-19  8.24E-20  5.54E-20  2.99E-20  1.68E-20
             8.45E-21  2.91E-21  1.18E-21  4.52E-22  1.21E-22  4.36E-23  1.56E-23  3.96E-24  1.40E-24
    11       3.26E-43  2.31E-43  1.48E-43  1.07E-43  7.95E-44  5.70E-44  4.78E-44  4.33E-44  4.03E-44  3.73E-44
             3.21E-44  2.28E-44  1.56E-44  9.75E-45  4.53E-45  2.31E-45  1.09E-45  3.70E-46  1.54E-46
    12       2.73E-20  1.94E-20  1.24E-20  9.02E-21  6.68E-21  4.78E-21  4.00E-21  3.56E-21  3.13E-21  2.66E-21
             2.03E-21  1.15E-21  6.45E-22  3.21E-22  1.11E-22  4.54E-23  1.77E-23  4.82E-24  1.76E-24
    13       7.24E-20  5.14E-20  3.30E-20  2.38E-20  1.76E-20  1.24E-20  1.01E-20  8.57E-21  6.62E-21  4.87E-21
             3.12E-21  1.39E-21  6.48E-22  2.75E-22  7.98E-23  2.98E-23  1.09E-23  2.80E-24  9.99E-25
    14       5.73E-20  4.06E-20  2.60E-20  1.87E-20  1.37E-20  9.38E-21  7.27E-21  5.62E-21  3.63E-21  2.27E-21
             1.23E-21  4.48E-22  1.86E-22  7.23E-23  1.95E-23  7.05E-24  2.52E-24  6.43E-25  2.28E-25
    16       7.21E-45  5.19E-45  3.50E-45  2.75E-45  2.37E-45  2.44E-45  2.99E-45  3.93E-45  5.18E-45  5.52E-45
             5.12E-45  3.80E-45  2.65E-45  1.67E-45  7.76E-46  3.95E-46  1.87E-46  6.35E-47  2.64E-47
    17       5.94E-22  4.29E-22  2.90E-22  2.29E-22  1.99E-22  2.10E-22  2.61E-22  3.39E-22  4.21E-22  4.13E-22
             3.39E-22  2.03E-22  1.15E-22  5.81E-23  2.01E-23  8.28E-24  3.23E-24  8.82E-25  3.22E-25
    18       1.50E-21  1.09E-21  7.38E-22  5.85E-22  5.12E-22  5.41E-22  6.58E-22  8.07E-22  8.73E-22  7.42E-22
             5.15E-22  2.42E-22  1.15E-22  4.96E-23  1.45E-23  5.44E-24  1.99E-24  5.13E-25  1.83E-25
    19       1.34E-21  9.66E-22  6.54E-22  5.17E-22  4.48E-22  4.56E-22  5.18E-22  5.70E-22  5.09E-22  3.67E-22
             2.16E-22  8.36E-23  3.55E-23  1.40E-23  3.80E-24  1.38E-24  4.94E-25  1.26E-25  4.46E-26

   INREP
   -----
     3       3.83E-17  2.71E-17  1.71E-17  1.21E-17  8.53E-18  5.36E-18  3.74E-18  2.58E-18  1.52E-18  9.60E-19
             5.67E-19  2.48E-19  1.21E-19  5.40E-20  1.69E-20  6.64E-21  2.51E-21  6.69E-22  2.42E-22
     4       2.94E-18  2.08E-18  1.32E-18  9.35E-19  6.65E-19  4.26E-19  3.06E-19  2.19E-19  1.37E-19  9.00E-20
             5.45E-20  2.42E-20  1.18E-20  5.28E-21  1.65E-21  6.45E-22  2.44E-22  6.48E-23  2.34E-23
     5       1.57E-19  1.11E-19  7.14E-20  5.16E-20  3.79E-20  2.66E-20  2.14E-20  1.78E-20  1.34E-20  9.82E-21
             6.38E-21  2.99E-21  1.48E-21  6.68E-22  2.10E-22  8.21E-23  3.10E-23  8.25E-24  2.98E-24
     6       3.43E-21  2.48E-21  1.68E-21  1.33E-21  1.16E-21  1.21E-21  1.44E-21  1.72E-21  1.81E-21  1.53E-21
             1.07E-21  5.28E-22  2.66E-22  1.22E-22  3.84E-23  1.51E-23  5.70E-24  1.52E-24  5.48E-25

                                                                                     --------------------------
                                                                                     PRTF=10  LVLPRT= (1S  0.0)
   ILREP
   -----
     4       2.50E-17  1.77E-17  1.12E-17  7.94E-18  5.63E-18  3.60E-18  2.58E-18  1.88E-18  1.26E-18  9.42E-19
             6.98E-19  4.45E-19  2.95E-19  1.80E-19  8.31E-20  4.21E-20  1.99E-20  6.75E-21  2.81E-21
     5       3.60E-17  2.55E-17  1.61E-17  1.14E-17  8.07E-18  5.13E-18  3.65E-18  2.60E-18  1.65E-18  1.14E-18
             7.49E-19  3.80E-19  2.03E-19  9.87E-20  3.34E-20  1.36E-20  5.28E-21  1.44E-21  5.23E-22
     6       4.37E-17  3.09E-17  1.95E-17  1.38E-17  9.71E-18  6.08E-18  4.22E-18  2.88E-18  1.64E-18  9.99E-19
             5.57E-19  2.21E-19  9.84E-20  4.06E-20  1.16E-20  4.29E-21  1.56E-21  4.01E-22  1.43E-22
     7       7.13E-19  5.05E-19  3.21E-19  2.29E-19  1.64E-19  1.08E-19  8.14E-20  6.36E-20  4.85E-20  4.01E-20
             3.23E-20  2.20E-20  1.50E-20  9.28E-21  4.31E-21  2.19E-21  1.04E-21  3.52E-22  1.46E-22
     8       1.06E-18  7.49E-19  4.75E-19  3.39E-19  2.43E-19  1.59E-19  1.19E-19  9.13E-20  6.58E-20  5.01E-20
             3.56E-20  1.93E-20  1.06E-20  5.25E-21  1.80E-21  7.38E-22  2.87E-22  7.82E-23  2.85E-23
     9       1.35E-18  9.58E-19  6.07E-19  4.31E-19  3.08E-19  1.99E-19  1.45E-19  1.06E-19  6.81E-20  4.51E-20
             2.70E-20  1.14E-20  5.21E-21  2.19E-21  6.31E-22  2.35E-22  8.56E-23  2.21E-23  7.85E-24
    10       5.26E-20  3.72E-20  2.35E-20  1.66E-20  1.18E-20  7.41E-21  5.17E-21  3.52E-21  1.93E-21  1.10E-21
             5.58E-22  1.94E-22  7.88E-23  3.03E-23  8.11E-24  2.93E-24  1.05E-24  2.66E-25  9.44E-26
    11       2.65E-20  1.89E-20  1.21E-20  8.83E-21  6.60E-21  4.85E-21  4.22E-21  4.00E-21  3.97E-21  3.81E-21
             3.36E-21  2.44E-21  1.70E-21  1.06E-21  4.97E-22  2.53E-22  1.20E-22  4.08E-23  1.70E-23
    12       4.12E-20  2.93E-20  1.89E-20  1.37E-20  1.03E-20  7.56E-21  6.55E-21  6.11E-21  5.71E-21  5.03E-21
             3.93E-21  2.28E-21  1.29E-21  6.45E-22  2.23E-22  9.18E-23  3.58E-23  9.77E-24  3.56E-24
    13       5.22E-20  3.71E-20  2.39E-20  1.74E-20  1.30E-20  9.42E-21  7.96E-21  7.04E-21  5.76E-21  4.38E-21
             2.87E-21  1.30E-21  6.12E-22  2.61E-22  7.61E-23  2.85E-23  1.04E-23  2.68E-24  9.56E-25
