SEQ='O '     NUCCHG=42                                                  /LS/

   PARENT TERM INDEXING                 BWNP= 590072887.4   NPRNTI= 3   NPRNTF= 8
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P3             (4)0( 1.5)        0.0 
     2          2S2 2P3             (2)2( 4.5)   265620.5 
     3          2S2 2P3             (2)1( 2.5)   392182.5 
     4          2S1 2P4             (4)1( 5.5)  1173486.9*
     5          2S1 2P4             (2)2( 4.5)  1608714.1*
     6          2S1 2P4             (2)0( 0.5)  1874334.6*
     7          2S1 2P4             (2)1( 2.5)  1947927.4*
     8          2P5                 (2)1( 2.5)  3080945.1*

   LS RESOLVED TERM INDEXING            BWNR= 627005032.3   NTRM= 526
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
             1.10E-14  3.51E-15  1.37E-15  5.14E-16  1.35E-16  4.85E-17  1.73E-17  4.39E-18  1.56E-18
   379       7.87E-13  5.55E-13  3.49E-13  2.45E-13  1.70E-13  1.03E-13  6.75E-14  4.20E-14  2.00E-14  1.02E-14
             4.72E-15  1.50E-15  5.87E-16  2.20E-16  5.80E-17  2.08E-17  7.41E-18  1.88E-18  6.66E-19
   380       4.36E-13  3.08E-13  1.94E-13  1.36E-13  9.44E-14  5.69E-14  3.74E-14  2.33E-14  1.11E-14  5.65E-15
             2.62E-15  8.34E-16  3.26E-16  1.22E-16  3.22E-17  1.15E-17  4.11E-18  1.04E-18  3.70E-19
   381       1.42E-12  9.98E-13  6.25E-13  4.35E-13  2.99E-13  1.74E-13  1.09E-13  6.31E-14  2.65E-14  1.23E-14
             5.18E-15  1.50E-15  5.60E-16  2.04E-16  5.25E-17  1.87E-17  6.62E-18  1.68E-18  5.94E-19
   382       4.72E-13  3.33E-13  2.08E-13  1.45E-13  9.95E-14  5.79E-14  3.62E-14  2.10E-14  8.85E-15  4.09E-15
             1.73E-15  5.01E-16  1.87E-16  6.79E-17  1.75E-17  6.22E-18  2.21E-18  5.60E-19  1.98E-19
   383       1.82E-12  1.28E-12  8.04E-13  5.60E-13  3.84E-13  2.23E-13  1.40E-13  8.11E-14  3.41E-14  1.58E-14
             6.67E-15  1.93E-15  7.20E-16  2.62E-16  6.75E-17  2.40E-17  8.52E-18  2.16E-18  7.64E-19
   384       6.07E-13  4.28E-13  2.68E-13  1.87E-13  1.28E-13  7.44E-14  4.66E-14  2.70E-14  1.14E-14  5.25E-15
             2.22E-15  6.44E-16  2.40E-16  8.73E-17  2.25E-17  8.00E-18  2.84E-18  7.19E-19  2.55E-19
   385       2.23E-12  1.57E-12  9.83E-13  6.84E-13  4.69E-13  2.73E-13  1.71E-13  9.92E-14  4.17E-14  1.93E-14
             8.15E-15  2.36E-15  8.80E-16  3.20E-16  8.25E-17  2.93E-17  1.04E-17  2.64E-18  9.33E-19
   386       7.42E-13  5.23E-13  3.28E-13  2.28E-13  1.56E-13  9.10E-14  5.70E-14  3.31E-14  1.39E-14  6.42E-15
             2.72E-15  7.87E-16  2.93E-16  1.07E-16  2.75E-17  9.78E-18  3.47E-18  8.79E-19  3.11E-19
   387       1.03E-12  7.22E-13  4.50E-13  3.10E-13  2.09E-13  1.16E-13  6.86E-14  3.70E-14  1.40E-14  5.98E-15
             2.38E-15  6.54E-16  2.39E-16  8.57E-17  2.19E-17  7.76E-18  2.75E-18  6.96E-19  2.46E-19
   388       3.42E-13  2.41E-13  1.50E-13  1.03E-13  6.95E-14  3.86E-14  2.29E-14  1.23E-14  4.65E-15  1.99E-15
             7.93E-16  2.18E-16  7.95E-17  2.86E-17  7.30E-18  2.59E-18  9.17E-19  2.32E-19  8.21E-20
   389       1.26E-12  8.83E-13  5.49E-13  3.79E-13  2.55E-13  1.42E-13  8.39E-14  4.52E-14  1.71E-14  7.31E-15
             2.91E-15  8.00E-16  2.92E-16  1.05E-16  2.68E-17  9.49E-18  3.36E-18  8.51E-19  3.01E-19
   390       4.18E-13  2.94E-13  1.83E-13  1.26E-13  8.50E-14  4.72E-14  2.80E-14  1.51E-14  5.69E-15  2.44E-15
             9.70E-16  2.67E-16  9.72E-17  3.49E-17  8.92E-18  3.16E-18  1.12E-18  2.84E-19  1.00E-19
   391       1.48E-12  1.04E-12  6.49E-13  4.47E-13  3.01E-13  1.67E-13  9.91E-14  5.34E-14  2.02E-14  8.64E-15
             3.44E-15  9.45E-16  3.45E-16  1.24E-16  3.16E-17  1.12E-17  3.97E-18  1.01E-18  3.56E-19
   392       4.94E-13  3.48E-13  2.16E-13  1.49E-13  1.00E-13  5.58E-14  3.30E-14  1.78E-14  6.72E-15  2.88E-15
             1.15E-15  3.15E-16  1.15E-16  4.13E-17  1.05E-17  3.74E-18  1.32E-18  3.35E-19  1.19E-19
   393       3.79E-13  2.65E-13  1.64E-13  1.11E-13  7.33E-14  3.86E-14  2.15E-14  1.08E-14  3.72E-15  1.51E-15
             5.78E-16  1.54E-16  5.55E-17  1.98E-17  5.05E-18  1.79E-18  6.33E-19  1.60E-19  5.66E-20
   394       1.26E-13  8.85E-14  5.46E-14  3.71E-14  2.44E-14  1.29E-14  7.17E-15  3.60E-15  1.24E-15  5.03E-16
             1.93E-16  5.14E-17  1.85E-17  6.61E-18  1.68E-18  5.96E-19  2.11E-19  5.34E-20  1.89E-20
   395       4.47E-13  3.14E-13  1.94E-13  1.32E-13  8.66E-14  4.56E-14  2.54E-14  1.28E-14  4.40E-15  1.78E-15
             6.83E-16  1.82E-16  6.56E-17  2.34E-17  5.96E-18  2.11E-18  7.48E-19  1.89E-19  6.69E-20
   396       1.49E-13  1.05E-13  6.45E-14  4.39E-14  2.89E-14  1.52E-14  8.47E-15  4.26E-15  1.47E-15  5.95E-16
             2.28E-16  6.07E-17  2.19E-17  7.81E-18  1.99E-18  7.04E-19  2.49E-19  6.31E-20  2.23E-20
   397       5.16E-13  3.62E-13  2.23E-13  1.52E-13  9.99E-14  5.26E-14  2.93E-14  1.47E-14  5.08E-15  2.06E-15
             7.88E-16  2.10E-16  7.57E-17  2.70E-17  6.88E-18  2.44E-18  8.63E-19  2.18E-19  7.72E-20
   398       1.72E-13  1.21E-13  7.45E-14  5.06E-14  3.33E-14  1.75E-14  9.78E-15  4.92E-15  1.69E-15  6.86E-16
             2.63E-16  7.01E-17  2.52E-17  9.01E-18  2.29E-18  8.12E-19  2.88E-19  7.28E-20  2.57E-20
   402       2.88E-17  2.03E-17  1.28E-17  8.93E-18  6.20E-18  3.75E-18  2.50E-18  1.63E-18  8.80E-19  5.31E-19
             3.06E-19  1.35E-19  6.67E-20  3.08E-20  1.00E-20  4.01E-21  1.54E-21  4.15E-22  1.51E-22
   404       8.01E-17  5.65E-17  3.54E-17  2.48E-17  1.71E-17  1.02E-17  6.67E-18  4.18E-18  2.08E-18  1.13E-18
             5.72E-19  2.05E-19  8.66E-20  3.45E-20  9.57E-21  3.51E-21  1.27E-21  3.25E-22  1.15E-22
   406       3.35E-18  2.36E-18  1.48E-18  1.03E-18  7.03E-19  4.09E-19  2.59E-19  1.54E-19  6.87E-20  3.37E-20
             1.51E-20  4.68E-21  1.81E-21  6.74E-22  1.76E-22  6.32E-23  2.25E-23  5.71E-24  2.02E-24
   417       1.23E-16  8.66E-17  5.46E-17  3.84E-17  2.69E-17  1.66E-17  1.14E-17  7.67E-18  4.37E-18  2.74E-18
             1.63E-18  7.38E-19  3.72E-19  1.73E-19  5.68E-20  2.28E-20  8.80E-21  2.38E-21  8.65E-22
   418       1.22E-16  8.64E-17  5.45E-17  3.83E-17  2.69E-17  1.66E-17  1.14E-17  7.66E-18  4.36E-18  2.73E-18
             1.62E-18  7.37E-19  3.71E-19  1.73E-19  5.67E-20  2.28E-20  8.78E-21  2.37E-21  8.63E-22
   421       1.17E-17  8.28E-18  5.22E-18  3.68E-18  2.58E-18  1.59E-18  1.09E-18  7.35E-19  4.19E-19  2.63E-19
             1.56E-19  7.09E-20  3.58E-20  1.67E-20  5.46E-21  2.20E-21  8.46E-22  2.29E-22  8.31E-23
   422       9.10E-17  6.43E-17  4.06E-17  2.85E-17  2.00E-17  1.24E-17  8.49E-18  5.72E-18  3.26E-18  2.05E-18
             1.22E-18  5.54E-19  2.79E-19  1.30E-19  4.26E-20  1.71E-20  6.60E-21  1.79E-21  6.49E-22
   424       4.08E-16  2.88E-16  1.81E-16  1.27E-16  8.88E-17  5.41E-17  3.62E-17  2.35E-17  1.22E-17  6.87E-18
             3.56E-18  1.30E-18  5.58E-19  2.24E-19  6.24E-20  2.30E-20  8.30E-21  2.13E-21  7.57E-22
   428       1.39E-16  9.83E-17  6.19E-17  4.34E-17  3.03E-17  1.85E-17  1.24E-17  8.02E-18  4.17E-18  2.35E-18
             1.22E-18  4.47E-19  1.91E-19  7.67E-20  2.14E-20  7.86E-21  2.84E-21  7.29E-22  2.59E-22
   429       3.65E-17  2.58E-17  1.62E-17  1.14E-17  7.95E-18  4.84E-18  3.25E-18  2.10E-18  1.10E-18  6.17E-19
             3.19E-19  1.17E-19  5.01E-20  2.01E-20  5.61E-21  2.06E-21  7.46E-22  1.91E-22  6.80E-23
   431       3.58E-16  2.53E-16  1.59E-16  1.12E-16  7.79E-17  4.75E-17  3.19E-17  2.06E-17  1.08E-17  6.06E-18
             3.14E-18  1.15E-18  4.93E-19  1.98E-19  5.52E-20  2.03E-20  7.33E-21  1.88E-21  6.69E-22
   432       1.23E-16  8.71E-17  5.49E-17  3.85E-17  2.69E-17  1.64E-17  1.10E-17  7.13E-18  3.71E-18  2.09E-18
             1.08E-18  3.98E-19  1.70E-19  6.84E-20  1.91E-20  7.01E-21  2.54E-21  6.51E-22  2.31E-22
   433       3.99E-16  2.81E-16  1.77E-16  1.23E-16  8.53E-17  5.07E-17  3.28E-17  2.01E-17  9.32E-18  4.68E-18
             2.14E-18  6.76E-19  2.63E-19  9.83E-20  2.58E-20  9.26E-21  3.30E-21  8.38E-22  2.97E-22
   435       6.29E-17  4.43E-17  2.78E-17  1.95E-17  1.35E-17  8.00E-18  5.18E-18  3.17E-18  1.47E-18  7.39E-19
             3.38E-19  1.07E-19  4.15E-20  1.55E-20  4.07E-21  1.46E-21  5.20E-22  1.32E-22  4.68E-23
   438       2.82E-16  1.99E-16  1.25E-16  8.74E-17  6.04E-17  3.59E-17  2.33E-17  1.42E-17  6.60E-18  3.32E-18
             1.52E-18  4.79E-19  1.86E-19  6.97E-20  1.83E-20  6.56E-21  2.34E-21  5.93E-22  2.10E-22
   439       1.42E-16  1.00E-16  6.29E-17  4.39E-17  3.04E-17  1.81E-17  1.17E-17  7.16E-18  3.32E-18  1.67E-18
             7.64E-19  2.41E-19  9.37E-20  3.50E-20  9.21E-21  3.30E-21  1.17E-21  2.99E-22  1.06E-22
   441       7.13E-17  5.03E-17  3.16E-17  2.21E-17  1.53E-17  9.07E-18  5.87E-18  3.59E-18  1.67E-18  8.38E-19
             3.84E-19  1.21E-19  4.71E-20  1.76E-20  4.62E-21  1.66E-21  5.90E-22  1.50E-22  5.31E-23
   442       5.32E-17  3.75E-17  2.35E-17  1.65E-17  1.14E-17  6.77E-18  4.38E-18  2.68E-18  1.24E-18  6.25E-19
             2.86E-19  9.02E-20  3.51E-20  1.31E-20  3.45E-21  1.24E-21  4.40E-22  1.12E-22  3.96E-23
   483       4.95E-13  3.50E-13  2.21E-13  1.56E-13  1.10E-13  6.91E-14  4.83E-14  3.36E-14  2.04E-14  1.37E-14
             9.08E-15  5.05E-15  3.09E-15  1.80E-15  7.95E-16  3.98E-16  1.87E-16  6.31E-17  2.63E-17
   484       1.64E-13  1.16E-13  7.35E-14  5.19E-14  3.66E-14  2.30E-14  1.61E-14  1.12E-14  6.78E-15  4.57E-15
             3.03E-15  1.68E-15  1.03E-15  5.98E-16  2.65E-16  1.33E-16  6.23E-17  2.10E-17  8.76E-18
   485       1.87E-13  1.32E-13  8.37E-14  5.91E-14  4.16E-14  2.60E-14  1.81E-14  1.24E-14  7.28E-15  4.65E-15
             2.81E-15  1.29E-15  6.57E-16  3.08E-16  1.01E-16  4.08E-17  1.57E-17  4.26E-18  1.55E-18
   486       9.36E-13  6.62E-13  4.18E-13  2.95E-13  2.08E-13  1.30E-13  9.05E-14  6.21E-14  3.64E-14  2.32E-14
             1.40E-14  6.47E-15  3.28E-15  1.54E-15  5.06E-16  2.04E-16  7.86E-17  2.13E-17  7.74E-18
   487       1.87E-13  1.32E-13  8.35E-14  5.89E-14  4.15E-14  2.60E-14  1.81E-14  1.24E-14  7.27E-15  4.64E-15
             2.80E-15  1.29E-15  6.57E-16  3.08E-16  1.01E-16  4.08E-17  1.57E-17  4.25E-18  1.55E-18
   488       5.60E-13  3.96E-13  2.50E-13  1.76E-13  1.24E-13  7.79E-14  5.42E-14  3.72E-14  2.18E-14  1.39E-14
             8.41E-15  3.88E-15  1.97E-15  9.23E-16  3.04E-16  1.22E-16  4.72E-17  1.28E-17  4.64E-18
   489       3.11E-13  2.19E-13  1.39E-13  9.79E-14  6.90E-14  4.32E-14  3.00E-14  2.06E-14  1.21E-14  7.73E-15
             4.67E-15  2.15E-15  1.09E-15  5.13E-16  1.69E-16  6.79E-17  2.62E-17  7.09E-18  2.58E-18
   490       6.15E-14  4.34E-14  2.75E-14  1.94E-14  1.37E-14  8.56E-15  5.96E-15  4.10E-15  2.41E-15  1.54E-15
             9.31E-16  4.30E-16  2.18E-16  1.02E-16  3.37E-17  1.36E-17  5.23E-18  1.42E-18  5.15E-19
   491       1.43E-12  1.01E-12  6.37E-13  4.49E-13  3.15E-13  1.94E-13  1.32E-13  8.70E-14  4.64E-14  2.66E-14
             1.39E-14  5.18E-15  2.23E-15  8.97E-16  2.51E-16  9.24E-17  3.34E-17  8.58E-18  3.05E-18
   492       6.12E-13  4.33E-13  2.73E-13  1.92E-13  1.35E-13  8.31E-14  5.65E-14  3.73E-14  1.99E-14  1.14E-14
             5.97E-15  2.22E-15  9.55E-16  3.85E-16  1.08E-16  3.96E-17  1.43E-17  3.68E-18  1.31E-18
   493       3.40E-13  2.40E-13  1.51E-13  1.07E-13  7.47E-14  4.61E-14  3.14E-14  2.07E-14  1.10E-14  6.32E-15
             3.32E-15  1.23E-15  5.30E-16  2.13E-16  5.97E-17  2.20E-17  7.95E-18  2.04E-18  7.25E-19
   494       1.02E-12  7.19E-13  4.54E-13  3.19E-13  2.24E-13  1.38E-13  9.40E-14  6.20E-14  3.31E-14  1.90E-14
             9.95E-15  3.70E-15  1.59E-15  6.41E-16  1.79E-16  6.60E-17  2.39E-17  6.13E-18  2.18E-18
   495       4.74E-13  3.35E-13  2.11E-13  1.49E-13  1.04E-13  6.43E-14  4.38E-14  2.89E-14  1.54E-14  8.83E-15
             4.64E-15  1.72E-15  7.41E-16  2.99E-16  8.36E-17  3.08E-17  1.11E-17  2.86E-18  1.02E-18
   496       2.02E-13  1.42E-13  8.99E-14  6.33E-14  4.44E-14  2.74E-14  1.87E-14  1.23E-14  6.59E-15  3.77E-15
             1.98E-15  7.37E-16  3.17E-16  1.28E-16  3.58E-17  1.32E-17  4.76E-18  1.22E-18  4.34E-19
   497       1.76E-12  1.24E-12  7.79E-13  5.46E-13  3.80E-13  2.29E-13  1.50E-13  9.32E-14  4.41E-14  2.25E-14
             1.04E-14  3.31E-15  1.29E-15  4.84E-16  1.27E-16  4.57E-17  1.63E-17  4.13E-18  1.46E-18
   498       9.75E-13  6.88E-13  4.33E-13  3.03E-13  2.11E-13  1.27E-13  8.33E-14  5.18E-14  2.45E-14  1.25E-14
             5.78E-15  1.84E-15  7.17E-16  2.69E-16  7.08E-17  2.54E-17  9.04E-18  2.30E-18  8.13E-19
   499       4.55E-13  3.21E-13  2.02E-13  1.42E-13  9.84E-14  5.92E-14  3.89E-14  2.42E-14  1.14E-14  5.83E-15
             2.70E-15  8.57E-16  3.35E-16  1.25E-16  3.30E-17  1.18E-17  4.22E-18  1.07E-18  3.79E-19
   500       1.36E-12  9.63E-13  6.06E-13  4.25E-13  2.95E-13  1.78E-13  1.17E-13  7.25E-14  3.43E-14  1.75E-14
             8.09E-15  2.57E-15  1.00E-15  3.76E-16  9.91E-17  3.55E-17  1.27E-17  3.22E-18  1.14E-18
   501       5.84E-13  4.12E-13  2.59E-13  1.82E-13  1.26E-13  7.61E-14  4.99E-14  3.10E-14  1.47E-14  7.49E-15
             3.47E-15  1.10E-15  4.30E-16  1.61E-16  4.24E-17  1.52E-17  5.42E-18  1.38E-18  4.88E-19
   502       3.24E-13  2.29E-13  1.44E-13  1.01E-13  7.01E-14  4.22E-14  2.77E-14  1.72E-14  8.16E-15  4.16E-15
             1.92E-15  6.11E-16  2.39E-16  8.95E-17  2.36E-17  8.45E-18  3.01E-18  7.65E-19  2.71E-19
   503       1.16E-12  8.19E-13  5.13E-13  3.57E-13  2.45E-13  1.42E-13  8.90E-14  5.16E-14  2.17E-14  1.00E-14
             4.23E-15  1.22E-15  4.56E-16  1.66E-16  4.28E-17  1.52E-17  5.40E-18  1.37E-18  4.84E-19
   504       3.87E-13  2.73E-13  1.71E-13  1.19E-13  8.16E-14  4.74E-14  2.97E-14  1.72E-14  7.23E-15  3.34E-15
             1.41E-15  4.08E-16  1.52E-16  5.53E-17  1.43E-17  5.07E-18  1.80E-18  4.56E-19  1.61E-19
   505       1.49E-12  1.05E-12  6.59E-13  4.59E-13  3.15E-13  1.83E-13  1.14E-13  6.63E-14  2.79E-14  1.29E-14
             5.44E-15  1.57E-15  5.87E-16  2.13E-16  5.50E-17  1.96E-17  6.94E-18  1.76E-18  6.22E-19
   506       4.98E-13  3.51E-13  2.20E-13  1.53E-13  1.05E-13  6.10E-14  3.81E-14  2.21E-14  9.29E-15  4.29E-15
             1.81E-15  5.25E-16  1.96E-16  7.12E-17  1.83E-17  6.52E-18  2.31E-18  5.86E-19  2.07E-19
   507       1.83E-12  1.29E-12  8.06E-13  5.61E-13  3.85E-13  2.24E-13  1.40E-13  8.11E-14  3.41E-14  1.57E-14
             6.65E-15  1.92E-15  7.17E-16  2.61E-16  6.72E-17  2.39E-17  8.48E-18  2.15E-18  7.60E-19
   508       6.08E-13  4.29E-13  2.69E-13  1.87E-13  1.28E-13  7.45E-14  4.66E-14  2.70E-14  1.14E-14  5.24E-15
             2.22E-15  6.41E-16  2.39E-16  8.70E-17  2.24E-17  7.97E-18  2.83E-18  7.16E-19  2.53E-19
   509       1.04E-12  7.32E-13  4.56E-13  3.14E-13  2.12E-13  1.17E-13  6.95E-14  3.75E-14  1.41E-14  6.05E-15
             2.41E-15  6.62E-16  2.41E-16  8.67E-17  2.22E-17  7.86E-18  2.78E-18  7.05E-19  2.49E-19
   510       3.47E-13  2.44E-13  1.52E-13  1.05E-13  7.05E-14  3.92E-14  2.32E-14  1.25E-14  4.71E-15  2.02E-15
             8.03E-16  2.21E-16  8.05E-17  2.89E-17  7.38E-18  2.62E-18  9.28E-19  2.35E-19  8.31E-20
   511       1.27E-12  8.95E-13  5.57E-13  3.84E-13  2.59E-13  1.44E-13  8.50E-14  4.58E-14  1.73E-14  7.40E-15
             2.94E-15  8.09E-16  2.95E-16  1.06E-16  2.71E-17  9.60E-18  3.40E-18  8.61E-19  3.05E-19
   512       4.24E-13  2.98E-13  1.86E-13  1.28E-13  8.62E-14  4.79E-14  2.83E-14  1.53E-14  5.76E-15  2.47E-15
             9.81E-16  2.70E-16  9.83E-17  3.53E-17  9.02E-18  3.20E-18  1.13E-18  2.87E-19  1.02E-19
   513       1.50E-12  1.06E-12  6.59E-13  4.54E-13  3.06E-13  1.70E-13  1.00E-13  5.41E-14  2.04E-14  8.74E-15
             3.48E-15  9.57E-16  3.49E-16  1.25E-16  3.20E-17  1.13E-17  4.02E-18  1.02E-18  3.60E-19
   514       5.01E-13  3.53E-13  2.20E-13  1.51E-13  1.02E-13  5.66E-14  3.35E-14  1.80E-14  6.80E-15  2.91E-15
             1.16E-15  3.19E-16  1.16E-16  4.17E-17  1.07E-17  3.78E-18  1.34E-18  3.39E-19  1.20E-19
   515       6.31E-13  4.42E-13  2.73E-13  1.86E-13  1.22E-13  6.43E-14  3.58E-14  1.80E-14  6.20E-15  2.51E-15
             9.63E-16  2.57E-16  9.25E-17  3.30E-17  8.40E-18  2.98E-18  1.05E-18  2.67E-19  9.43E-20
   516       2.10E-13  1.47E-13  9.10E-14  6.19E-14  4.07E-14  2.14E-14  1.19E-14  6.00E-15  2.07E-15  8.38E-16
             3.21E-16  8.56E-17  3.08E-17  1.10E-17  2.80E-18  9.92E-19  3.51E-19  8.89E-20  3.14E-20
   517       7.45E-13  5.23E-13  3.23E-13  2.19E-13  1.44E-13  7.59E-14  4.23E-14  2.13E-14  7.33E-15  2.97E-15
             1.14E-15  3.03E-16  1.09E-16  3.90E-17  9.93E-18  3.52E-18  1.24E-18  3.15E-19  1.11E-19
   518       2.48E-13  1.74E-13  1.08E-13  7.31E-14  4.81E-14  2.53E-14  1.41E-14  7.09E-15  2.44E-15  9.90E-16
             3.79E-16  1.01E-16  3.64E-17  1.30E-17  3.31E-18  1.17E-18  4.15E-19  1.05E-19  3.71E-20
   519       8.60E-13  6.03E-13  3.72E-13  2.53E-13  1.67E-13  8.76E-14  4.88E-14  2.46E-14  8.46E-15  3.43E-15
             1.31E-15  3.50E-16  1.26E-16  4.50E-17  1.15E-17  4.06E-18  1.44E-18  3.64E-19  1.29E-19
   520       2.87E-13  2.01E-13  1.24E-13  8.44E-14  5.55E-14  2.92E-14  1.63E-14  8.18E-15  2.82E-15  1.14E-15
             4.38E-16  1.17E-16  4.20E-17  1.50E-17  3.82E-18  1.35E-18  4.79E-19  1.21E-19  4.29E-20
   521       1.96E-13  1.37E-13  8.34E-14  5.58E-14  3.57E-14  1.77E-14  9.30E-15  4.39E-15  1.41E-15  5.49E-16
             2.05E-16  5.37E-17  1.92E-17  6.84E-18  1.74E-18  6.15E-19  2.18E-19  5.51E-20  1.95E-20
   522       6.52E-14  4.55E-14  2.78E-14  1.86E-14  1.19E-14  5.90E-15  3.10E-15  1.46E-15  4.69E-16  1.83E-16
             6.84E-17  1.79E-17  6.41E-18  2.28E-18  5.79E-19  2.05E-19  7.25E-20  1.84E-20  6.49E-21
   523       2.26E-13  1.58E-13  9.62E-14  6.44E-14  4.12E-14  2.04E-14  1.07E-14  5.07E-15  1.62E-15  6.34E-16
             2.37E-16  6.20E-17  2.22E-17  7.89E-18  2.00E-18  7.10E-19  2.51E-19  6.35E-20  2.25E-20
   524       7.52E-14  5.25E-14  3.21E-14  2.15E-14  1.37E-14  6.81E-15  3.58E-15  1.69E-15  5.41E-16  2.11E-16
             7.89E-17  2.07E-17  7.40E-18  2.63E-18  6.68E-19  2.37E-19  8.37E-20  2.12E-20  7.49E-21
   525       2.56E-13  1.79E-13  1.09E-13  7.30E-14  4.67E-14  2.32E-14  1.22E-14  5.74E-15  1.84E-15  7.18E-16
             2.68E-16  7.03E-17  2.52E-17  8.95E-18  2.27E-18  8.04E-19  2.85E-19  7.20E-20  2.55E-20
   526       8.52E-14  5.95E-14  3.64E-14  2.43E-14  1.56E-14  7.72E-15  4.05E-15  1.91E-15  6.14E-16  2.39E-16
             8.94E-17  2.34E-17  8.38E-18  2.98E-18  7.57E-19  2.68E-19  9.48E-20  2.40E-20  8.49E-21


 -----------------------------------------
 PRTF= 1  TRMPRT= (4S)  SPNPRT= 4  NSYS= 1
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 3
   IREP
   ----
     3       5.68E-13  4.01E-13  2.53E-13  1.78E-13  1.26E-13  7.81E-14  5.39E-14  3.64E-14  2.05E-14  1.25E-14
             7.11E-15  3.02E-15  1.44E-15  6.44E-16  2.02E-16  7.94E-17  3.01E-17  8.05E-18  2.91E-18
     4       4.62E-14  3.26E-14  2.06E-14  1.45E-14  1.02E-14  6.33E-15  4.34E-15  2.91E-15  1.61E-15  9.66E-16
             5.39E-16  2.22E-16  1.04E-16  4.55E-17  1.40E-17  5.45E-18  2.05E-18  5.45E-19  1.97E-19
     5       5.98E-15  4.22E-15  2.66E-15  1.88E-15  1.32E-15  8.13E-16  5.54E-16  3.68E-16  2.00E-16  1.18E-16
             6.46E-17  2.60E-17  1.20E-17  5.21E-18  1.59E-18  6.14E-19  2.30E-19  6.11E-20  2.20E-20
     6       1.21E-15  8.54E-16  5.38E-16  3.78E-16  2.65E-16  1.62E-16  1.10E-16  7.17E-17  3.82E-17  2.21E-17
             1.20E-17  4.73E-18  2.17E-18  9.31E-19  2.81E-19  1.09E-19  4.06E-20  1.07E-20  3.87E-21
     7       3.31E-16  2.34E-16  1.47E-16  1.03E-16  7.17E-17  4.35E-17  2.90E-17  1.87E-17  9.72E-18  5.54E-18
             2.95E-18  1.15E-18  5.23E-19  2.23E-19  6.72E-20  2.58E-20  9.65E-21  2.55E-21  9.17E-22
     8       1.12E-16  7.91E-17  4.97E-17  3.47E-17  2.40E-17  1.44E-17  9.43E-18  5.96E-18  3.03E-18  1.70E-18
             8.93E-19  3.44E-19  1.55E-19  6.59E-20  1.97E-20  7.57E-21  2.82E-21  7.45E-22  2.68E-22
     9       4.47E-17  3.15E-17  1.97E-17  1.37E-17  9.40E-18  5.53E-18  3.57E-18  2.21E-18  1.10E-18  6.04E-19
             3.14E-19  1.20E-19  5.36E-20  2.27E-20  6.76E-21  2.59E-21  9.65E-22  2.54E-22  9.14E-23
    10       2.01E-17  1.42E-17  8.83E-18  6.11E-18  4.16E-18  2.40E-18  1.52E-18  9.21E-19  4.44E-19  2.41E-19
             1.24E-19  4.67E-20  2.08E-20  8.77E-21  2.61E-21  9.97E-22  3.71E-22  9.77E-23  3.51E-23
    11       1.00E-17  7.05E-18  4.37E-18  3.01E-18  2.02E-18  1.14E-18  7.07E-19  4.20E-19  1.98E-19  1.06E-19
             5.37E-20  2.00E-20  8.88E-21  3.73E-21  1.11E-21  4.22E-22  1.57E-22  4.13E-23  1.48E-23
    12       5.43E-18  3.80E-18  2.35E-18  1.60E-18  1.06E-18  5.86E-19  3.56E-19  2.07E-19  9.49E-20  5.00E-20
             2.51E-20  9.28E-21  4.09E-21  1.71E-21  5.07E-22  1.93E-22  7.18E-23  1.89E-23  6.79E-24
    13       3.14E-18  2.20E-18  1.35E-18  9.09E-19  5.96E-19  3.20E-19  1.90E-19  1.08E-19  4.85E-20  2.52E-20
             1.25E-20  4.59E-21  2.01E-21  8.41E-22  2.48E-22  9.45E-23  3.51E-23  9.22E-24  3.31E-24
    14       1.92E-18  1.34E-18  8.17E-19  5.46E-19  3.53E-19  1.85E-19  1.07E-19  5.99E-20  2.62E-20  1.34E-20
             6.59E-21  2.39E-21  1.05E-21  4.36E-22  1.28E-22  4.88E-23  1.81E-23  4.75E-24  1.71E-24
    15       1.25E-18  8.71E-19  5.26E-19  3.47E-19  2.20E-19  1.12E-19  6.36E-20  3.46E-20  1.47E-20  7.42E-21
             3.60E-21  1.29E-21  5.62E-22  2.33E-22  6.82E-23  2.59E-23  9.60E-24  2.52E-24  9.05E-25
    16       8.42E-19  5.84E-19  3.50E-19  2.29E-19  1.43E-19  7.02E-20  3.87E-20  2.05E-20  8.48E-21  4.21E-21
             2.03E-21  7.22E-22  3.13E-22  1.30E-22  3.79E-23  1.44E-23  5.34E-24  1.40E-24  5.03E-25
    17       4.20E-19  2.88E-19  1.69E-19  1.07E-19  6.49E-20  3.04E-20  1.61E-20  8.24E-21  3.27E-21  1.58E-21
             7.48E-22  2.62E-22  1.13E-22  4.64E-23  1.35E-23  5.12E-24  1.90E-24  4.97E-25  1.78E-25
    18       2.37E-19  1.61E-19  9.16E-20  5.67E-20  3.31E-20  1.48E-20  7.53E-21  3.71E-21  1.41E-21  6.67E-22
