SEQ='C '     NUCCHG=42                                                  /LS/

   PARENT TERM INDEXING                 BWNP= 511255702.8   NPRNTI= 2   NPRNTF= 8
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P1             (2)1( 2.5)        0.0 
     2          2S1 2P2             (4)1( 5.5)   532842.4 
     3          2S1 2P2             (2)2( 4.5)   975263.0*
     4          2S1 2P2             (2)0( 0.5)  1247274.2*
     5          2S1 2P2             (2)1( 2.5)  1316081.8*
     6          2P3                 (4)0( 1.5)  1694161.8*
     7          2P3                 (2)2( 4.5)  1966173.0*
     8          2P3                 (2)1( 2.5)  2210994.3*

   LS RESOLVED TERM INDEXING            BWNR= 551357853.5   NTRM= 520
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   374       7.35E-13  5.19E-13  3.28E-13  2.31E-13  1.62E-13  1.00E-13  6.83E-14  4.51E-14  2.41E-14  1.38E-14
             7.23E-15  2.68E-15  1.15E-15  4.60E-16  1.28E-16  4.71E-17  1.70E-17  4.37E-18  1.55E-18
   375       6.90E-13  4.87E-13  3.06E-13  2.15E-13  1.49E-13  9.00E-14  5.91E-14  3.68E-14  1.75E-14  8.90E-15
             4.12E-15  1.31E-15  5.11E-16  1.92E-16  5.04E-17  1.81E-17  6.43E-18  1.63E-18  5.79E-19
   376       1.61E-12  1.14E-12  7.14E-13  5.01E-13  3.48E-13  2.10E-13  1.38E-13  8.58E-14  4.07E-14  2.08E-14
             9.61E-15  3.05E-15  1.19E-15  4.47E-16  1.18E-16  4.21E-17  1.50E-17  3.81E-18  1.35E-18
   377       1.24E-12  8.75E-13  5.51E-13  3.86E-13  2.68E-13  1.62E-13  1.06E-13  6.62E-14  3.14E-14  1.60E-14
             7.41E-15  2.35E-15  9.20E-16  3.45E-16  9.06E-17  3.25E-17  1.16E-17  2.94E-18  1.04E-18
   378       1.25E-12  8.79E-13  5.51E-13  3.83E-13  2.63E-13  1.53E-13  9.58E-14  5.56E-14  2.34E-14  1.08E-14
             4.57E-15  1.32E-15  4.93E-16  1.79E-16  4.62E-17  1.65E-17  5.83E-18  1.48E-18  5.23E-19
   379       7.49E-13  5.28E-13  3.31E-13  2.30E-13  1.58E-13  9.18E-14  5.75E-14  3.34E-14  1.40E-14  6.48E-15
             2.74E-15  7.94E-16  2.96E-16  1.08E-16  2.77E-17  9.87E-18  3.50E-18  8.87E-19  3.14E-19
   380       1.60E-12  1.13E-12  7.08E-13  4.93E-13  3.38E-13  1.97E-13  1.23E-13  7.15E-14  3.01E-14  1.39E-14
             5.87E-15  1.70E-15  6.34E-16  2.31E-16  5.95E-17  2.12E-17  7.50E-18  1.90E-18  6.73E-19
   381       9.63E-13  6.78E-13  4.25E-13  2.96E-13  2.03E-13  1.18E-13  7.39E-14  4.29E-14  1.80E-14  8.33E-15
             3.52E-15  1.02E-15  3.81E-16  1.38E-16  3.57E-17  1.27E-17  4.50E-18  1.14E-18  4.04E-19
   382       1.96E-12  1.38E-12  8.66E-13  6.03E-13  4.13E-13  2.40E-13  1.51E-13  8.74E-14  3.67E-14  1.70E-14
             7.18E-15  2.08E-15  7.75E-16  2.82E-16  7.27E-17  2.59E-17  9.17E-18  2.32E-18  8.22E-19
   383       1.18E-12  8.29E-13  5.19E-13  3.62E-13  2.48E-13  1.44E-13  9.03E-14  5.24E-14  2.20E-14  1.02E-14
             4.31E-15  1.25E-15  4.65E-16  1.69E-16  4.36E-17  1.55E-17  5.50E-18  1.39E-18  4.93E-19
   384       9.05E-13  6.36E-13  3.96E-13  2.73E-13  1.84E-13  1.02E-13  6.04E-14  3.26E-14  1.23E-14  5.27E-15
             2.10E-15  5.76E-16  2.10E-16  7.55E-17  1.93E-17  6.84E-18  2.42E-18  6.13E-19  2.17E-19
   385       5.43E-13  3.82E-13  2.38E-13  1.64E-13  1.10E-13  6.13E-14  3.63E-14  1.96E-14  7.38E-15  3.16E-15
             1.26E-15  3.46E-16  1.26E-16  4.53E-17  1.16E-17  4.10E-18  1.45E-18  3.68E-19  1.30E-19
   386       1.11E-12  7.77E-13  4.84E-13  3.34E-13  2.25E-13  1.25E-13  7.39E-14  3.98E-14  1.50E-14  6.44E-15
             2.56E-15  7.04E-16  2.57E-16  9.23E-17  2.36E-17  8.36E-18  2.96E-18  7.50E-19  2.65E-19
   387       6.63E-13  4.66E-13  2.90E-13  2.00E-13  1.35E-13  7.49E-14  4.43E-14  2.39E-14  9.02E-15  3.86E-15
             1.54E-15  4.23E-16  1.54E-16  5.54E-17  1.41E-17  5.02E-18  1.78E-18  4.50E-19  1.59E-19
   388       1.31E-12  9.19E-13  5.72E-13  3.94E-13  2.65E-13  1.47E-13  8.73E-14  4.71E-14  1.78E-14  7.61E-15
             3.03E-15  8.33E-16  3.03E-16  1.09E-16  2.79E-17  9.88E-18  3.50E-18  8.86E-19  3.13E-19
   389       7.84E-13  5.51E-13  3.43E-13  2.37E-13  1.59E-13  8.85E-14  5.24E-14  2.83E-14  1.07E-14  4.56E-15
             1.82E-15  5.00E-16  1.82E-16  6.54E-17  1.67E-17  5.93E-18  2.10E-18  5.32E-19  1.88E-19
   390       3.33E-13  2.34E-13  1.44E-13  9.82E-14  6.46E-14  3.40E-14  1.89E-14  9.53E-15  3.28E-15  1.33E-15
             5.09E-16  1.36E-16  4.89E-17  1.75E-17  4.44E-18  1.57E-18  5.57E-19  1.41E-19  4.99E-20
   391       2.00E-13  1.40E-13  8.66E-14  5.89E-14  3.87E-14  2.04E-14  1.14E-14  5.72E-15  1.97E-15  7.98E-16
             3.06E-16  8.15E-17  2.94E-17  1.05E-17  2.67E-18  9.45E-19  3.34E-19  8.46E-20  2.99E-20
   392       3.94E-13  2.76E-13  1.71E-13  1.16E-13  7.63E-14  4.02E-14  2.24E-14  1.13E-14  3.88E-15  1.57E-15
             6.02E-16  1.61E-16  5.78E-17  2.06E-17  5.25E-18  1.86E-18  6.59E-19  1.67E-19  5.89E-20
   393       2.36E-13  1.66E-13  1.02E-13  6.96E-14  4.58E-14  2.41E-14  1.34E-14  6.75E-15  2.33E-15  9.43E-16
             3.61E-16  9.63E-17  3.47E-17  1.24E-17  3.15E-18  1.12E-18  3.95E-19  1.00E-19  3.54E-20
   394       4.55E-13  3.19E-13  1.97E-13  1.34E-13  8.80E-14  4.63E-14  2.58E-14  1.30E-14  4.47E-15  1.81E-15
             6.94E-16  1.85E-16  6.67E-17  2.38E-17  6.06E-18  2.15E-18  7.60E-19  1.92E-19  6.80E-20
   395       2.73E-13  1.91E-13  1.18E-13  8.03E-14  5.28E-14  2.78E-14  1.55E-14  7.79E-15  2.68E-15  1.09E-15
             4.17E-16  1.11E-16  4.00E-17  1.43E-17  3.64E-18  1.29E-18  4.56E-19  1.15E-19  4.08E-20
   396       9.61E-13  6.78E-13  4.27E-13  2.99E-13  2.08E-13  1.25E-13  8.25E-14  5.14E-14  2.44E-14  1.24E-14
             5.76E-15  1.83E-15  7.14E-16  2.68E-16  7.04E-17  2.52E-17  8.99E-18  2.28E-18  8.09E-19
   441       6.21E-17  4.39E-17  2.79E-17  1.98E-17  1.41E-17  9.14E-18  6.61E-18  4.78E-18  3.02E-18  2.02E-18
             1.27E-18  6.03E-19  3.09E-19  1.45E-19  4.78E-20  1.92E-20  7.39E-21  2.00E-21  7.25E-22
   442       3.77E-17  2.67E-17  1.69E-17  1.20E-17  8.59E-18  5.55E-18  4.02E-18  2.90E-18  1.84E-18  1.23E-18
             7.74E-19  3.67E-19  1.88E-19  8.86E-20  2.91E-20  1.17E-20  4.51E-21  1.22E-21  4.42E-22
   443       1.41E-16  9.95E-17  6.31E-17  4.47E-17  3.18E-17  2.02E-17  1.43E-17  9.90E-18  5.66E-18  3.39E-18
             1.84E-18  7.03E-19  3.06E-19  1.24E-19  3.48E-20  1.28E-20  4.64E-21  1.19E-21  4.24E-22
   444       4.06E-18  2.87E-18  1.82E-18  1.29E-18  9.16E-19  5.84E-19  4.13E-19  2.86E-19  1.63E-19  9.78E-20
             5.31E-20  2.03E-20  8.84E-21  3.58E-21  1.01E-21  3.71E-22  1.34E-22  3.45E-23  1.22E-23
   445       2.23E-17  1.57E-17  9.98E-18  7.07E-18  5.03E-18  3.20E-18  2.27E-18  1.57E-18  8.98E-19  5.38E-19
             2.92E-19  1.12E-19  4.86E-20  1.97E-20  5.53E-21  2.04E-21  7.38E-22  1.89E-22  6.73E-23
   446       6.94E-18  4.90E-18  3.10E-18  2.19E-18  1.54E-18  9.56E-19  6.50E-19  4.22E-19  2.12E-19  1.12E-19
             5.33E-20  1.74E-20  6.85E-21  2.58E-21  6.82E-22  2.45E-22  8.73E-23  2.22E-23  7.86E-24
   447       1.40E-18  9.90E-19  6.26E-19  4.42E-19  3.11E-19  1.93E-19  1.31E-19  8.53E-20  4.29E-20  2.27E-20
             1.08E-20  3.51E-21  1.39E-21  5.23E-22  1.38E-22  4.96E-23  1.77E-23  4.49E-24  1.59E-24
   448       4.46E-13  3.16E-13  1.99E-13  1.41E-13  9.92E-14  6.23E-14  4.35E-14  3.01E-14  1.82E-14  1.22E-14
             8.00E-15  4.38E-15  2.65E-15  1.52E-15  6.60E-16  3.26E-16  1.51E-16  5.06E-17  2.09E-17
   449       3.02E-18  2.14E-18  1.36E-18  9.72E-19  7.01E-19  4.64E-19  3.47E-19  2.60E-19  1.74E-19  1.21E-19
             7.83E-20  3.81E-20  1.98E-20  9.39E-21  3.11E-21  1.25E-21  4.83E-22  1.31E-22  4.75E-23
   450       2.66E-13  1.88E-13  1.19E-13  8.39E-14  5.92E-14  3.71E-14  2.60E-14  1.80E-14  1.09E-14  7.29E-15
             4.79E-15  2.63E-15  1.59E-15  9.10E-16  3.96E-16  1.96E-16  9.09E-17  3.04E-17  1.26E-17
   451       9.96E-14  7.04E-14  4.45E-14  3.14E-14  2.21E-14  1.38E-14  9.57E-15  6.53E-15  3.79E-15  2.40E-15
             1.43E-15  6.49E-16  3.25E-16  1.50E-16  4.88E-17  1.95E-17  7.48E-18  2.01E-18  7.31E-19
   452       8.30E-13  5.87E-13  3.70E-13  2.61E-13  1.84E-13  1.15E-13  7.97E-14  5.44E-14  3.16E-14  2.00E-14
             1.19E-14  5.40E-15  2.71E-15  1.25E-15  4.07E-16  1.63E-16  6.23E-17  1.68E-17  6.09E-18
   453       4.97E-13  3.51E-13  2.22E-13  1.57E-13  1.10E-13  6.89E-14  4.78E-14  3.26E-14  1.89E-14  1.20E-14
             7.15E-15  3.24E-15  1.62E-15  7.52E-16  2.44E-16  9.75E-17  3.74E-17  1.01E-17  3.65E-18
   454       1.65E-13  1.17E-13  7.37E-14  5.20E-14  3.66E-14  2.29E-14  1.59E-14  1.09E-14  6.30E-15  3.99E-15
             2.38E-15  1.08E-15  5.41E-16  2.50E-16  8.13E-17  3.25E-17  1.25E-17  3.36E-18  1.22E-18
   455       4.95E-13  3.50E-13  2.21E-13  1.56E-13  1.10E-13  6.86E-14  4.76E-14  3.25E-14  1.89E-14  1.20E-14
             7.14E-15  3.24E-15  1.62E-15  7.51E-16  2.44E-16  9.75E-17  3.74E-17  1.01E-17  3.65E-18
   456       2.96E-13  2.09E-13  1.32E-13  9.32E-14  6.56E-14  4.10E-14  2.85E-14  1.95E-14  1.13E-14  7.16E-15
             4.28E-15  1.94E-15  9.73E-16  4.50E-16  1.46E-16  5.85E-17  2.24E-17  6.04E-18  2.19E-18
   457       8.46E-18  5.99E-18  3.81E-18  2.72E-18  1.95E-18  1.27E-18  9.27E-19  6.66E-19  4.01E-19  2.48E-19
             1.38E-19  5.39E-20  2.37E-20  9.66E-21  2.73E-21  1.01E-21  3.65E-22  9.37E-23  3.33E-23
   458       1.24E-12  8.77E-13  5.53E-13  3.89E-13  2.73E-13  1.68E-13  1.14E-13  7.51E-14  3.99E-14  2.27E-14
             1.18E-14  4.36E-15  1.87E-15  7.48E-16  2.08E-16  7.65E-17  2.76E-17  7.09E-18  2.52E-18
   459       8.85E-13  6.25E-13  3.94E-13  2.78E-13  1.95E-13  1.20E-13  8.14E-14  5.36E-14  2.85E-14  1.62E-14
             8.45E-15  3.11E-15  1.33E-15  5.34E-16  1.49E-16  5.46E-17  1.97E-17  5.06E-18  1.80E-18
   460       5.30E-13  3.74E-13  2.36E-13  1.66E-13  1.16E-13  7.18E-14  4.88E-14  3.21E-14  1.70E-14  9.71E-15
             5.07E-15  1.87E-15  7.99E-16  3.20E-16  8.91E-17  3.28E-17  1.18E-17  3.03E-18  1.08E-18
   461       3.17E-13  2.24E-13  1.41E-13  9.95E-14  6.98E-14  4.30E-14  2.92E-14  1.92E-14  1.02E-14  5.82E-15
             3.04E-15  1.12E-15  4.79E-16  1.92E-16  5.35E-17  1.96E-17  7.10E-18  1.82E-18  6.47E-19
   462       3.74E-19  2.65E-19  1.68E-19  1.19E-19  8.48E-20  5.39E-20  3.77E-20  2.53E-20  1.33E-20  7.21E-21
             3.50E-21  1.16E-21  4.60E-22  1.74E-22  4.61E-23  1.66E-23  5.91E-24  1.50E-24  5.33E-25
   463       7.37E-13  5.21E-13  3.29E-13  2.31E-13  1.62E-13  1.00E-13  6.80E-14  4.48E-14  2.38E-14  1.36E-14
             7.08E-15  2.61E-15  1.12E-15  4.48E-16  1.25E-16  4.58E-17  1.65E-17  4.24E-18  1.51E-18
   464       1.54E-12  1.09E-12  6.84E-13  4.79E-13  3.33E-13  2.00E-13  1.31E-13  8.16E-14  3.86E-14  1.97E-14
             9.08E-15  2.88E-15  1.12E-15  4.21E-16  1.11E-16  3.97E-17  1.41E-17  3.59E-18  1.27E-18
   465       8.55E-13  6.04E-13  3.80E-13  2.66E-13  1.85E-13  1.11E-13  7.30E-14  4.54E-14  2.15E-14  1.09E-14
             5.04E-15  1.60E-15  6.24E-16  2.34E-16  6.15E-17  2.20E-17  7.85E-18  1.99E-18  7.06E-19
   466       5.25E-13  3.71E-13  2.34E-13  1.65E-13  1.15E-13  7.12E-14  4.84E-14  3.19E-14  1.70E-14  9.67E-15
             5.05E-15  1.86E-15  7.97E-16  3.19E-16  8.90E-17  3.27E-17  1.18E-17  3.03E-18  1.08E-18
   467       5.13E-13  3.62E-13  2.28E-13  1.59E-13  1.11E-13  6.67E-14  4.38E-14  2.72E-14  1.29E-14  6.55E-15
             3.03E-15  9.60E-16  3.74E-16  1.40E-16  3.69E-17  1.32E-17  4.71E-18  1.20E-18  4.24E-19
   468       1.19E-12  8.43E-13  5.30E-13  3.72E-13  2.58E-13  1.56E-13  1.02E-13  6.34E-14  3.00E-14  1.53E-14
             7.06E-15  2.24E-15  8.73E-16  3.27E-16  8.60E-17  3.08E-17  1.10E-17  2.79E-18  9.88E-19
   469       9.21E-13  6.50E-13  4.09E-13  2.87E-13  1.99E-13  1.20E-13  7.87E-14  4.89E-14  2.31E-14  1.18E-14
             5.44E-15  1.73E-15  6.74E-16  2.52E-16  6.63E-17  2.38E-17  8.47E-18  2.15E-18  7.62E-19
   470       1.02E-12  7.21E-13  4.52E-13  3.14E-13  2.16E-13  1.25E-13  7.84E-14  4.55E-14  1.91E-14  8.82E-15
             3.73E-15  1.08E-15  4.02E-16  1.46E-16  3.77E-17  1.34E-17  4.75E-18  1.20E-18  4.26E-19
   471       6.14E-13  4.33E-13  2.71E-13  1.89E-13  1.29E-13  7.52E-14  4.70E-14  2.73E-14  1.15E-14  5.29E-15
             2.24E-15  6.47E-16  2.41E-16  8.78E-17  2.26E-17  8.04E-18  2.85E-18  7.23E-19  2.56E-19
   472       1.32E-12  9.27E-13  5.81E-13  4.04E-13  2.77E-13  1.61E-13  1.01E-13  5.84E-14  2.46E-14  1.13E-14
             4.79E-15  1.39E-15  5.17E-16  1.88E-16  4.84E-17  1.72E-17  6.11E-18  1.55E-18  5.48E-19
   473       7.89E-13  5.56E-13  3.48E-13  2.43E-13  1.66E-13  9.67E-14  6.05E-14  3.51E-14  1.47E-14  6.80E-15
             2.87E-15  8.32E-16  3.10E-16  1.13E-16  2.91E-17  1.03E-17  3.67E-18  9.30E-19  3.29E-19
   474       1.61E-12  1.13E-12  7.10E-13  4.94E-13  3.39E-13  1.97E-13  1.23E-13  7.14E-14  3.00E-14  1.39E-14
             5.85E-15  1.70E-15  6.32E-16  2.30E-16  5.92E-17  2.11E-17  7.47E-18  1.89E-18  6.70E-19
   475       9.65E-13  6.80E-13  4.26E-13  2.96E-13  2.03E-13  1.18E-13  7.39E-14  4.29E-14  1.80E-14  8.31E-15
             3.51E-15  1.02E-15  3.79E-16  1.38E-16  3.55E-17  1.26E-17  4.48E-18  1.14E-18  4.02E-19
   476       6.32E-19  4.48E-19  2.86E-19  2.05E-19  1.48E-19  9.93E-20  7.53E-20  5.82E-20  4.14E-20  3.11E-20
             2.25E-20  1.35E-20  8.54E-21  5.04E-21  2.24E-21  1.12E-21  5.25E-22  1.76E-22  7.31E-23
   477       9.17E-13  6.45E-13  4.02E-13  2.77E-13  1.86E-13  1.03E-13  6.12E-14  3.30E-14  1.25E-14  5.33E-15
             2.12E-15  5.83E-16  2.13E-16  7.64E-17  1.95E-17  6.92E-18  2.45E-18  6.21E-19  2.20E-19
   478       5.50E-13  3.87E-13  2.41E-13  1.66E-13  1.12E-13  6.21E-14  3.67E-14  1.98E-14  7.47E-15  3.20E-15
             1.27E-15  3.50E-16  1.28E-16  4.58E-17  1.17E-17  4.15E-18  1.47E-18  3.72E-19  1.32E-19
   479       1.12E-12  7.89E-13  4.91E-13  3.38E-13  2.28E-13  1.26E-13  7.48E-14  4.04E-14  1.52E-14  6.52E-15
             2.59E-15  7.13E-16  2.60E-16  9.34E-17  2.39E-17  8.46E-18  3.00E-18  7.59E-19  2.68E-19
   480       6.73E-13  4.73E-13  2.95E-13  2.03E-13  1.37E-13  7.59E-14  4.49E-14  2.42E-14  9.13E-15  3.91E-15
             1.56E-15  4.28E-16  1.56E-16  5.60E-17  1.43E-17  5.08E-18  1.80E-18  4.55E-19  1.61E-19
   481       1.33E-12  9.32E-13  5.80E-13  4.00E-13  2.69E-13  1.49E-13  8.85E-14  4.77E-14  1.80E-14  7.70E-15
             3.07E-15  8.43E-16  3.07E-16  1.10E-16  2.82E-17  1.00E-17  3.54E-18  8.97E-19  3.17E-19
   482       7.95E-13  5.59E-13  3.48E-13  2.40E-13  1.62E-13  8.97E-14  5.31E-14  2.86E-14  1.08E-14  4.62E-15
             1.84E-15  5.06E-16  1.84E-16  6.62E-17  1.69E-17  6.00E-18  2.12E-18  5.38E-19  1.90E-19
   483       5.56E-13  3.90E-13  2.40E-13  1.64E-13  1.08E-13  5.66E-14  3.16E-14  1.59E-14  5.46E-15  2.21E-15
             8.48E-16  2.26E-16  8.15E-17  2.91E-17  7.40E-18  2.62E-18  9.28E-19  2.35E-19  8.31E-20
   484       3.33E-13  2.34E-13  1.44E-13  9.81E-14  6.46E-14  3.40E-14  1.89E-14  9.52E-15  3.28E-15  1.33E-15
             5.09E-16  1.36E-16  4.89E-17  1.75E-17  4.44E-18  1.57E-18  5.57E-19  1.41E-19  4.98E-20
   485       6.57E-13  4.60E-13  2.84E-13  1.93E-13  1.27E-13  6.69E-14  3.73E-14  1.87E-14  6.46E-15  2.62E-15
             1.00E-15  2.67E-16  9.63E-17  3.44E-17  8.75E-18  3.10E-18  1.10E-18  2.78E-19  9.82E-20
   486       3.94E-13  2.76E-13  1.70E-13  1.16E-13  7.63E-14  4.01E-14  2.24E-14  1.12E-14  3.87E-15  1.57E-15
             6.01E-16  1.60E-16  5.78E-17  2.06E-17  5.25E-18  1.86E-18  6.58E-19  1.67E-19  5.89E-20
   487       7.58E-13  5.31E-13  3.28E-13  2.23E-13  1.47E-13  7.72E-14  4.30E-14  2.16E-14  7.45E-15  3.02E-15
             1.16E-15  3.08E-16  1.11E-16  3.97E-17  1.01E-17  3.58E-18  1.27E-18  3.20E-19  1.13E-19
   488       4.55E-13  3.19E-13  1.97E-13  1.34E-13  8.80E-14  4.63E-14  2.58E-14  1.30E-14  4.47E-15  1.81E-15
             6.94E-16  1.85E-16  6.67E-17  2.38E-17  6.06E-18  2.15E-18  7.59E-19  1.92E-19  6.80E-20
   489       1.72E-13  1.20E-13  7.35E-14  4.92E-14  3.15E-14  1.56E-14  8.19E-15  3.87E-15  1.24E-15  4.84E-16
             1.81E-16  4.73E-17  1.69E-17  6.03E-18  1.53E-18  5.42E-19  1.92E-19  4.85E-20  1.72E-20
   490       1.03E-13  7.22E-14  4.41E-14  2.95E-14  1.89E-14  9.36E-15  4.92E-15  2.32E-15  7.44E-16  2.90E-16
             1.08E-16  2.84E-17  1.02E-17  3.62E-18  9.18E-19  3.25E-19  1.15E-19  2.91E-20  1.03E-20
   491       1.99E-13  1.39E-13  8.48E-14  5.67E-14  3.63E-14  1.80E-14  9.46E-15  4.46E-15  1.43E-15  5.58E-16
             2.08E-16  5.46E-17  1.96E-17  6.95E-18  1.77E-18  6.25E-19  2.21E-19  5.60E-20  1.98E-20
   492       1.19E-13  8.33E-14  5.09E-14  3.40E-14  2.18E-14  1.08E-14  5.67E-15  2.68E-15  8.59E-16  3.35E-16
             1.25E-16  3.28E-17  1.17E-17  4.17E-18  1.06E-18  3.75E-19  1.33E-19  3.36E-20  1.19E-20
   493       2.25E-13  1.57E-13  9.61E-14  6.43E-14  4.11E-14  2.04E-14  1.07E-14  5.06E-15  1.62E-15  6.33E-16
             2.36E-16  6.19E-17  2.22E-17  7.88E-18  2.00E-18  7.09E-19  2.51E-19  6.34E-20  2.24E-20
   494       1.35E-13  9.44E-14  5.77E-14  3.86E-14  2.47E-14  1.22E-14  6.43E-15  3.04E-15  9.73E-16  3.80E-16
             1.42E-16  3.71E-17  1.33E-17  4.73E-18  1.20E-18  4.25E-19  1.50E-19  3.81E-20  1.35E-20
   495       7.14E-13  5.04E-13  3.17E-13  2.22E-13  1.55E-13  9.30E-14  6.11E-14  3.80E-14  1.80E-14  9.15E-15
             4.23E-15  1.34E-15  5.23E-16  1.96E-16  5.16E-17  1.85E-17  6.58E-18  1.67E-18  5.92E-19
   496       6.92E-19  4.91E-19  3.13E-19  2.24E-19  1.62E-19  1.08E-19  8.13E-20  6.18E-20  4.19E-20  2.94E-20
             1.92E-20  9.40E-21  4.90E-21  2.33E-21  7.71E-22  3.11E-22  1.20E-22  3.25E-23  1.18E-23
   497       9.90E-19  7.02E-19  4.47E-19  3.20E-19  2.31E-19  1.55E-19  1.16E-19  8.84E-20  6.00E-20  4.22E-20
             2.75E-20  1.35E-20  7.02E-21  3.34E-21  1.11E-21  4.46E-22  1.72E-22  4.66E-23  1.69E-23
   498       1.52E-18  1.08E-18  6.86E-19  4.91E-19  3.55E-19  2.37E-19  1.79E-19  1.36E-19  9.22E-20  6.49E-20
             4.22E-20  2.07E-20  1.08E-20  5.13E-21  1.70E-21  6.86E-22  2.65E-22  7.16E-23  2.60E-23
   499       4.55E-19  3.22E-19  2.05E-19  1.46E-19  1.05E-19  6.93E-20  5.09E-20  3.70E-20  2.25E-20  1.40E-20
             7.86E-21  3.09E-21  1.36E-21  5.57E-22  1.57E-22  5.81E-23  2.10E-23  5.41E-24  1.92E-24
   500       1.38E-18  9.77E-19  6.22E-19  4.44E-19  3.20E-19  2.10E-19  1.55E-19  1.12E-19  6.84E-20  4.27E-20
             2.39E-20  9.40E-21  4.14E-21  1.69E-21  4.78E-22  1.77E-22  6.40E-23  1.65E-23  5.85E-24
   501       2.91E-18  2.06E-18  1.31E-18  9.36E-19  6.74E-19  4.43E-19  3.26E-19  2.37E-19  1.44E-19  9.01E-20
             5.05E-20  1.98E-20  8.75E-21  3.58E-21  1.01E-21  3.73E-22  1.35E-22  3.48E-23  1.24E-23
   502       3.02E-19  2.14E-19  1.36E-19  9.65E-20  6.88E-20  4.41E-20  3.11E-20  2.10E-20  1.12E-20  6.11E-21
             2.98E-21  9.90E-22  3.94E-22  1.49E-22  3.96E-23  1.42E-23  5.08E-24  1.29E-24  4.58E-25
   503       1.59E-17  1.13E-17  7.18E-18  5.12E-18  3.69E-18  2.43E-18  1.79E-18  1.32E-18  8.49E-19  5.75E-19
             3.62E-19  1.72E-19  8.84E-20  4.16E-20  1.37E-20  5.49E-21  2.11E-21  5.71E-22  2.07E-22
   504       9.70E-18  6.87E-18  4.37E-18  3.12E-18  2.25E-18  1.48E-18  1.09E-18  8.04E-19  5.18E-19  3.51E-19
             2.21E-19  1.05E-19  5.41E-20  2.54E-20  8.36E-21  3.36E-21  1.29E-21  3.49E-22  1.27E-22
   505       3.64E-17  2.58E-17  1.64E-17  1.17E-17  8.37E-18  5.43E-18  3.91E-18  2.76E-18  1.61E-18  9.74E-19
             5.32E-19  2.04E-19  8.89E-20  3.61E-20  1.01E-20  3.74E-21  1.35E-21  3.47E-22  1.23E-22
   506       1.04E-18  7.37E-19  4.68E-19  3.34E-19  2.39E-19  1.55E-19  1.12E-19  7.90E-20  4.61E-20  2.79E-20
             1.52E-20  5.84E-21  2.55E-21  1.03E-21  2.90E-22  1.07E-22  3.87E-23  9.94E-24  3.53E-24
   507       5.86E-18  4.15E-18  2.64E-18  1.88E-18  1.35E-18  8.75E-19  6.31E-19  4.46E-19  2.60E-19  1.57E-19
             8.60E-20  3.30E-20  1.44E-20  5.83E-21  1.64E-21  6.04E-22  2.19E-22  5.62E-23  2.00E-23
   508       2.05E-18  1.45E-18  9.20E-19  6.53E-19  4.63E-19  2.93E-19  2.03E-19  1.34E-19  6.88E-20  3.68E-20
             1.76E-20  5.75E-21  2.27E-21  8.58E-22  2.27E-22  8.15E-23  2.90E-23  7.38E-24  2.61E-24
   509       4.18E-19  2.96E-19  1.87E-19  1.33E-19  9.44E-20  5.97E-20  4.14E-20  2.74E-20  1.40E-20  7.51E-21
             3.60E-21  1.18E-21  4.65E-22  1.75E-22  4.63E-23  1.66E-23  5.93E-24  1.51E-24  5.34E-25
   510       6.84E-19  4.86E-19  3.11E-19  2.25E-19  1.65E-19  1.14E-19  8.82E-20  6.90E-20  4.81E-20  3.41E-20
             2.23E-20  1.09E-20  5.69E-21  2.70E-21  8.95E-22  3.61E-22  1.39E-22  3.76E-23  1.37E-23
   511       1.93E-18  1.37E-18  8.78E-19  6.32E-19  4.62E-19  3.14E-19  2.38E-19  1.78E-19  1.11E-19  7.03E-20
             3.96E-20  1.56E-20  6.88E-21  2.81E-21  7.94E-22  2.93E-22  1.06E-22  2.73E-23  9.71E-24
   512       9.70E-20  6.88E-20  4.39E-20  3.15E-20  2.28E-20  1.50E-20  1.09E-20  7.62E-21  4.16E-21  2.30E-21
             1.13E-21  3.77E-22  1.50E-22  5.71E-23  1.51E-23  5.45E-24  1.94E-24  4.94E-25  1.75E-25
   513       1.37E-19  9.73E-20  6.24E-20  4.52E-20  3.34E-20  2.34E-20  1.86E-20  1.51E-20  1.12E-20  8.64E-21
             6.31E-21  3.81E-21  2.41E-21  1.42E-21  6.35E-22  3.17E-22  1.48E-22  4.98E-23  2.07E-23
   514       1.47E-19  1.04E-19  6.69E-20  4.84E-20  3.57E-20  2.49E-20  1.97E-20  1.57E-20  1.11E-20  8.02E-21
             5.28E-21  2.61E-21  1.36E-21  6.49E-22  2.15E-22  8.69E-23  3.35E-23  9.07E-24  3.30E-24
   515       2.09E-19  1.48E-19  9.53E-20  6.90E-20  5.09E-20  3.56E-20  2.81E-20  2.24E-20  1.59E-20  1.15E-20
             7.55E-21  3.73E-21  1.95E-21  9.27E-22  3.08E-22  1.24E-22  4.79E-23  1.30E-23  4.71E-24
   516       3.34E-19  2.37E-19  1.52E-19  1.10E-19  8.13E-20  5.68E-20  4.48E-20  3.58E-20  2.55E-20  1.83E-20
             1.21E-20  5.97E-21  3.12E-21  1.48E-21  4.92E-22  1.99E-22  7.67E-23  2.07E-23  7.54E-24
