SEQ='AL'     NUCCHG=42                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 738873802.0   NPRNTI= 4   NPRNTF=35
   ---------------------
   INDP         CODE                 S L   WI        WNP
   993     8    3P2 5P1             (4)1( 0.5)  9937749.8 
   994     8    3P2 5P1             (2)1( 1.5)  9938437.1 
   995    33    3D2 4F1             (2)5( 5.5)  9939961.2 
   996    33    3D2 4F1             (2)3( 3.5)  9946342.8 
   997     8    3P2 5P1             (2)2( 2.5)  9947805.5 
   998     6    3P2 5D1             (4)3( 1.5)  9948011.4 
   999     8    3P2 5P1             (2)2( 1.5)  9950003.2 
  1000     9    3P2 5S1             (4)1( 2.5)  9956415.9 
  1001     1    3S2 6P1             (2)1( 0.5)  9957139.0 
  1002     6    3P2 5D1             (4)3( 2.5)  9959246.6 
  1003    34    3D2 4F1             (2)2( 2.5)  9964531.4 
  1004     9    3P2 5S1             (2)1( 1.5)  9964632.4 
  1005    34    3D2 4F1             (2)2( 1.5)  9965469.0 
  1006     8    3P2 5P1             (2)1( 0.5)  9970423.4 
  1007    34    3D2 4F1             (2)1( 0.5)  9976358.9 
  1008     1    3S2 6P1             (2)1( 1.5)  9978099.8 
  1009    34    3D2 4F1             (2)3( 3.5)  9978706.2 
  1010    34    3D2 4F1             (2)6( 5.5)  9980894.0 
  1011    34    3D2 4F1             (2)1( 1.5)  9982195.2 
  1012    34    3D2 4F1             (2)3( 2.5)  9984220.8 
  1013    34    3D2 4F1             (2)4( 4.5)  9992864.0 
  1014    34    3D2 4F1             (2)4( 3.5)  9997666.3 
  1015    10    3S1 3D1 5S1         (4)2( 1.5) 10017395.2 
  1016    11    3S1 3D1 5S1         (4)2( 2.5) 10030941.0 
  1017    11    3S1 3D1 5S1         (2)2( 1.5) 10042134.4 
  1018     6    3P2 5F1             (4)4( 2.5) 10056995.4 
  1019     1    3S2 6D1             (2)2( 1.5) 10065035.4 
  1020     6    3P2 5F1             (4)4( 3.5) 10065632.0 
  1021     1    3S2 6D1             (2)2( 2.5) 10070150.0 
  1022    12    3S1 3D1 5S1         (2)2( 2.5) 10070291.1 
  1023     9    3P2 5P1             (4)1( 1.5) 10080775.4 
  1024    35    3D2 4F1             (2)3( 3.5) 10081748.2 
  1025     9    3P2 5P1             (2)2( 2.5) 10083069.5 
  1026     7    3P2 5D1             (2)3( 2.5) 10089599.1 
  1027     7    3P2 5D1             (2)1( 1.5) 10093086.9 
  1028    35    3D2 4F1             (2)3( 2.5) 10093644.5 
  1029     7    3P2 5D1             (2)3( 3.5) 10095436.2 
  1030     7    3P2 5D1             (2)2( 1.5) 10099087.9 
  1031     7    3P2 5D1             (4)1( 2.5) 10099246.3 
  1032     7    3P2 5D1             (4)2( 0.5) 10100801.5 
  1033    13    3P2 5S1             (2)0( 0.5) 10101260.9 
  1034     8    3P2 5D1             (2)2( 2.5) 10105843.6 
  1035     7    3P2 5D1             (2)4( 3.5) 10105930.8 
  1036     8    3P2 5D1             (4)1( 1.5) 10106215.0 
  1037     7    3P2 5D1             (2)1( 0.5) 10107052.8 
  1038     7    3P2 5D1             (2)4( 4.5) 10107256.7 
  1039     8    3P2 5D1             (2)3( 3.5) 10108048.5 
  1040     9    3P2 5P1             (4)2( 3.5) 10109887.1 
  1041     8    3P2 5D1             (2)3( 2.5) 10109971.2 
  1042     9    3P2 5P1             (2)0( 0.5) 10109972.9 
  1043     9    3P2 5P1             (4)1( 2.5) 10112312.2 
  1044     8    3P2 5D1             (2)0( 0.5) 10118259.6 
  1045     8    3P2 5D1             (2)2( 1.5) 10120639.3 
  1046     1    3S2 6F1             (2)3( 2.5) 10127993.6 
  1047     1    3S2 6F1             (2)3( 3.5) 10130056.9 
  1048     9    3P2 5P1             (2)1( 1.5) 10136255.1 
  1049    10    3S1 3D1 5P1         (4)3( 1.5) 10138740.9 
  1050    10    3S1 3D1 5P1         (4)2( 0.5) 10142056.4 
  1051     1    3S2 6G1             (1)*( 3.5) 10155310.1 
  1052     1    3S2 6G1             (1)*( 4.5) 10155310.1 
  1053    10    3S1 3D1 5P1         (4)3( 2.5) 10155974.6 
  1054    10    3S1 3D1 5P1         (4)2( 1.5) 10156230.8 
  1055     1    3S2 6H1             (1)*( 4.5) 10157656.7 
  1056     1    3S2 6H1             (1)*( 5.5) 10157656.7 
  1057    11    3S1 3D1 5P1         (2)2( 1.5) 10175488.3 
  1058    11    3S1 3D1 5P1         (4)2( 2.5) 10177410.4 
  1059    10    3S1 3D1 5P1         (4)1( 0.5) 10181995.7 
  1060    11    3S1 3D1 5P1         (2)2( 2.5) 10182314.1 
  1061    11    3S1 3D1 5P1         (4)3( 3.5) 10183864.9 
  1062    12    3S1 3D1 5P1         (4)2( 3.5) 10193364.0 
  1063     7    3P2 5F1             (2)4( 3.5) 10195229.4 
  1064    11    3S1 3D1 5P1         (4)1( 1.5) 10195315.4 
  1065    12    3S1 3D1 5P1         (2)3( 2.5) 10197777.7 
  1066     7    3P2 5F1             (2)2( 2.5) 10201612.9 
  1067     7    3P2 5F1             (2)4( 4.5) 10202217.8 
  1068    11    3S1 3D1 5P1         (2)1( 0.5) 10204020.3 
  1069     7    3P2 5F1             (4)2( 3.5) 10205867.0 
  1070     7    3P2 5F1             (2)3( 2.5) 10206095.6 
  1071     7    3P2 5F1             (4)3( 4.5) 10208525.3 
  1072    14    3S1 3D1 5S1         (2)2( 1.5) 10208706.2 
  1073    14    3S1 3D1 5S1         (2)2( 2.5) 10209816.9 
  1074     7    3P2 5F1             (4)3( 1.5) 10209922.7 
  1075     7    3P2 5F1             (2)5( 5.5) 10210789.1 
  1076     8    3P2 5F1             (4)2( 2.5) 10210919.8 
  1077     8    3P2 5F1             (2)3( 3.5) 10211099.5 
  1078     7    3P2 5F1             (2)2( 1.5) 10216028.9 
  1079     8    3P2 5F1             (2)5( 4.5) 10218782.6 
  1080    12    3S1 3D1 5P1         (4)1( 2.5) 10220885.4 
  1081    12    3S1 3D1 5P1         (2)3( 3.5) 10221636.7 
  1082     7    3P2 5F1             (2)1( 0.5) 10221692.3 
  1083    13    3P2 5P1             (2)1( 0.5) 10224473.2 
  1084     8    3P2 5F1             (2)4( 3.5) 10226262.8 
  1085     8    3P2 5F1             (2)1( 1.5) 10227136.3 
  1086     8    3P2 5F1             (2)3( 2.5) 10230721.8 
  1087    12    3S1 3D1 5P1         (2)1( 1.5) 10233802.3 
  1088    13    3P2 5P1             (2)1( 1.5) 10256592.8 
  1089     9    3P2 5D1             (4)2( 1.5) 10271538.4 
  1090     9    3P2 5D1             (4)1( 0.5) 10273005.5 
  1091     9    3P2 5D1             (4)3( 3.5) 10273294.6 
  1092     9    3P2 5D1             (4)2( 2.5) 10273628.5 
  1093     9    3P2 5D1             (4)3( 4.5) 10278426.9 
  1094     9    3P2 5D1             (4)2( 3.5) 10280487.4 
  1095     9    3P2 5D1             (2)1( 0.5) 10281072.4 
  1096     9    3P2 5D1             (2)1( 1.5) 10286136.4 
  1097     9    3P2 5D1             (2)2( 2.5) 10288687.9 
  1098    10    3S1 3D1 5D1         (4)4( 2.5) 10325545.3 
  1099    10    3S1 3D1 5D1         (4)2( 0.5) 10329054.3 
  1100    14    3S1 3D1 5P1         (2)3( 2.5) 10331365.4 
  1101    14    3S1 3D1 5P1         (2)2( 1.5) 10331721.9 
  1102    10    3S1 3D1 5D1         (4)2( 1.5) 10332505.9 
  1103    10    3S1 3D1 5D1         (4)2( 2.5) 10336849.0 
  1104    10    3S1 3D1 5D1         (4)4( 3.5) 10338576.9 
  1105    10    3S1 3D1 5D1         (4)3( 1.5) 10342886.8 
  1106    11    3S1 3D1 5D1         (4)2( 3.5) 10345277.2 
  1107    11    3S1 3D1 5D1         (2)3( 2.5) 10349205.8 
  1108    11    3S1 3D1 5D1         (4)0( 1.5) 10349666.5 
  1109    11    3S1 3D1 5D1         (4)4( 4.5) 10353703.1 
  1110    11    3S1 3D1 5D1         (4)3( 2.5) 10355560.6 
  1111    11    3S1 3D1 5D1         (2)1( 0.5) 10361964.1 
  1112    14    3S1 3D1 5P1         (2)2( 2.5) 10363360.7 
  1113    11    3S1 3D1 5D1         (2)4( 3.5) 10363381.1 
  1114    11    3S1 3D1 5D1         (2)2( 1.5) 10364914.3 
  1115    11    3S1 3D1 5D1         (4)1( 0.5) 10368166.7 
  1116    14    3S1 3D1 5P1         (2)3( 3.5) 10368466.0 
  1117     2    3S1 3P1 6S1         (4)1( 0.5) 10370605.0 
  1118    12    3S1 3D1 5D1         (4)3( 3.5) 10372886.2 
  1119    14    3S1 3D1 5P1         (2)1( 1.5) 10373186.6 
  1120    14    3S1 3D1 5P1         (2)1( 0.5) 10376518.0 
  1121    12    3S1 3D1 5D1         (2)3( 3.5) 10378758.5 
  1122     9    3P2 5F1             (4)4( 5.5) 10379924.5 
  1123    12    3S1 3D1 5D1         (4)3( 4.5) 10380577.6 
  1124    12    3S1 3D1 5D1         (2)2( 2.5) 10380929.9 
  1125     9    3P2 5F1             (4)4( 4.5) 10381163.9 
  1126     9    3P2 5F1             (4)2( 1.5) 10381509.9 
  1127     9    3P2 5F1             (4)3( 2.5) 10381626.2 
  1128     9    3P2 5F1             (4)3( 3.5) 10381809.9 
  1129    12    3S1 3D1 5D1         (4)1( 1.5) 10384207.6 
  1130     9    3P2 5F1             (2)4( 4.5) 10386422.1 
  1131     9    3P2 5F1             (4)2( 0.5) 10386915.5 
  1132    12    3S1 3D1 5D1         (2)1( 1.5) 10389854.7 
  1133     9    3P2 5F1             (2)2( 1.5) 10390515.8 
  1134    12    3S1 3D1 5D1         (2)4( 4.5) 10395748.6 
  1135    12    3S1 3D1 5D1         (4)1( 2.5) 10396134.4 
  1136     9    3P2 5F1             (2)2( 2.5) 10397865.0 
  1137     9    3P2 5F1             (2)3( 3.5) 10402391.3 
  1138     3    3S1 3P1 6S1         (4)1( 1.5) 10405494.5 
  1139     3    3S1 3P1 6S1         (2)1( 0.5) 10412354.3 
  1140    12    3S1 3D1 5D1         (2)0( 0.5) 10413148.0 
  1141    13    3P2 5D1             (2)2( 1.5) 10415449.5 
  1142    13    3P2 5D1             (2)2( 2.5) 10422933.0 
  1143    10    3S1 3D1 5F1         (4)5( 3.5) 10429066.7 
  1144     2    3S1 3P1 6P1         (4)2( 0.5) 10438605.8 
  1145    10    3S1 3D1 5F1         (4)5( 4.5) 10439296.6 
  1146    10    3S1 3D1 5F1         (4)3( 1.5) 10440339.0 
  1147    10    3S1 3D1 5F1         (4)3( 2.5) 10440503.8 
  1148    10    3S1 3D1 5F1         (4)3( 3.5) 10442048.7 
  1149    11    3S1 3D1 5F1         (4)3( 4.5) 10451417.6 
  1150    11    3S1 3D1 5F1         (4)5( 5.5) 10452766.5 
  1151    10    3S1 3D1 5F1         (2)3( 2.5) 10454222.0 
  1152    11    3S1 3D1 5F1         (2)4( 3.5) 10456450.5 
  1153    11    3S1 3D1 5F1         (4)4( 2.5) 10461788.4 
  1154     2    3S1 3P1 6P1         (4)2( 1.5) 10461822.4 
  1155    11    3S1 3D1 5F1         (4)4( 3.5) 10466125.0 
  1156    11    3S1 3D1 5F1         (4)2( 1.5) 10468184.0 
  1157    11    3S1 3D1 5F1         (4)2( 0.5) 10471695.7 
  1158    11    3S1 3D1 5F1         (4)1( 2.5) 10471820.7 
  1159    11    3S1 3D1 5F1         (2)4( 4.5) 10472322.0 
  1160    11    3S1 3D1 5F1         (2)2( 1.5) 10473637.1 
  1161     3    3S1 3P1 6P1         (4)0( 1.5) 10473889.6 
  1162     3    3S1 3P1 6P1         (4)1( 0.5) 10480169.5 
  1163    12    3S1 3D1 5F1         (4)4( 4.5) 10484033.9 
  1164    12    3S1 3D1 5F1         (4)2( 3.5) 10485360.9 
  1165    12    3S1 3D1 5F1         (4)4( 5.5) 10489331.0 
  1166    12    3S1 3D1 5F1         (4)2( 2.5) 10489761.4 
  1167    12    3S1 3D1 5F1         (2)5( 4.5) 10491805.0 
  1168    12    3S1 3D1 5F1         (4)1( 1.5) 10495333.8 
  1169    12    3S1 3D1 5F1         (4)1( 0.5) 10496827.0 
  1170     3    3S1 3P1 6P1         (4)2( 2.5) 10497216.5 
  1171     3    3S1 3P1 6P1         (2)1( 0.5) 10497926.1 
  1172    12    3S1 3D1 5F1         (2)3( 3.5) 10498335.1 
  1173    12    3S1 3D1 5F1         (2)2( 2.5) 10498849.2 
  1174     3    3S1 3P1 6P1         (2)2( 1.5) 10501075.5 
  1175    12    3S1 3D1 5F1         (2)1( 1.5) 10510175.7 
  1176    12    3S1 3D1 5F1         (2)5( 5.5) 10513942.0 
  1177    14    3S1 3D1 5D1         (2)3( 2.5) 10520941.2 
  1178    12    3S1 3D1 5F1         (2)1( 0.5) 10521599.5 
  1179    14    3S1 3D1 5D1         (2)2( 1.5) 10523169.8 
  1180    14    3S1 3D1 5D1         (2)4( 3.5) 10525362.1 
  1181    13    3P2 5F1             (2)3( 2.5) 10527733.3 
  1182    13    3P2 5F1             (2)3( 3.5) 10528135.8 
  1183    14    3S1 3D1 5D1         (2)2( 2.5) 10529717.3 
  1184    14    3S1 3D1 5D1         (2)3( 3.5) 10531364.6 
  1185    14    3S1 3D1 5D1         (2)4( 4.5) 10532438.2 
  1186    14    3S1 3D1 5D1         (2)1( 0.5) 10535262.6 
  1187    15    3P1 3D1 5S1         (4)3( 1.5) 10542032.5 
  1188    14    3S1 3D1 5D1         (2)1( 1.5) 10542592.1 
  1189    15    3P1 3D1 5S1         (2)3( 2.5) 10546067.0 
  1190    14    3S1 3D1 5D1         (2)0( 0.5) 10546723.3 
  1191     2    3S1 3P1 6D1         (4)3( 1.5) 10548366.1 
  1192     2    3S1 3P1 6D1         (4)1( 2.5) 10554194.9 
  1193     4    3S1 3P1 6S1         (4)1( 2.5) 10560841.2 
  1194     4    3S1 3P1 6S1         (2)1( 1.5) 10569451.0 
  1195     3    3S1 3P1 6D1         (4)2( 0.5) 10583815.8 
  1196     3    3S1 3P1 6D1         (4)3( 2.5) 10584055.0 
  1197     3    3S1 3P1 6D1         (4)1( 1.5) 10585651.3 
  1198     3    3S1 3P1 6D1         (4)3( 3.5) 10589402.8 
  1199     3    3S1 3P1 6D1         (2)2( 1.5) 10591083.4 
  1200     3    3S1 3P1 6D1         (2)3( 2.5) 10593251.7 
  1201     2    3S1 3P1 6F1         (4)4( 2.5) 10610387.4 
  1202     2    3S1 3P1 6F1         (4)2( 3.5) 10613856.6 
  1203    14    3S1 3D1 5F1         (2)3( 2.5) 10631622.5 
  1204    16    3P1 3D1 5S1         (4)3( 3.5) 10632426.7 
  1205    14    3S1 3D1 5F1         (2)3( 3.5) 10632935.7 
  1206     4    3S1 3P1 6P1         (4)1( 1.5) 10633056.2 
  1207    16    3P1 3D1 5S1         (4)3( 2.5) 10634190.3 
  1208     4    3S1 3P1 6P1         (4)1( 2.5) 10634590.1 
  1209    14    3S1 3D1 5F1         (2)4( 3.5) 10635129.1 
  1210    14    3S1 3D1 5F1         (2)5( 5.5) 10636553.5 
  1211    14    3S1 3D1 5F1         (2)5( 4.5) 10636833.4 
  1212    14    3S1 3D1 5F1         (2)4( 4.5) 10638282.6 
  1213     2    3S1 3P1 6G1         (1)*( 3.5) 10638323.6 
  1214     2    3S1 3P1 6G1         (1)*( 4.5) 10638323.6 
  1215     2    3S1 3P1 6H1         (1)*( 4.5) 10640670.2 
  1216     2    3S1 3P1 6H1         (1)*( 5.5) 10640670.2 
  1217    14    3S1 3D1 5F1         (2)2( 1.5) 10641477.0 
  1218    14    3S1 3D1 5F1         (2)2( 2.5) 10645262.2 
  1219     3    3S1 3P1 6F1         (4)4( 3.5) 10645373.4 
  1220     3    3S1 3P1 6F1         (4)3( 1.5) 10646739.6 
  1221     3    3S1 3P1 6F1         (4)2( 2.5) 10646977.8 
  1222     3    3S1 3P1 6F1         (4)4( 4.5) 10648613.1 
  1223    17    3P1 3D1 5S1         (4)2( 2.5) 10649044.7 
  1224     4    3S1 3P1 6P1         (4)2( 3.5) 10650598.0 
  1225    17    3P1 3D1 5S1         (4)2( 1.5) 10650793.6 
  1226    14    3S1 3D1 5F1         (2)1( 0.5) 10651126.0 
  1227     3    3S1 3P1 6F1         (2)2( 2.5) 10652709.2 
  1228    15    3P1 3D1 5P1         (4)4( 2.5) 10653220.7 
  1229     4    3S1 3P1 6P1         (2)1( 1.5) 10654008.7 
  1230     3    3S1 3P1 6F1         (2)4( 3.5) 10654290.4 
  1231    14    3S1 3D1 5F1         (2)1( 1.5) 10654821.6 
  1232     4    3S1 3P1 6P1         (2)2( 2.5) 10657363.5 
  1233    18    3P1 3D1 5S1         (4)2( 0.5) 10661271.3 
  1234    18    3P1 3D1 5S1         (2)2( 1.5) 10663548.9 
  1235     4    3S1 3P1 6P1         (2)0( 0.5) 10664211.0 
  1236    15    3P1 3D1 5P1         (4)3( 1.5) 10669479.2 
  1237     3    3S1 3P1 6G1         (1)*( 2.5) 10674718.0 
  1238     3    3S1 3P1 6G1         (1)*( 3.5) 10674718.0 
  1239     3    3S1 3P1 6G1         (1)*( 4.5) 10674718.0 
  1240     3    3S1 3P1 6G1         (1)*( 3.5) 10674718.0 
  1241     3    3S1 3P1 6G1         (1)*( 4.5) 10674718.0 
  1242     3    3S1 3P1 6G1         (1)*( 5.5) 10674718.0 
  1243     3    3S1 3P1 6H1         (1)*( 3.5) 10677064.6 
  1244     3    3S1 3P1 6H1         (1)*( 4.5) 10677064.6 
  1245     3    3S1 3P1 6H1         (1)*( 5.5) 10677064.6 
  1246     3    3S1 3P1 6H1         (1)*( 4.5) 10677064.6 
  1247     3    3S1 3P1 6H1         (1)*( 5.5) 10677064.6 
  1248     3    3S1 3P1 6H1         (1)*( 6.5) 10677064.6 
  1249    15    3P1 3D1 5P1         (4)3( 2.5) 10697333.0 
  1250    15    3P1 3D1 5P1         (4)2( 1.5) 10703090.1 
  1251    15    3P1 3D1 5P1         (4)4( 3.5) 10705278.9 
  1252    15    3P1 3D1 5P1         (4)2( 0.5) 10706788.3 
  1253     1    3S2 7S1             (2)0( 0.5) 10717745.4 
  1254     5    3S1 3P1 6S1         (2)1( 0.5) 10730109.3 
  1255     5    3S1 3P1 6S1         (2)1( 1.5) 10731186.1 
  1256     4    3S1 3P1 6D1         (4)2( 2.5) 10739254.9 
  1257     4    3S1 3P1 6D1         (4)2( 3.5) 10741213.6 
  1258     4    3S1 3P1 6D1         (4)2( 1.5) 10741779.9 
  1259     4    3S1 3P1 6D1         (4)1( 0.5) 10744771.0 
  1260     4    3S1 3P1 6D1         (4)3( 4.5) 10745946.7 
  1261     4    3S1 3P1 6D1         (2)2( 2.5) 10746309.4 
  1262    16    3P1 3D1 5P1         (2)4( 3.5) 10747287.4 
  1263     4    3S1 3P1 6D1         (2)3( 3.5) 10748752.6 
  1264     4    3S1 3P1 6D1         (2)1( 1.5) 10750442.7 
  1265    16    3P1 3D1 5P1         (4)3( 2.5) 10750533.1 
  1266     4    3S1 3P1 6D1         (2)1( 0.5) 10755199.1 
  1267    16    3P1 3D1 5P1         (2)2( 1.5) 10760300.0 
  1268     1    3S2 7P1             (2)1( 0.5) 10761636.2 
  1269    20    3P1 3D1 5S1         (4)3( 4.5) 10772708.1 
  1270     1    3S2 7P1             (2)1( 1.5) 10774670.7 
  1271    17    3P1 3D1 5P1         (4)2( 0.5) 10774967.9 
  1272    19    3P1 3D1 5S1         (2)2( 2.5) 10775148.3 
  1273    16    3P1 3D1 5P1         (4)2( 2.5) 10775370.3 
  1274    19    3P1 3D1 5S1         (2)2( 1.5) 10777656.3 
  1275    17    3P1 3D1 5P1         (4)3( 1.5) 10780501.3 
  1276    20    3P1 3D1 5S1         (2)3( 3.5) 10780665.5 
  1277    16    3P1 3D1 5P1         (4)4( 4.5) 10789434.1 
  1278    17    3P1 3D1 5P1         (2)3( 2.5) 10789776.1 
  1279    16    3P1 3D1 5P1         (4)3( 3.5) 10790177.7 
  1280    17    3P1 3D1 5P1         (4)2( 1.5) 10798405.5 
  1281     5    3S1 3P1 6P1         (2)1( 0.5) 10800193.6 
  1282     5    3S1 3P1 6P1         (2)2( 1.5) 10800720.2 
  1283     4    3S1 3P1 6F1         (4)3( 3.5) 10800997.1 
  1284     4    3S1 3P1 6F1         (4)3( 4.5) 10801245.0 
  1285     4    3S1 3P1 6F1         (4)3( 2.5) 10802783.9 
  1286     4    3S1 3P1 6F1         (4)4( 5.5) 10803857.4 
  1287    17    3P1 3D1 5P1         (2)2( 2.5) 10805508.3 
  1288     4    3S1 3P1 6F1         (4)2( 1.5) 10805671.3 
  1289     4    3S1 3P1 6F1         (2)3( 3.5) 10805868.9 
  1290    17    3P1 3D1 5P1         (2)3( 3.5) 10805922.7 
  1291     4    3S1 3P1 6F1         (4)2( 0.5) 10807704.6 
  1292     4    3S1 3P1 6F1         (2)3( 2.5) 10809748.8 
  1293    18    3P1 3D1 5P1         (2)2( 1.5) 10809926.4 
  1294     4    3S1 3P1 6F1         (2)4( 4.5) 10812898.6 
  1295     4    3S1 3P1 6F1         (2)2( 1.5) 10816732.4 
  1296    18    3P1 3D1 5P1         (2)2( 1.5) 10817579.2 
  1297    21    3P1 3D1 5S1         (4)2( 3.5) 10818552.1 
  1298    18    3P1 3D1 5P1         (2)1( 0.5) 10818991.9 
  1299     5    3S1 3P1 6P1         (2)2( 2.5) 10819898.7 
  1300    22    3P1 3D1 5S1         (4)1( 0.5) 10820780.6 
  1301     5    3S1 3P1 6P1         (2)1( 1.5) 10820911.1 
  1302    18    3P1 3D1 5P1         (2)3( 2.5) 10822617.5 
  1303    23    3P1 3D1 5S1         (4)1( 1.5) 10824439.7 
  1304    21    3P1 3D1 5S1         (2)2( 2.5) 10825223.4 
  1305    18    3P1 3D1 5P1         (4)1( 0.5) 10825268.1 
  1306     5    3S1 3P1 6P1         (2)0( 0.5) 10825683.4 
  1307     1    3S2 7D1             (2)2( 1.5) 10828356.0 
  1308    23    3P1 3D1 5S1         (2)1( 0.5) 10830644.2 
  1309     4    3S1 3P1 6G1         (1)*( 1.5) 10831387.4 
  1310     4    3S1 3P1 6G1         (1)*( 2.5) 10831387.4 
  1311     4    3S1 3P1 6G1         (1)*( 3.5) 10831387.4 
  1312     4    3S1 3P1 6G1         (1)*( 4.5) 10831387.4 
  1313     4    3S1 3P1 6G1         (1)*( 5.5) 10831387.4 
  1314     4    3S1 3P1 6G1         (1)*( 2.5) 10831387.4 
  1315     4    3S1 3P1 6G1         (1)*( 3.5) 10831387.4 
  1316     4    3S1 3P1 6G1         (1)*( 4.5) 10831387.4 
  1317     4    3S1 3P1 6G1         (1)*( 5.5) 10831387.4 
  1318     4    3S1 3P1 6G1         (1)*( 6.5) 10831387.4 
  1319     1    3S2 7D1             (2)2( 2.5) 10831571.7 
  1320     4    3S1 3P1 6H1         (1)*( 2.5) 10833734.0 
  1321     4    3S1 3P1 6H1         (1)*( 3.5) 10833734.0 
  1322     4    3S1 3P1 6H1         (1)*( 4.5) 10833734.0 
  1323     4    3S1 3P1 6H1         (1)*( 5.5) 10833734.0 
  1324     4    3S1 3P1 6H1         (1)*( 6.5) 10833734.0 
  1325     4    3S1 3P1 6H1         (1)*( 3.5) 10833734.0 
  1326     4    3S1 3P1 6H1         (1)*( 4.5) 10833734.0 
  1327     4    3S1 3P1 6H1         (1)*( 5.5) 10833734.0 
  1328     4    3S1 3P1 6H1         (1)*( 6.5) 10833734.0 
  1329     4    3S1 3P1 6H1         (1)*( 7.5) 10833734.0 
  1330    24    3P1 3D1 5S1         (4)1( 2.5) 10842703.1 
  1331    15    3P1 3D1 5D1         (4)5( 3.5) 10845451.2 
  1332    24    3P1 3D1 5S1         (2)1( 1.5) 10848177.2 
  1333    15    3P1 3D1 5D1         (4)3( 1.5) 10852186.3 
  1334    15    3P1 3D1 5D1         (4)4( 2.5) 10859538.5 
  1335    15    3P1 3D1 5D1         (2)4( 3.5) 10862029.3 
  1336    15    3P1 3D1 5D1         (2)3( 2.5) 10864498.1 
  1337     1    3S2 7F1             (2)3( 2.5) 10867286.8 
  1338     1    3S2 7F1             (2)3( 3.5) 10868586.2 
  1339    15    3P1 3D1 5D1         (4)2( 1.5) 10869253.9 
  1340    15    3P1 3D1 5D1         (4)2( 0.5) 10870432.5 
  1341    15    3P1 3D1 5D1         (4)5( 4.5) 10870688.7 
  1342    15    3P1 3D1 5D1         (4)1( 0.5) 10875484.9 
  1343     1    3S2 7G1             (1)*( 3.5) 10884954.3 
  1344     1    3S2 7G1             (1)*( 4.5) 10884954.3 
  1345     1    3S2 7H1             (1)*( 4.5) 10886431.6 
  1346     1    3S2 7H1             (1)*( 5.5) 10886431.6 
  1347     1    3S2 7I1             (1)*( 5.5) 10887091.2 
  1348     1    3S2 7I1             (1)*( 6.5) 10887091.2 
  1349    19    3P1 3D1 5P1         (2)3( 3.5) 10894350.0 
  1350    19    3P1 3D1 5P1         (2)1( 1.5) 10897049.0 
  1351    19    3P1 3D1 5P1         (2)3( 2.5) 10897106.1 
  1352    20    3P1 3D1 5P1         (4)3( 4.5) 10897660.4 
  1353     5    3S1 3P1 6D1         (2)2( 1.5) 10905391.0 
  1354     5    3S1 3P1 6D1         (2)3( 2.5) 10908770.3 
  1355     5    3S1 3P1 6D1         (2)2( 2.5) 10911371.6 
  1356     5    3S1 3P1 6D1         (2)1( 0.5) 10912680.1 
  1357     5    3S1 3P1 6D1         (2)3( 3.5) 10914055.2 
  1358     5    3S1 3P1 6D1         (2)1( 1.5) 10917612.6 
  1359    20    3P1 3D1 5P1         (4)4( 5.5) 10925266.9 
  1360    19    3P1 3D1 5P1         (2)2( 2.5) 10925375.3 
  1361    20    3P1 3D1 5P1         (4)2( 3.5) 10927627.4 
  1362    19    3P1 3D1 5P1         (2)1( 0.5) 10928505.7 
  1363    20    3P1 3D1 5P1         (4)3( 3.5) 10934671.9 
  1364    20    3P1 3D1 5P1         (2)4( 4.5) 10934972.7 
  1365    19    3P1 3D1 5P1         (4)1( 1.5) 10937929.8 
  1366    16    3P1 3D1 5D1         (4)4( 3.5) 10940605.7 
  1367    21    3P1 3D1 5P1         (2)3( 3.5) 10941832.1 
  1368    20    3P1 3D1 5P1         (4)1( 2.5) 10942166.3 
  1369    16    3P1 3D1 5D1         (4)3( 2.5) 10944544.4 
  1370    16    3P1 3D1 5D1         (4)3( 3.5) 10944848.3 
  1371    22    3P1 3D1 5P1         (4)2( 0.5) 10945036.6 
  1372    15    3P1 3D1 5F1         (4)6( 4.5) 10945879.6 
  1373    21    3P1 3D1 5P1         (4)2( 1.5) 10946080.6 
  1374    16    3P1 3D1 5D1         (2)4( 4.5) 10946159.6 
  1375    21    3P1 3D1 5P1         (2)2( 2.5) 10946814.7 
  1376    23    3P1 3D1 5P1         (4)1( 0.5) 10947334.3 
  1377    16    3P1 3D1 5D1         (4)5( 5.5) 10949922.7 
  1378    16    3P1 3D1 5D1         (2)2( 1.5) 10950521.4 
  1379    16    3P1 3D1 5D1         (4)1( 2.5) 10953005.0 
  1380    25    3P1 3D1 5S1         (2)3( 3.5) 10955600.0 
  1381    25    3P1 3D1 5S1         (2)3( 2.5) 10957074.2 
  1382    16    3P1 3D1 5D1         (4)1( 1.5) 10957104.2 
  1383    17    3P1 3D1 5D1         (2)2( 2.5) 10958320.2 
  1384    16    3P1 3D1 5D1         (4)4( 4.5) 10958366.3 
  1385    16    3P1 3D1 5D1         (2)1( 0.5) 10958617.3 
  1386    17    3P1 3D1 5D1         (2)1( 1.5) 10962829.3 
  1387    22    3P1 3D1 5P1         (4)1( 1.5) 10962870.7 
  1388    17    3P1 3D1 5D1         (4)4( 3.5) 10963274.0 
  1389    15    3P1 3D1 5F1         (4)4( 2.5) 10963368.5 
  1390    15    3P1 3D1 5F1         (4)5( 3.5) 10965612.7 
